Voltage	Current	Temperature
1.143577	0.000013	22.746484
1.109801	0.000012	22.749805
2.268603	0.000017	22.742969
3.449687	0.000017	22.751758
4.641870	0.000026	22.739453
5.860310	0.000033	22.738379
7.055988	0.000045	22.736572
8.256519	0.000051	22.728516
9.446096	0.000056	22.737988
10.648709	0.000075	22.727148
11.855448	0.000087	22.735840
13.061346	0.000109	22.725537
14.265120	0.000134	22.734180
15.462399	0.000168	22.724609
16.670673	0.000206	22.720410
17.871441	0.000263	22.736963
19.085634	0.000327	22.726855
20.285726	0.000416	22.716797
21.486126	0.000522	22.720703
22.694206	0.000667	22.713330
23.893976	0.000850	22.716211
25.094753	0.001090	22.720801
26.308969	0.001406	22.710400
27.507601	0.001810	22.725537
28.711809	0.002357	22.707227
29.918240	0.003070	22.708984
31.116678	0.004009	22.702051
32.329960	0.005296	22.702344
33.530605	0.007029	22.708496
34.733631	0.009437	22.704688
35.937065	0.012817	22.707373
37.135399	0.017621	22.713281
38.343578	0.024621	22.706543
39.539024	0.034684	22.703027
40.738636	0.049534	22.699707
41.932430	0.071599	22.699512
43.115505	0.104671	22.699609
44.286171	0.154656	22.697998
45.469128	0.232524	22.700391
46.610828	0.349055	22.701953
47.720097	0.522575	22.712305
48.788899	0.773510	22.712598
49.804413	1.118278	22.728857
50.781632	1.577905	22.747705
51.689499	2.138640	22.783838
52.549034	2.800097	22.829785
53.355171	3.540918	22.901660
54.071690	4.295456	22.972070
54.794376	5.146164	23.058301
55.487568	6.027390	23.159082
56.190346	7.007567	23.279492
