Voltage	Current	Temperature
-0.005134	0.000001	24.300439
0.935701	0.000021	24.282813
1.876204	0.000043	24.265186
2.816825	0.000059	24.252148
3.757372	0.000084	24.261133
4.698292	0.000104	24.239258
5.634742	0.000131	24.240234
6.575647	0.000160	24.249902
7.516884	0.000197	24.241260
8.457941	0.000234	24.238184
9.398996	0.000275	24.243896
10.340373	0.000330	24.253857
11.281396	0.000389	24.233789
12.222472	0.000467	24.249072
13.163251	0.000564	24.253760
14.103920	0.000677	24.239160
15.039916	0.000823	24.244092
15.980053	0.001005	24.246826
16.920345	0.001241	24.240674
17.860535	0.001537	24.243750
18.800903	0.001926	24.240625
19.741325	0.002428	24.253076
20.681536	0.003108	24.242822
21.622076	0.004016	24.242334
22.562246	0.005256	24.248193
23.502504	0.007010	24.238965
24.442158	0.009555	24.247510
25.376768	0.013340	24.254736
26.315205	0.019221	24.241406
27.251947	0.028572	24.235498
28.186054	0.043794	24.240430
29.115656	0.068902	24.235791
30.037771	0.110416	24.250244
30.947802	0.178406	24.237891
31.838898	0.286945	24.244580
32.703537	0.453497	24.256445
33.533062	0.696004	24.258154
34.320984	1.029041	24.263525
35.060665	1.458184	24.282373
35.758328	1.987295	24.284961
36.413780	2.608233	24.297314
37.028500	3.307835	24.326611
37.595467	4.055128	24.366748
38.121849	4.846827	24.416162
38.655609	5.727836	24.463428
39.162682	6.641350	24.529834
39.625061	7.553563	24.581787
40.101971	8.597267	24.673682
40.578884	9.565725	24.739941
41.083366	10.723768	24.850732
41.505341	11.799030	24.942725
