Voltage	Current	Temperature
-0.005353	0.000056	23.307227
0.953913	0.000081	23.303516
1.917478	0.000101	23.321289
2.876614	0.000128	23.311230
3.835698	0.000149	23.308252
4.795252	0.000181	23.309766
5.759279	0.000210	23.316309
6.718699	0.000245	23.313672
7.678566	0.000284	23.313672
8.637998	0.000323	23.304443
9.602283	0.000372	23.314600
10.561847	0.000426	23.306396
11.521311	0.000487	23.306006
12.481099	0.000555	23.316455
13.444686	0.000639	23.305420
14.404055	0.000743	23.309521
15.362863	0.000867	23.300635
16.326275	0.001022	23.296631
17.285351	0.001223	23.301367
18.243908	0.001489	23.313086
19.202881	0.001848	23.302686
20.166210	0.002353	23.299902
21.124853	0.003052	23.304883
22.084042	0.004025	23.302734
23.042480	0.005349	23.304932
24.005548	0.007162	23.305859
24.963388	0.009614	23.296729
25.921139	0.013056	23.299805
26.877850	0.018074	23.316797
27.837429	0.025769	23.299414
28.789972	0.037886	23.308643
29.737957	0.057477	23.310010
30.679089	0.089514	23.305518
31.612499	0.142065	23.304590
32.522652	0.226128	23.314453
33.405586	0.357303	23.319141
34.254314	0.553975	23.314307
35.052643	0.829769	23.312549
35.799240	1.193264	23.330420
36.494144	1.643696	23.338379
37.145481	2.176440	23.354883
37.751453	2.775231	23.371094
38.324326	3.435875	23.397510
38.867962	4.149251	23.427686
39.380508	4.890927	23.474561
39.841209	5.634057	23.494336
40.290169	6.407526	23.551025
40.733158	7.223126	23.599854
41.178093	8.117352	23.644043
41.608189	9.009876	23.705518
42.029873	9.985819	23.778809
