Voltage	Current	Temperature
1.819062	0.000003	22.603418
1.542107	0.000001	22.606836
2.275239	0.000010	22.592187
3.457845	0.000013	22.604785
4.645547	0.000014	22.592529
5.854144	0.000026	22.589258
7.058588	0.000028	22.592187
8.255228	0.000037	22.585254
9.448408	0.000053	22.582910
10.648658	0.000066	22.582471
11.854155	0.000081	22.586963
13.065818	0.000104	22.586377
14.263186	0.000124	22.589502
15.462519	0.000160	22.577686
16.671602	0.000200	22.582617
17.876125	0.000252	22.584229
19.083141	0.000318	22.582178
20.285299	0.000407	22.574072
21.481407	0.000513	22.583691
22.691563	0.000654	22.573437
23.893452	0.000840	22.565869
25.095661	0.001081	22.570020
26.306137	0.001394	22.579395
27.499920	0.001797	22.575146
28.710527	0.002334	22.568994
29.914295	0.003041	22.570703
31.111927	0.003983	22.565137
32.324737	0.005260	22.579199
33.524723	0.006984	22.564355
34.729694	0.009384	22.568701
35.934025	0.012750	22.565039
37.131149	0.017513	22.572607
38.339226	0.024475	22.557080
39.535114	0.034472	22.573242
40.735012	0.049237	22.561768
41.930119	0.071187	22.570654
43.112144	0.104108	22.566064
44.284115	0.153891	22.568359
45.466141	0.231221	22.561426
46.608704	0.347279	22.570068
47.722099	0.520484	22.585059
48.794190	0.770954	22.572559
49.815540	1.116885	22.592529
50.798233	1.577576	22.621289
51.710381	2.140611	22.656055
52.573761	2.802951	22.696729
53.389080	3.550187	22.757861
54.102085	4.300362	22.839111
54.809147	5.125032	22.923535
55.519802	6.036544	23.035742
56.218662	6.994624	23.148584
