Voltage	Current	Temperature
0.002509	-0.000006	0
1.999426	0.000039	0
2.664498	0.000061	0
4.082054	0.000096	0
5.434927	0.000136	0
6.810732	0.000181	0
8.192322	0.000223	0
9.573413	0.000277	0
10.965179	0.000326	0
12.338053	0.000383	0
13.713750	0.000444	0
15.102161	0.000512	0
16.482946	0.000583	0
17.871769	0.000660	0
19.254284	0.000746	0
20.634695	0.000841	0
22.021168	0.000943	0
23.405361	0.001052	0
24.790459	0.001177	0
26.170406	0.001316	0
27.552011	0.001461	0
28.940350	0.001638	0
30.321459	0.001829	0
31.702331	0.002056	0
33.089718	0.002313	0
34.472405	0.002609	0
35.861515	0.002945	0
37.244049	0.003332	0
38.624920	0.003799	0
40.009064	0.004349	0
41.391647	0.005023	0
42.780254	0.005852	0
44.158543	0.006899	0
45.546352	0.008355	0
46.933968	0.010561	0
48.310715	0.014117	0
49.692265	0.020162	0
51.074852	0.030602	0
52.450756	0.047968	0
53.827503	0.076377	0
55.184963	0.121882	0
56.533791	0.194145	0
57.872181	0.307614	0
59.172008	0.478867	0
60.443703	0.732701	0
61.656052	1.087670	0
62.811283	1.563121	0
63.917427	2.175664	0
64.951721	2.914014	0
65.942886	3.789215	0
66.889603	4.786444	0
