Voltage	Current	Temperature
-0.005247	-0.000016	24.226611
1.155634	-0.000009	24.198779
2.316233	-0.000007	24.184668
3.477443	-0.000001	24.177002
4.633765	0.000004	24.159717
5.795354	0.000007	24.141553
6.956774	0.000014	24.143018
8.118551	0.000025	24.161719
9.279980	0.000038	24.146875
10.441546	0.000048	24.153467
11.602840	0.000068	24.138037
12.759926	0.000086	24.132812
13.920675	0.000107	24.139258
15.081811	0.000137	24.141895
16.242203	0.000176	24.140869
17.402987	0.000222	24.144043
18.563354	0.000288	24.146143
19.724356	0.000362	24.132666
20.884985	0.000460	24.146143
22.041742	0.000585	24.140137
23.202728	0.000746	24.136865
24.364267	0.000949	24.147900
25.525242	0.001217	24.136914
26.686653	0.001559	24.143994
27.847828	0.002010	24.138525
29.009024	0.002600	24.148926
30.165426	0.003357	24.146973
31.326618	0.004366	24.145020
32.486793	0.005726	24.159668
33.646999	0.007556	24.165527
34.806087	0.010072	24.140039
35.965198	0.013579	24.156396
37.123375	0.018531	24.156689
38.277004	0.025574	24.158154
39.433460	0.035773	24.164746
40.588520	0.050657	24.160156
41.740360	0.072622	24.156006
42.887825	0.105264	24.162891
44.027874	0.154010	24.176758
45.157967	0.227200	24.168799
46.267521	0.336473	24.169824
47.359104	0.499465	24.170703
48.418781	0.735906	24.189209
49.438492	1.065895	24.195947
50.410679	1.503413	24.223584
51.334114	2.053861	24.268506
52.210792	2.712494	24.311523
53.045887	3.469075	24.368555
53.841686	4.306737	24.446924
54.610401	5.219319	24.539795
55.353172	6.191956	24.643555
