Voltage	Current	Temperature
0.154077	0.000019	24.851953
0.630350	0.000005	24.860742
1.107658	0.000008	24.948633
1.583556	0.000014	24.864648
2.058355	0.000031	24.865625
2.531759	0.000041	24.858789
3.004091	0.000058	24.843164
3.474536	0.000070	24.843164
3.954220	0.000084	24.849023
4.436604	0.000102	24.861719
4.932466	0.000115	24.851953
5.437645	0.000138	24.855859
5.953200	0.000147	24.850000
6.436967	0.000164	24.856836
6.957445	0.000182	24.864648
7.431624	0.000208	24.949609
7.951133	0.000236	24.854883
8.445561	0.000258	24.847070
8.956645	0.000281	24.866602
9.448010	0.000317	24.830469
9.928636	0.000353	24.859766
10.449669	0.000374	24.877344
10.963363	0.000410	24.781641
11.441108	0.000459	24.939844
11.948831	0.000498	24.763086
12.460771	0.000546	24.835352
12.951295	0.000590	24.873438
13.462825	0.000648	24.876367
13.961985	0.000702	24.820703
14.454569	0.000768	24.828516
14.945091	0.000839	24.860742
15.449919	0.000913	24.866602
15.939928	0.001010	24.839258
16.464088	0.001096	24.830469
16.936826	0.001201	24.874414
17.448227	0.001316	24.825586
17.957954	0.001432	24.853906
18.456725	0.001563	24.864648
18.950470	0.001704	24.833398
19.453752	0.001856	24.840234
19.945179	0.002025	24.863672
20.447300	0.002203	24.840234
20.950324	0.002409	24.856836
21.445744	0.002631	24.863672
21.920414	0.002863	24.867578
22.436458	0.003129	24.834375
22.936131	0.003403	24.848047
23.436578	0.003731	24.821680
23.923621	0.004048	24.846094
24.449198	0.004427	24.868555
24.937272	0.004837	24.853906
25.445067	0.005311	24.855859
25.937394	0.005824	24.865625
26.424953	0.006384	24.833398
26.917021	0.006995	24.847070
27.431517	0.007684	24.829492
27.944465	0.008461	24.863672
28.435246	0.009400	24.839258
28.945100	0.010405	24.850000
29.440781	0.011606	24.854883
29.927308	0.012976	24.848047
30.442576	0.014574	24.856836
30.930650	0.016443	24.835352
31.426456	0.018583	24.875391
31.924970	0.021300	24.870508
32.428767	0.024365	24.844141
32.922901	0.028160	24.891016
33.426182	0.032665	24.850977
33.916963	0.038296	24.840234
34.409161	0.045136	24.874414
34.905741	0.053549	24.827539
35.400645	0.063758	24.851953
35.895166	0.076461	24.870508
36.385044	0.091751	24.907617
36.868478	0.110781	24.865625
37.352170	0.133996	24.853906
37.835218	0.161784	24.852930
38.316074	0.195324	24.842188
38.787135	0.235491	24.848047
39.258328	0.283078	24.886133
39.721656	0.339047	24.855859
40.181635	0.403758	24.881250
40.634008	0.478645	24.874414
41.079037	0.563808	24.834375
41.517491	0.660075	24.873438
41.948473	0.767504	24.856836
42.371719	0.886356	24.905664
42.786459	1.016396	24.887109
43.195916	1.158409	24.870508
43.597768	1.311504	24.879297
43.992660	1.476004	24.906641
44.379950	1.650389	24.916406
44.761309	1.834915	24.927148
45.135969	2.028694	24.949609
45.505730	2.233080	24.944727
45.867628	2.445261	24.940820
46.220508	2.665290	24.975000
46.570808	2.890565	24.957422
47.183252	3.327415	24.992578
47.573892	3.597923	24.969141
47.926382	3.863211	25.006250
48.283514	4.147700	25.030664
48.607522	4.418182	25.066797
48.982051	4.717427	25.067773
49.611508	5.287952	25.150781
