Voltage	Current	Temperature
0.019054	0.000003	0
1.069032	0.000032	0
1.809767	0.000054	0
2.741422	0.000080	0
3.699279	0.000108	0
4.654628	0.000143	0
5.593501	0.000176	0
6.534976	0.000215	0
7.476961	0.000252	0
8.428509	0.000299	0
9.388823	0.000354	0
10.330384	0.000418	0
11.275260	0.000485	0
12.220564	0.000568	0
13.163231	0.000661	0
14.114712	0.000776	0
15.080561	0.000916	0
16.030340	0.001092	0
16.974703	0.001309	0
17.917299	0.001599	0
18.863153	0.001966	0
19.807978	0.002464	0
20.751951	0.003154	0
21.715954	0.004139	0
22.660784	0.005488	0
23.609835	0.007367	0
24.549326	0.009963	0
25.493347	0.013657	0
26.435740	0.019131	0
27.409651	0.027861	0
28.349199	0.041258	0
29.284258	0.062802	0
30.213791	0.097905	0
31.136389	0.154603	0
32.042957	0.243658	0
32.926868	0.378917	0
33.807476	0.583149	0
34.632484	0.861306	0
35.418838	1.228325	0
36.163513	1.686796	0
36.873482	2.238529	0
37.546345	2.873330	0
38.200752	3.600937	0
38.808792	4.376851	0
39.383209	5.201874	0
39.932713	6.075729	0
40.458435	6.991466	0
40.968159	7.952594	0
41.477566	8.984767	0
41.957508	10.025413	0
42.421982	11.092894	0
