Voltage	Current	Temperature
0.005266	0.000021	24.414453
0.527236	0.000024	24.453516
1.055079	0.000057	24.442773
1.587277	0.000102	24.391016
2.114979	0.000142	24.429102
2.647474	0.000208	24.419336
3.175395	0.000256	24.402734
3.707581	0.000322	24.425195
4.235321	0.000391	24.440820
4.767868	0.000469	24.429102
5.295789	0.000552	24.446680
5.828220	0.000653	24.470117
6.355999	0.000767	24.431055
6.888521	0.000882	24.432031
7.416777	0.001013	24.414453
7.949518	0.001161	24.442773
8.481949	0.001324	24.433984
9.009986	0.001508	24.394922
9.542468	0.001722	24.421289
10.070634	0.001951	24.435938
10.602987	0.002221	24.413477
11.130881	0.002506	24.418359
11.663531	0.002829	24.428125
12.191409	0.003196	24.451563
12.723691	0.003608	24.418359
13.250944	0.004077	24.448633
13.783484	0.004590	24.403711
14.311124	0.005179	24.404688
14.842760	0.005819	24.415430
15.369884	0.006532	24.391016
15.901650	0.007346	24.399805
16.428646	0.008234	24.434961
16.960411	0.009245	24.448633
17.491660	0.010346	24.434961
18.018786	0.011557	24.383203
18.549777	0.012910	24.401758
19.076774	0.014375	24.398828
19.608151	0.016004	24.425195
20.134634	0.017771	24.428125
20.665625	0.019704	24.426172
21.192105	0.021788	24.425195
21.723225	0.024064	24.407617
22.249323	0.026505	24.432031
22.779798	0.029131	24.381250
23.305635	0.031925	24.419336
23.836110	0.034932	24.378320
24.361946	0.038088	24.425195
24.892163	0.041429	24.418359
25.422126	0.044949	24.405664
25.947575	0.048598	24.391016
26.477536	0.052459	24.432031
27.002727	0.056444	24.418359
27.532174	0.060626	24.406641
28.057236	0.064962	24.428125
28.586424	0.069538	24.437891
29.111486	0.074285	24.421289
29.640289	0.079341	24.444727
30.164965	0.084644	24.420313
30.693766	0.090344	24.437891
31.217668	0.096436	24.402734
31.745180	0.103124	24.414453
32.268181	0.110432	24.390039
32.794406	0.118671	24.462305
33.320370	0.128099	24.456445
33.840665	0.138985	24.444727
34.363408	0.152059	24.432031
34.880094	0.167839	24.433984
35.398325	0.187449	24.438867
35.909343	0.211443	24.405664
36.420486	0.241213	24.438867
36.922737	0.277207	24.414453
37.424859	0.321107	24.437891
37.916155	0.373106	24.446680
38.405260	0.435201	24.471094
38.882768	0.507261	24.434961
39.356922	0.591465	24.447656
39.819219	0.687128	24.495508
40.277136	0.796331	24.453516
40.722292	0.917545	24.477930
41.162810	1.053098	24.445703
41.594691	1.201618	24.457422
42.012270	1.360538	24.500391
42.425978	1.532912	24.487695
42.828861	1.715686	24.517969
43.228394	1.910741	24.500391
43.618518	2.111569	24.490625
44.008384	2.321380	24.522852
44.397864	2.526551	24.538477
44.772393	2.747702	24.609766
45.150404	2.986765	24.611719
45.521324	3.211189	24.606836
45.877939	3.449595	24.624414
46.257111	3.671094	24.635156
46.623907	3.716804	24.698633
46.892367	4.208939	24.723047
47.344225	4.368078	24.722070
47.662562	4.609538	24.783594
48.017243	4.942637	24.785547
48.378113	5.243377	24.817773
48.734856	5.493175	24.862695
49.041207	5.851390	24.914453
