Voltage	Current	Temperature
-0.005057	-0.000016	23.228223
1.435657	0.000012	23.233008
2.876475	0.000055	23.226074
4.317442	0.000093	23.219287
5.758742	0.000140	23.220020
7.195670	0.000191	23.221143
8.637201	0.000234	23.221094
10.078962	0.000291	23.209131
11.520103	0.000343	23.215088
12.961554	0.000410	23.205273
14.402403	0.000472	23.201807
15.842669	0.000543	23.208496
17.283255	0.000629	23.199561
18.723329	0.000716	23.205957
20.164217	0.000811	23.206494
21.600700	0.000918	23.194580
23.041658	0.001037	23.195752
24.483042	0.001171	23.206152
25.924271	0.001315	23.204346
27.365423	0.001482	23.200342
28.806946	0.001666	23.191748
30.248121	0.001876	23.215771
31.689478	0.002116	23.201563
33.130184	0.002384	23.202539
34.569977	0.002692	23.196436
36.005772	0.003042	23.199219
37.445637	0.003450	23.195654
38.886467	0.003933	23.189307
40.327698	0.004533	23.192871
41.768852	0.005277	23.195020
43.209713	0.006229	23.201270
44.650421	0.007514	23.202783
46.091019	0.009377	23.197119
47.531582	0.012251	23.196484
48.971275	0.016911	23.207275
50.404850	0.024954	23.206055
51.839474	0.039055	23.196631
53.268749	0.062810	23.204736
54.691608	0.102135	23.191064
56.103428	0.166227	23.204541
57.499268	0.268973	23.203418
58.870716	0.429993	23.207080
60.205589	0.674085	23.222754
61.492481	1.028527	23.229541
62.720703	1.516858	23.260303
63.880898	2.151581	23.297949
64.979675	2.938646	23.341504
66.014580	3.866169	23.395313
66.993622	4.920951	23.477686
67.919052	6.079973	23.576611
68.746903	7.252983	23.715186
