Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.203158	8.25616	0	37.528279	-0.541162	37.635292	-0.541162	2.186965E+14	1.744711E-5	57316.014993	5.926919E+16	2.58667E+13	1.475119E-5	12.223891	1.15218	0	0
4.352255	8.262637	-0.541548	37.403711	0.094285	37.383377	0.094285	2.019866E+14	1.73686E-5	57575.111862	5.919082E+16	0	0	12.199142	1.149767	0	0
4.400542	8.264209	-0.540218	37.283994	0.664889	37.12916	0.664889	1.871145E+14	1.729916E-5	57806.213589	5.912107E+16	0	0	12.232116	1.146144	0	0
4.983552	8.262798	-0.617288	37.167071	1.179503	36.872566	1.179503	1.736329E+14	1.722011E-5	58071.594411	5.905784E+16	0	0	12.253914	1.144965	0	0
6.769074	8.189622	2.710472	37.054477	1.64125	36.618108	1.64125	1.615578E+14	1.714099E-5	58339.628959	5.900121E+16	0	0	12.222928	1.14303	0	0
9.568629	7.597464	3.103467	36.940216	2.080895	36.352769	2.080895	1.501522E+14	1.706507E-5	58599.185946	5.894772E+16	0	0	12.241054	1.137774	0	0
12.327474	7.487369	2.815682	36.826608	2.4895	36.083143	2.4895	1.396016E+14	1.699018E-5	58857.484124	5.889824E+16	0	0	12.273633	1.129906	0	0
15.046599	7.473263	2.461454	36.711858	2.87421	35.806078	2.87421	1.296896E+14	1.69121E-5	59129.244822	5.885176E+16	0	0	12.307326	1.122906	0	0
17.736926	7.436683	2.122054	36.597695	3.233483	35.525614	3.233483	1.205202E+14	1.684057E-5	59380.388778	5.880875E+16	0	0	12.342903	1.116711	0	0
20.43103	7.266576	1.844998	36.486064	3.557977	35.249285	3.557977	1.12176E+14	1.675722E-5	59675.738795	5.876962E+16	0	0	12.352405	1.108588	0	0
23.131528	7.20646	1.499495	36.375315	3.859512	34.97226	3.859512	1.04464E+14	1.667542E-5	59968.472126	5.873345E+16	0	0	12.400567	1.098363	0	0
23.865878	7.20002	1.40035	36.263929	4.140794	34.692299	4.140794	9.723822E+13	1.65829E-5	60303.050255	5.869956E+16	0	0	12.451963	1.088536	0	0
24.584869	7.196129	1.302101	36.152037	4.401754	34.410541	4.401754	9.04792E+13	1.647492E-5	60698.300045	5.866786E+16	0	0	12.485455	1.079339	0	0
25.302724	7.196161	1.202332	36.043134	4.642107	34.133854	4.642107	8.434919E+13	1.638017E-5	61049.413886	5.863911E+16	0	0	12.525325	1.06987	0	0
26.023495	7.191804	1.103853	35.936224	4.865146	33.860419	4.865146	7.873299E+13	1.629518E-5	61367.812875	5.861278E+16	0	0	12.566112	1.059287	0	0
26.745819	7.18516	1.005256	35.829738	5.073824	33.587209	5.073824	7.35087E+13	1.621156E-5	61684.37552	5.858827E+16	0	0	12.616392	1.04852	0	0
27.462048	7.184923	0.905659	35.722632	5.271168	33.311701	5.271168	6.860169E+13	1.612961E-5	61997.785337	5.856526E+16	0	0	12.666442	1.038335	0	0
28.093216	7.177196	0.820456	35.615215	5.455094	33.035904	5.455094	6.400777E+13	1.603767E-5	62353.172953	5.854372E+16	0	0	12.706056	1.028174	0	0
28.789326	7.132901	0.737943	35.50953	5.625188	32.764312	5.625188	5.978682E+13	1.594855E-5	62701.608617	5.852392E+16	0	0	12.745944	1.017766	0	0
29.449494	7.028409	0.676109	35.404368	5.78295	32.494712	5.78295	5.586184E+13	1.585208E-5	63083.192303	5.850551E+16	0	0	12.786488	1.007206	0	0
30.100553	6.859365	0.629839	35.298291	5.929768	32.224319	5.929768	5.216262E+13	1.573652E-5	63546.450605	5.848816E+16	0	0	12.830404	0.997093	0	0
30.761732	6.587858	0.601205	35.19535	6.066232	31.960845	6.066232	4.880624E+13	1.564147E-5	63932.620069	5.847242E+16	0	0	12.85388	0.987433	0	0
31.404216	6.211897	0.589251	35.094663	6.193158	31.702819	6.193158	4.573161E+13	1.555782E-5	64276.34984	5.8458E+16	0	0	12.870538	0.977487	0	0
32.048012	5.781162	0.577798	34.992964	6.312697	31.443338	6.312697	4.282196E+13	1.546402E-5	64666.236288	5.844436E+16	0	0	12.869533	0.967405	0	0
32.691408	5.295717	0.566162	34.892097	6.425746	31.185708	6.425746	4.011846E+13	1.53825E-5	65008.921945	5.843168E+16	0	0	12.867678	0.95769	0	0
33.32579	4.761963	0.55582	34.791166	6.530658	30.929484	6.530658	3.758353E+13	1.528671E-5	65416.278655	5.841979E+16	0	0	12.857886	0.948022	0	0
33.922961	4.188139	0.549048	34.692341	6.628634	30.678532	6.628634	3.525636E+13	1.520343E-5	65774.630248	5.840888E+16	0	0	12.847042	0.938299	0	0
34.539016	3.567859	0.540561	34.594268	6.719715	30.430546	6.719715	3.308898E+13	1.511466E-5	66160.923505	5.839871E+16	0	0	12.82829	0.928703	0	0
35.106104	2.935652	0.541972	34.496603	6.805497	30.184158	6.805497	3.106272E+13	1.502813E-5	66541.861399	5.838921E+16	0	0	12.804279	0.919083	0	0
35.641877	2.312967	0.542755	34.39822	6.884997	29.937999	6.884997	2.914669E+13	1.491874E-5	67029.782546	5.838022E+16	0	0	12.781376	0.909742	0	0
36.123773	1.730726	0.541575	34.300326	6.960599	29.693152	6.960599	2.735726E+13	1.481995E-5	67476.625965	5.837183E+16	0	0	12.758553	0.900505	0	0
36.524567	1.224468	0.539583	34.205095	7.031818	29.454493	7.031818	2.572176E+13	1.47445E-5	67821.904176	5.836416E+16	0	0	12.738739	0.891084	0	0
36.848482	0.799995	0.534754	34.109995	7.098057	29.21758	7.098057	2.41859E+13	1.465707E-5	68226.454592	5.835696E+16	0	0	12.714502	0.881831	0	0
28.211138	7.173901	0.805144	34.016528	7.160577	28.984786	7.160577	2.276564E+13	1.458367E-5	68569.867378	5.83503E+16	0	0	12.683068	0.872864	0	0
37.422991	0	0	33.923307	7.222803	28.751022	7.222803	2.143204E+13	1.45561E-5	68699.726162	5.834404E+16	0	0	12.650631	0.864176	0	0
0	0	0	33.83051	7.277741	28.521775	7.277741	2.018199E+13	1.447675E-5	69076.290218	5.833818E+16	0	0	12.620051	0.855512	0	0
0	0	0	33.73866	7.330157	28.29488	7.330157	1.90164E+13	1.441279E-5	69382.820076	5.833271E+16	0	0	12.583024	0.846824	0	0
0	0	0	33.646843	7.37921	28.069211	7.37921	1.791841E+13	1.434025E-5	69733.781401	5.832756E+16	0	0	12.54802	0.838311	0	0
0	0	0	33.555598	7.425225	27.845766	7.425225	1.688999E+13	1.426573E-5	70098.063836	5.832274E+16	0	0	12.507917	0.830117	0	0
0	0	0	33.464287	7.467963	27.62354	7.467963	1.591984E+13	1.417542E-5	70544.666176	5.831819E+16	0	0	12.469295	0.821858	0	0
0	0	0	33.372274	7.508571	27.400425	7.508571	1.499852E+13	1.408049E-5	71020.271117	5.831387E+16	0	0	12.4244	0.813823	0	0
