Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.775477	8.479933	0	37.589453	-0.362856	37.765699	-0.362856	2.273931E+14	1.804763E-5	55408.862098	5.930997E+16	1.226027E+13	1.417859E-5	13.45808	1.155443	0	0
4.752015	8.483932	-0.606696	37.469295	0.251908	37.346401	0.251908	2.106213E+14	1.796548E-5	55662.243378	5.923131E+16	0	0	13.415788	1.153237	0	0
4.81697	8.482102	-0.601129	37.351637	0.821403	36.949193	0.821403	1.953797E+14	1.790466E-5	55851.322195	5.915983E+16	0	0	13.445431	1.14724	0	0
5.016436	8.484773	-0.647173	37.233031	1.356576	36.56552	1.356576	1.811159E+14	1.784448E-5	56039.685866	5.909294E+16	0	0	13.460725	1.143784	0	0
6.727088	8.472957	1.882682	37.113625	1.842965	36.20287	1.842965	1.677939E+14	1.774347E-5	56358.706457	5.903046E+16	0	0	13.434757	1.140352	0	0
9.489895	8.461297	1.904275	37.001422	2.276079	35.872091	2.276079	1.561592E+14	1.766599E-5	56605.887822	5.897589E+16	0	0	13.447281	1.134841	0	0
12.259719	8.451333	1.713602	36.888746	2.683057	35.552107	2.683057	1.45278E+14	1.758887E-5	56854.104016	5.892486E+16	0	0	13.455399	1.125818	0	0
14.963339	8.442509	1.475823	36.777687	3.062475	35.245983	3.062475	1.352873E+14	1.752644E-5	57056.6237	5.887801E+16	0	0	13.475574	1.11709	0	0
17.671709	8.434358	1.21158	36.666546	3.416271	34.95114	3.416271	1.259704E+14	1.745966E-5	57274.8582	5.883431E+16	0	0	13.494804	1.109605	0	0
20.374059	8.426546	0.935439	36.554441	3.743043	34.667493	3.743043	1.172165E+14	1.736711E-5	57580.069563	5.879326E+16	0	0	13.491133	1.100574	0	0
23.080539	8.412724	0.677628	36.444134	4.046311	34.396365	4.046311	1.091919E+14	1.728478E-5	57854.336613	5.875562E+16	0	0	13.517682	1.089608	0	0
23.801859	8.402372	0.631649	36.334087	4.327331	34.135632	4.327331	1.017294E+14	1.719326E-5	58162.310595	5.872063E+16	0	0	13.541716	1.078189	0	0
24.521357	8.38427	0.603915	36.224122	4.590471	33.883007	4.590471	9.477806E+13	1.710214E-5	58472.20514	5.868802E+16	0	0	13.557329	1.067589	0	0
25.236874	8.351579	0.596121	36.114011	4.833778	33.639346	4.833778	8.829005E+13	1.699451E-5	58842.508104	5.86576E+16	0	0	13.58087	1.057611	0	0
25.876142	8.303839	0.597623	36.007035	5.05708	33.408432	5.05708	8.24097E+13	1.689749E-5	59180.380529	5.863002E+16	0	0	13.59202	1.046741	0	0
26.545046	8.238138	0.592427	35.901791	5.266257	33.185847	5.266257	7.700453E+13	1.681691E-5	59463.934271	5.860467E+16	0	0	13.616218	1.035385	0	0
27.220499	8.152822	0.582249	35.797445	5.461264	32.970798	5.461264	7.199357E+13	1.673826E-5	59743.352466	5.858117E+16	0	0	13.638482	1.024794	0	0
27.906407	8.030404	0.575662	35.693639	5.641032	32.763536	5.641032	6.733036E+13	1.664535E-5	60076.842396	5.85593E+16	0	0	13.652262	1.014744	0	0
28.588943	7.874274	0.566444	35.590861	5.809706	32.562528	5.809706	6.300953E+13	1.656114E-5	60382.319109	5.853903E+16	0	0	13.66827	1.004726	0	0
