Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.51332	8.160514	0	37.424419	-0.507824	37.623972	-0.507824	2.046746E+14	1.657144E-5	60344.707286	5.920343E+16	2.401935E+13	1.371337E-5	12.167683	1.151328	0	0
4.814613	8.162846	-0.632749	37.300096	0.10408	37.258085	0.10408	1.890501E+14	1.646896E-5	60720.214271	5.913015E+16	0	0	12.135382	1.148437	0	0
4.817514	8.164801	-0.670676	37.175136	0.674267	36.89573	0.674267	1.745312E+14	1.636218E-5	61116.518521	5.906206E+16	0	0	12.167689	1.14412	0	0
5.277023	8.162339	-0.683407	37.050732	1.206116	36.538038	1.206116	1.611707E+14	1.626518E-5	61481.003687	5.89994E+16	0	0	12.194099	1.142671	0	0
6.745285	8.094148	2.7466	36.932044	1.672776	36.203917	1.672776	1.493677E+14	1.615829E-5	61887.69447	5.894404E+16	0	0	12.164863	1.140672	0	0
9.52807	7.687703	2.98605	36.814925	2.105376	35.8773	2.105376	1.38559E+14	1.60599E-5	62266.845083	5.889335E+16	0	0	12.176279	1.135622	0	0
12.311257	7.647677	2.655654	36.698067	2.506767	35.556503	2.506767	1.285463E+14	1.595715E-5	62667.824084	5.884639E+16	0	0	12.210566	1.127841	0	0
15.022449	7.631749	2.313062	36.582908	2.87835	35.243636	2.87835	1.193806E+14	1.586185E-5	63044.331934	5.880341E+16	0	0	12.243476	1.120713	0	0
17.713826	7.532475	2.024675	36.467193	3.230994	34.931701	3.230994	1.108231E+14	1.577821E-5	63378.508773	5.876327E+16	0	0	12.275742	1.114469	0	0
20.400061	7.233172	1.827655	36.350482	3.557496	34.624134	3.557496	1.028082E+14	1.567535E-5	63794.396763	5.872569E+16	0	0	12.28337	1.106473	0	0
23.099227	7.18427	1.476305	36.234702	3.860022	34.323132	3.860022	9.542583E+13	1.557327E-5	64212.567641	5.869106E+16	0	0	12.329487	1.096494	0	0
23.833127	7.179531	1.376244	36.119755	4.136753	34.030268	4.136753	8.861738E+13	1.545677E-5	64696.540331	5.865913E+16	0	0	12.384231	1.086746	0	0
24.554496	7.172622	1.278717	36.008925	4.390431	33.749478	4.390431	8.251013E+13	1.53599E-5	65104.572919	5.863049E+16	0	0	12.417978	1.077722	0	0
25.284139	7.17606	1.175573	35.897833	4.62656	33.472686	4.62656	7.680828E+13	1.525384E-5	65557.241034	5.860375E+16	0	0	12.448437	1.068611	0	0
25.99359	7.169779	1.07862	35.787231	4.848616	33.199591	4.848616	7.152083E+13	1.515611E-5	65979.976735	5.857895E+16	0	0	12.477681	1.058305	0	0
26.707618	7.164675	0.980977	35.679047	5.052775	32.935463	5.052775	6.669941E+13	1.506294E-5	66388.114742	5.855634E+16	0	0	12.510844	1.047498	0	0
27.366236	7.166464	0.888392	35.5723	5.242209	32.677755	5.242209	6.225916E+13	1.497286E-5	66787.510891	5.853552E+16	0	0	12.536834	1.037335	0	0
28.025429	7.139944	0.80581	35.464165	5.422488	32.419674	5.422488	5.806106E+13	1.488262E-5	67192.450916	5.851583E+16	0	0	12.538896	1.027451	0	0
28.70016	7.067185	0.735123	35.354216	5.591357	32.162069	5.591357	5.408144E+13	1.477372E-5	67687.771207	5.849716E+16	0	0	12.539396	1.017178	0	0
29.372223	6.935303	0.67983	35.246784	5.746265	31.913134	5.746265	5.045544E+13	1.466756E-5	68177.644498	5.848016E+16	0	0	12.54021	1.006744	0	0
30.031006	6.720639	0.643906	35.142193	5.890447	31.671939	5.890447	4.715818E+13	1.457976E-5	68588.219921	5.846469E+16	0	0	12.538533	0.996494	0	0
30.694729	6.393153	0.626912	35.041049	6.022914	31.44039	6.022914	4.417395E+13	1.450347E-5	68949.007973	5.84507E+16	0	0	12.533767	0.986634	0	0
31.333677	6.00911	0.61639	34.939529	6.146375	31.211426	6.146375	4.136789E+13	1.441472E-5	69373.536997	5.843754E+16	0	0	12.526603	0.976759	0	0
31.979211	5.573707	0.604757	34.838679	6.262663	30.985752	6.262663	3.875631E+13	1.433219E-5	69773.015678	5.842529E+16	0	0	12.520577	0.966612	0	0
32.614771	5.090599	0.594161	34.737796	6.372152	30.762252	6.372152	3.630835E+13	1.424896E-5	70180.558969	5.841381E+16	0	0	12.509956	0.956752	0	0
33.241081	4.562644	0.585399	34.637992	6.474559	30.543011	6.474559	3.403833E+13	1.41695E-5	70574.130871	5.840316E+16	0	0	12.493446	0.947203	0	0
