Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.405584	8.89617	0	37.940319	-0.769185	38.168133	-0.769185	2.842273E+14	2.063859E-5	48452.785513	15.402464	1.084979	0	0
4.425784	8.898865	-0.510585	37.883507	-0.435533	38.012584	-0.435533	2.741605E+14	2.06194E-5	48497.896096	15.341063	1.084346	0	0
4.44867	8.89794	-0.513147	37.780811	0.112966	37.747293	0.112966	2.568419E+14	2.052319E-5	48725.254242	15.340466	1.081576	0	0
4.572189	8.895838	1.011963	37.662663	0.704078	37.45348	0.704078	2.38242E+14	2.041059E-5	48994.091039	15.381677	1.078859	0	0
5.576047	8.899101	-0.639844	37.541803	1.270521	37.163817	1.270521	2.205846E+14	2.030161E-5	49257.091779	15.375796	1.078159	0	0
7.326906	8.893417	1.307516	37.418444	1.804485	36.880858	1.804485	2.0389E+14	2.017802E-5	49558.807628	15.381781	1.077632	0	0
9.208955	8.891265	1.339544	37.298417	2.285091	36.616736	2.285091	1.888424E+14	2.004745E-5	49881.597721	15.367866	1.076511	0	0
11.126331	8.884715	1.448618	37.181232	2.724398	36.367434	2.724398	1.752086E+14	1.992405E-5	50190.53855	15.329509	1.076115	0	0
12.928559	8.877436	1.423078	37.064195	3.129877	36.128054	3.129877	1.625622E+14	1.978585E-5	50541.115873	15.36401	1.073015	0	0
14.74799	8.870649	1.316186	36.949754	3.502186	35.90092	3.502186	1.510691E+14	1.965613E-5	50874.677301	15.352634	1.069467	0	0
16.549552	8.853438	1.26487	36.833255	3.853091	35.677835	3.853091	1.401945E+14	1.951045E-5	51254.558232	15.333547	1.065431	0	0
18.3385	8.833258	1.167329	36.716545	4.179712	35.461553	4.179712	1.30077E+14	1.935605E-5	51663.408337	15.359642	1.061262	0	0
20.152301	8.842485	0.920332	36.600944	4.485468	35.252418	4.485468	1.20769E+14	1.921674E-5	52037.93353	15.365594	1.057938	0	0
21.972132	8.838915	0.731331	36.484707	4.769549	35.048924	4.769549	1.120753E+14	1.906107E-5	52462.937014	15.348821	1.055577	0	0
23.754684	8.832259	0.558358	36.371998	5.030334	34.855819	5.030334	1.042386E+14	1.892418E-5	52842.42837	15.362874	1.051185	0	0
25.562091	8.819648	0.398517	36.260171	5.271219	34.669421	5.271219	9.700077E+13	1.878041E-5	53246.959943	15.334119	1.047016	0	0
26.166435	8.807853	0.364967	36.149292	5.496876	34.488409	5.496876	9.031704E+13	1.864717E-5	53627.419276	15.335273	1.04211	0	0
26.751883	8.790173	0.342308	36.037089	5.708796	34.310038	5.708796	8.401912E+13	1.850023E-5	54053.366629	15.367894	1.0362	0	0
27.362087	8.760603	0.330145	35.926781	5.903783	34.13857	5.903783	7.825319E+13	1.835339E-5	54485.835943	15.354344	1.031148	0	0
27.959861	8.719706	0.322193	35.816996	6.085052	33.971651	6.085052	7.290524E+13	1.820169E-5	54939.944806	15.354532	1.02636	0	0
28.543261	8.661118	0.320161	35.708665	6.252276	33.810348	6.252276	6.798456E+13	1.804672E-5	55411.73213	15.376668	1.020991	0	0
29.114038	8.585416	0.318106	35.600513	6.408158	33.652555	6.408158	6.340167E+13	1.788464E-5	55913.880311	15.348871	1.017047	0	0
