Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.038721	8.379274	0	37.435234	-0.317664	37.566275	-0.317664	2.060924E+14	1.663136E-5	60127.304843	5.921007E+16	9.897658E+12	1.212847E-5	13.739968	1.150121	0	0
5.092311	8.381479	-0.637339	37.316808	0.26924	37.2055	0.26924	1.9108E+14	1.653578E-5	60474.878665	5.913967E+16	0	0	13.70206	1.147119	0	0
5.095156	8.384274	-0.625071	37.196732	0.828483	36.853471	0.828483	1.769593E+14	1.6448E-5	60797.621424	5.907344E+16	0	0	13.7275	1.142635	0	0
5.242289	8.381081	-0.656189	37.073765	1.353092	36.511883	1.353092	1.635658E+14	1.633824E-5	61206.068255	5.901063E+16	0	0	13.73436	1.140461	0	0
6.683456	8.376646	1.562553	36.955371	1.831204	36.193304	1.831204	1.51618E+14	1.62506E-5	61536.139272	5.89546E+16	0	0	13.708958	1.138326	0	0
9.396596	8.366286	1.857452	36.83786	2.266456	35.892639	2.266456	1.406129E+14	1.614417E-5	61941.820683	5.890298E+16	0	0	13.716464	1.133237	0	0
12.178435	8.354149	1.72816	36.724726	2.660262	35.612986	2.660262	1.307655E+14	1.604739E-5	62315.417887	5.88568E+16	0	0	13.717206	1.124779	0	0
14.88652	8.340652	1.522065	36.611233	3.031185	35.341872	3.031185	1.215731E+14	1.595406E-5	62679.956804	5.881369E+16	0	0	13.736079	1.116799	0	0
17.58918	8.307388	1.357677	36.497479	3.380986	35.078714	3.380986	1.130022E+14	1.586711E-5	63023.412164	5.877349E+16	0	0	13.742236	1.110109	0	0
20.297966	8.301349	1.051967	36.385243	3.699094	34.829841	3.699094	1.051333E+14	1.576558E-5	63429.30167	5.873659E+16	0	0	13.736756	1.101579	0	0
23.003158	8.296447	0.74124	36.273711	3.994476	34.590725	3.994476	9.785237E+13	1.566224E-5	63847.818937	5.870244E+16	0	0	13.75876	1.091345	0	0
23.7233	8.292347	0.666477	36.160315	4.271052	34.357125	4.271052	9.096289E+13	1.553969E-5	64351.319846	5.867013E+16	0	0	13.774399	1.080896	0	0
24.444952	8.290222	0.585286	36.048472	4.528776	34.132631	4.528776	8.463983E+13	1.54273E-5	64820.13647	5.864048E+16	0	0	13.785096	1.071394	0	0
25.164351	8.280044	0.524704	35.938295	4.768424	33.917087	4.768424	7.883819E+13	1.532355E-5	65259.022046	5.861327E+16	0	0	13.798125	1.061877	0	0
25.86459	8.266162	0.471468	35.83016	4.987956	33.711806	4.987956	7.352869E+13	1.52167E-5	65717.264332	5.858837E+16	0	0	13.80477	1.051285	0	0
26.516825	8.236372	0.447419	35.722792	5.19315	33.513063	5.19315	6.860879E+13	1.511295E-5	66168.415813	5.856529E+16	0	0	13.822362	1.040374	0	0
27.182815	8.178468	0.446543	35.615539	5.38698	33.318949	5.38698	6.402114E+13	1.50159E-5	66596.083361	5.854378E+16	0	0	13.83277	1.030331	0	0
27.857035	8.092231	0.448938	35.510001	5.567086	33.13217	5.567086	5.980499E+13	1.492537E-5	66999.987803	5.852401E+16	0	0	13.837181	1.02063	0	0
28.546288	7.969521	0.449378	35.402013	5.736243	32.947231	5.736243	5.577693E+13	1.4811E-5	67517.36557	5.850511E+16	0	0	13.844367	1.010611	0	0
29.218916	7.807714	0.448299	35.294204	5.892277	32.767828	5.892277	5.20251E+13	1.468148E-5	68113.019179	5.848752E+16	0	0	13.855878	1.000138	0	0
29.881264	7.600077	0.445138	35.188682	6.037926	32.595024	6.037926	4.859641E+13	1.456701E-5	68648.269406	5.847144E+16	0	0	13.862333	0.990278	0	0
