Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.845269	8.378827	0	37.443644	-0.388833	37.607619	-0.388833	2.072017E+14	1.6586E-5	60291.739527	5.921528E+16	8.531622E+12	1.186771E-5	13.680495	1.160914	0	0
4.867449	8.381844	-0.59965	37.323846	0.211382	37.234573	0.211382	1.919413E+14	1.649355E-5	60629.686792	5.914371E+16	0	0	13.643084	1.159035	0	0
4.903093	8.381789	-0.60457	37.200095	0.792009	36.865101	0.792009	1.773404E+14	1.640515E-5	60956.433938	5.907523E+16	0	0	13.688257	1.153611	0	0
5.095008	8.37757	1.445739	37.075363	1.330547	36.511728	1.330547	1.637333E+14	1.63037E-5	61335.739194	5.901142E+16	0	0	13.710153	1.149741	0	0
6.646929	8.375024	1.728253	36.954667	1.815266	36.184568	1.815266	1.515495E+14	1.620493E-5	61709.576375	5.895428E+16	0	0	13.682484	1.145997	0	0
9.372999	8.362403	1.936827	36.837646	2.25428	35.87994	2.25428	1.405936E+14	1.611104E-5	62069.206435	5.890289E+16	0	0	13.688974	1.140502	0	0
12.171258	8.352624	1.741236	36.721621	2.654276	35.592392	2.654276	1.305051E+14	1.599993E-5	62500.254282	5.885558E+16	0	0	13.677897	1.13155	0	0
14.885679	8.342014	1.510127	36.606674	3.032859	35.314583	3.032859	1.212175E+14	1.59137E-5	62838.901041	5.881202E+16	0	0	13.68862	1.122049	0	0
17.585046	8.308399	1.352353	36.491743	3.38455	35.047813	3.38455	1.125863E+14	1.582141E-5	63205.468193	5.877154E+16	0	0	13.708097	1.113965	0	0
20.29164	8.298536	1.059708	36.378022	3.70526	34.795094	3.70526	1.04646E+14	1.571471E-5	63634.63693	5.87343E+16	0	0	13.699631	1.104559	0	0
22.999973	8.294957	0.744148	36.265623	4.002438	34.553416	4.002438	9.734429E+13	1.561085E-5	64057.980986	5.870006E+16	0	0	13.728012	1.093473	0	0
23.719375	8.290469	0.670328	36.152065	4.277624	34.319629	4.277624	9.048081E+13	1.548379E-5	64583.653602	5.866787E+16	0	0	13.754115	1.082179	0	0
24.435717	8.286553	0.594526	36.039241	4.53893	34.092224	4.53893	8.413788E+13	1.537815E-5	65027.307803	5.863812E+16	0	0	13.769844	1.071762	0	0
25.159202	8.27855	0.526992	35.926108	4.783449	33.871409	4.783449	7.822121E+13	1.526905E-5	65491.936803	5.861038E+16	0	0	13.792964	1.061958	0	0
25.82647	8.26436	0.478013	35.814477	5.009722	33.659697	5.009722	7.278873E+13	1.516288E-5	65950.506323	5.85849E+16	0	0	13.799634	1.051039	0	0
26.492846	8.234663	0.452069	35.703842	5.22024	33.455534	5.22024	6.777508E+13	1.505946E-5	66403.454925	5.856138E+16	0	0	13.820836	1.039833	0	0
27.170542	8.178764	0.446908	35.595707	5.413758	33.261031	5.413758	6.32069E+13	1.496104E-5	66840.264955	5.853996E+16	0	0	13.833269	1.029408	0	0
27.843508	8.091739	0.450345	35.487768	5.592675	33.072818	5.592675	5.895265E+13	1.485015E-5	67339.394716	5.852001E+16	0	0	13.838466	1.019357	0	0
28.527703	7.973027	0.44879	35.382409	5.758321	32.892802	5.758321	5.507522E+13	1.475038E-5	67794.861483	5.850182E+16	0	0	13.84883	1.009362	0	0
29.209432	7.809545	0.447936	35.275548	5.912504	32.716019	5.912504	5.140184E+13	1.462719E-5	68365.8193	5.84846E+16	0	0	13.858289	0.999024	0	0
29.867864	7.600436	0.446082	35.169716	6.056575	32.54451	6.056575	4.800445E+13	1.450789E-5	68928.015039	5.846866E+16	0	0	13.866384	0.988655	0	0
30.535735	7.333533	0.440684	35.066154	6.191917	32.378975	6.191917	4.489664E+13	1.440838E-5	69404.064851	5.845409E+16	0	0	13.876847	0.978755	0	0
31.197396	6.996215	0.436907	34.962919	6.318164	32.217585	6.318164	4.199823E+13	1.430396E-5	69910.706065	5.844049E+16	0	0	13.893798	0.968704	0	0
31.843021	6.592916	0.432944	34.860207	6.435862	32.060319	6.435862	3.929963E+13	1.419566E-5	70444.04895	5.842784E+16	0	0	13.895244	0.958534	0	0
32.484653	6.116572	0.428826	34.758998	6.545106	31.908165	6.545106	3.680968E+13	1.408838E-5	70980.473749	5.841616E+16	0	0	13.912463	0.948507	0	0
33.118921	5.565957	0.425434	34.658556	6.648155	31.759392	6.648155	3.449419E+13	1.398824E-5	71488.601689	5.84053E+16	0	0	13.925387	0.938997	0	0
33.739283	4.945922	0.422822	34.559715	6.743852	31.615379	6.743852	3.235746E+13	1.388978E-5	71995.359282	5.839528E+16	0	0	13.930503	0.930062	0	0
34.357119	4.26287	0.417956	34.460858	6.833378	31.473948	6.833378	3.035246E+13	1.378388E-5	72548.531079	5.838588E+16	0	0	13.937037	0.920895	0	0
34.956156	3.533006	0.41712	34.361511	6.917827	31.33414	6.917827	2.846238E+13	1.367267E-5	73138.617013	5.837701E+16	0	0	13.941385	0.911648	0	0
35.536143	2.761323	0.422997	34.263046	6.996569	31.197661	6.996569	2.670499E+13	1.355924E-5	73750.431926	5.836877E+16	0	0	13.948421	0.902656	0	0
36.091355	1.976428	0.430063	34.166949	7.070445	31.06569	7.070445	2.509434E+13	1.346088E-5	74289.341662	5.836122E+16	0	0	13.9542	0.893736	0	0
36.554809	1.289978	0.433613	34.071081	7.139786	30.935875	7.139786	2.358414E+13	1.335877E-5	74857.170164	5.835413E+16	0	0	13.956251	0.884992	0	0
36.917325	0.727925	0.431764	33.975687	7.205608	30.808029	7.205608	2.217147E+13	1.326318E-5	75396.689078	5.834751E+16	0	0	13.967053	0.876191	0	0
28.967785	7.874947	0.447278	33.881158	7.268024	30.682516	7.268024	2.085496E+13	1.317664E-5	75891.895616	5.834134E+16	0	0	13.965568	0.867542	0	0
37.36724	0	0	33.787022	7.330181	30.557463	7.330181	1.962148E+13	1.313213E-5	76149.103076	5.833555E+16	0	0	13.962943	0.859092	0	0
0	0	0	33.692918	7.384688	30.435757	7.384688	1.846124E+13	1.303305E-5	76727.987777	5.833011E+16	0	0	13.960453	0.850793	0	0
0	0	0	33.600284	7.43698	30.316503	7.43698	1.738606E+13	1.295547E-5	77187.464186	5.832507E+16	0	0	13.968098	0.84243	0	0
0	0	0	33.507471	7.486024	30.198449	7.486024	1.637151E+13	1.286961E-5	77702.404954	5.832031E+16	0	0	13.969282	0.834466	0	0
0	0	0	33.415605	7.531221	30.083033	7.531221	1.542556E+13	1.27726E-5	78292.579717	5.831587E+16	0	0	13.969265	0.82655	0	0
0	0	0	33.322906	7.574249	29.967671	7.574249	1.452636E+13	1.267128E-5	78918.61073	5.831165E+16	0	0	13.970194	0.818984	0	0
0	0	0	33.231791	7.614777	29.855022	7.614777	1.369357E+13	1.257845E-5	79501.044362	5.830775E+16	0	0	13.971158	0.81137	0	0
0	0	0	33.141477	7.652783	29.744287	7.652783	1.291517E+13	1.248445E-5	80099.627196	5.83041E+16	0	0	13.974789	0.803764	0	0
0	0	0	33.052355	7.689579	29.635294	7.689579	1.219039E+13	1.241293E-5	80561.150762	5.83007E+16	0	0	13.968442	0.796142	0	0
0	0	0	32.964491	7.724045	29.528611	7.724045	1.151563E+13	1.234307E-5	81017.100738	5.829753E+16	0	0	13.961691	0.788608	0	0
0	0	0	32.875908	7.755808	29.422353	7.755808	1.087312E+13	1.224855E-5	81642.289991	5.829452E+16	0	0	13.956279	0.781074	0	0
0	0	0	32.787113	7.785902	29.31659	7.785902	1.026501E+13	1.215044E-5	82301.548283	5.829167E+16	0	0	13.946813	0.773667	0	0
0	0	0	32.699347	7.814549	29.212515	7.814549	9.697358E+12	1.206125E-5	82910.143565	5.828901E+16	0	0	13.940348	0.766387	0	0
