Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.427698	6.178889	0	46.466284	-0.362999	46.293171	-0.362999	3.684338E+14	3.891581E-5	25696.273882	7.631065E+16	6.909898E+13	3.296136E-5	8.607948	1.145212	0	0
3.474204	6.188705	0.291357	46.321053	0.075782	46.353053	0.075782	3.41186E+14	3.862869E-5	25887.301106	7.618286E+16	0	0	8.589343	1.142652	0	0
4.645572	6.168317	4.258341	46.17329	0.500743	46.356899	0.500743	3.154919E+14	3.839294E-5	26046.28892	7.606236E+16	0	0	8.608332	1.138657	0	0
8.206063	6.111111	4.651751	46.022782	0.90127	46.302225	0.90127	2.912745E+14	3.813591E-5	26221.86101	7.594878E+16	0	0	8.6229	1.137119	0	0
12.231578	5.844816	4.789967	45.874088	1.268232	46.196367	1.268232	2.691456E+14	3.787192E-5	26404.664378	7.5845E+16	0	0	8.610048	1.134582	0	0
16.157557	5.415482	4.768381	45.730539	1.593783	46.04948	1.593783	2.49355E+14	3.757841E-5	26610.924329	7.575218E+16	0	0	8.611295	1.128801	0	0
20.118572	5.364186	4.10133	45.59078	1.895801	45.870485	1.895801	2.314664E+14	3.734226E-5	26779.22268	7.566829E+16	0	0	8.623092	1.120955	0	0
24.073758	5.282848	3.45334	45.45241	2.171859	45.65979	2.171859	2.150037E+14	3.7076E-5	26971.545892	7.559108E+16	0	0	8.64118	1.113732	0	0
28.020781	5.162966	2.820152	45.312601	2.433972	45.416996	2.433972	1.995445E+14	3.681859E-5	27160.123643	7.551858E+16	0	0	8.658487	1.107172	0	0
31.961669	4.98143	2.200423	45.172646	2.680415	45.146488	2.680415	1.851698E+14	3.657306E-5	27342.473989	7.545116E+16	0	0	8.663812	1.098635	0	0
