Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.916464	10.382163	0	47.331417	-0.574202	47.459119	-0.574202	5.805536E+14	3.661386E-5	27311.49998	7.730546E+16	2.015223E+13	2.683752E-5	17.915603	1.147776	0	0
5.965884	10.385573	-0.578207	47.180501	0.197611	47.136572	0.197611	5.365051E+14	3.640002E-5	27472.034623	7.709888E+16	0	0	17.875259	1.145063	0	0
6.090885	10.383537	-0.587053	47.038422	0.909093	46.83641	0.909093	4.980078E+14	3.632579E-5	27528.235791	7.691833E+16	0	0	17.877356	1.140473	0	0
8.093889	10.369312	2.298497	46.894531	1.551587	46.549888	1.551587	4.617591E+14	3.613235E-5	27675.679606	7.674833E+16	0	0	17.887191	1.137493	0	0
12.105695	10.251023	2.535766	46.755392	2.127747	46.282958	2.127747	4.291567E+14	3.59252E-5	27835.304577	7.659543E+16	0	0	17.862325	1.133945	0	0
16.075574	10.229861	2.185062	46.617005	2.66842	46.024756	2.66842	3.989609E+14	3.573838E-5	27980.85578	7.645382E+16	0	0	17.872984	1.128077	0	0
20.034458	10.201665	1.839426	46.477622	3.181948	45.771676	3.181948	3.706484E+14	3.55702E-5	28113.189714	7.632103E+16	0	0	17.852356	1.119659	0	0
23.980449	10.18	1.480059	46.336981	3.661971	45.524862	3.661971	3.440752E+14	3.537866E-5	28265.426608	7.619641E+16	0	0	17.827686	1.110998	0	0
27.928954	10.159101	1.115397	46.198708	4.103138	45.28911	4.103138	3.197725E+14	3.518995E-5	28417.037185	7.608243E+16	0	0	17.8391	1.103076	0	0
31.865617	10.127232	0.758472	46.059422	4.519363	45.057952	4.519363	2.969964E+14	3.500385E-5	28568.143191	7.597562E+16	0	0	17.837663	1.093488	0	0
33.02081	10.123175	0.64778	45.92115	4.900577	44.835631	4.900577	2.759643E+14	3.478695E-5	28746.281561	7.587698E+16	0	0	17.853706	1.08239	0	0
34.178796	10.097802	0.554542	45.785197	5.250099	44.622706	5.250099	2.567155E+14	3.456446E-5	28931.339536	7.57867E+16	0	0	17.859725	1.07148	0	0
35.321935	10.080547	0.454642	45.652396	5.571068	44.419303	5.571068	2.391914E+14	3.435353E-5	29108.991273	7.570452E+16	0	0	17.847839	1.061269	0	0
36.480773	10.077304	0.342134	45.521572	5.872141	44.222325	5.872141	2.230825E+14	3.417879E-5	29257.831602	7.562897E+16	0	0	17.818868	1.051262	0	0
37.623338	10.055589	0.24357	45.39065	6.151103	44.030189	6.151103	2.08034E+14	3.397464E-5	29433.64565	7.555839E+16	0	0	17.847728	1.040611	0	0
38.755372	9.887037	0.221458	45.2619	6.408582	43.845012	6.408582	1.942139E+14	3.377288E-5	29609.497378	7.549358E+16	0	0	17.864859	1.029717	0	0
39.875709	9.554825	0.223172	45.131909	6.651353	43.661892	6.651353	1.811816E+14	3.355681E-5	29800.15456	7.543246E+16	0	0	17.859248	1.019202	0	0
40.983591	9.063931	0.219649	45.003323	6.876505	43.484103	6.876505	1.691418E+14	3.333889E-5	29994.953299	7.5376E+16	0	0	17.834157	1.009203	0	0
42.072568	8.303902	0.221532	44.87392	7.09011	43.308087	7.09011	1.578254E+14	3.312682E-5	30186.979947	7.532292E+16	0	0	17.851559	0.999092	0	0
43.078851	7.321723	0.22196	44.746951	7.288973	43.137784	7.288973	1.474514E+14	3.293912E-5	30359.003555	7.527427E+16	0	0	17.886087	0.989048	0	0
44.088368	6.049519	0.220079	44.621501	7.47185	42.972552	7.47185	1.378657E+14	3.273304E-5	30550.144188	7.522931E+16	0	0	17.878144	0.97962	0	0
45.030725	4.541028	0.220973	44.496655	7.642756	42.810592	7.642756	1.289401E+14	3.252378E-5	30746.702212	7.518745E+16	0	0	17.848756	0.970887	0	0
45.94126	2.85661	0.228469	44.372773	7.802033	42.652182	7.802033	1.206504E+14	3.231147E-5	30948.736317	7.514858E+16	0	0	17.846793	0.961922	0	0
46.696566	1.252591	0.234765	44.250672	7.950076	42.498045	7.950076	1.129979E+14	3.210413E-5	31148.618624	7.511269E+16	0	0	17.870417	0.952482	0	0
38.881174	9.864709	0.218425	44.1296	8.088465	42.347082	8.088465	1.058861E+14	3.189866E-5	31349.257505	7.507933E+16	0	0	17.892697	0.943338	0	0
47.222058	0	0	44.009099	8.217345	42.198804	8.217345	9.924963E+13	3.167942E-5	31566.214516	7.504821E+16	0	0	17.895351	0.934533	0	0
0	0	0	43.888762	8.338936	42.052314	8.338936	9.303491E+13	3.146293E-5	31783.421317	7.501906E+16	0	0	17.887724	0.9257	0	0
0	0	0	43.770744	8.453003	41.909805	8.453003	8.731606E+13	3.127488E-5	31974.526943	7.499224E+16	0	0	17.905305	0.916632	0	0
0	0	0	43.653118	8.560028	41.769253	8.560028	8.196424E+13	3.108234E-5	32172.596861	7.496714E+16	0	0	17.911423	0.907607	0	0
