Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.842599	6.921769	0	47.178186	-1.239344	46.387742	-1.239344	5.358407E+14	4.536867E-5	22041.168144	10.166536	1.135032	0	0
4.577631	6.934504	-0.593797	47.121342	-0.905355	46.558081	-0.905355	5.201226E+14	4.591697E-5	21777.991656	10.160137	1.134992	0	0
6.128435	6.903747	3.725959	46.970475	-0.346433	46.769332	-0.346433	4.805455E+14	4.568538E-5	21888.458919	10.389123	1.135012	0	0
13.063918	6.580467	4.165195	46.820572	0.170095	46.912312	0.170095	4.44128E+14	4.54534E-5	22000.224821	10.533592	1.134476	0	0
19.20671	6.137855	3.759793	46.673087	0.638012	46.991291	0.638012	4.109281E+14	4.518728E-5	22129.841888	10.409523	1.133781	0	0
25.30759	5.981384	2.903961	46.529881	1.058527	47.016083	1.058527	3.810153E+14	4.490289E-5	22270.041134	10.205907	1.133087	0	0
31.409637	5.923655	1.922777	46.386136	1.449342	46.994495	1.449342	3.531341E+14	4.458916E-5	22426.768165	10.179556	1.132432	0	0
37.498668	5.613032	1.047737	46.244123	1.810901	46.933448	1.810901	3.275541E+14	4.428514E-5	22580.758594	10.330257	1.131578	0	0
38.281423	5.601934	0.91225	46.100476	2.155183	46.835628	2.155183	3.035304E+14	4.40012E-5	22726.501097	10.445418	1.13128	0	0
39.075858	5.582393	0.778961	45.959704	2.468525	46.706076	2.468525	2.816692E+14	4.370515E-5	22880.468991	10.403023	1.130467	0	0
39.860909	5.566905	0.644694	45.819847	2.759048	46.547833	2.759048	2.614851E+14	4.340496E-5	23038.729167	10.27921	1.13005	0	0
40.654778	5.551058	0.508186	45.678896	3.035721	46.362089	3.035721	2.425849E+14	4.313455E-5	23183.171858	10.246684	1.129395	0	0
41.440683	5.532665	0.373206	45.538303	3.290122	46.15141	3.290122	2.250755E+14	4.282468E-5	23350.934319	10.331547	1.129375	0	0
42.202272	5.431124	0.266324	45.39745	3.525642	45.917736	3.525642	2.087847E+14	4.248001E-5	23540.412666	10.427973	1.129037	0	0
42.911641	5.116922	0.222843	45.261154	3.738143	45.67254	3.738143	1.941313E+14	4.213503E-5	23733.161241	10.42143	1.128898	0	0
43.60042	4.569233	0.220697	45.128141	3.936503	45.417213	3.936503	1.808121E+14	4.185181E-5	23893.774692	10.340314	1.128482	0	0
44.270109	3.864929	0.229342	44.997088	4.11756	45.150905	4.11756	1.685741E+14	4.153844E-5	24074.038122	10.29311	1.128184	0	0
44.894486	3.097231	0.232853	44.865316	4.287675	44.869951	4.287675	1.57096E+14	4.121009E-5	24265.862231	10.325567	1.127846	0	0
45.484242	2.218749	0.264352	44.733202	4.448258	44.576227	4.448258	1.463655E+14	4.088787E-5	24457.094032	10.38131	1.127489	0	0
46.024205	1.338989	0.321226	44.599846	4.599679	44.268666	4.599679	1.362711E+14	4.055034E-5	24660.677045	10.386618	1.127251	0	0
46.475821	0.600001	0.405259	44.466327	4.742768	43.950516	4.742768	1.268564E+14	4.022766E-5	24858.489581	10.340547	1.126775	0	0
39.209958	5.584731	0.753929	44.33578	4.874418	43.630474	4.874418	1.18276E+14	3.991848E-5	25051.027726	10.302299	1.12604	0	0
46.919118	0	0	44.207439	4.995444	43.308126	4.995444	1.104026E+14	3.960221E-5	25251.093946	10.305185	1.125345	0	0
0	0	0	44.080225	5.108795	42.981591	5.108795	1.031124E+14	3.929969E-5	25445.47301	10.344509	1.12469	0	0
0	0	0	43.952063	5.214844	42.646636	5.214844	9.625173E+13	3.896404E-5	25664.675864	10.372177	1.123817	0	0
0	0	0	43.827463	5.313551	42.315064	5.313551	9.001715E+13	3.867676E-5	25855.305801	10.356625	1.122964	0	0
