Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
6.473613	10.341378	0	47.267117	-0.562562	47.402792	-0.562562	5.613738E+14	3.557447E-5	28109.52374	7.721551E+16	1.961228E+13	2.599469E-5	17.787087	1.140053	0	0
6.205481	10.351876	-0.00712	47.121314	0.185022	47.076776	0.185022	5.201292E+14	3.538694E-5	28258.56553	7.702208E+16	0	0	17.74128	1.136827	0	0
6.282434	10.352093	0.011377	46.97409	0.916657	46.753861	0.916657	4.814717E+14	3.529978E-5	28328.405631	7.684078E+16	0	0	17.760235	1.132262	0	0
8.086552	10.327533	2.33423	46.824089	1.571043	46.447383	1.571043	4.449628E+14	3.50572E-5	28524.480974	7.666956E+16	0	0	17.761743	1.130318	0	0
12.071996	10.196592	2.568818	46.680034	2.165036	46.16188	2.165036	4.124473E+14	3.485612E-5	28689.083071	7.651707E+16	0	0	17.744087	1.127722	0	0
16.046751	10.176148	2.211739	46.540225	2.705174	45.89399	2.705174	3.831132E+14	3.466724E-5	28845.433802	7.637949E+16	0	0	17.745785	1.122159	0	0
19.994176	10.151142	1.858542	46.403145	3.203181	45.639322	3.203181	3.563357E+14	3.449375E-5	28990.545178	7.625391E+16	0	0	17.728051	1.113929	0	0
23.957116	10.135189	1.487565	46.264693	3.670577	45.391013	3.670577	3.311524E+14	3.430201E-5	29152.626027	7.61358E+16	0	0	17.735667	1.106334	0	0
27.903358	10.093314	1.142074	46.125636	4.109049	45.149386	4.109049	3.076178E+14	3.4106E-5	29320.193047	7.602543E+16	0	0	17.744516	1.099666	0	0
31.841737	10.042723	0.795045	45.9864	4.519195	44.914683	4.519195	2.857001E+14	3.390738E-5	29491.967912	7.592264E+16	0	0	17.718946	1.091184	0	0
32.998385	10.038365	0.682999	45.85025	4.888775	44.692981	4.888775	2.657553E+14	3.367812E-5	29692.752814	7.58291E+16	0	0	17.715987	1.080965	0	0
34.158663	10.023525	0.578347	45.716143	5.233793	44.479407	5.233793	2.474511E+14	3.347676E-5	29871.363164	7.574326E+16	0	0	17.728386	1.070835	0	0
35.296803	10.013625	0.471959	45.58233	5.556332	44.271716	5.556332	2.304263E+14	3.327481E-5	30052.677834	7.566341E+16	0	0	17.741264	1.061506	0	0
36.453047	10.006476	0.361092	45.448451	5.860419	44.068576	5.860419	2.145501E+14	3.308472E-5	30225.35499	7.558895E+16	0	0	17.738504	1.052122	0	0
37.598196	9.990405	0.256903	45.315699	6.141405	43.872227	6.141405	1.998749E+14	3.288375E-5	30410.089241	7.552013E+16	0	0	17.724871	1.041461	0	0
38.740016	9.835392	0.22286	45.183291	6.403136	43.680967	6.403136	1.862262E+14	3.267443E-5	30604.912951	7.545612E+16	0	0	17.748242	1.030611	0	0
39.858413	9.501893	0.222642	45.05281	6.644713	43.496531	6.644713	1.736787E+14	3.24643E-5	30803.013379	7.539727E+16	0	0	17.76471	1.020772	0	0
40.966918	8.960899	0.227786	44.923864	6.867276	43.318242	6.867276	1.621014E+14	3.224139E-5	31015.98739	7.534298E+16	0	0	17.744966	1.011156	0	0
42.044056	8.179369	0.230686	44.794951	7.079298	43.142625	7.079298	1.512913E+14	3.204712E-5	31204.010137	7.529228E+16	0	0	17.748608	1.000997	0	0
43.103586	7.132823	0.229339	44.669289	7.274142	42.974359	7.274142	1.414421E+14	3.186406E-5	31383.287284	7.524609E+16	0	0	17.765686	0.990783	0	0
44.093317	5.883596	0.224531	44.544754	7.454045	42.810823	7.454045	1.323088E+14	3.166369E-5	31581.885946	7.520325E+16	0	0	17.76392	0.981127	0	0
45.037757	4.386856	0.223709	44.421182	7.62142	42.651278	7.62142	1.238248E+14	3.145684E-5	31789.562513	7.516346E+16	0	0	17.754062	0.971835	0	0
45.93608	2.701942	0.23496	44.2973	7.778806	42.493876	7.778806	1.158616E+14	3.12416E-5	32008.583898	7.512612E+16	0	0	17.762086	0.962267	0	0
46.668984	1.142173	0.24549	44.174153	7.927551	42.339313	7.927551	1.084499E+14	3.104508E-5	32211.20314	7.509136E+16	0	0	17.779353	0.952372	0	0
