Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.968983	10.913201	0	49.4125	-1.736715	49.75817	-1.736715	1.676668E+15	9.158601E-5	10914.031776	20.060048	1.14478	0	0
5.855114	10.911726	1.618309	49.361585	-1.318899	49.624024	-1.318899	1.635023E+15	9.236181E-5	10822.547562	20.153294	1.143986	0	0
6.143877	10.91207	1.530215	49.246866	-0.559867	49.358204	-0.559867	1.544666E+15	9.303037E-5	10745.217221	20.051275	1.144741	0	0
12.1491	10.871468	2.312803	49.110178	0.250043	49.06049	0.250043	1.443049E+15	9.351147E-5	10690.418669	20.133301	1.143449	0	0
18.317917	10.863755	1.791206	48.972673	1.003301	48.77344	1.003301	1.347123E+15	9.393073E-5	10643.130396	20.042256	1.143469	0	0
24.421968	10.842195	1.32191	48.832734	1.706827	48.494047	1.706827	1.255635E+15	9.424197E-5	10608.366654	20.07807	1.142655	0	0
30.522053	10.831613	0.792879	48.699656	2.334174	48.236807	2.334174	1.174059E+15	9.45631E-5	10572.661011	20.043029	1.14182	0	0
36.640917	10.81454	0.271611	48.567868	2.910183	47.991202	2.910183	1.098205E+15	9.481989E-5	10544.308763	20.036529	1.140906	0	0
37.42604	10.806872	0.215793	48.439364	3.43446	47.75927	3.43446	1.028711E+15	9.504615E-5	10519.447926	20.071955	1.139635	0	0
38.212536	10.778575	0.194676	48.312836	3.919866	47.537139	3.919866	9.643659E+14	9.528559E-5	10493.222609	20.02365	1.139079	0	0
38.99068	10.724245	0.194241	48.184445	4.37835	47.318607	4.37835	9.029896E+14	9.548097E-5	10471.937909	20.104915	1.137847	0	0
39.77101	10.651076	0.189432	48.056137	4.803749	47.106818	4.803749	8.453782E+14	9.561333E-5	10457.605991	20.028581	1.137569	0	0
40.55813	10.533063	0.191335	47.929249	5.195828	46.903135	5.195828	7.918655E+14	9.570279E-5	10447.975023	20.116992	1.136615	0	0
41.330793	10.36052	0.194678	47.804387	5.557805	46.707512	5.557805	7.423808E+14	9.578662E-5	10438.956953	20.049494	1.136039	0	0
42.094774	10.122722	0.194839	47.68031	5.896851	46.517284	5.896851	6.96153E+14	9.589293E-5	10427.492834	20.108156	1.135761	0	0
42.852708	9.794532	0.194174	47.55517	6.216543	46.329905	6.216543	6.523392E+14	9.597414E-5	10418.767249	20.075038	1.134926	0	0
43.597118	9.352224	0.193287	47.431941	6.511482	46.149382	6.511482	6.117977E+14	9.604069E-5	10411.632132	20.080879	1.134926	0	0
44.33717	8.771709	0.192064	47.309791	6.780974	45.975015	6.780974	5.740176E+14	9.598662E-5	10417.571424	20.092655	1.133754	0	0
45.063485	8.030281	0.191117	47.191136	7.029919	45.808229	7.029919	5.394854E+14	9.59954E-5	10416.682695	20.032391	1.134231	0	0
45.772285	7.131104	0.188515	47.070946	7.264449	45.642814	7.264449	5.065625E+14	9.593087E-5	10423.747385	20.08707	1.133138	0	0
46.451639	6.076579	0.187781	46.949743	7.487438	45.47872	7.487438	4.753409E+14	9.58777E-5	10429.578578	19.996941	1.133178	0	0
47.122246	4.861291	0.183382	46.829373	7.694368	45.318663	7.694368	4.461897E+14	9.578353E-5	10439.877452	20.087261	1.131847	0	0
47.731838	3.57793	0.186926	46.70835	7.88689	45.160836	7.88689	4.186387E+14	9.558628E-5	10461.461768	20.001565	1.13137	0	0
48.295157	2.251614	0.197931	46.588633	8.065	45.00718	8.065	3.930209E+14	9.534867E-5	10487.566744	20.06776	1.130695	0	0
48.773341	1.044106	0.212873	46.473	8.229841	44.860217	8.229841	3.697341E+14	9.52095E-5	10502.926433	20.016054	1.129602	0	0
41.251669	10.38594	0.1926	46.358462	8.384465	44.71638	8.384465	3.480003E+14	9.509241E-5	10515.88527	20.043376	1.129086	0	0
49.191665	0	0	46.244266	8.529284	44.574839	8.529284	3.27579E+14	9.494991E-5	10531.691048	20.049187	1.127238	0	0
0	0	0	46.129271	8.665364	44.434249	8.665364	3.082032E+14	9.474188E-5	10554.836308	20.023078	1.126582	0	0
0	0	0	46.015565	8.793806	44.296463	8.793806	2.901525E+14	9.459847E-5	10570.855814	20.075594	1.124536	0	0
0	0	0	45.903934	8.913117	44.162547	8.913117	2.734431E+14	9.446882E-5	10585.379339	19.997625	1.123702	0	0
0	0	0	45.793022	9.023984	44.031019	9.023984	2.577798E+14	9.428372E-5	10606.174275	20.074511	1.121616	0	0
0	0	0	45.682959	9.127847	43.901725	9.127847	2.431105E+14	9.409125E-5	10627.883027	19.986653	1.120563	0	0
0	0	0	45.574432	9.224602	43.775362	9.224602	2.294522E+14	9.38935E-5	10650.276795	20.05737	1.118894	0	0
0	0	0	45.466672	9.314869	43.651046	9.314869	2.166399E+14	9.365721E-5	10677.156553	20.001923	1.117404	0	0
0	0	0	45.359321	9.400274	43.528101	9.400274	2.045788E+14	9.343563E-5	10702.48555	20.041518	1.116113	0	0
0	0	0	45.253424	9.480094	43.407702	9.480094	1.933314E+14	9.321667E-5	10727.632377	20.043411	1.114285	0	0
0	0	0	45.146399	9.554678	43.287225	9.554678	1.825855E+14	9.286862E-5	10767.844387	20.011665	1.113888	0	0
0	0	0	45.041939	9.624704	43.170188	9.624704	1.726673E+14	9.25969E-5	10799.448121	20.064767	1.11198	0	0
0	0	0	44.938165	9.691263	43.05452	9.691263	1.633424E+14	9.236761E-5	10826.261286	19.991893	1.111802	0	0
0	0	0	44.834032	9.753627	42.939326	9.753627	1.544866E+14	9.205816E-5	10862.658323	20.080499	1.109835	0	0
0	0	0	44.730503	9.81316	42.825293	9.81316	1.46154E+14	9.180619E-5	10892.476445	20.001172	1.10902	0	0
0	0	0	44.628575	9.868657	42.713641	9.868657	1.383857E+14	9.154496E-5	10923.562108	20.077359	1.10757	0	0
0	0	0	44.527284	9.920754	42.60329	9.920754	1.310718E+14	9.12582E-5	10957.890446	20.002924	1.106418	0	0
0	0	0	44.426091	9.96978	42.493642	9.96978	1.24148E+14	9.092935E-5	10997.523329	20.04123	1.105245	0	0
0	0	0	44.325911	10.01597	42.385556	10.01597	1.176512E+14	9.060708E-5	11036.641804	20.0118	1.103477	0	0
0	0	0	44.225926	10.059706	42.278149	10.059706	1.115038E+14	9.027314E-5	11077.471475	19.995966	1.102544	0	0
0	0	0	44.125746	10.101248	42.170982	10.101248	1.056644E+14	8.992238E-5	11120.683643	20.035971	1.100179	0	0
0	0	0	44.027297	10.140137	42.06605	10.140137	1.002221E+14	8.958141E-5	11163.013786	19.970799	1.099166	0	0
0	0	0	43.929224	10.177493	41.961793	10.177493	9.507764E+13	8.92982E-5	11198.418668	20.048022	1.096862	0	0
0	0	0	43.830922	10.213442	41.85759	10.213442	9.01847E+13	8.905424E-5	11229.097905	19.964836	1.09563	0	0
0	0	0	43.734515	10.246959	41.755739	10.246959	8.562943E+13	8.880986E-5	11259.998817	20.043683	1.093405	0	0
0	0	0	43.637455	10.27853	41.653623	10.27853	8.127453E+13	8.84862E-5	11301.186906	19.987224	1.091557	0	0
0	0	0	43.540721	10.308115	41.552221	10.308115	7.71536E+13	8.810666E-5	11349.86979	20.029731	1.089968	0	0
