Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.619231	6.36888	0	46.879014	-0.380278	46.654231	-0.380278	4.580071E+14	4.68913E-5	21325.567164	7.673074E+16	5.367726E+13	3.875633E-5	9.723684	1.147151	0	0
3.602233	6.374823	-0.483521	46.72787	0.091795	46.778203	0.091795	4.229789E+14	4.656187E-5	21476.504029	7.656646E+16	0	0	9.710577	1.143886	0	0
4.615273	6.363319	3.275997	46.585497	0.516595	46.847938	0.516595	3.923814E+14	4.632898E-5	21584.506624	7.642296E+16	0	0	9.742563	1.139985	0	0
8.017686	6.261142	4.791196	46.444039	0.911504	46.870605	0.911504	3.641262E+14	4.610392E-5	21689.911263	7.629045E+16	0	0	9.756139	1.13866	0	0
12.122985	6.178947	4.40831	46.303577	1.279007	46.851276	1.279007	3.380435E+14	4.589183E-5	21790.181106	7.616812E+16	0	0	9.7325	1.136185	0	0
16.070638	6.074048	3.99662	46.16292	1.618035	46.791378	1.618035	3.137618E+14	4.56351E-5	21912.794563	7.605424E+16	0	0	9.741812	1.130664	0	0
20.032944	5.961427	3.524045	46.023994	1.934301	46.699228	1.934301	2.91462E+14	4.541499E-5	22019.019103	7.594966E+16	0	0	9.759223	1.123202	0	0
23.970395	5.765622	3.105764	45.885068	2.226701	46.574812	2.226701	2.707215E+14	4.5161E-5	22142.879443	7.585239E+16	0	0	9.774398	1.116615	0	0
27.919254	5.703549	2.484528	45.745243	2.497147	46.419929	2.497147	2.513144E+14	4.485199E-5	22295.450763	7.576137E+16	0	0	9.788035	1.110447	0	0
31.849796	5.653115	1.838279	45.607559	2.750353	46.243469	2.750353	2.335453E+14	4.459734E-5	22422.772162	7.567804E+16	0	0	9.790309	1.102355	0	0
33.009875	5.620253	1.659334	45.471491	2.985811	46.046845	2.985811	2.172033E+14	4.436345E-5	22541.000832	7.56014E+16	0	0	9.8176	1.092825	0	0
34.137054	5.584373	1.485664	45.33575	3.20247	45.829808	3.20247	2.020261E+14	4.408695E-5	22682.381537	7.553022E+16	0	0	9.849559	1.083579	0	0
35.283695	5.561253	1.297153	45.201104	3.403992	45.596518	3.403992	1.880073E+14	4.381635E-5	22822.474337	7.546447E+16	0	0	9.868018	1.0748	0	0
36.462929	5.519186	1.112576	45.06747	3.593695	45.348986	3.593695	1.750457E+14	4.358422E-5	22944.035353	7.540368E+16	0	0	9.891763	1.065358	0	0
37.585211	5.491239	0.925724	44.935176	3.767406	45.089224	3.767406	1.630856E+14	4.331776E-5	23085.177228	7.534759E+16	0	0	9.918053	1.054987	0	0
38.748155	5.459311	0.732478	44.804303	3.926535	44.819402	3.926535	1.520509E+14	4.301815E-5	23245.964032	7.529584E+16	0	0	9.951306	1.044643	0	0
39.880386	5.412256	0.548938	44.67374	4.076037	44.538779	4.076037	1.417799E+14	4.272774E-5	23403.965396	7.524767E+16	0	0	9.983999	1.034866	0	0
41.025399	5.259147	0.40535	44.544795	4.214596	44.251419	4.214596	1.323117E+14	4.243899E-5	23563.206391	7.520327E+16	0	0	10.010084	1.024969	0	0
42.103122	4.947522	0.316918	44.416208	4.34738	43.955358	4.34738	1.234948E+14	4.221285E-5	23689.441981	7.516192E+16	0	0	10.038588	1.014729	0	0
43.133928	4.474205	0.25204	44.287132	4.470341	43.649921	4.470341	1.15231E+14	4.193915E-5	23844.046065	7.512316E+16	0	0	10.071319	1.004369	0	0
44.101076	3.763549	0.216036	44.160147	4.583386	43.342077	4.583386	1.076373E+14	4.165569E-5	24006.305363	7.508755E+16	0	0	10.10091	0.994388	0	0
44.909316	2.878154	0.210077	44.036199	4.687363	43.035121	4.687363	1.007052E+14	4.138284E-5	24164.586435	7.505504E+16	0	0	10.131287	0.984719	0	0
45.626095	1.953577	0.208277	43.913526	4.783795	42.725745	4.783795	9.428141E+13	4.110015E-5	24330.79729	7.502491E+16	0	0	10.158306	0.974918	0	0
39.280822	5.44704	0.640634	43.789759	4.874333	42.408735	4.874333	8.821326E+13	4.078439E-5	24519.17064	7.499645E+16	0	0	10.186497	0.964961	0	0
46.758949	0	0	43.66787	4.959452	42.091622	4.959452	8.261709E+13	4.050389E-5	24688.972496	7.497021E+16	0	0	10.221177	0.955041	0	0
0	0	0	43.546013	5.039504	41.770501	5.039504	7.737559E+13	4.02185E-5	24864.168653	7.494562E+16	0	0	10.250139	0.945308	0	0
0	0	0	43.424467	5.114896	41.446419	5.114896	7.247724E+13	3.993736E-5	25039.200732	7.492265E+16	0	0	10.277482	0.935914	0	0
0	0	0	43.303673	5.186568	41.120571	5.186568	6.791515E+13	3.969211E-5	25193.918367	7.490126E+16	0	0	10.304782	0.926588	0	0
0	0	0	43.184005	5.253198	40.794919	5.253198	6.367771E+13	3.943818E-5	25356.132311	7.488138E+16	0	0	10.331738	0.917298	0	0
0	0	0	43.069695	5.315804	40.48014	5.315804	5.98762E+13	3.928841E-5	25452.791018	7.486355E+16	0	0	10.358447	0.908399	0	0
0	0	0	42.95073	5.373214	40.152272	5.373214	5.615984E+13	3.897461E-5	25657.723327	7.484612E+16	0	0	10.381883	0.899409	0	0
0	0	0	42.833709	5.426754	39.827614	5.426754	5.272857E+13	3.867291E-5	25857.888483	7.483003E+16	0	0	10.401625	0.89059	0	0
0	0	0	42.718011	5.477165	39.50462	5.477165	4.954162E+13	3.838963E-5	26048.696326	7.481509E+16	0	0	10.425576	0.881735	0	0
0	0	0	42.602802	5.524625	39.181408	5.524625	4.655903E+13	3.81066E-5	26242.169891	7.48011E+16	0	0	10.447044	0.872948	0	0
0	0	0	42.490339	5.568642	38.864416	5.568642	4.382029E+13	3.783779E-5	26428.598203	7.478825E+16	0	0	10.464859	0.864277	0	0
0	0	0	42.378724	5.609947	38.548672	5.609947	4.126113E+13	3.756706E-5	26619.061365	7.477625E+16	0	0	10.479273	0.85567	0	0
0	0	0	42.267583	5.648652	38.233406	5.648652	3.886099E+13	3.728322E-5	26821.716506	7.476499E+16	0	0	10.481025	0.847106	0	0
0	0	0	42.157602	5.685089	37.920421	5.685089	3.662304E+13	3.700847E-5	27020.841028	7.47545E+16	0	0	10.458984	0.838627	0	0
0	0	0	42.048323	5.71933	37.608713	5.71933	3.452678E+13	3.672935E-5	27226.179527	7.474467E+16	0	0	10.383551	0.830143	0	0
0	0	0	41.937117	5.75204	37.291056	5.75204	3.251644E+13	3.642504E-5	27453.642025	7.473524E+16	0	0	10.277437	0.821708	0	0
0	0	0	41.827283	5.782993	36.976433	5.782993	3.06456E+13	3.6143E-5	27667.870961	7.472647E+16	0	0	10.153896	0.813404	0	0
0	0	0	41.717465	5.812418	36.661258	5.812418	2.888246E+13	3.586479E-5	27882.494795	7.47182E+16	0	0	10.023841	0.805156	0	0
0	0	0	41.607451	5.840172	36.345239	5.840172	2.72177E+13	3.557175E-5	28112.196908	7.471039E+16	0	0	9.880995	0.797128	0	0
0	0	0	41.497764	5.866574	36.02962	5.866574	2.565328E+13	3.528941E-5	28337.113316	7.470305E+16	0	0	9.729937	0.789195	0	0
0	0	0	41.388241	5.891471	35.714248	5.891471	2.418076E+13	3.499848E-5	28572.671617	7.469615E+16	0	0	9.570123	0.781278	0	0
0	0	0	41.279615	5.915035	35.40106	5.915035	2.280371E+13	3.471903E-5	28802.64532	7.468969E+16	0	0	9.40206	0.77343	0	0
0	0	0	41.171104	5.937421	35.087936	5.937421	2.15063E+13	3.444259E-5	29033.821728	7.46836E+16	0	0	9.223542	0.765717	0	0
0	0	0	41.063655	5.959474	34.776642	5.959474	2.029424E+13	3.425215E-5	29195.243356	7.467792E+16	0	0	9.03779	0.758119	0	0
0	0	0	40.955013	5.979698	34.462779	5.979698	1.913808E+13	3.397937E-5	29429.623719	7.46725E+16	0	0	8.846723	0.750638	0	0
0	0	0	40.849214	5.998611	34.156806	5.998611	1.807544E+13	3.373191E-5	29645.520523	7.466751E+16	0	0	8.643887	0.743256	0	0
0	0	0	40.743872	6.016515	33.85209	6.016515	1.707595E+13	3.348593E-5	29863.285774	7.466283E+16	0	0	8.438615	0.735895	0	0
0	0	0	40.638857	6.032971	33.548896	6.032971	1.613452E+13	3.318972E-5	30129.813936	7.465841E+16	0	0	8.226594	0.728613	0	0
0	0	0	40.53487	6.048693	33.248397	6.048693	1.525341E+13	3.291795E-5	30378.557902	7.465428E+16	0	0	8.003619	0.721538	0	0
0	0	0	40.430133	6.06357	32.945974	6.06357	1.441453E+13	3.262337E-5	30652.870045	7.465034E+16	0	0	7.776852	0.714492	0	0
0	0	0	40.326947	6.077642	32.647908	6.077642	1.363317E+13	3.234588E-5	30915.83897	7.464668E+16	0	0	7.547689	0.707641	0	0
0	0	0	40.222813	6.091064	32.34728	6.091064	1.288753E+13	3.205404E-5	31197.31227	7.464318E+16	0	0	7.314795	0.700667	0	0
0	0	0	40.119954	6.103845	32.050184	6.103845	1.219103E+13	3.178385E-5	31462.518027	7.463992E+16	0	0	7.078823	0.693896	0	0
0	0	0	40.015184	6.116019	31.747944	6.116019	1.152024E+13	3.148104E-5	31765.147428	7.463677E+16	0	0	6.833833	0.687389	0	0
0	0	0	39.912145	6.127625	31.4505	6.127625	1.089653E+13	3.120918E-5	32041.856395	7.463385E+16	0	0	6.585475	0.680826	0	0
0	0	0	39.809482	6.138322	31.154691	6.138322	1.030865E+13	3.08952E-5	32367.484714	7.463109E+16	0	0	6.338531	0.674474	0	0
0	0	0	39.70677	6.148637	30.858675	6.148637	9.752215E+12	3.059643E-5	32683.551766	7.462848E+16	0	0	6.082998	0.668178	0	0
0	0	0	39.603698	6.158491	30.561749	6.158491	9.224004E+12	3.029473E-5	33009.041107	7.4626E+16	0	0	5.821843	0.661962	0	0
0	0	0	39.501182	6.167731	30.266694	6.167731	8.727006E+12	2.997901E-5	33356.67694	7.462367E+16	0	0	5.559133	0.655862	0	0
0	0	0	39.399531	6.176608	29.974036	6.176608	8.260635E+12	2.9687E-5	33684.774335	7.462148E+16	0	0	5.293951	0.649654	0	0
0	0	0	39.296999	6.185066	29.679091	6.185066	7.815449E+12	2.937958E-5	34037.241023	7.46194E+16	0	0	5.021252	0.643602	0	0
0	0	0	39.193127	6.193079	29.380674	6.193079	7.388895E+12	2.904211E-5	34432.761167	7.461739E+16	0	0	4.75057	0.637598	0	0
0	0	0	39.089206	6.200743	29.082214	6.200743	6.985426E+12	2.870774E-5	34833.813825	7.46155E+16	0	0	4.4791	0.631681	0	0
0	0	0	38.986249	6.207975	28.786668	6.207975	6.607419E+12	2.837484E-5	35242.492744	7.461373E+16	0	0	4.206997	0.625753	0	0
0	0	0	38.883063	6.214941	28.490518	6.214941	6.249088E+12	2.805025E-5	35650.31002	7.461205E+16	0	0	3.93298	0.619872	0	0
0	0	0	38.780383	6.221587	28.195901	6.221587	5.911799E+12	2.773361E-5	36057.335216	7.461047E+16	0	0	3.656906	0.614051	0	0
0	0	0	38.677671	6.227859	27.901455	6.227859	5.59261E+12	2.740315E-5	36492.151374	7.460897E+16	0	0	3.388155	0.608378	0	0
0	0	0	38.573881	6.233687	27.604445	6.233687	5.287568E+12	2.702542E-5	37002.200471	7.460754E+16	0	0	3.122033	0.602701	0	0
