Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.493429	5.896537	0	46.220738	-0.172398	45.952512	-0.172398	3.235285E+14	3.683576E-5	27147.356066	7.610005E+16	8.589531E+13	3.17761E-5	7.189581	1.134113	0	0
3.554322	5.896924	-0.59817	46.067486	0.25228	46.420524	0.25228	2.982703E+14	3.651514E-5	27385.756038	7.598159E+16	0	0	7.164469	1.131593	0	0
4.669059	5.858579	5.221853	45.917224	0.641135	46.716068	0.641135	2.75389E+14	3.620849E-5	27617.706372	7.587428E+16	0	0	7.194478	1.127111	0	0
8.133247	5.701614	5.411912	45.771225	0.993107	46.860594	0.993107	2.548139E+14	3.590813E-5	27848.740914	7.577779E+16	0	0	7.204444	1.124511	0	0
12.09724	5.385873	5.368514	45.625487	1.318152	46.875283	1.318152	2.35787E+14	3.558583E-5	28100.979298	7.568855E+16	0	0	7.198626	1.121764	0	0
15.977768	4.726065	5.665039	45.483784	1.615955	46.782164	1.615955	2.186321E+14	3.529237E-5	28334.655277	7.56081E+16	0	0	7.198158	1.117015	0	0
19.943939	4.634847	4.953535	45.344058	1.893035	46.595022	1.893035	2.029241E+14	3.50238E-5	28551.945403	7.553443E+16	0	0	7.208161	1.108524	0	0
23.871285	4.411068	4.392595	45.204968	2.149042	46.319944	2.149042	1.883959E+14	3.473762E-5	28787.17542	7.546629E+16	0	0	7.240642	1.100556	0	0
27.815929	4.300446	3.621872	45.065552	2.38884	45.96493	2.38884	1.748662E+14	3.444717E-5	29029.913471	7.540284E+16	0	0	7.246853	1.093962	0	0
31.750819	4.216891	2.787052	44.927737	2.613581	45.543999	2.613581	1.624377E+14	3.418939E-5	29248.798516	7.534455E+16	0	0	7.252601	1.085167	0	0
32.90951	4.191867	2.533385	44.788533	2.82289	45.052969	2.82289	1.507722E+14	3.38951E-5	29502.754597	7.528984E+16	0	0	7.279382	1.074899	0	0
34.067666	4.171881	2.274024	44.649525	3.016305	44.504016	3.016305	1.39952E+14	3.35754E-5	29783.676213	7.52391E+16	0	0	7.300677	1.064467	0	0
35.213513	4.155507	2.012232	44.511367	3.199167	43.905796	3.199167	1.299613E+14	3.329226E-5	30036.985767	7.519224E+16	0	0	7.332603	1.055069	0	0
36.342904	4.126514	1.76149	44.375218	3.370904	43.26859	3.370904	1.208087E+14	3.305199E-5	30255.336003	7.514932E+16	0	0	7.3434	1.046067	0	0
37.501837	4.089552	1.503495	44.239934	3.528649	42.594164	3.528649	1.123484E+14	3.278502E-5	30501.713118	7.510964E+16	0	0	7.361384	1.035731	0	0
38.58818	4.060641	1.25523	44.10568	3.674384	41.888314	3.674384	1.045346E+14	3.25054E-5	30764.102885	7.5073E+16	0	0	7.396124	1.025407	0	0
39.726595	4.027578	0.99263	43.975019	3.808169	41.168929	3.808169	9.744888E+13	3.224329E-5	31014.184661	7.503976E+16	0	0	7.410894	1.015793	0	0
40.815411	3.919916	0.77181	43.846139	3.931409	40.431955	3.931409	9.092777E+13	3.19724E-5	31276.961584	7.500918E+16	0	0	7.437622	1.006092	0	0
41.896977	3.654122	0.604235	43.71801	4.048574	39.672481	4.048574	8.487505E+13	3.17363E-5	31509.642559	7.498079E+16	0	0	7.457816	0.996407	0	0
42.914016	3.255151	0.470061	43.591662	4.157634	38.900853	4.157634	7.929916E+13	3.151104E-5	31734.897974	7.495464E+16	0	0	7.474493	0.986167	0	0
43.916467	2.785677	0.31368	43.463451	4.260173	38.099325	4.260173	7.40137E+13	3.125373E-5	31996.170919	7.492986E+16	0	0	7.508678	0.976381	0	0
44.633476	2.239955	0.233337	43.336433	4.356358	37.286282	4.356358	6.912338E+13	3.101155E-5	32246.044509	7.490692E+16	0	0	7.525023	0.967247	0	0
45.259868	1.484276	0.215542	43.210101	4.446507	36.461259	4.446507	6.457872E+13	3.077387E-5	32495.093996	7.488561E+16	0	0	7.545276	0.957522	0	0
38.750079	4.068807	1.210517	43.090662	4.529213	35.664008	4.529213	6.055613E+13	3.060245E-5	32677.118056	7.486674E+16	0	0	7.576168	0.947713	0	0
46.159985	0	0	42.973053	4.605157	34.868929	4.605157	5.683921E+13	3.041329E-5	32880.36028	7.484931E+16	0	0	7.590296	0.938292	0	0
0	0	0	42.850102	4.676944	34.03258	4.676944	5.319636E+13	3.013953E-5	33179.010061	7.483223E+16	0	0	7.618199	0.928898	0	0
0	0	0	42.729062	4.745186	33.196508	4.745186	4.983756E+13	2.991016E-5	33433.455479	7.481647E+16	0	0	7.638509	0.920071	0	0
0	0	0	42.610015	4.809818	32.363049	4.809818	4.674039E+13	2.97197E-5	33647.707259	7.480195E+16	0	0	7.648175	0.910981	0	0
0	0	0	42.491769	4.869528	31.529742	4.869528	4.385409E+13	2.950565E-5	33891.807564	7.478841E+16	0	0	7.679219	0.901791	0	0
0	0	0	42.37563	4.925371	30.703892	4.925371	4.119234E+13	2.930844E-5	34119.863207	7.477593E+16	0	0	7.693931	0.893093	0	0
0	0	0	42.261108	4.976959	29.885223	4.976959	3.872552E+13	2.909901E-5	34365.431897	7.476436E+16	0	0	7.709559	0.884302	0	0
0	0	0	42.147794	5.025049	29.071008	5.025049	3.642983E+13	2.888452E-5	34620.621342	7.475359E+16	0	0	7.734238	0.87552	0	0
0	0	0	42.035869	5.070324	28.261893	5.070324	3.429561E+13	2.868242E-5	34864.558901	7.474358E+16	0	0	7.739476	0.866853	0	0
0	0	0	41.922295	5.113228	27.438881	5.113228	3.225745E+13	2.84555E-5	35142.59142	7.473403E+16	0	0	7.760605	0.858082	0	0
0	0	0	41.811382	5.153473	26.630428	5.153473	3.038381E+13	2.825438E-5	35392.746701	7.472524E+16	0	0	7.778995	0.849715	0	0
0	0	0	41.701777	5.191327	25.828412	5.191327	2.863899E+13	2.806133E-5	35636.223234	7.471706E+16	0	0	7.783702	0.841428	0	0
0	0	0	41.591649	5.226968	25.021622	5.226968	2.698658E+13	2.78498E-5	35906.90243	7.470931E+16	0	0	7.803325	0.83308	0	0
0	0	0	41.483563	5.260933	24.22533	5.260933	2.54574E+13	2.76756E-5	36132.909584	7.470213E+16	0	0	7.789355	0.825132	0	0
0	0	0	41.37448	5.29305	23.421427	5.29305	2.400182E+13	2.748184E-5	36387.658528	7.469531E+16	0	0	7.701176	0.817037	0	0
0	0	0	41.265822	5.32325	22.619821	5.32325	2.263455E+13	2.728155E-5	36654.809473	7.468889E+16	0	0	7.583326	0.809225	0	0
