Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.49328	6.41218	0.00000	65.0432	-0.0928981	65.0729	-0.0928981	3863640000000000	0.000249326	3986.03
3.31083	6.41369	-0.560529	65.6093	-0.226242	65.6745	-0.226242	4413410000000000	0.000279084	3550.82
5.68115	6.40820	4.73492	65.5481	0.0519703	65.5329	0.0519703	4350760000000000	0.000287156	3451.00
7.99746	6.39862	6.30410	65.4042	0.419676	65.2785	0.419676	4206710000000000	0.000294686	3364.07
10.9932	6.39320	6.04053	65.2387	0.812921	64.9877	0.812921	4046190000000000	0.000303348	3269.37
13.9123	6.37858	5.89692	65.0607	1.19191	64.6809	1.19191	3879730000000000	0.000311985	3180.30
16.7632	6.37607	5.48719	64.8884	1.54142	64.3822	1.54142	3724250000000000	0.000320971	3092.52
19.7131	6.36659	5.14295	64.7140	1.87186	64.0811	1.87186	3572550000000000	0.000330306	3006.31
22.5707	6.36438	4.71779	64.5353	2.18234	63.7757	2.18234	3422760000000000	0.000339685	2924.45
25.4127	6.36211	4.29377	64.3607	2.46844	63.4773	2.46844	3281640000000000	0.000349307	2844.93
28.2602	6.35835	3.88021	64.1840	2.73071	63.1798	2.73071	3144090000000000	0.000358508	2772.93
31.1096	6.35907	3.42585	64.0137	2.97355	62.8919	2.97355	3016200000000000	0.000368213	2700.72
33.9981	6.35309	3.02194	63.8420	3.19643	62.6055	3.19643	2891930000000000	0.000377511	2635.05
36.8745	6.35413	2.56066	63.6712	3.40194	62.3227	3.40194	2772680000000000	0.000386656	2573.52
39.8033	6.35788	2.06889	63.5043	3.59468	62.0459	3.59468	2660250000000000	0.000396355	2511.24
42.8110	6.34649	1.68458	63.3358	3.77485	61.7686	3.77485	2550690000000000	0.000405992	2452.30
45.6827	6.32953	1.33725	63.1732	3.94348	61.5002	3.94348	2448700000000000	0.000416382	2391.69
