Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.32287	6.02116	0.00000	50.3520	0.0535718	50.3253	0.0535718	6260600000000000	0.000466687	2077.70
2.92699	6.02538	-0.509239	51.8954	-0.637682	52.1962	-0.637682	9868600000000000	0.000659273	1355.16
3.69469	6.02507	-0.636754	52.3651	-0.867328	52.7673	-0.867328	11303000000000000	0.000729922	1157.93
5.99805	6.01877	3.60360	52.4724	-0.705764	52.7984	-0.705764	11657300000000000	0.000770887	1071.62
8.58374	6.01477	3.94203	52.4406	-0.392394	52.6221	-0.392394	11551200000000000	0.000801190	1026.65
10.7388	6.00074	4.43030	52.3586	-0.0470757	52.3805	-0.0470757	11282000000000000	0.000827050	997.826
12.8732	5.97146	4.59073	52.2575	0.307686	52.1142	0.307686	10958100000000000	0.000853185	972.745
15.0786	5.97145	4.22152	52.1450	0.655087	51.8387	0.655087	10608000000000000	0.000879397	950.343
17.3395	5.96849	3.87467	52.0291	0.976251	51.5708	0.976251	10258600000000000	0.000904570	930.802
19.6230	5.97026	3.47400	51.9124	1.28232	51.3078	1.28232	9917400000000000	0.000930966	910.884
22.0372	5.96663	3.10582	51.7924	1.57448	51.0468	1.57448	9577860000000000	0.000958168	891.378
24.6016	5.97016	2.64121	51.6731	1.84252	50.7969	1.84252	9251160000000000	0.000984848	873.316
26.9409	5.96495	2.29996	51.5547	2.08573	50.5585	2.08573	8936930000000000	0.00101019	857.328
29.2360	5.96674	1.89828	51.4367	2.31797	50.3250	2.31797	8634020000000000	0.00103716	840.425
31.5732	5.96546	1.51849	51.3196	2.53605	50.0982	2.53605	8342640000000000	0.00106487	823.547
33.8800	5.95956	1.18406	51.2012	2.73450	49.8787	2.73450	8057550000000000	0.00109058	809.171
36.1999	5.95019	0.869637	51.0839	2.92343	49.6642	2.92343	7783900000000000	0.00111779	794.041
36.9575	5.94495	0.779013	50.9662	3.09929	49.4547	3.09929	7517760000000000	0.00114455	779.886
37.7141	5.93292	0.728185	50.8474	3.26104	49.2504	3.26104	7257900000000000	0.00116974	767.443
38.4866	5.91718	0.682755	50.7311	3.41377	49.0526	3.41377	7011630000000000	0.00119625	754.335
39.2402	5.89211	0.667264	50.6143	3.55753	48.8580	3.55753	6771940000000000	0.00122277	741.686
40.0000	5.86316	0.642802	50.4950	3.69326	48.6641	3.69326	6534780000000000	0.00124875	729.914
40.7507	5.82705	0.620068	50.3779	3.81808	48.4775	3.81808	6309480000000000	0.00127400	718.843
41.5058	5.77798	0.605355	50.2642	3.93378	48.2985	3.93378	6097540000000000	0.00129946	707.832
42.2672	5.71991	0.582477	50.1497	4.04387	48.1211	4.04387	5890710000000000	0.00132527	696.958
43.0042	5.64230	0.569037	50.0356	4.14755	47.9468	4.14755	5690790000000000	0.00135115	686.353
43.7606	5.53744	0.558614	49.9208	4.24423	47.7750	4.24423	5495940000000000	0.00137588	676.668
44.4946	5.40750	0.547769	49.8072	4.33537	47.6069	4.33537	5309210000000000	0.00140099	666.992
45.2238	5.24001	0.538788	49.6949	4.42000	47.4431	4.42000	5130050000000000	0.00142527	657.935
45.9574	5.02465	0.529715	49.5824	4.49933	47.2816	4.49933	4956270000000000	0.00144877	649.465
46.6578	4.76082	0.524080	49.4710	4.57450	47.1230	4.57450	4789280000000000	0.00147269	640.954
47.3594	4.43833	0.517089	49.3596	4.64540	46.9663	4.64540	4627250000000000	0.00149620	632.816
48.0402	4.06139	0.510917	49.2478	4.71279	46.8108	4.71279	4469690000000000	0.00151969	624.864
48.6870	3.63599	0.507615	49.1367	4.77595	46.6579	4.77595	4317800000000000	0.00154252	617.342
49.3355	3.14935	0.499591	49.0247	4.83520	46.5059	4.83520	4169370000000000	0.00156390	610.569
49.9391	2.63316	0.495085	48.9138	4.89176	46.3563	4.89176	4026950000000000	0.00158613	603.546
50.5182	2.08692	0.499323	48.8041	4.94435	46.2098	4.94435	3890210000000000	0.00160710	597.117
51.0481	1.54533	0.425340	48.6946	4.99464	46.0645	4.99464	3757790000000000	0.00162845	590.638
51.5391	1.00769	0.331052	48.5845	5.04247	45.9197	5.04247	3628700000000000	0.00164935	584.440
51.9581	0.532582	0.0546533	48.4758	5.08833	45.7774	5.08833	3505130000000000	0.00167152	577.862
52.2731	0.172755	-1.27344	48.3666	5.13138	45.6358	5.13138	3384680000000000	0.00169218	571.938
43.0019	5.64130	0.570820	48.2579	5.17116	45.4963	5.17116	3268370000000000	0.00171051	566.890
52.1053	0.00000	0.00000	48.1498	5.20877	45.3584	5.20877	3156120000000000	0.00172821	562.096
0.00000	0.00000	0.00000	48.0414	5.24476	45.2210	5.24476	3046960000000000	0.00174579	557.395
0.00000	0.00000	0.00000	47.9334	5.27887	45.0849	5.27887	2941460000000000	0.00176279	552.919
0.00000	0.00000	0.00000	47.8269	5.31124	44.9513	5.31124	2840590000000000	0.00177995	548.420
0.00000	0.00000	0.00000	47.7189	5.34186	44.8168	5.34186	2741310000000000	0.00179518	544.573
0.00000	0.00000	0.00000	47.6120	5.37064	44.6845	5.37064	2645980000000000	0.00180940	541.046
0.00000	0.00000	0.00000	47.5065	5.39757	44.5544	5.39757	2554630000000000	0.00182238	537.901
0.00000	0.00000	0.00000	47.3995	5.42406	44.4231	5.42406	2464880000000000	0.00183637	534.468
0.00000	0.00000	0.00000	47.2924	5.44861	44.2925	5.44861	2377700000000000	0.00184736	531.927
0.00000	0.00000	0.00000	47.1860	5.47208	44.1632	5.47208	2293650000000000	0.00185824	529.411
0.00000	0.00000	0.00000	47.0780	5.49422	44.0328	5.49422	2211010000000000	0.00186653	527.637
0.00000	0.00000	0.00000	46.9720	5.51566	43.9050	5.51566	2132340000000000	0.00187649	525.363
0.00000	0.00000	0.00000	46.8627	5.53676	43.7735	5.53676	2053690000000000	0.00188599	523.225
0.00000	0.00000	0.00000	46.7561	5.55678	43.6456	5.55678	1979380000000000	0.00189613	520.886
0.00000	0.00000	0.00000	46.6462	5.57570	43.5147	5.57570	1905130000000000	0.00190251	519.597
0.00000	0.00000	0.00000	46.5401	5.59338	43.3884	5.59338	1835670000000000	0.00190891	518.264
0.00000	0.00000	0.00000	46.4334	5.61058	43.2618	5.61058	1767980000000000	0.00191554	516.857
0.00000	0.00000	0.00000	46.3270	5.62715	43.1358	5.62715	1702620000000000	0.00192232	515.394
0.00000	0.00000	0.00000	46.2198	5.64259	43.0094	5.64259	1638750000000000	0.00192567	514.842
0.00000	0.00000	0.00000	46.1128	5.65742	42.8836	5.65742	1577050000000000	0.00192872	514.349
0.00000	0.00000	0.00000	46.0066	5.67179	42.7590	5.67179	1517760000000000	0.00193257	513.622
0.00000	0.00000	0.00000	45.9004	5.68516	42.6348	5.68516	1460300000000000	0.00193335	513.697
0.00000	0.00000	0.00000	45.7941	5.69837	42.5105	5.69837	1404640000000000	0.00193577	513.315
0.00000	0.00000	0.00000	45.6877	5.71026	42.3869	5.71026	1350680000000000	0.00193261	514.407
0.00000	0.00000	0.00000	45.5828	5.72191	42.2649	5.72191	1299160000000000	0.00193123	515.003
0.00000	0.00000	0.00000	45.4769	5.73360	42.1419	5.73360	1248850000000000	0.00193191	515.033
0.00000	0.00000	0.00000	45.3715	5.74442	42.0198	5.74442	1200360000000000	0.00192951	515.875
0.00000	0.00000	0.00000	45.2645	5.75465	41.8963	5.75465	1152770000000000	0.00192418	517.496
0.00000	0.00000	0.00000	45.1580	5.76483	41.7733	5.76483	1106930000000000	0.00192106	518.512
