Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.647985	9.602365	0	38.982647	-0.847528	39.244532	-0.847528	5.475272E+14	3.677274E-5	27193.562176	17.187487	1.087685	0	0
4.658251	9.606626	-0.501174	38.930229	-0.474856	39.076928	-0.474856	5.299413E+14	3.690787E-5	27094.024588	17.125796	1.087685	0	0
4.703305	9.60649	-0.505885	38.83147	0.109424	38.797679	0.109424	4.98274E+14	3.683829E-5	27145.253194	17.149455	1.084242	0	0
5.243933	9.604905	-0.562415	38.718287	0.71731	38.496874	0.71731	4.642246E+14	3.666909E-5	27270.56956	17.143607	1.082778	0	0
7.481125	9.598488	1.834552	38.601299	1.30467	38.198772	1.30467	4.313975E+14	3.648818E-5	27405.828473	17.163718	1.081763	0	0
10.002271	9.587902	1.843029	38.483052	1.863817	37.908285	1.863817	4.005068E+14	3.632306E-5	27530.45093	17.184064	1.080259	0	0
12.470934	9.576973	1.696916	38.362307	2.392619	37.624824	2.392619	3.711825E+14	3.613263E-5	27675.587423	17.120487	1.080127	0	0
14.870576	9.569716	1.493348	38.241153	2.880787	37.353631	2.880787	3.438619E+14	3.590417E-5	27851.722374	17.146466	1.077779	0	0
17.28825	9.566911	1.256079	38.123053	3.330022	37.097615	3.330022	3.191209E+14	3.570734E-5	28005.274769	17.128252	1.07526	0	0
19.675497	9.55954	1.041295	38.003451	3.755944	36.84741	3.755944	2.958386E+14	3.551377E-5	28157.943298	17.132629	1.071764	0	0
22.078175	9.549051	0.830008	37.88496	4.143088	36.610366	4.143088	2.744134E+14	3.527786E-5	28346.26585	17.145981	1.067108	0	0
24.483221	9.535651	0.619452	37.769604	4.493236	36.387929	4.493236	2.550181E+14	3.50313E-5	28545.792194	17.114941	1.063823	0	0
26.871741	9.532788	0.376675	37.653302	4.820181	36.171783	4.820181	2.368261E+14	3.475645E-5	28771.548543	17.156588	1.060328	0	0
27.775975	9.530634	0.287285	37.540985	5.12028	35.967938	5.12028	2.204696E+14	3.452238E-5	28966.636339	17.151596	1.056977	0	0
28.674072	9.495703	0.264321	37.429566	5.3984	35.771818	5.3984	2.053428E+14	3.428092E-5	29170.675621	17.123442	1.053917	0	0
29.564795	9.402117	0.285023	37.317168	5.659775	35.579941	5.659775	1.911189E+14	3.402155E-5	29393.075404	17.151973	1.048166	0	0
30.443473	9.247088	0.297761	37.206353	5.906248	35.394282	5.906248	1.780471E+14	3.380814E-5	29578.625038	17.109196	1.043971	0	0
31.318323	9.008081	0.304044	37.096683	6.134517	35.215407	6.134517	1.659794E+14	3.359125E-5	29769.608243	17.150918	1.038168	0	0
32.184526	8.665887	0.304514	36.986277	6.346901	35.040734	6.346901	1.54647E+14	3.333962E-5	29994.307473	17.150885	1.032773	0	0
33.027692	8.190351	0.304729	36.876345	6.546102	34.870628	6.546102	1.441234E+14	3.309603E-5	30215.074309	17.127057	1.028156	0	0
33.856586	7.561924	0.304758	36.766478	6.731996	34.704716	6.731996	1.343141E+14	3.284097E-5	30449.743576	17.161743	1.022669	0	0
34.671512	6.774688	0.302772	36.657216	6.904817	34.543456	6.904817	1.252145E+14	3.257748E-5	30696.026816	17.138915	1.018012	0	0
35.463551	5.838426	0.301088	36.550583	7.066256	34.388333	7.066256	1.169232E+14	3.235674E-5	30905.435615	17.152934	1.012763	0	0
36.232394	4.766166	0.298365	36.444963	7.216141	34.237789	7.216141	1.092474E+14	3.213156E-5	31122.030547	17.173449	1.006286	0	0
36.953007	3.614903	0.300004	36.340128	7.354885	34.091468	7.354885	1.021229E+14	3.189036E-5	31357.423581	17.133008	1.001445	0	0
37.638607	2.393966	0.310536	36.237873	7.484779	33.950444	7.484779	9.561834E+13	3.169074E-5	31554.947854	17.181522	0.994705	0	0
38.230635	1.253688	0.326516	36.136271	7.60561	33.812869	7.60561	8.956282E+13	3.148003E-5	31766.157099	17.163499	0.989376	0	0
31.081814	9.083323	0.302642	36.03547	7.718605	33.67851	7.718605	8.393154E+13	3.127027E-5	31979.243886	17.169185	0.983902	0	0
38.841896	0	0	35.935633	7.823481	33.547612	7.823481	7.870101E+13	3.105022E-5	32205.880293	17.19016	0.977504	0	0
