Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.868743	5.978787	0	52.192816	0.308581	51.920846	0.308581	8.66392E+15	0.000687	1331.662106	7.654316E+16	2.923732E+14	0.00066	19.228043	1.12316	0	0
3.603587	5.984683	-0.600499	52.074513	0.61129	51.540419	0.61129	8.58117E+15	0.000653	1409.331271	7.615507E+16	0	0	19.106468	1.120441	0	0
3.858131	5.984491	-0.644866	51.956332	0.931902	51.149226	0.931902	8.302215E+15	0.000651	1420.894154	7.48468E+16	0	0	18.922304	1.116862	0	0
6.899485	5.98068	-1.176141	51.835823	1.245016	50.767225	1.245016	7.959036E+15	0.00066	1410.859706	7.323734E+16	0	0	18.76269	1.115969	0	0
11.329342	5.957575	4.429614	51.715191	1.538708	50.406506	1.538708	7.628113E+15	0.000672	1390.706599	7.168535E+16	0	0	18.769643	1.113705	0	0
15.689294	5.954104	3.792022	51.595744	1.817468	50.063991	1.817468	7.302558E+15	0.000686	1368.693353	7.015854E+16	0	0	18.805072	1.108531	0	0
20.064317	5.950874	3.132339	51.472091	2.075589	49.73937	2.075589	6.988335E+15	0.0007	1347.196344	6.868488E+16	0	0	18.770504	1.101556	0	0
24.399352	5.943535	2.543939	51.34758	2.311991	49.436101	2.311991	6.688352E+15	0.000715	1324.37465	6.7278E+16	0	0	18.694962	1.09529	0	0
28.064799	5.940689	1.972349	51.221395	2.534297	49.146774	2.534297	6.389148E+15	0.000728	1305.549874	6.587477E+16	0	0	18.64981	1.08955	0	0
31.851773	5.93625	1.398379	51.095455	2.745456	48.870306	2.745456	6.099174E+15	0.00074	1289.722213	6.451483E+16	0	0	18.679696	1.081403	0	0
35.720431	5.957497	0.337791	50.967719	2.944763	48.605328	2.944763	5.816518E+15	0.000751	1275.071428	6.318921E+16	0	0	18.710368	1.071773	0	0
36.750607	5.912273	0.820551	50.844065	3.129813	48.358216	3.129813	5.545321E+15	0.000763	1259.690587	6.191733E+16	0	0	18.662278	1.062589	0	0
37.854377	5.931394	0.447005	50.720902	3.301203	48.125186	3.301203	5.281041E+15	0.000774	1245.194924	6.067789E+16	0	0	18.600549	1.053772	0	0
39.034167	6.011786	-5.570066	50.596636	3.459994	47.903832	3.459994	5.035236E+15	0.000786	1229.835492	5.952509E+16	0	0	18.600781	1.044469	0	0
40.103686	5.928968	0.095423	50.473351	3.60976	47.69273	3.60976	4.799905E+15	0.000797	1215.769493	5.842142E+16	0	0	18.647552	1.033994	0	0
41.277218	5.909166	0.079286	50.350147	3.74733	47.493373	3.74733	4.571783E+15	0.000807	1203.812071	5.735156E+16	0	0	18.660015	1.023774	0	0
42.400233	5.78233	0.397269	50.229311	3.876248	47.304507	3.876248	4.354422E+15	0.000818	1191.538937	5.633216E+16	0	0	18.63997	1.014375	0	0
43.456836	5.620668	0.492908	50.105209	3.995854	47.122184	3.995854	4.145848E+15	0.000826	1181.417255	5.535398E+16	0	0	18.603913	1.004753	0	0
44.577184	5.306931	0.592625	49.987191	4.105628	46.95351	4.105628	3.94942E+15	0.000836	1170.855568	5.443275E+16	0	0	18.604368	0.994685	0	0
45.585713	4.993013	0.599167	49.863252	4.213453	46.783625	4.213453	3.755808E+15	0.000843	1163.436395	5.352474E+16	0	0	18.645793	0.984624	0	0
46.597503	4.523307	0.626336	49.736985	4.312316	46.620265	4.312316	3.579096E+15	0.00085	1155.239317	5.269598E+16	0	0	18.667771	0.975058	0	0
47.596727	3.862839	0.679298	49.620111	4.404904	46.469723	4.404904	3.401049E+15	0.000857	1147.624166	5.186097E+16	0	0	18.650961	0.966073	0	0
48.51699	3.194435	0.707395	49.495886	4.492739	46.318723	4.492739	3.227345E+15	0.000862	1143.475118	5.104632E+16	0	0	18.624904	0.956818	0	0
49.388559	2.453191	0.767398	49.373785	4.573207	46.17578	4.573207	3.073257E+15	0.000869	1135.560957	5.032367E+16	0	0	18.655333	0.946909	0	0
50.177938	1.704015	0.877191	49.253889	4.650518	46.037832	4.650518	2.91631E+15	0.000873	1131.372066	4.95876E+16	0	0	18.673328	0.937279	0	0
50.832585	1.023895	1.088149	49.132114	4.722017	45.90375	4.722017	2.768688E+15	0.000876	1128.506287	4.889528E+16	0	0	18.682226	0.928143	0	0
51.329839	0.454773	1.715227	49.011932	4.787685	45.775833	4.787685	2.629933E+15	0.000881	1123.878356	4.824453E+16	0	0	18.658678	0.918976	0	0
43.360114	5.613628	0.519661	48.890606	4.850658	45.649951	4.850658	2.495089E+15	0.000883	1121.966928	4.761213E+16	0	0	18.634572	0.909728	0	0
52.289238	0	0	48.765646	4.910968	45.524332	4.910968	2.367824E+15	0.000884	1121.508389	4.701528E+16	0	0	18.671348	0.899947	0	0
0	0	0	48.646649	4.966941	45.406564	4.966941	2.245013E+15	0.000885	1121.251906	4.643931E+16	0	0	18.701036	0.8905	0	0
0	0	0	48.529121	5.020039	45.292504	5.020039	2.124272E+15	0.000885	1122.511806	4.587305E+16	0	0	18.698882	0.8813	0	0
0	0	0	48.408163	5.07037	45.178705	5.07037	2.014527E+15	0.000886	1122.365641	4.535836E+16	0	0	18.660972	0.87234	0	0
0	0	0	48.289941	5.119352	45.068373	5.119352	1.910979E+15	0.000887	1121.76057	4.487273E+16	0	0	18.633042	0.863411	0	0
0	0	0	48.171515	5.163775	44.961487	5.163775	1.809258E+15	0.000886	1123.262145	4.439567E+16	0	0	18.651643	0.854228	0	0
0	0	0	48.050475	5.206165	44.854793	5.206165	1.714424E+15	0.000887	1122.025314	4.395091E+16	0	0	18.681462	0.845315	0	0
0	0	0	47.933437	5.246076	44.752911	5.246076	1.623809E+15	0.000886	1123.914883	4.352594E+16	0	0	18.695637	0.836714	0	0
0	0	0	47.813541	5.283707	44.651114	5.283707	1.535562E+15	0.000884	1127.16162	4.311208E+16	0	0	18.644474	0.828192	0	0
