Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.29078	5.85589	0.00000	49.9008	0.751909	49.5065	0.751909	5462740000000000	0.000476112	2050.81
2.68263	5.85448	3.87924	51.5304	0.0687427	51.4943	0.0687427	8873690000000000	0.000682099	1335.35
3.33650	5.85388	4.01339	52.0515	-0.111679	52.1102	-0.111679	10325200000000000	0.000769678	1122.27
5.52816	5.84960	4.58204	52.1725	0.0762054	52.1325	0.0762054	10692700000000000	0.000822982	1025.30
7.78318	5.84639	4.54375	52.1387	0.381860	51.9380	0.381860	10588800000000000	0.000860492	976.003
10.2366	5.84697	4.06807	52.0503	0.694130	51.6856	0.694130	10321700000000000	0.000889531	947.336
12.3391	5.84069	4.12624	51.9393	1.01918	51.4039	1.01918	9995240000000000	0.000919286	921.958
14.6207	5.83869	3.80333	51.8171	1.33444	51.1161	1.33444	9646890000000000	0.000949113	899.132
16.9419	5.83997	3.36433	51.6903	1.62963	50.8344	1.62963	9297480000000000	0.000978626	878.346
19.2646	5.83841	3.01540	51.5630	1.90216	50.5640	1.90216	8958680000000000	0.00100796	858.871
21.6626	5.83673	2.65412	51.4341	2.15330	50.3034	2.15330	8627360000000000	0.00103653	841.205
24.1667	5.83624	2.23962	51.3074	2.38623	50.0545	2.38623	8312730000000000	0.00106577	823.578
26.5781	5.83447	1.87611	51.1797	2.60279	49.8133	2.60279	8006650000000000	0.00109487	806.935
28.9272	5.83298	1.51469	51.0517	2.80182	49.5809	2.80182	7710140000000000	0.00112303	791.767
31.2898	5.82935	1.20126	50.9235	2.98510	49.3567	2.98510	7423480000000000	0.00115031	777.855
33.6496	5.82335	0.910794	50.7967	3.15723	49.1398	3.15723	7149680000000000	0.00117855	763.648
36.0187	5.80962	0.697103	50.6706	3.32024	48.9283	3.32024	6886460000000000	0.00120813	749.000
36.8044	5.79975	0.665445	50.5398	3.47459	48.7167	3.47459	6622810000000000	0.00123719	735.473
37.5642	5.78574	0.651695	50.4102	3.61446	48.5140	3.61446	6370920000000000	0.00126440	723.513
38.3584	5.77078	0.616722	50.2853	3.74395	48.3214	3.74395	6136440000000000	0.00129254	711.164
39.1152	5.74794	0.611650	50.1598	3.86608	48.1321	3.86608	5908710000000000	0.00132096	699.071
39.9031	5.71846	0.601875	50.0350	3.98002	47.9477	3.98002	5689790000000000	0.00134928	687.396
40.6782	5.68332	0.586422	49.9094	4.08465	47.7675	4.08465	5476950000000000	0.00137553	677.200
41.4548	5.63789	0.572316	49.7864	4.18281	47.5933	4.18281	5275600000000000	0.00140269	666.715
42.2342	5.58399	0.549185	49.6629	4.27527	47.4215	4.27527	5080080000000000	0.00142972	656.600
43.0031	5.50926	0.537111	49.5397	4.36164	47.2534	4.36164	4891680000000000	0.00145627	646.966
43.7718	5.41475	0.522788	49.4178	4.44114	47.0900	4.44114	4711270000000000	0.00148138	638.199
44.5176	5.28137	0.523111	49.2961	4.51610	46.9293	4.51610	4537150000000000	0.00150645	629.642
45.2787	5.10169	0.523438	49.1753	4.58595	46.7721	4.58595	4370070000000000	0.00153078	621.559
46.0218	4.86482	0.529073	49.0539	4.65198	46.6164	4.65198	4207670000000000	0.00155473	613.808
46.7382	4.56617	0.538283	48.9323	4.71480	46.4622	4.71480	4050420000000000	0.00157902	606.069
47.4391	4.20566	0.546108	48.8121	4.77258	46.3120	4.77258	3900000000000000	0.00160147	599.176
48.1072	3.77647	0.562347	48.6925	4.82713	46.1641	4.82713	3755350000000000	0.00162384	592.415
48.7712	3.30096	0.573518	48.5731	4.87870	46.0180	4.87870	3615650000000000	0.00164594	585.856
49.3891	2.77474	0.600780	48.4538	4.92881	45.8727	4.92881	3480520000000000	0.00167007	578.669
49.9813	2.23954	0.587345	48.3345	4.97428	45.7299	4.97428	3349920000000000	0.00169030	572.982
50.5356	1.64590	0.604880	48.2160	5.01800	45.5888	5.01800	3224440000000000	0.00171189	566.892
51.0240	1.10220	0.596585	48.0964	5.05897	45.4479	5.05897	3101880000000000	0.00173149	561.565
