Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.70742	6.03994	0.00000	50.3412	0.849826	49.8523	0.849826	6240300000000000	0.000534856	1805.02
2.70946	6.04264	-0.472051	52.0649	0.107719	52.0032	0.107719	10365400000000000	0.000777275	1108.19
2.96100	6.04245	-0.513732	52.6138	-0.191664	52.7235	-0.191664	12139900000000000	0.000866609	909.276
4.58335	6.04036	-0.782925	52.7501	-0.0800331	52.7959	-0.0800331	12623200000000000	0.000917549	825.346
6.51947	6.03962	0.771069	52.7254	0.215441	52.6022	0.215441	12534300000000000	0.000957303	783.801
8.73116	6.03774	2.98464	52.6403	0.562451	52.3186	0.562451	12232600000000000	0.000993444	758.205
10.7193	6.03765	2.68960	52.5291	0.919136	52.0032	0.919136	11848500000000000	0.00102928	738.512
12.7354	6.03459	3.07640	52.4070	1.25755	51.6872	1.25755	11440100000000000	0.00106413	722.481
14.8205	6.03419	2.79110	52.2812	1.56935	51.3826	1.56935	11033100000000000	0.00109784	708.805
17.1363	6.03122	2.78527	52.1556	1.86045	51.0901	1.86045	10640800000000000	0.00113255	695.009
19.4592	6.02796	2.71170	52.0283	2.13295	50.8063	2.13295	10256100000000000	0.00116774	681.741
21.6707	6.03099	2.05905	51.9001	2.38480	50.5334	2.38480	9882220000000000	0.00120270	669.348
23.8593	6.02770	2.00036	51.7718	2.61448	50.2730	2.61448	9520770000000000	0.00123641	658.325
26.0449	6.02215	1.88635	51.6448	2.82917	50.0224	2.82917	9175020000000000	0.00127117	646.934
28.2114	6.01910	1.61299	51.5188	3.02866	49.7815	3.02866	8843810000000000	0.00130646	635.596
30.3266	6.01512	1.36798	51.3916	3.21207	49.5486	3.21207	8520730000000000	0.00134037	625.541
32.4944	6.00965	1.13066	51.2674	3.38214	49.3262	3.38214	8215820000000000	0.00137511	615.167
33.1960	6.00759	1.05021	51.1419	3.54065	49.1090	3.54065	7917970000000000	0.00140930	605.499
33.8993	6.00527	0.972218	51.0166	3.68638	48.8994	3.68638	7630650000000000	0.00144226	596.700
34.5792	5.99722	0.972955	50.8902	3.82295	48.6940	3.82295	7350700000000000	0.00147493	588.303
35.2875	5.99015	0.936894	50.7662	3.95044	48.4960	3.95044	7085180000000000	0.00150840	579.624
35.9869	5.97875	0.927340	50.6410	4.07013	48.3013	4.07013	6826040000000000	0.00154153	571.359
36.6968	5.96974	0.878641	50.5137	4.18256	48.1086	4.18256	6571440000000000	0.00157386	563.694
37.3980	5.95398	0.865249	50.3886	4.28670	47.9229	4.28670	6329860000000000	0.00160605	556.134
38.0938	5.94078	0.820391	50.2666	4.38206	47.7453	4.38206	6101920000000000	0.00163727	548.966
38.8030	5.91834	0.804719	50.1450	4.47236	47.5710	4.47236	5882310000000000	0.00166927	541.627
39.4908	5.89126	0.790311	50.0222	4.55817	47.3980	4.55817	5667850000000000	0.00170155	534.374
40.1926	5.86594	0.749759	49.9000	4.63569	47.2303	4.63569	5461310000000000	0.00173006	528.505
40.8961	5.83998	0.699160	49.7803	4.70875	47.0678	4.70875	5265750000000000	0.00175966	522.264
41.6022	5.80804	0.651879	49.6593	4.77800	46.9061	4.77800	5074570000000000	0.00178882	516.282
42.3052	5.77930	0.588821	49.5392	4.84317	46.7477	4.84317	4890900000000000	0.00181795	510.360
43.0051	5.70671	0.589533	49.4188	4.90428	46.5912	4.90428	4712700000000000	0.00184598	504.850
43.6998	5.62260	0.580735	49.2995	4.96139	46.4381	4.96139	4542000000000000	0.00187333	499.565
44.3980	5.51609	0.571874	49.1794	5.01606	46.2856	5.01606	4375640000000000	0.00190107	494.237
45.0690	5.36689	0.578307	49.0596	5.06864	46.1346	5.06864	4215130000000000	0.00193047	488.515
45.7412	5.17746	0.584230	48.9395	5.11825	45.9851	5.11825	4059520000000000	0.00195927	483.038
46.4215	4.94189	0.588751	48.8204	5.16380	45.8389	5.16380	3910280000000000	0.00198537	478.302
47.0688	4.65241	0.598988	48.7022	5.20654	45.6951	5.20654	3766940000000000	0.00201068	473.790
47.7016	4.31919	0.608030	48.5844	5.24650	45.5533	5.24650	3628590000000000	0.00203436	469.698
48.3252	3.92370	0.623887	48.4671	5.28359	45.4137	5.28359	3495390000000000	0.00205579	466.149
48.9331	3.47344	0.645319	48.3500	5.31936	45.2751	5.31936	3366620000000000	0.00207834	462.337
49.5078	3.02688	0.657528	48.2329	5.35341	45.1375	5.35341	3242090000000000	0.00210073	458.576
43.2841	5.67900	0.580530	48.1164	5.38591	45.0012	5.38591	3122100000000000	0.00212352	454.735
52.3753	0.00000	0.00000	47.9981	5.41666	44.8643	5.41666	3004270000000000	0.00214417	451.398
0.00000	0.00000	0.00000	47.8824	5.44535	44.7311	5.44535	2892790000000000	0.00216424	448.165
0.00000	0.00000	0.00000	47.7676	5.47226	44.5998	5.47226	2785660000000000	0.00218289	445.228
0.00000	0.00000	0.00000	47.6524	5.49757	44.4691	5.49757	2681660000000000	0.00219944	442.723
0.00000	0.00000	0.00000	47.5380	5.52132	44.3401	5.52132	2581670000000000	0.00221440	440.526
0.00000	0.00000	0.00000	47.4252	5.54378	44.2133	5.54378	2486140000000000	0.00222901	438.370
0.00000	0.00000	0.00000	47.3112	5.56464	44.0864	5.56464	2392740000000000	0.00223942	437.041
0.00000	0.00000	0.00000	47.1973	5.58468	43.9600	5.58468	2302440000000000	0.00224975	435.693
0.00000	0.00000	0.00000	47.0838	5.60421	43.8343	5.60421	2215370000000000	0.00226170	433.999
0.00000	0.00000	0.00000	46.9707	5.62237	43.7098	5.62237	2131370000000000	0.00227053	432.885
0.00000	0.00000	0.00000	46.8548	5.64059	43.5824	5.64059	2048070000000000	0.00228139	431.366
0.00000	0.00000	0.00000	46.7408	5.65770	43.4576	5.65770	1968900000000000	0.00229138	429.984
0.00000	0.00000	0.00000	46.6260	5.67394	43.3325	5.67394	1891750000000000	0.00229926	428.982
0.00000	0.00000	0.00000	46.5131	5.68919	43.2097	5.68919	1818320000000000	0.00230607	428.149
0.00000	0.00000	0.00000	46.4007	5.70380	43.0880	5.70380	1747660000000000	0.00231283	427.301
0.00000	0.00000	0.00000	46.2870	5.71809	42.9650	5.71809	1678520000000000	0.00231991	426.374
0.00000	0.00000	0.00000	46.1731	5.73167	42.8424	5.73167	1611610000000000	0.00232558	425.689
0.00000	0.00000	0.00000	46.0616	5.74401	42.7228	5.74401	1548200000000000	0.00232726	425.710
0.00000	0.00000	0.00000	45.9494	5.75583	42.6029	5.75583	1486590000000000	0.00232762	425.955
0.00000	0.00000	0.00000	45.8370	5.76749	42.4828	5.76749	1426890000000000	0.00232971	425.857
0.00000	0.00000	0.00000	45.7252	5.77842	42.3637	5.77842	1369470000000000	0.00232940	426.182
0.00000	0.00000	0.00000	45.6140	5.78864	42.2456	5.78864	1314310000000000	0.00232647	426.969
0.00000	0.00000	0.00000	45.5015	5.79840	42.1265	5.79840	1260360000000000	0.00232116	428.182
0.00000	0.00000	0.00000	45.3902	5.80824	42.0086	5.80824	1208860000000000	0.00232089	428.443
0.00000	0.00000	0.00000	45.2775	5.81713	41.8899	5.81713	1158480000000000	0.00231283	430.142
0.00000	0.00000	0.00000	45.1648	5.82693	41.7705	5.82693	1109820000000000	0.00231770	429.417
0.00000	0.00000	0.00000	45.0528	5.83480	41.6529	5.83480	1063160000000000	0.00230543	431.883
0.00000	0.00000	0.00000	44.9410	5.84352	41.5352	5.84352	1018260000000000	0.00230603	431.925
0.00000	0.00000	0.00000	44.8289	5.85073	41.4180	5.85073	974785000000000	0.00229177	434.767
0.00000	0.00000	0.00000	44.7174	5.85857	41.3010	5.85857	933101000000000	0.00228854	435.515
0.00000	0.00000	0.00000	44.6067	5.86468	41.1858	5.86468	893166000000000	0.00226693	439.802
0.00000	0.00000	0.00000	44.4941	5.87252	41.0677	5.87252	854026000000000	0.00226911	439.491
0.00000	0.00000	0.00000	44.3820	5.87827	40.9513	5.87827	816510000000000	0.00224664	444.003
0.00000	0.00000	0.00000	44.2697	5.88516	40.8341	5.88516	780298000000000	0.00224255	444.909
0.00000	0.00000	0.00000	44.1576	5.89154	40.7173	5.89154	745474000000000	0.00223462	446.581
0.00000	0.00000	0.00000	44.0462	5.89648	40.6021	5.89648	712178000000000	0.00220827	452.001
0.00000	0.00000	0.00000	43.9342	5.90270	40.4856	5.90270	679978000000000	0.00220403	452.948
0.00000	0.00000	0.00000	43.8232	5.90760	40.3708	5.90760	649272000000000	0.00218231	457.529
0.00000	0.00000	0.00000	43.7129	5.91174	40.2572	5.91174	619914000000000	0.00215092	464.280
0.00000	0.00000	0.00000	43.6009	5.91708	40.1411	5.91708	591243000000000	0.00214067	466.564
0.00000	0.00000	0.00000	43.4892	5.92200	40.0256	5.92200	563794000000000	0.00212640	469.751
0.00000	0.00000	0.00000	43.3758	5.92581	39.9090	5.92581	537026000000000	0.00209311	477.280
0.00000	0.00000	0.00000	43.2634	5.92963	39.7935	5.92963	511576000000000	0.00206302	484.291
0.00000	0.00000	0.00000	43.1483	5.93484	39.6743	5.93484	486570000000000	0.00205927	485.215
0.00000	0.00000	0.00000	43.0325	5.93935	39.5550	5.93935	462488000000000	0.00204510	488.618
0.00000	0.00000	0.00000	42.9177	5.94292	39.4371	5.94292	439616000000000	0.00201558	495.815
0.00000	0.00000	0.00000	42.8041	5.94599	39.3207	5.94599	417945000000000	0.00197881	505.063
0.00000	0.00000	0.00000	42.6916	5.94982	39.2050	5.94982	397409000000000	0.00196159	509.529
0.00000	0.00000	0.00000	42.5792	5.95382	39.0894	5.95382	377775000000000	0.00195124	512.258
0.00000	0.00000	0.00000	42.4653	5.95716	38.9725	5.95716	358724000000000	0.00192765	518.552
0.00000	0.00000	0.00000	42.3515	5.95973	38.8563	5.95973	340551000000000	0.00188866	529.284
0.00000	0.00000	0.00000	42.2385	5.96201	38.7411	5.96201	323307000000000	0.00184549	541.688
0.00000	0.00000	0.00000	42.1248	5.96498	38.6247	5.96498	306729000000000	0.00182021	549.230
0.00000	0.00000	0.00000	42.0105	5.96825	38.5074	5.96825	290814000000000	0.00180433	554.081
0.00000	0.00000	0.00000	41.8967	5.97127	38.3910	5.97127	275719000000000	0.00178594	559.804
0.00000	0.00000	0.00000	41.7824	5.97381	38.2742	5.97381	261251000000000	0.00175721	568.970
