Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.374391	9.210603	0	38.700361	-0.523159	38.887557	-0.523159	6.876379E+14	4.831026E-5	20698.753624	4.031956E+16	3.092035E+13	3.782637E-5	15.601391	1.148031	0	0
5.304495	9.215315	-0.577991	38.578881	0.159027	38.521925	0.159027	6.391353E+14	4.828684E-5	20708.897086	4.009209E+16	0	0	15.562606	1.146619	0	0
5.369835	9.215911	-0.580437	38.457661	0.809084	38.167622	0.809084	5.939423E+14	4.834446E-5	20684.307501	3.988014E+16	0	0	15.568213	1.141678	0	0
6.159407	9.213397	-0.680901	38.342126	1.382363	37.846145	1.382363	5.536771E+14	4.836739E-5	20674.579289	3.96913E+16	0	0	15.603609	1.138668	0	0
8.273606	9.207409	1.23737	38.227621	1.903064	37.544223	1.903064	5.163197E+14	4.831787E-5	20695.833848	3.95161E+16	0	0	15.590922	1.135364	0	0
10.765965	9.204481	1.210063	38.115875	2.381874	37.259812	2.381874	4.821709E+14	4.828601E-5	20709.546898	3.935595E+16	0	0	15.598662	1.129664	0	0
13.206883	9.200669	1.128589	38.00493	2.828765	36.987398	2.828765	4.503941E+14	4.82622E-5	20719.811176	3.920692E+16	0	0	15.596768	1.121027	0	0
15.612517	9.174289	1.333008	37.894802	3.247724	36.725595	3.247724	4.208288E+14	4.826249E-5	20719.731438	3.906826E+16	0	0	15.602717	1.112279	0	0
18.019514	9.142218	1.257233	37.784789	3.639947	36.473289	3.639947	3.931491E+14	4.826265E-5	20719.699651	3.893845E+16	0	0	15.62652	1.104895	0	0
20.426028	9.125371	1.051355	37.674056	4.002976	36.23055	4.002976	3.670527E+14	4.820019E-5	20746.581591	3.881606E+16	0	0	15.612209	1.096354	0	0
