Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.899997	5.992787	0	52.222655	0.218836	52.058968	0.218836	8.732701E+15	0.000679	1345.753721	7.686573E+16	6.462163E+14	0.000797	19.948986	1.142149	0	0
3.67541	5.996688	-0.710782	52.108925	0.520756	51.721264	0.520756	8.659386E+15	0.000648	1418.692013	7.652189E+16	0	0	19.636584	1.140657	0	0
3.915347	5.99632	-0.738569	51.991847	0.845805	51.365319	0.845805	8.390698E+15	0.000646	1430.046196	7.526178E+16	0	0	19.313005	1.135676	0	0
6.515069	5.992377	2.320505	51.868398	1.174106	51.003228	1.174106	8.057617E+15	0.000655	1418.854492	7.369967E+16	0	0	19.09852	1.133169	0	0
11.072668	5.976207	4.310855	51.743275	1.478634	50.659508	1.478634	7.726332E+15	0.000668	1398.419425	7.214599E+16	0	0	19.021913	1.131437	0	0
15.448157	5.970026	3.778094	51.625788	1.762621	50.340369	1.762621	7.389397E+15	0.000682	1375.281676	7.056581E+16	0	0	18.943368	1.126999	0	0
19.823691	5.968546	3.084113	51.499766	2.030454	50.027052	2.030454	7.060464E+15	0.000696	1354.507546	6.902315E+16	0	0	18.838685	1.119895	0	0
23.853974	5.966002	2.468551	51.377338	2.2715	49.738513	2.2715	6.762778E+15	0.000711	1330.20544	6.762704E+16	0	0	18.737208	1.112671	0	0
27.7587	5.962948	1.879034	51.253562	2.501323	49.458638	2.501323	6.455129E+15	0.000725	1310.699372	6.618421E+16	0	0	18.706766	1.106604	0	0
31.728541	5.958145	1.300361	51.121007	2.715452	49.183717	2.715452	6.167464E+15	0.000737	1293.228436	6.48351E+16	0	0	18.71646	1.099436	0	0
35.563375	5.934091	0.952792	50.994822	2.91752	48.924918	2.91752	5.887519E+15	0.00075	1275.573008	6.352219E+16	0	0	18.675177	1.090033	0	0
36.579968	5.919	0.905254	50.869903	3.104831	48.679273	3.104831	5.599478E+15	0.00076	1263.677421	6.217132E+16	0	0	18.582152	1.080334	0	0
37.627555	5.895076	0.873203	50.748536	3.278396	48.447927	3.278396	5.336225E+15	0.000772	1248.240552	6.09367E+16	0	0	18.534398	1.071171	0	0
38.724266	5.958932	0.113455	50.620677	3.441305	48.219548	3.441305	5.085797E+15	0.000783	1233.571626	5.976222E+16	0	0	18.573612	1.061816	0	0
39.791011	5.879987	0.57733	50.499719	3.592542	48.006697	3.592542	4.851896E+15	0.000795	1218.55206	5.866525E+16	0	0	18.584933	1.051822	0	0
40.892207	5.855581	0.485032	50.376188	3.736642	47.797648	3.736642	4.615199E+15	0.000805	1207.421222	5.755517E+16	0	0	18.513788	1.041373	0	0
41.987688	5.754196	0.561296	50.249064	3.868913	47.594675	3.868913	4.400174E+15	0.000815	1194.10611	5.654674E+16	0	0	18.455105	1.031579	0	0
43.087241	5.633268	0.560468	50.126595	3.993009	47.402406	3.993009	4.189227E+15	0.000826	1181.535534	5.555742E+16	0	0	18.468129	1.021721	0	0
44.152082	5.403201	0.605539	50.00335	4.108113	47.216514	4.108113	3.980989E+15	0.000834	1172.997088	5.458081E+16	0	0	18.515838	1.011471	0	0
45.215336	5.081656	0.628343	49.878063	4.215449	47.03498	4.215449	3.788596E+15	0.000843	1162.749099	5.367851E+16	0	0	18.4968	1.001302	0	0
46.236799	4.670207	0.640216	49.754043	4.315719	46.860121	4.315719	3.602873E+15	0.00085	1154.376106	5.28075E+16	0	0	18.435926	0.99142	0	0
47.280973	4.062806	0.67751	49.63431	4.408803	46.694529	4.408803	3.421929E+15	0.000856	1148.153968	5.195889E+16	0	0	18.407508	0.981929	0	0
48.195196	3.498629	0.674322	49.512699	4.496444	46.531631	4.496444	3.250367E+15	0.000862	1142.334581	5.115429E+16	0	0	18.435899	0.972015	0	0
49.090079	2.788044	0.708384	49.391291	4.576925	46.374296	4.576925	3.09164E+15	0.000868	1135.871352	5.040988E+16	0	0	18.461226	0.962237	0	0
49.913308	2.054039	0.774069	49.274254	4.653737	46.223711	4.653737	2.937147E+15	0.000873	1130.922128	4.968533E+16	0	0	18.424535	0.952722	0	0
50.613372	1.314527	0.937759	49.151499	4.725254	46.072271	4.725254	2.789457E+15	0.000876	1128.102915	4.899268E+16	0	0	18.376396	0.943478	0	0
51.247958	0.717829	1.117993	49.033195	4.79133	45.928689	4.79133	2.653077E+15	0.000881	1122.905002	4.835307E+16	0	0	18.364186	0.933892	0	0
42.661075	5.668258	0.587493	48.912074	4.855808	45.784238	4.855808	2.516152E+15	0.000883	1121.92838	4.771092E+16	0	0	18.393647	0.924058	0	0
52.289448	0	0	48.786379	4.916146	45.63906	4.916146	2.389929E+15	0.000885	1120.613797	4.711894E+16	0	0	18.397039	0.914487	0	0
0	0	0	48.66734	4.973415	45.501928	4.973415	2.266338E+15	0.000887	1119.241951	4.653932E+16	0	0	18.345454	0.905227	0	0
0	0	0	48.544341	5.028729	45.363125	5.028729	2.14391E+15	0.000886	1121.272709	4.596515E+16	0	0	18.308685	0.895984	0	0
