Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.34153	9.29054	0.00000	38.7330	-0.632898	38.9531	-0.632898	468513000000000	0.0000322864	30972.4
4.34671	9.29008	0.554741	38.6443	-0.158302	38.6994	-0.158302	443192000000000	0.0000320755	31176.1
4.41123	9.29782	-0.488345	38.5256	0.426182	38.3770	0.426182	411364000000000	0.0000317351	31510.6
5.10433	9.28680	1.69217	38.3930	1.03002	38.0334	1.03002	378433000000000	0.0000313287	31919.4
6.86287	9.29386	-0.752418	38.2604	1.59071	37.7041	1.59071	348074000000000	0.0000309137	32347.9
8.70048	9.29315	-0.950227	38.1248	2.13043	37.3785	2.13043	319465000000000	0.0000305115	32774.4
10.6800	9.29183	-1.16343	37.9898	2.62758	37.0680	2.62758	293289000000000	0.0000301015	33220.8
12.4977	9.28835	0.646961	37.8562	3.08485	36.7723	3.08485	269452000000000	0.0000296928	33678.0
14.3111	9.28343	0.938525	37.7230	3.51121	36.4873	3.51121	247562000000000	0.0000292932	34137.5
16.1146	9.27499	1.04128	37.5909	3.90434	36.2147	3.90434	227591000000000	0.0000288956	34607.2
17.9259	9.26622	0.988542	37.4607	4.26744	35.9542	4.26744	209460000000000	0.0000285160	35067.9
19.7265	9.25738	0.870724	37.3318	4.60014	35.7054	4.60014	192913000000000	0.0000281262	35554.0
21.5366	9.25586	0.688908	37.2065	4.90709	35.4691	4.90709	178062000000000	0.0000277790	35998.4
23.3377	9.25760	0.478903	37.0805	5.19295	35.2392	5.19295	164272000000000	0.0000274154	36475.8
23.9326	9.25234	0.456787	36.9571	5.45615	35.0197	5.45615	151783000000000	0.0000270698	36941.4
24.5379	9.24667	0.425999	36.8343	5.70256	34.8065	5.70256	140286000000000	0.0000267377	37400.3
25.1384	9.24220	0.384620	36.7135	5.92877	34.6023	5.92877	129821000000000	0.0000264081	37867.1
25.7377	9.23394	0.356900	36.5953	6.13746	34.4068	6.13746	120331000000000	0.0000260979	38317.3
26.3298	9.22446	0.330106	36.4779	6.33202	34.2170	6.33202	111589000000000	0.0000257934	38769.6
26.9245	9.20146	0.332935	36.3619	6.51206	34.0336	6.51206	103565000000000	0.0000254898	39231.3
27.5270	9.15966	0.352089	36.2494	6.67945	33.8581	6.67945	96328000000000	0.0000252284	39637.8
28.1353	9.11101	0.354152	36.1370	6.83423	33.6872	6.83423	89607300000000	0.0000249471	40084.8
28.7211	9.04218	0.359963	36.0258	6.97866	33.5209	6.97866	83408600000000	0.0000246721	40531.6
29.3009	8.94428	0.367706	35.9152	7.11447	33.3583	7.11447	77669500000000	0.0000244083	40969.7
29.8770	8.82583	0.368245	35.8052	7.24089	33.1996	7.24089	72351300000000	0.0000241394	41426.0
30.4520	8.66884	0.368740	35.6973	7.35890	33.0460	7.35890	67487000000000	0.0000238922	41854.7
31.0383	8.46761	0.367789	35.5902	7.46854	32.8961	7.46854	62982700000000	0.0000236392	42302.5
31.6178	8.21798	0.365893	35.4853	7.56956	32.7515	7.56956	58857600000000	0.0000233877	42757.5
32.1967	7.91439	0.362876	35.3817	7.66314	32.6108	7.66314	55047900000000	0.0000231316	43230.9
32.7585	7.56521	0.359379	35.2800	7.75192	32.4738	7.75192	51548500000000	0.0000229110	43647.2
33.3141	7.18191	0.352274	35.1797	7.83483	32.3402	7.83483	48312500000000	0.0000226958	44061.1
33.8699	6.72765	0.345604	35.0805	7.91334	32.2093	7.91334	45312800000000	0.0000225002	44444.1
34.4118	6.20521	0.341981	34.9820	7.98559	32.0814	7.98559	42518100000000	0.0000222812	44880.8
