Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.67637	6.05648	0.00000	50.1823	0.906432	49.6599	0.906432	5948790000000000	0.000513838	1887.40
2.68937	6.06106	-0.472037	51.9617	0.147793	51.8852	0.147793	10060400000000000	0.000757410	1152.28
2.88299	6.05944	-0.504907	52.5251	-0.152530	52.6014	-0.152530	11835100000000000	0.000847925	946.835
4.39947	6.05784	-0.756150	52.6669	-0.0532085	52.6933	-0.0532085	12326100000000000	0.000897457	862.053
6.41460	6.05584	2.39791	52.6461	0.238530	52.5279	0.238530	12252800000000000	0.000936858	818.180
8.64750	6.04773	4.12375	52.5607	0.588335	52.2673	0.588335	11956300000000000	0.000972670	790.796
10.7265	6.03001	4.62659	52.4498	0.938442	51.9786	0.938442	11581800000000000	0.00100666	770.716
12.7094	6.02779	4.35018	52.3280	1.27220	51.6841	1.27220	11183000000000000	0.00103980	754.125
14.7887	6.02855	3.98826	52.2038	1.58167	51.3969	1.58167	10789800000000000	0.00107263	739.031
17.0907	6.02543	3.67174	52.0779	1.87207	51.1150	1.87207	10404400000000000	0.00110609	724.389
19.4252	6.02335	3.32098	51.9503	2.14065	50.8403	2.14065	10026900000000000	0.00113908	711.009
21.6100	6.01361	3.10451	51.8233	2.39025	50.5740	2.39025	9664280000000000	0.00117262	697.748
23.7760	6.00638	2.83011	51.6953	2.62360	50.3131	2.62360	9311050000000000	0.00120656	684.887
25.9032	6.00748	2.46407	51.5675	2.83837	50.0603	2.83837	8970420000000000	0.00124000	672.876
28.0424	6.00190	2.16661	51.4407	3.03696	49.8154	3.03696	8643950000000000	0.00127345	661.234
30.1956	6.00646	1.76044	51.3148	3.21882	49.5789	3.21882	8330910000000000	0.00130599	650.490
32.3585	5.99883	1.47487	51.1895	3.38954	49.3477	3.38954	8029840000000000	0.00133938	639.581
33.0750	5.99956	1.34976	51.0640	3.54691	49.1222	3.54691	7738280000000000	0.00137168	629.628
