Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.13587	6.40127	0.00000	65.9276	-1.19851	66.2542	-1.19851	4751960000000000	0.000262481	3772.32
3.10794	6.40446	-0.519852	65.8773	-0.917987	66.1298	-0.917987	4696980000000000	0.000269387	3675.51
5.33499	6.39825	4.17676	65.7464	-0.559726	65.9040	-0.559726	4556500000000000	0.000274780	3604.81
8.49651	6.38480	6.27019	65.6020	-0.165688	65.6499	-0.165688	4405900000000000	0.000281641	3518.40
11.3952	6.36602	6.25534	65.4359	0.251655	65.3612	0.251655	4238080000000000	0.000289299	3426.82
14.1163	6.36793	5.79754	65.2682	0.647677	65.0704	0.647677	4074430000000000	0.000297271	3336.38
16.9075	6.36161	5.45158	65.0964	1.01472	64.7779	1.01472	3912640000000000	0.000304919	3254.15
19.7515	6.35992	5.02675	64.9332	1.34949	64.4987	1.34949	3764160000000000	0.000312787	3173.54
22.6221	6.36167	4.55248	64.7647	1.67049	64.2128	1.67049	3616070000000000	0.000320870	3094.82
25.5498	6.35295	4.19557	64.5986	1.96800	63.9321	1.96800	3475120000000000	0.000329057	3018.94
29.0777	6.25023	4.22179	64.4329	2.24173	63.6553	2.24173	3339350000000000	0.000337010	2948.76
32.0284	6.25134	3.74566	64.2709	2.49387	63.3857	2.49387	3211060000000000	0.000344973	2881.66
34.9353	6.24760	3.29343	64.1098	2.73031	63.1189	2.73031	3087830000000000	0.000353101	2816.22
37.8121	6.24456	2.84331	63.9477	2.95024	62.8532	2.95024	2967920000000000	0.000361017	2755.33
40.6868	6.23854	2.40204	63.7895	3.15461	62.5943	3.15461	2854800000000000	0.000369118	2695.63
43.1746	6.32779	1.62098	63.6272	3.34705	62.3321	3.34705	2742620000000000	0.000376956	2640.35
46.0010	6.31485	1.24988	63.4705	3.52605	62.0787	3.52605	2637960000000000	0.000385144	2584.88
46.9553	6.30642	1.14194	63.3133	3.69308	61.8267	3.69308	2536390000000000	0.000393154	2532.86
47.8799	6.29150	1.06354	63.1587	3.85012	61.5792	3.85012	2439750000000000	0.000401453	2481.07
48.8109	6.27863	0.967169	63.0063	3.99588	61.3368	3.99588	2347610000000000	0.000409699	2431.66
49.7398	6.25485	0.901670	62.8563	4.12879	61.1005	4.12879	2259850000000000	0.000417451	2387.01
50.6764	6.22547	0.836788	62.7073	4.25201	60.8676	4.25201	2175410000000000	0.000424891	2345.69
51.6224	6.18500	0.782141	62.5623	4.36923	60.6403	4.36923	2095800000000000	0.000432955	2302.42
52.5629	6.13208	0.734867	62.4145	4.47995	60.4110	4.47995	2017270000000000	0.000440748	2262.11
53.4938	6.06408	0.691942	62.2684	4.58439	60.1849	4.58439	1942030000000000	0.000448698	2222.41
54.4096	5.97723	0.654124	62.1222	4.68141	59.9606	4.68141	1869160000000000	0.000456222	2186.11
55.3417	5.86581	0.616514	61.9785	4.77216	59.7409	4.77216	1799760000000000	0.000463756	2150.93
56.2526	5.72031	0.586706	61.8341	4.85716	59.5217	4.85716	1732190000000000	0.000470915	2118.54
57.1510	5.53934	0.558585	61.6941	4.93708	59.3093	4.93708	1668730000000000	0.000478426	2085.56
58.0514	5.31298	0.532295	61.5509	5.01204	59.0942	5.01204	1605840000000000	0.000485239	2056.56
58.9533	5.02217	0.510114	61.4111	5.08309	58.8842	5.08309	1546380000000000	0.000492456	2026.67
59.8245	4.67301	0.490573	61.2703	5.14973	58.6743	5.14973	1488350000000000	0.000499213	1999.47
60.6859	4.25747	0.468871	61.1348	5.21173	58.4724	5.21173	1434250000000000	0.000506141	1972.32
61.5193	3.76415	0.451835	60.9925	5.27021	58.2629	5.27021	1379160000000000	0.000511865	1950.48
