Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
8.47766	6.34904	0.00000	65.5756	-0.295948	65.6716	-0.295948	4378850000000000	0.000276624	3583.18
3.83731	6.37904	-0.638004	65.6112	-0.239995	65.6887	-0.239995	4415290000000000	0.000281295	3522.62
9.30476	6.36307	-1.50852	65.4676	0.209016	65.3993	0.209016	4269670000000000	0.000291910	3395.45
14.3051	6.36227	-2.29513	65.2839	0.644178	65.0700	0.644178	4089510000000000	0.000300920	3295.38
19.7254	6.35619	-3.15375	65.1018	1.04423	64.7497	1.04423	3917580000000000	0.000310008	3200.25
25.1509	6.34168	2.73819	64.9188	1.41960	64.4331	1.41960	3751280000000000	0.000319453	3107.00
30.7987	6.34007	2.21418	64.7397	1.76056	64.1287	1.76056	3594540000000000	0.000328851	3019.44
36.6428	6.33597	1.82013	64.5611	2.07476	63.8309	2.07476	3443970000000000	0.000338238	2936.81
42.1391	6.31960	1.41787	64.3846	2.36356	63.5414	2.36356	3300670000000000	0.000347653	2858.35
47.6277	6.29396	0.853375	64.2100	2.62985	63.2592	2.62985	3163960000000000	0.000357114	2783.61
53.1420	6.13903	0.578355	64.0357	2.87779	62.9816	2.87779	3032520000000000	0.000366726	2711.56
58.4730	5.32359	0.452580	63.8617	3.10699	62.7088	3.10699	2905920000000000	0.000376260	2643.72
63.3023	2.57332	0.365290	63.6910	3.31984	62.4437	3.31984	2786290000000000	0.000386120	2576.98
65.5251	0.00461108	-3.57917	63.5184	3.51375	62.1816	3.51375	2669560000000000	0.000395245	2518.24
65.4954	0.000273275	52.5403	63.3548	3.69127	61.9339	3.69127	2562830000000000	0.000404788	2459.53
65.5220	0.000264241	-46.5529	63.1898	3.85981	61.6867	3.85981	2458960000000000	0.000414678	2401.47
65.5319	0.000126295	-174.954	63.0280	4.01289	61.4475	4.01289	2360580000000000	0.000424173	2348.28
65.5257	0.000393486	-40.7952	62.8685	4.15451	61.2141	4.15451	2266880000000000	0.000433623	2297.62
65.5287	0.000341034	-55.8452	62.7082	4.28665	60.9823	4.28665	2175930000000000	0.000442894	2250.02
65.5297	0.000218293	-91.4353	62.5535	4.40914	60.7596	4.40914	2091050000000000	0.000452492	2202.72
