Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.94205	6.30177	0.00000	64.7987	-0.443182	64.9405	-0.443182	3645530000000000	0.000226885	4385.45
2.92980	6.30381	-0.497817	65.2345	-0.537965	65.3943	-0.537965	4042210000000000	0.000248088	4003.71
5.17767	6.29420	5.72521	65.1506	-0.249936	65.2259	-0.249936	3963000000000000	0.000253919	3912.20
8.09096	6.29043	5.94750	65.0081	0.129930	64.9679	0.129930	3831640000000000	0.000260613	3812.74
11.1498	6.28733	5.77614	64.8352	0.546870	64.6613	0.546870	3677430000000000	0.000268245	3705.49
13.8053	6.28646	5.41058	64.6549	0.949861	64.3436	0.949861	3522340000000000	0.000276279	3598.94
16.6397	6.27835	5.24222	64.4708	1.32243	64.0246	1.32243	3370010000000000	0.000284109	3500.92
19.4918	6.27369	4.90891	64.2880	1.66609	63.7098	1.66609	3224410000000000	0.000291987	3407.56
22.3918	6.27397	4.44022	64.1087	1.98448	63.4012	1.98448	3086950000000000	0.000300154	3315.80
25.4127	6.26994	4.03373	63.9294	2.28034	63.0948	2.28034	2954600000000000	0.000308421	3227.83
28.6077	6.20181	4.11714	63.7507	2.54841	62.7939	2.54841	2827590000000000	0.000316244	3148.84
31.5444	6.19849	3.66019	63.5763	2.79885	62.4998	2.79885	2708250000000000	0.000324552	3068.99
34.5013	6.19653	3.19248	63.4007	3.02882	62.2076	3.02882	2592440000000000	0.000332503	2996.34
37.3745	6.19551	2.73370	63.2318	3.24044	61.9264	3.24044	2485070000000000	0.000340764	2924.33
40.2813	6.18988	2.28986	63.0613	3.43797	61.6453	3.43797	2380510000000000	0.000348942	2856.40
42.9580	6.23484	1.61115	62.8942	3.61936	61.3717	3.61936	2281770000000000	0.000357086	2791.81
45.8434	6.21674	1.26135	62.7290	3.78743	61.1027	3.78743	2187540000000000	0.000365223	2730.11
46.7835	6.20603	1.16594	62.5680	3.94161	60.8420	3.94161	2098920000000000	0.000373320	2671.36
47.7448	6.19235	1.07334	62.4072	4.08479	60.5837	4.08479	2013420000000000	0.000381241	2616.28
48.6897	6.17478	0.990450	62.2475	4.21690	60.3295	4.21690	1931470000000000	0.000388897	2565.18
49.6208	6.15363	0.910647	62.0906	4.34179	60.0798	4.34179	1853690000000000	0.000397020	2513.06
50.5630	6.11689	0.859714	61.9296	4.46001	59.8261	4.46001	1776620000000000	0.000404936	2464.29
51.5074	6.07685	0.797446	61.7729	4.57014	59.5796	4.57014	1704210000000000	0.000413138	2415.68
52.4543	6.01596	0.755153	61.6147	4.66975	59.3347	4.66975	1633650000000000	0.000420202	2375.38
53.3896	5.94514	0.706554	61.4630	4.76102	59.1002	4.76102	1568250000000000	0.000427278	2336.31
54.3263	5.84851	0.667138	61.3128	4.84655	58.8691	4.84655	1505700000000000	0.000434349	2298.53
55.2620	5.72483	0.629502	61.1641	4.92736	58.6410	4.92736	1445810000000000	0.000441593	2261.06
56.1766	5.56686	0.596951	61.0095	5.00336	58.4066	5.00336	1385680000000000	0.000448001	2228.95
57.0916	5.36696	0.566570	60.8613	5.07438	58.1816	5.07438	1329960000000000	0.000454868	2195.51
57.9924	5.11106	0.543386	60.7113	5.14178	57.9554	5.14178	1275520000000000	0.000461596	2163.70
58.8606	4.80467	0.522339	60.5666	5.20593	57.7365	5.20593	1224760000000000	0.000469168	2128.94
59.7370	4.42430	0.501283	60.4108	5.26678	57.5043	5.26678	1171960000000000	0.000475339	2101.48
60.5930	3.97533	0.479387	60.2666	5.32311	57.2884	5.32311	1124810000000000	0.000482475	2070.55
61.4209	3.45439	0.461309	60.1209	5.37521	57.0723	5.37521	1078780000000000	0.000488747	2044.12
62.1989	2.87831	0.448095	59.9816	5.42563	56.8643	5.42563	1036210000000000	0.000496477	2012.41
62.9444	2.24244	0.455357	59.8412	5.47126	56.6572	5.47126	994765000000000	0.000502811	1987.18
63.6367	1.59015	0.454324	59.7042	5.51298	56.4560	5.51298	955624000000000	0.000508570	1964.78
53.7482	5.90914	0.693632	59.5665	5.55281	56.2544	5.55281	917580000000000	0.000514295	1943.01
64.9798	0.00000	0.00000	59.4335	5.59046	56.0597	5.59046	882056000000000	0.000520551	1919.75
0.00000	0.00000	0.00000	59.2937	5.62625	55.8568	5.62625	845960000000000	0.000525705	1901.02
0.00000	0.00000	0.00000	59.1580	5.65991	55.6600	5.65991	812092000000000	0.000531121	1881.71
0.00000	0.00000	0.00000	59.0259	5.69124	55.4687	5.69124	780193000000000	0.000536443	1863.12
0.00000	0.00000	0.00000	58.8937	5.72130	55.2778	5.72130	749346000000000	0.000541914	1844.38
0.00000	0.00000	0.00000	58.7626	5.74954	55.0890	5.74954	719767000000000	0.000547141	1826.82
0.00000	0.00000	0.00000	58.6333	5.77594	54.9034	5.77594	691557000000000	0.000552096	1810.48
0.00000	0.00000	0.00000	58.5061	5.80092	54.7211	5.80092	664701000000000	0.000557114	1794.23
0.00000	0.00000	0.00000	58.3768	5.82457	54.5366	5.82457	638317000000000	0.000561525	1780.19
0.00000	0.00000	0.00000	58.2525	5.84606	54.3598	5.84606	613792000000000	0.000565405	1768.02
0.00000	0.00000	0.00000	58.1267	5.86744	54.1808	5.86744	589782000000000	0.000570042	1753.68
0.00000	0.00000	0.00000	58.0040	5.88679	54.0069	5.88679	567133000000000	0.000573707	1742.52
0.00000	0.00000	0.00000	57.8810	5.90584	53.8326	5.90584	545160000000000	0.000578008	1729.59
0.00000	0.00000	0.00000	57.7570	5.92372	53.6575	5.92372	523752000000000	0.000581583	1718.99
0.00000	0.00000	0.00000	57.6373	5.94029	53.4888	5.94029	503768000000000	0.000585029	1708.90
0.00000	0.00000	0.00000	57.5120	5.95625	53.3130	5.95625	483548000000000	0.000587494	1701.76
0.00000	0.00000	0.00000	57.3937	5.97159	53.1464	5.97159	465084000000000	0.000591303	1690.82
0.00000	0.00000	0.00000	57.2715	5.98643	52.9750	5.98643	446663000000000	0.000594608	1681.45
0.00000	0.00000	0.00000	57.1509	6.00021	52.8063	6.00021	429100000000000	0.000597331	1673.81
0.00000	0.00000	0.00000	57.0330	6.01304	52.6417	6.01304	412502000000000	0.000599748	1667.09
0.00000	0.00000	0.00000	56.9131	6.02553	52.4745	6.02553	396200000000000	0.000602096	1660.60
0.00000	0.00000	0.00000	56.7929	6.03795	52.3069	6.03795	380426000000000	0.000605336	1651.73
0.00000	0.00000	0.00000	56.6747	6.04896	52.1426	6.04896	365435000000000	0.000606801	1647.77
0.00000	0.00000	0.00000	56.5597	6.05942	51.9830	6.05942	351359000000000	0.000608622	1642.85
0.00000	0.00000	0.00000	56.4439	6.06954	51.8225	6.06954	337659000000000	0.000610371	1638.16
0.00000	0.00000	0.00000	56.3289	6.07938	51.6630	6.07938	324521000000000	0.000612566	1632.30
0.00000	0.00000	0.00000	56.2154	6.08863	51.5060	6.08863	312002000000000	0.000614512	1627.15
0.00000	0.00000	0.00000	56.1005	6.09718	51.3475	6.09718	299757000000000	0.000615057	1625.72
0.00000	0.00000	0.00000	55.9857	6.10604	51.1886	6.10604	287942000000000	0.000617568	1619.12
0.00000	0.00000	0.00000	55.8747	6.11357	51.0359	6.11357	276925000000000	0.000617687	1618.81
0.00000	0.00000	0.00000	55.7603	6.12164	50.8781	6.12164	265957000000000	0.000619808	1613.29
0.00000	0.00000	0.00000	55.6500	6.12845	50.7267	6.12845	255752000000000	0.000619452	1614.22
0.00000	0.00000	0.00000	55.5400	6.13603	50.5750	6.13603	245928000000000	0.000622891	1605.32
0.00000	0.00000	0.00000	55.4275	6.14228	50.4209	6.14228	236226000000000	0.000621789	1608.17
0.00000	0.00000	0.00000	55.3188	6.14920	50.2713	6.14920	227189000000000	0.000625100	1599.66
0.00000	0.00000	0.00000	55.2060	6.15433	50.1176	6.15433	218137000000000	0.000621086	1610.00
0.00000	0.00000	0.00000	55.0973	6.16098	49.9681	6.16098	209722000000000	0.000625347	1599.04
0.00000	0.00000	0.00000	54.9888	6.16619	49.8199	6.16619	201618000000000	0.000624273	1601.79
0.00000	0.00000	0.00000	54.8765	6.17162	49.6663	6.17162	193525000000000	0.000624216	1601.95
0.00000	0.00000	0.00000	54.7711	6.17698	49.5220	6.17698	186206000000000	0.000626405	1596.35
0.00000	0.00000	0.00000	54.6619	6.18104	49.3737	6.18104	178890000000000	0.000622055	1607.52
0.00000	0.00000	0.00000	54.5527	6.18600	49.2246	6.18600	171841000000000	0.000623115	1604.79
0.00000	0.00000	0.00000	54.4444	6.19084	49.0768	6.19084	165103000000000	0.000624788	1600.50
0.00000	0.00000	0.00000	54.3345	6.19455	48.9276	6.19455	158508000000000	0.000620629	1611.23
0.00000	0.00000	0.00000	54.2281	6.19858	48.7829	6.19858	152364000000000	0.000619872	1613.20
0.00000	0.00000	0.00000	54.1210	6.20339	48.6364	6.20339	146395000000000	0.000624669	1600.81
0.00000	0.00000	0.00000	54.0116	6.20665	48.4883	6.20665	140529000000000	0.000620222	1612.29
0.00000	0.00000	0.00000	53.9056	6.20940	48.3452	6.20940	135053000000000	0.000613768	1629.25
0.00000	0.00000	0.00000	53.7988	6.21325	48.1998	6.21325	129735000000000	0.000615233	1625.37
0.00000	0.00000	0.00000	53.6904	6.21728	48.0522	6.21728	124540000000000	0.000618833	1615.92
0.00000	0.00000	0.00000	53.5861	6.21999	47.9112	6.21999	119725000000000	0.000614619	1627.00
0.00000	0.00000	0.00000	53.4797	6.22234	47.7677	6.22234	114992000000000	0.000607784	1645.30
0.00000	0.00000	0.00000	53.3703	6.22537	47.6194	6.22537	110309000000000	0.000606119	1649.82
0.00000	0.00000	0.00000	53.2700	6.22862	47.4832	6.22862	106178000000000	0.000609355	1641.06
0.00000	0.00000	0.00000	53.1641	6.23154	47.3397	6.23154	101973000000000	0.000609589	1640.43
0.00000	0.00000	0.00000	53.0569	6.23381	47.1950	6.23381	97873600000000	0.000604586	1654.01
0.00000	0.00000	0.00000	52.9539	6.23555	47.0565	6.23555	94085500000000	0.000596511	1676.40
0.00000	0.00000	0.00000	52.8447	6.23770	46.9093	6.23770	90221400000000	0.000591171	1691.55
0.00000	0.00000	0.00000	52.7400	6.24076	46.7672	6.24076	86659700000000	0.000596271	1677.08
0.00000	0.00000	0.00000	52.6351	6.24311	46.6254	6.24311	83224300000000	0.000595598	1678.97
0.00000	0.00000	0.00000	52.5268	6.24554	46.4790	6.24554	79813200000000	0.000595888	1678.16
0.00000	0.00000	0.00000	52.4233	6.24724	46.3397	6.24724	76680200000000	0.000590370	1693.84
0.00000	0.00000	0.00000	52.3165	6.24888	46.1961	6.24888	73571900000000	0.000584026	1712.24
0.00000	0.00000	0.00000	52.2079	6.25029	46.0502	6.25029	70531900000000	0.000575172	1738.60
0.00000	0.00000	0.00000	52.1021	6.25215	45.9076	6.25215	67688000000000	0.000572654	1746.25
0.00000	0.00000	0.00000	51.9958	6.25389	45.7645	6.25389	64942200000000	0.000569455	1756.06
0.00000	0.00000	0.00000	51.8871	6.25629	45.6175	6.25629	62246300000000	0.000574657	1740.16
0.00000	0.00000	0.00000	51.7827	6.25795	45.4769	6.25795	59757600000000	0.000572577	1746.48
0.00000	0.00000	0.00000	51.6715	6.25953	45.3274	6.25953	57213900000000	0.000568708	1758.37
0.00000	0.00000	0.00000	51.5566	6.26079	45.1732	6.26079	54694500000000	0.000560366	1784.54
0.00000	0.00000	0.00000	51.4452	6.26192	45.0238	6.26192	52354900000000	0.000551539	1813.11
0.00000	0.00000	0.00000	51.3342	6.26291	44.8751	6.26291	50120400000000	0.000541486	1846.77
0.00000	0.00000	0.00000	51.2281	6.26394	44.7328	6.26394	48070500000000	0.000533535	1874.29
0.00000	0.00000	0.00000	51.1186	6.26529	44.5856	6.26529	46040700000000	0.000529839	1887.36
0.00000	0.00000	0.00000	50.9995	6.26664	44.4257	6.26664	43928400000000	0.000524948	1904.95
0.00000	0.00000	0.00000	50.8908	6.26791	44.2797	6.26791	42082700000000	0.000521846	1916.27
0.00000	0.00000	0.00000	50.7765	6.26939	44.1260	6.26939	40223600000000	0.000521536	1917.41
0.00000	0.00000	0.00000	50.6671	6.27048	43.9793	6.27048	38520600000000	0.000516929	1934.50
0.00000	0.00000	0.00000	50.5548	6.27188	43.8283	6.27188	36844600000000	0.000517532	1932.24
0.00000	0.00000	0.00000	50.4385	6.27305	43.6721	6.27305	35183600000000	0.000514293	1944.42
0.00000	0.00000	0.00000	50.3260	6.27402	43.5213	6.27402	33647700000000	0.000509089	1964.29
0.00000	0.00000	0.00000	50.2063	6.27456	43.3614	6.27456	32085200000000	0.000495154	2019.57
0.00000	0.00000	0.00000	50.0892	6.27548	43.2044	6.27548	30624800000000	0.000489006	2044.96
0.00000	0.00000	0.00000	49.9706	6.27596	43.0460	6.27596	29213600000000	0.000475154	2104.58
0.00000	0.00000	0.00000	49.8428	6.27642	42.8752	6.27642	27763100000000	0.000459752	2175.08
0.00000	0.00000	0.00000	49.7214	6.27734	42.7126	6.27734	26451400000000	0.000454696	2199.27
0.00000	0.00000	0.00000	49.5933	6.27788	42.5414	6.27788	25133900000000	0.000441650	2264.24
0.00000	0.00000	0.00000	49.4669	6.27857	42.3723	6.27857	23896600000000	0.000432542	2311.91
0.00000	0.00000	0.00000	49.3349	6.27947	42.1956	6.27947	22669400000000	0.000426827	2342.87
0.00000	0.00000	0.00000	49.2014	6.28008	42.0171	6.28008	21491000000000	0.000416051	2403.55
0.00000	0.00000	0.00000	49.0654	6.28086	41.8350	6.28086	20352500000000	0.000408686	2446.87
0.00000	0.00000	0.00000	48.9250	6.28173	41.6470	6.28173	19239900000000	0.000403166	2480.37
0.00000	0.00000	0.00000	48.7816	6.28267	41.4550	6.28267	18165700000000	0.000399343	2504.11
0.00000	0.00000	0.00000	48.6338	6.28341	41.2573	6.28341	17120500000000	0.000391638	2553.38
0.00000	0.00000	0.00000	48.4842	6.28416	41.0571	6.28416	16123000000000	0.000384533	2600.56
0.00000	0.00000	0.00000	48.3289	6.28490	40.8493	6.28490	15148200000000	0.000377042	2652.22
0.00000	0.00000	0.00000	48.1668	6.28553	40.6326	6.28553	14193100000000	0.000367013	2724.70
0.00000	0.00000	0.00000	48.0015	6.28589	40.4120	6.28589	13280800000000	0.000351241	2847.04
0.00000	0.00000	0.00000	47.8263	6.28675	40.1777	6.28675	12377700000000	0.000346016	2890.04
0.00000	0.00000	0.00000	47.6443	6.28734	39.9344	6.28734	11503200000000	0.000334731	2987.47
0.00000	0.00000	0.00000	47.4510	6.28760	39.6767	6.28760	10642200000000	0.000315350	3171.08
0.00000	0.00000	0.00000	47.2483	6.28806	39.4061	6.28806	9807720000000	0.000300461	3328.22
0.00000	0.00000	0.00000	47.0376	6.28827	39.1251	6.28827	9009350000000	0.000280273	3567.95
0.00000	0.00000	0.00000	46.8130	6.28873	38.8254	6.28873	8229280000000	0.000264972	3773.99
0.00000	0.00000	0.00000	46.5779	6.28908	38.5117	6.28908	7484540000000	0.000247698	4037.18
0.00000	0.00000	0.00000	46.3326	6.28945	38.1844	6.28945	6779140000000	0.000231096	4327.21
0.00000	0.00000	0.00000	46.0836	6.28967	37.8523	6.28967	6130550000000	0.000212834	4698.50
0.00000	0.00000	0.00000	45.8255	6.29003	37.5081	6.29003	5523720000000	0.000197542	5062.20
0.00000	0.00000	0.00000	45.5591	6.29043	37.1525	6.29043	4959870000000	0.000183664	5444.72
0.00000	0.00000	0.00000	45.2884	6.29055	36.7918	6.29055	4445920000000	0.000166346	6011.57
0.00000	0.00000	0.00000	45.0086	6.29091	36.4185	6.29091	3970240000000	0.000153551	6512.49
0.00000	0.00000	0.00000	44.7257	6.29127	36.0412	6.29127	3541080000000	0.000141636	7060.36
0.00000	0.00000	0.00000	44.4343	6.29169	35.6522	6.29169	3147160000000	0.000131121	7626.52
0.00000	0.00000	0.00000	44.1323	6.29196	35.2495	6.29196	2785140000000	0.000119180	8390.66
0.00000	0.00000	0.00000	43.8248	6.29217	34.8395	6.29217	2459240000000	0.000107625	9291.53
0.00000	0.00000	0.00000	43.5026	6.29266	34.4096	6.29266	2158530000000	0.0000995128	10049.0
0.00000	0.00000	0.00000	43.1659	6.29293	33.9605	6.29293	1883400000000	0.0000895033	11172.8
0.00000	0.00000	0.00000	42.8125	6.29294	33.4896	6.29294	1632220000000	0.0000776429	12879.5
0.00000	0.00000	0.00000	42.4396	6.29327	32.9923	6.29327	1403420000000	0.0000693691	14415.6
0.00000	0.00000	0.00000	42.0349	6.29386	32.4521	6.29386	1191190000000	0.0000632230	15817.0
0.00000	0.00000	0.00000	41.6185	6.29377	31.8974	6.29377	1006280000000	0.0000528434	18923.8
0.00000	0.00000	0.00000	41.1847	6.29424	31.3186	6.29424	844074000000	0.0000471076	21228.0
0.00000	0.00000	0.00000	40.7317	6.29448	30.7147	6.29448	702528000000	0.0000405086	24686.1
0.00000	0.00000	0.00000	40.2542	6.29474	30.0780	6.29474	578913000000	0.0000345867	28912.9
0.00000	0.00000	0.00000	39.7655	6.29505	29.4263	6.29505	474892000000	0.0000296714	33702.5
0.00000	0.00000	0.00000	39.2607	6.29539	28.7530	6.29539	387018000000	0.0000254742	39255.3
0.00000	0.00000	0.00000	38.7405	6.29561	28.0595	6.29561	313444000000	0.0000213834	46765.2
0.00000	0.00000	0.00000	38.2013	6.29594	27.3404	6.29594	251908000000	0.0000181573	55074.3
0.00000	0.00000	0.00000	37.6455	6.29615	26.5994	6.29615	201092000000	0.0000150438	66472.4
0.00000	0.00000	0.00000	37.0778	6.29635	25.8425	6.29635	159749000000	0.0000123842	80748.1
0.00000	0.00000	0.00000	36.4958	6.29669	25.0663	6.29669	126174000000	0.0000104323	95856.0
0.00000	0.00000	0.00000	35.8926	6.29653	24.2628	6.29653	98802200000	0.00000792380	126202
0.00000	0.00000	0.00000	35.2717	6.29689	23.4346	6.29689	76814400000	0.00000662069	151042
0.00000	0.00000	0.00000	34.6341	6.29722	22.5843	6.29722	59317500000	0.00000548061	182461
0.00000	0.00000	0.00000	33.9840	6.29710	21.7183	6.29710	45575300000	0.00000409840	243997
