Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.55316	9.62540	0.00000	40.0188	-0.905066	40.2776	-0.905066	1033580000000000	0.0000688859	14515.0
4.54606	9.63031	-0.483005	40.0807	-0.805617	40.3108	-0.805617	1072760000000000	0.0000721783	13852.7
4.60609	9.63754	-0.491891	40.0034	-0.303352	40.0902	-0.303352	1024030000000000	0.0000723856	13813.2
5.22347	9.62954	-0.553070	39.8987	0.298310	39.8133	0.298310	961259000000000	0.0000723313	13823.7
6.96599	9.63359	-0.735409	39.7822	0.944775	39.5116	0.944775	895690000000000	0.0000724167	13807.6
8.72843	9.62787	-0.916510	39.6584	1.56384	39.2100	1.56384	830622000000000	0.0000723130	13827.6
10.6401	9.62598	-1.11449	39.5347	2.14472	38.9191	2.14472	770091000000000	0.0000722492	13840.0
12.4542	9.62157	1.20199	39.4093	2.67467	38.6408	2.67467	712998000000000	0.0000719930	13889.4
14.2613	9.61739	1.24200	39.2862	3.16433	38.3761	3.16433	660919000000000	0.0000717919	13928.4
16.0575	9.61412	1.15538	39.1638	3.61432	38.1232	3.61432	612712000000000	0.0000715378	13978.0
17.8625	9.59820	1.21360	39.0445	4.02850	37.8836	4.02850	569012000000000	0.0000713519	14014.5
19.6600	9.58443	1.11464	38.9275	4.40420	37.6570	4.40420	529033000000000	0.0000711123	14061.8
21.4583	9.58545	0.921287	38.8115	4.75263	37.4392	4.75263	492087000000000	0.0000708759	14108.8
23.2560	9.58710	0.725026	38.6937	5.07700	37.2263	5.07700	457135000000000	0.0000705371	14176.6
25.0533	9.58221	0.562357	38.5789	5.37464	37.0240	5.37464	425378000000000	0.0000702328	14238.1
26.8549	9.58418	0.365278	38.4655	5.64917	36.8297	5.64917	396117000000000	0.0000699173	14302.4
27.4477	9.57986	0.323515	38.3542	5.90481	36.6427	5.90481	369290000000000	0.0000696606	14355.1
28.0519	9.57371	0.286404	38.2428	6.14054	36.4614	6.14054	344222000000000	0.0000693243	14424.8
28.6549	9.56255	0.262516	38.1323	6.36048	36.2854	6.36048	320999000000000	0.0000690022	14492.1
29.2432	9.52853	0.286382	38.0222	6.56393	36.1145	6.56393	299372000000000	0.0000686298	14570.8
29.8385	9.48746	0.292813	37.9132	6.75203	35.9490	6.75203	279374000000000	0.0000682379	14654.5
30.4319	9.42886	0.298314	37.8041	6.92800	35.7869	6.92800	260669000000000	0.0000678231	14744.1
31.0143	9.35068	0.301248	37.6960	7.09187	35.6293	7.09187	243353000000000	0.0000674131	14833.8
31.5964	9.25007	0.300578	37.5889	7.24469	35.4759	7.24469	227312000000000	0.0000670114	14922.7
32.1786	9.11891	0.298111	37.4841	7.38467	35.3284	7.38467	212619000000000	0.0000665955	15016.0
32.7542	8.93969	0.298985	37.3812	7.51408	35.1858	7.51408	199102000000000	0.0000661842	15109.3
33.3157	8.71954	0.297510	37.2791	7.63666	35.0461	7.63666	186531000000000	0.0000658271	15191.2
33.8883	8.43944	0.294582	37.1771	7.75036	34.9089	7.75036	174745000000000	0.0000654074	15288.7
34.4543	8.08329	0.293215	37.0753	7.85728	34.7739	7.85728	163725000000000	0.0000649885	15387.3
35.0023	7.66959	0.290921	36.9746	7.95664	34.6422	7.95664	153495000000000	0.0000645554	15490.5
35.5510	7.17743	0.288728	36.8749	8.05034	34.5131	8.05034	143991000000000	0.0000641613	15585.7
36.0914	6.59967	0.286242	36.7748	8.13738	34.3855	8.13738	135035000000000	0.0000636897	15701.1
36.6178	5.95542	0.283636	36.6778	8.21912	34.2625	8.21912	126877000000000	0.0000633208	15792.6
37.1280	5.24923	0.282103	36.5811	8.29593	34.1414	8.29593	119242000000000	0.0000629481	15886.1
37.6262	4.48152	0.279828	36.4856	8.36991	34.0222	8.36991	112139000000000	0.0000626869	15952.3
38.1067	3.67519	0.282366	36.3902	8.43712	33.9051	8.43712	105463000000000	0.0000622895	16054.1
38.5611	2.84615	0.288189	36.2972	8.50010	33.7916	8.50010	99337900000000	0.0000619555	16140.6
38.9903	2.02415	0.293293	36.2044	8.55827	33.6798	8.55827	93578500000000	0.0000615448	16248.3
32.2494	9.09452	0.300156	36.1133	8.61326	33.5706	8.61326	88245400000000	0.0000611904	16342.4
39.9444	0.00000	0.00000	36.0227	8.66458	33.4630	8.66458	83244000000000	0.0000608058	16445.8
0.00000	0.00000	0.00000	35.9328	8.71274	33.3570	8.71274	78559900000000	0.0000604124	16552.9
0.00000	0.00000	0.00000	35.8440	8.75780	33.2529	8.75780	74183900000000	0.0000600096	16664.0
0.00000	0.00000	0.00000	35.7559	8.80163	33.1500	8.80163	70086500000000	0.0000597122	16747.0
0.00000	0.00000	0.00000	35.6672	8.84231	33.0475	8.84231	66190500000000	0.0000593220	16857.1
0.00000	0.00000	0.00000	35.5769	8.88095	32.9438	8.88095	62442100000000	0.0000588672	16987.4
0.00000	0.00000	0.00000	35.4886	8.91745	32.8428	8.91745	58982700000000	0.0000584730	17101.9
0.00000	0.00000	0.00000	35.4001	8.95206	32.7421	8.95206	55708300000000	0.0000580654	17222.0
0.00000	0.00000	0.00000	35.3148	8.98399	32.6455	8.98399	52720400000000	0.0000576867	17335.0
0.00000	0.00000	0.00000	35.2299	9.01492	32.5496	9.01492	49906900000000	0.0000573748	17429.2
0.00000	0.00000	0.00000	35.1472	9.04316	32.4567	9.04316	47310900000000	0.0000570282	17535.2
0.00000	0.00000	0.00000	35.0638	9.07003	32.3634	9.07003	44826200000000	0.0000566475	17653.0
0.00000	0.00000	0.00000	34.9813	9.09640	32.2713	9.09640	42499000000000	0.0000563843	17735.4
0.00000	0.00000	0.00000	34.9003	9.12020	32.1814	9.12020	40329600000000	0.0000560271	17848.5
0.00000	0.00000	0.00000	34.8189	9.14242	32.0917	9.14242	38263000000000	0.0000556016	17985.1
0.00000	0.00000	0.00000	34.7385	9.16465	32.0029	9.16465	36325000000000	0.0000553317	18072.8
0.00000	0.00000	0.00000	34.6580	9.18511	31.9145	9.18511	34480800000000	0.0000549627	18194.1
0.00000	0.00000	0.00000	34.5790	9.20496	31.8278	9.20496	32763300000000	0.0000546906	18284.7
0.00000	0.00000	0.00000	34.5000	9.22335	31.7416	9.22335	31131100000000	0.0000543436	18401.4
0.00000	0.00000	0.00000	34.4220	9.24142	31.6564	9.24142	29597600000000	0.0000540981	18484.9
0.00000	0.00000	0.00000	34.3441	9.25780	31.5719	9.25780	28142900000000	0.0000537312	18611.2
0.00000	0.00000	0.00000	34.2665	9.27371	31.4878	9.27371	26763600000000	0.0000534101	18723.1
0.00000	0.00000	0.00000	34.1902	9.28908	31.4052	9.28908	25474400000000	0.0000531607	18810.9
0.00000	0.00000	0.00000	34.1136	9.30355	31.3226	9.30355	24241500000000	0.0000528615	18917.4
0.00000	0.00000	0.00000	34.0358	9.31711	31.2390	9.31711	23051100000000	0.0000524761	19056.3
0.00000	0.00000	0.00000	33.9601	9.33056	31.1575	9.33056	21948300000000	0.0000522454	19140.5
0.00000	0.00000	0.00000	33.8847	9.34295	31.0767	9.34295	20902100000000	0.0000519375	19253.9
0.00000	0.00000	0.00000	33.8095	9.35411	30.9965	9.35411	19908900000000	0.0000515047	19415.7
0.00000	0.00000	0.00000	33.7349	9.36647	30.9165	9.36647	18969800000000	0.0000514173	19448.7
0.00000	0.00000	0.00000	33.6611	9.37583	30.8382	9.37583	18084300000000	0.0000508554	19663.6
0.00000	0.00000	0.00000	33.5879	9.38726	30.7600	9.38726	17246900000000	0.0000508301	19673.4
0.00000	0.00000	0.00000	33.5153	9.39587	30.6831	9.39587	16453900000000	0.0000503120	19876.0
0.00000	0.00000	0.00000	33.4435	9.40657	30.6065	9.40657	15706500000000	0.0000503740	19851.5
0.00000	0.00000	0.00000	33.3708	9.41388	30.5299	9.41388	14983800000000	0.0000497167	20114.0
0.00000	0.00000	0.00000	33.2988	9.42325	30.4535	9.42325	14300800000000	0.0000496491	20141.3
0.00000	0.00000	0.00000	33.2263	9.43104	30.3770	9.43104	13644300000000	0.0000492686	20296.9
0.00000	0.00000	0.00000	33.1551	9.43937	30.3016	9.43937	13029200000000	0.0000491548	20343.9
0.00000	0.00000	0.00000	33.0839	9.44709	30.2265	9.44709	12441700000000	0.0000489705	20420.5
0.00000	0.00000	0.00000	33.0119	9.45298	30.1511	9.45298	11875000000000	0.0000483379	20687.7
0.00000	0.00000	0.00000	32.9407	9.46032	30.0760	9.46032	11338900000000	0.0000482062	20744.2
0.00000	0.00000	0.00000	32.8702	9.46744	30.0018	9.46744	10832600000000	0.0000481299	20777.1
0.00000	0.00000	0.00000	32.7997	9.47211	29.9283	9.47211	10349000000000	0.0000473825	21104.8
0.00000	0.00000	0.00000	32.7297	9.47874	29.8547	9.47874	9890070000000	0.0000473299	21128.3
0.00000	0.00000	0.00000	32.6600	9.48527	29.7814	9.48527	9452790000000	0.0000473454	21121.4
0.00000	0.00000	0.00000	32.5907	9.48954	29.7093	9.48954	9037610000000	0.0000466870	21419.2
0.00000	0.00000	0.00000	32.5220	9.49351	29.6378	9.49351	8644210000000	0.0000459985	21739.8
0.00000	0.00000	0.00000	32.4527	9.49948	29.5652	9.49948	8264520000000	0.0000460627	21709.6
0.00000	0.00000	0.00000	32.3825	9.50522	29.4916	9.50522	7896560000000	0.0000461134	21685.7
0.00000	0.00000	0.00000	32.3134	9.50920	29.4197	9.50920	7550880000000	0.0000456074	21926.3
0.00000	0.00000	0.00000	32.2442	9.51224	29.3480	9.51224	7219490000000	0.0000447747	22334.1
0.00000	0.00000	0.00000	32.1744	9.51774	29.2749	9.51774	6900080000000	0.0000449801	22232.1
0.00000	0.00000	0.00000	32.1048	9.52234	29.2023	9.52234	6595560000000	0.0000449159	22263.8
0.00000	0.00000	0.00000	32.0353	9.52614	29.1301	9.52614	6304870000000	0.0000445790	22432.1
0.00000	0.00000	0.00000	31.9650	9.52875	29.0574	9.52875	6024050000000	0.0000437468	22858.8
0.00000	0.00000	0.00000	31.8933	9.53163	28.9832	9.53163	5750310000000	0.0000430414	23233.5
0.00000	0.00000	0.00000	31.8232	9.53522	28.9104	9.53522	5494820000000	0.0000427654	23383.4
0.00000	0.00000	0.00000	31.7540	9.53956	28.8382	9.53956	5253630000000	0.0000429553	23280.0
0.00000	0.00000	0.00000	31.6832	9.54309	28.7648	9.54309	5018130000000	0.0000427902	23369.8
0.00000	0.00000	0.00000	31.6134	9.54613	28.6925	9.54613	4796120000000	0.0000424640	23549.4
0.00000	0.00000	0.00000	31.5449	9.54866	28.6216	9.54866	4587480000000	0.0000419567	23834.1
0.00000	0.00000	0.00000	31.4750	9.55081	28.5494	9.55081	4384290000000	0.0000412528	24240.8
0.00000	0.00000	0.00000	31.4058	9.55327	28.4780	9.55327	4192000000000	0.0000407909	24515.2
0.00000	0.00000	0.00000	31.3368	9.55640	28.4064	9.55640	4008440000000	0.0000407750	24524.8
0.00000	0.00000	0.00000	31.2671	9.55932	28.3341	9.55932	3831220000000	0.0000406901	24576.0
0.00000	0.00000	0.00000	31.1959	9.56225	28.2605	9.56225	3658530000000	0.0000406622	24592.8
0.00000	0.00000	0.00000	31.1262	9.56501	28.1883	9.56501	3496840000000	0.0000406399	24606.4
0.00000	0.00000	0.00000	31.0569	9.56664	28.1169	9.56664	3343110000000	0.0000399315	25042.9
0.00000	0.00000	0.00000	30.9868	9.56847	28.0447	9.56847	3194580000000	0.0000393823	25392.1
0.00000	0.00000	0.00000	30.9175	9.56954	27.9735	9.56954	3054170000000	0.0000383741	26059.2
0.00000	0.00000	0.00000	30.8474	9.57150	27.9011	9.57150	2918290000000	0.0000379985	26316.8
0.00000	0.00000	0.00000	30.7773	9.57354	27.8288	9.57354	2788630000000	0.0000377415	26496.1
0.00000	0.00000	0.00000	30.7075	9.57526	27.7569	9.57526	2665260000000	0.0000373060	26805.3
0.00000	0.00000	0.00000	30.6374	9.57779	27.6844	9.57779	2546760000000	0.0000375460	26634.0
0.00000	0.00000	0.00000	30.5671	9.57955	27.6119	9.57955	2433270000000	0.0000372493	26846.1
0.00000	0.00000	0.00000	30.4964	9.58165	27.5389	9.58165	2324170000000	0.0000372850	26820.5
0.00000	0.00000	0.00000	30.4259	9.58328	27.4663	9.58328	2220340000000	0.0000369950	27030.7
0.00000	0.00000	0.00000	30.3560	9.58482	27.3943	9.58482	2121870000000	0.0000366949	27251.8
0.00000	0.00000	0.00000	30.2854	9.58623	27.3217	9.58623	2026980000000	0.0000363237	27530.2
0.00000	0.00000	0.00000	30.2146	9.58720	27.2490	9.58720	1936020000000	0.0000355744	28110.1
0.00000	0.00000	0.00000	30.1443	9.58820	27.1767	9.58820	1849640000000	0.0000348927	28659.3
0.00000	0.00000	0.00000	30.0740	9.58937	27.1045	9.58937	1767270000000	0.0000344271	29046.9
0.00000	0.00000	0.00000	30.0033	9.59033	27.0319	9.59033	1688040000000	0.0000337815	29602.0
0.00000	0.00000	0.00000	29.9319	9.59112	26.9586	9.59112	1611690000000	0.0000329996	30303.4
0.00000	0.00000	0.00000	29.8616	9.59233	26.8862	9.59233	1539780000000	0.0000326787	30601.0
0.00000	0.00000	0.00000	29.7891	9.59334	26.8118	9.59334	1469050000000	0.0000321611	31093.5
0.00000	0.00000	0.00000	29.7174	9.59480	26.7380	9.59480	1402270000000	0.0000321626	31092.0
0.00000	0.00000	0.00000	29.6443	9.59608	26.6629	9.59608	1337410000000	0.0000320180	31232.4
0.00000	0.00000	0.00000	29.5712	9.59705	26.5877	9.59705	1275430000000	0.0000315749	31670.7
0.00000	0.00000	0.00000	29.4968	9.59853	26.5111	9.59853	1215320000000	0.0000317446	31501.4
0.00000	0.00000	0.00000	29.4221	9.59987	26.4343	9.59987	1157840000000	0.0000318283	31418.6
0.00000	0.00000	0.00000	29.3460	9.60078	26.3562	9.60078	1102070000000	0.0000314178	31829.1
0.00000	0.00000	0.00000	29.2693	9.60205	26.2774	9.60205	1048630000000	0.0000315235	31722.3
0.00000	0.00000	0.00000	29.1923	9.60316	26.1983	9.60316	997559000000	0.0000314827	31763.5
0.00000	0.00000	0.00000	29.1148	9.60391	26.1187	9.60391	948626000000	0.0000309798	32279.1
0.00000	0.00000	0.00000	29.0373	9.60455	26.0392	9.60455	902103000000	0.0000303616	32936.3
0.00000	0.00000	0.00000	28.9584	9.60521	25.9583	9.60521	857108000000	0.0000297894	33569.0
0.00000	0.00000	0.00000	28.8785	9.60577	25.8764	9.60577	813830000000	0.0000290935	34371.9
0.00000	0.00000	0.00000	28.7997	9.60634	25.7956	9.60634	773262000000	0.0000284719	35122.3
0.00000	0.00000	0.00000	28.7186	9.60714	25.7124	9.60714	733650000000	0.0000281986	35462.7
0.00000	0.00000	0.00000	28.6364	9.60728	25.6283	9.60728	695551000000	0.0000269487	37107.5
0.00000	0.00000	0.00000	28.5540	9.60786	25.5437	9.60786	659326000000	0.0000263773	37911.3
0.00000	0.00000	0.00000	28.4698	9.60811	25.4576	9.60811	624319000000	0.0000253439	39457.2
0.00000	0.00000	0.00000	28.3847	9.60854	25.3703	9.60854	590757000000	0.0000245908	40665.6
0.00000	0.00000	0.00000	28.2994	9.60921	25.2829	9.60921	558963000000	0.0000242286	41273.5
0.00000	0.00000	0.00000	28.2126	9.60930	25.1941	9.60930	528366000000	0.0000230306	43420.5
0.00000	0.00000	0.00000	28.1225	9.60999	25.1017	9.60999	498381000000	0.0000226992	44054.4
0.00000	0.00000	0.00000	28.0290	9.61029	25.0060	9.61029	469052000000	0.0000217857	45901.7
0.00000	0.00000	0.00000	27.9368	9.61066	24.9115	9.61066	441819000000	0.0000210424	47523.2
0.00000	0.00000	0.00000	27.8452	9.61112	24.8176	9.61112	416321000000	0.0000204689	48854.6
0.00000	0.00000	0.00000	27.7533	9.61161	24.7234	9.61161	392229000000	0.0000199597	50100.9
0.00000	0.00000	0.00000	27.6608	9.61184	24.6288	9.61184	369393000000	0.0000191188	52304.6
0.00000	0.00000	0.00000	27.5663	9.61261	24.5319	9.61261	347431000000	0.0000190607	52464.1
0.00000	0.00000	0.00000	27.4696	9.61296	24.4328	9.61296	326300000000	0.0000184078	54324.8
0.00000	0.00000	0.00000	27.3715	9.61319	24.3323	9.61319	306178000000	0.0000176003	56817.2
0.00000	0.00000	0.00000	27.2737	9.61339	24.2322	9.61339	287361000000	0.0000167917	59553.3
0.00000	0.00000	0.00000	27.1737	9.61423	24.1297	9.61423	269318000000	0.0000169259	59081.0
0.00000	0.00000	0.00000	27.0725	9.61477	24.0259	9.61477	252196000000	0.0000166510	60056.3
0.00000	0.00000	0.00000	26.9697	9.61508	23.9208	9.61508	235938000000	0.0000160419	62336.9
0.00000	0.00000	0.00000	26.8648	9.61520	23.8134	9.61520	220417000000	0.0000151653	65939.8
0.00000	0.00000	0.00000	26.7581	9.61571	23.7041	9.61571	205675000000	0.0000149039	67096.6
0.00000	0.00000	0.00000	26.6500	9.61585	23.5935	9.61585	191750000000	0.0000140877	70983.7
0.00000	0.00000	0.00000	26.5387	9.61636	23.4794	9.61636	178386000000	0.0000138531	72186.1
0.00000	0.00000	0.00000	26.4242	9.61647	23.3622	9.61647	165616000000	0.0000130210	76799.2
0.00000	0.00000	0.00000	26.3102	9.61698	23.2455	9.61698	153816000000	0.0000128170	78021.5
0.00000	0.00000	0.00000	26.1923	9.61755	23.1247	9.61755	142493000000	0.0000127348	78525.0
0.00000	0.00000	0.00000	26.0729	9.61814	23.0023	9.61814	131870000000	0.0000127453	78460.4
0.00000	0.00000	0.00000	25.9511	9.61803	22.8777	9.61803	121850000000	0.0000116039	86177.8
0.00000	0.00000	0.00000	25.8264	9.61863	22.7499	9.61863	112380000000	0.0000116546	85803.2
0.00000	0.00000	0.00000	25.6976	9.61877	22.6181	9.61877	103372000000	0.0000109522	91306.0
0.00000	0.00000	0.00000	25.5670	9.61881	22.4845	9.61881	94977700000	0.0000101145	98867.9
