Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.838015	6.308134	0	65.046274	-1.110783	65.371695	-1.110783	3.369064E+15	0.000191	5226.893319	19.229497	1.153769	0	0
3.79116	6.308508	-0.510823	64.999884	-0.855782	65.252876	-0.855782	3.328145E+15	0.000195	5109.320605	19.274635	1.153346	0	0
6.176375	6.304145	5.28788	64.8552	-0.413203	64.980784	-0.413203	3.203192E+15	0.0002	4981.560433	19.202462	1.151653	0	0
12.315612	6.258407	6.329499	64.671272	0.05304	64.654592	0.05304	3.050036E+15	0.000205	4870.001548	19.220841	1.148281	0	0
17.840978	6.254355	5.485806	64.49498	0.466816	64.343453	0.466816	2.909027E+15	0.000209	4769.367718	19.156395	1.146999	0	0
23.597983	6.248789	4.61413	64.31922	0.856343	64.032617	0.856343	2.773897E+15	0.000214	4669.14605	19.139103	1.146284	0	0
29.538657	6.242621	3.711965	64.143336	1.223562	63.721484	1.223562	2.643945E+15	0.000218	4569.571747	19.208838	1.145729	0	0
35.429031	6.236453	2.81124	63.968678	1.563209	63.414059	1.563209	2.519948E+15	0.000223	4474.980042	19.173222	1.144737	0	0
41.153292	6.222778	1.97527	63.793203	1.876751	63.108445	1.876751	2.400272E+15	0.000227	4388.422699	19.213255	1.141603	0	0
46.937505	6.193902	1.177976	63.620097	2.171792	62.806117	2.171792	2.286871E+15	0.000232	4300.053567	19.181007	1.138271	0	0
48.325128	6.17078	1.037486	63.449441	2.444814	62.509194	2.444814	2.179459E+15	0.000237	4214.783821	19.14318	1.133655	0	0
49.743121	6.130355	0.925476	63.277519	2.694591	62.21463	2.694591	2.075512E+15	0.000241	4140.317716	19.18668	1.128829	0	0
51.161372	6.06495	0.838456	63.111477	2.922829	61.930713	2.922829	1.979053E+15	0.000245	4068.385085	19.113939	1.125218	0	0
52.565417	5.970499	0.761382	62.944864	3.135611	61.648164	3.135611	1.886025E+15	0.00025	4001.215992	19.148262	1.121278	0	0
53.976936	5.827784	0.696125	62.776944	3.335829	61.365305	3.335829	1.795963E+15	0.000254	3937.139903	19.161499	1.117932	0	0
55.349192	5.622171	0.642198	62.612536	3.520762	61.089425	3.520762	1.711268E+15	0.000258	3875.318675	19.145955	1.113369	0	0
56.71056	5.329346	0.595059	62.448414	3.692927	60.816047	3.692927	1.630053E+15	0.000262	3817.489852	19.192761	1.107895	0	0
58.057267	4.915863	0.555605	62.285312	3.854816	60.545311	3.854816	1.55254E+15	0.000266	3760.315415	19.135503	1.102658	0	0
59.378335	4.359631	0.524589	62.121354	4.004742	60.276003	4.004742	1.477732E+15	0.000269	3709.564652	19.138401	1.096773	0	0
60.639565	3.655139	0.497991	61.962744	4.144207	60.015415	4.144207	1.408245E+15	0.000273	3657.199872	19.159092	1.091563	0	0
61.825851	2.819617	0.473277	61.798295	4.274207	59.749549	4.274207	1.339098E+15	0.000276	3615.267637	19.115374	1.086564	0	0
62.929377	1.876565	0.463629	61.636991	4.395669	59.489341	4.395669	1.274052E+15	0.00028	3573.171372	19.184427	1.080812	0	0
63.866008	0.956943	0.46459	61.478831	4.5085	59.235139	4.5085	1.212863E+15	0.000283	3532.215934	19.136525	1.075972	0	0
53.42448	5.893204	0.717083	61.325203	4.613353	58.988665	4.613353	1.155807E+15	0.000286	3490.818942	19.155044	1.069293	0	0
64.746265	0	0	61.162429	4.712359	58.731735	4.712359	1.097834E+15	0.000289	3460.662167	19.180076	1.062985	0	0
0	0	0	61.011619	4.802746	58.492744	4.802746	1.046329E+15	0.000292	3425.507757	19.133306	1.056453	0	0
0	0	0	60.861912	4.887352	58.256682	4.887352	9.972361E+14	0.000295	3392.292782	19.173232	1.049774	0	0
0	0	0	60.713471	4.967212	58.023364	4.967212	9.505004E+14	0.000298	3359.173762	19.147615	1.043982	0	0
0	0	0	60.564867	5.041781	57.791386	5.041781	9.055918E+14	0.0003	3329.812374	19.14802	1.037767	0	0
0	0	0	60.417447	5.111667	57.562284	5.111667	8.628417E+14	0.000303	3302.039091	19.194421	1.031366	0	0
0	0	0	60.271334	5.177015	57.336268	5.177015	8.221861E+14	0.000305	3276.156457	19.129978	1.025323	0	0
0	0	0	60.127548	5.238618	57.114337	5.238618	7.837943E+14	0.000308	3249.556734	19.195222	1.01838	0	0
0	0	0	59.976698	5.296972	56.884074	5.296972	7.451855E+14	0.000309	3231.524011	19.160288	1.012337	0	0
