Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.442432	6.031463	0	52.68242	0.241743	52.515188	0.241743	1.01344E+16	0.000821	1046.827339	8.343953E+16	8.47892E+14	0.001048	19.577318	1.158383	0	0
3.316467	6.034875	-0.596602	52.570446	0.525196	52.207207	0.525196	1.011532E+16	0.000763	1140.099196	8.335003E+16	0	0	19.460448	1.157118	0	0
3.604718	6.032642	-0.639667	52.457451	0.843378	51.87428	0.843378	9.857293E+15	0.000757	1159.062612	8.213992E+16	0	0	19.318187	1.151751	0	0
6.481871	6.028995	3.576222	52.340128	1.165831	51.534177	1.165831	9.481671E+15	0.000766	1156.224752	8.03783E+16	0	0	19.120021	1.148296	0	0
10.998849	6.014638	4.45456	52.21774	1.460819	51.208107	1.460819	9.114899E+15	0.000782	1141.605028	7.865819E+16	0	0	19.039909	1.144753	0	0
14.49809	6.012339	3.956994	52.103153	1.745341	50.897148	1.745341	8.746751E+15	0.0008	1123.502527	7.693162E+16	0	0	19.001672	1.139172	0	0
18.12298	6.006208	3.529684	51.977703	2.017573	50.583935	2.017573	8.37607E+15	0.000815	1110.210377	7.519317E+16	0	0	18.965587	1.129793	0	0
22.48857	5.997855	2.970818	51.859481	2.260776	50.298071	2.260776	8.04101E+15	0.000835	1090.913733	7.362178E+16	0	0	18.894076	1.120215	0	0
26.856075	5.99598	2.272364	51.740606	2.497255	50.016278	2.497255	7.687091E+15	0.000852	1075.711692	7.196195E+16	0	0	18.826719	1.112245	0	0
31.299802	5.989611	1.620876	51.617443	2.711354	49.745739	2.711354	7.365541E+15	0.000869	1060.763773	7.045393E+16	0	0	18.801878	1.103312	0	0
35.697993	5.961626	1.151506	51.505714	2.908868	49.498106	2.908868	7.053582E+15	0.000888	1043.762377	6.899088E+16	0	0	18.773637	1.092612	0	0
36.799964	5.93495	1.12251	51.383612	3.095272	49.247872	3.095272	6.742036E+15	0.000903	1031.559024	6.752977E+16	0	0	18.763208	1.081688	0	0
37.910963	5.922498	0.992859	51.26343	3.2613	49.013667	3.2613	6.469382E+15	0.000922	1015.561811	6.625106E+16	0	0	18.768118	1.071673	0	0
39.014404	5.883042	0.950456	51.145617	3.422842	48.784967	3.422842	6.181943E+15	0.000937	1004.265695	6.4903E+16	0	0	18.73102	1.06235	0	0
40.132894	5.883746	0.758078	51.018207	3.575314	48.553024	3.575314	5.909444E+15	0.000949	995.812061	6.362502E+16	0	0	18.729566	1.05188	0	0
41.245282	5.834704	0.698865	50.898678	3.717108	48.336337	3.717108	5.652054E+15	0.000964	984.490412	6.241789E+16	0	0	18.706297	1.04102	0	0
42.348437	5.744514	0.679252	50.781354	3.852519	48.126287	3.852519	5.384222E+15	0.000975	977.348473	6.116179E+16	0	0	18.710269	1.030933	0	0
43.420119	5.595717	0.684519	50.663173	3.974919	47.924394	3.974919	5.142602E+15	0.000988	967.769494	6.002863E+16	0	0	18.714557	1.021004	0	0
44.480786	5.379151	0.685602	50.547197	4.089462	47.730145	4.089462	4.914246E+15	0.001003	956.649521	5.895767E+16	0	0	18.718617	1.011148	0	0
45.52879	5.080262	0.684716	50.429098	4.196352	47.539092	4.196352	4.692782E+15	0.001015	948.586708	5.791903E+16	0	0	18.775642	1.000766	0	0
46.53205	4.678721	0.691712	50.31157	4.296052	47.353592	4.296052	4.483562E+15	0.001027	940.314818	5.693781E+16	0	0	18.741625	0.990519	0	0
47.511845	4.176274	0.699853	50.191715	4.391736	47.168575	4.391736	4.278525E+15	0.001037	933.797261	5.597622E+16	0	0	18.730056	0.980878	0	0
48.447528	3.588833	0.709391	50.074024	4.481022	46.990144	4.481022	4.082275E+15	0.001046	927.971214	5.505583E+16	0	0	18.753306	0.971101	0	0
49.349316	2.907262	0.732464	49.958089	4.565512	46.816787	4.565512	3.889908E+15	0.001055	922.480128	5.415365E+16	0	0	18.743969	0.961053	0	0
50.19189	2.183269	0.788292	49.840888	4.643766	46.646487	4.643766	3.708421E+15	0.001064	917.019963	5.33025E+16	0	0	18.743899	0.950981	0	0
50.95653	1.455382	0.894179	49.726341	4.716325	46.482767	4.716325	3.536604E+15	0.001073	911.042668	5.24967E+16	0	0	18.779246	0.941435	0	0
51.579205	0.820064	1.103294	49.60963	4.785595	46.319182	4.785595	3.369725E+15	0.00108	906.897425	5.171406E+16	0	0	18.778509	0.93224	0	0
52.018635	0.366244	1.594622	49.492429	4.849385	46.158897	4.849385	3.213048E+15	0.001087	902.986196	5.097927E+16	0	0	18.731674	0.922996	0	0
42.912564	5.672816	0.683717	49.37825	4.911395	46.002859	4.911395	3.059746E+15	0.001092	899.791141	5.02603E+16	0	0	18.695459	0.913832	0	0
52.75445	0	0	49.260151	4.968785	45.846121	4.968785	2.91204E+15	0.001096	898.439303	4.956758E+16	0	0	18.806627	0.904804	0	0
0	0	0	49.14687	5.022605	45.696639	5.022605	2.773973E+15	0.001102	894.909024	4.892006E+16	0	0	18.725541	0.895998	0	0
0	0	0	49.028321	5.07542	45.542633	5.07542	2.637031E+15	0.001104	894.352191	4.827782E+16	0	0	18.691182	0.887264	0	0
0	0	0	48.912427	5.125676	45.393037	5.125676	2.511109E+15	0.001107	892.675492	4.768726E+16	0	0	18.768591	0.878387	0	0
0	0	0	48.799636	5.172266	45.249055	5.172266	2.384846E+15	0.00111	891.733255	4.709511E+16	0	0	18.757773	0.869724	0	0
0	0	0	48.679413	5.215276	45.100165	5.215276	2.26669E+15	0.001113	889.780478	4.654097E+16	0	0	18.725872	0.861189	0	0
0	0	0	48.565398	5.257271	44.958148	5.257271	2.156549E+15	0.001117	887.902976	4.602442E+16	0	0	18.723721	0.853108	0	0
0	0	0	48.447135	5.297261	44.813304	5.297261	2.044245E+15	0.001114	890.592271	4.549773E+16	0	0	18.725747	0.844764	0	0
0	0	0	48.334753	5.333256	44.67705	5.333256	1.942438E+15	0.001116	889.706271	4.502027E+16	0	0	18.717966	0.836763	0	0
0	0	0	48.22188	5.368354	44.540935	5.368354	1.841505E+15	0.001116	890.632247	4.454691E+16	0	0	18.666821	0.828849	0	0
0	0	0	48.105047	5.400135	44.403174	5.400135	1.749847E+15	0.001115	891.883543	4.411704E+16	0	0	18.744746	0.820951	0	0
0	0	0	47.995156	5.431108	44.272867	5.431108	1.66182E+15	0.001115	892.415778	4.370421E+16	0	0	18.672069	0.813252	0	0
0	0	0	47.87824	5.46079	44.136482	5.46079	1.574813E+15	0.00111	897.076838	4.329616E+16	0	0	18.660134	0.80541	0	0
0	0	0	47.767451	5.488263	44.007699	5.488263	1.496656E+15	0.001109	898.015151	4.292961E+16	0	0	18.669084	0.797854	0	0
0	0	0	47.65368	5.514734	43.876654	5.514734	1.417282E+15	0.001105	901.820776	4.255735E+16	0	0	18.584667	0.790362	0	0
0	0	0	47.543013	5.539275	43.750017	5.539275	1.345531E+15	0.001102	904.518254	4.222085E+16	0	0	18.654554	0.782799	0	0
0	0	0	47.430549	5.562285	43.622653	5.562285	1.275229E+15	0.001098	908.192219	4.189115E+16	0	0	18.635812	0.775386	0	0
0	0	0	47.318044	5.584323	43.495921	5.584323	1.210011E+15	0.001094	911.964732	4.158528E+16	0	0	18.622202	0.767958	0	0
0	0	0	47.204273	5.605229	43.368714	5.605229	1.146813E+15	0.001087	917.498231	4.128889E+16	0	0	18.566798	0.760864	0	0
0	0	0	47.095199	5.62505	43.246915	5.62505	1.086579E+15	0.001081	923.109419	4.10064E+16	0	0	18.522764	0.753738	0	0
0	0	0	46.979917	5.644406	43.119282	5.644406	1.028588E+15	0.001073	929.778357	4.073443E+16	0	0	18.607572	0.746772	0	0
0	0	0	46.870026	5.66207	42.99816	5.66207	9.756395E+14	0.001068	934.838817	4.048611E+16	0	0	18.497928	0.739965	0	0
0	0	0	46.758011	5.679161	42.875329	5.679161	9.223846E+14	0.00106	941.898446	4.023635E+16	0	0	18.443859	0.733173	0	0
0	0	0	46.646609	5.69509	42.753904	5.69509	8.741051E+14	0.001053	948.716651	4.000993E+16	0	0	18.482614	0.726294	0	0
0	0	0	46.534962	5.710296	42.632736	5.710296	8.272862E+14	0.001045	956.171315	3.979035E+16	0	0	18.503484	0.719694	0	0
0	0	0	46.422457	5.724879	42.511147	5.724879	7.830213E+14	0.001036	964.675231	3.958276E+16	0	0	18.454362	0.713014	0	0
0	0	0	46.311545	5.738249	42.391971	5.738249	7.408613E+14	0.001026	973.599321	3.938503E+16	0	0	18.340917	0.706374	0	0
0	0	0	46.199081	5.751246	42.271514	5.751246	7.005122E+14	0.001016	983.02768	3.91958E+16	0	0	18.362947	0.699766	0	0
0	0	0	46.084126	5.764137	42.148662	5.764137	6.627412E+14	0.001005	993.835493	3.901866E+16	0	0	18.392492	0.693253	0	0
0	0	0	45.972438	5.776229	42.029601	5.776229	6.263868E+14	0.000994	1004.990096	3.884816E+16	0	0	18.310629	0.686995	0	0
0	0	0	45.863567	5.787773	41.913713	5.787773	5.911604E+14	0.000984	1015.966537	3.868295E+16	0	0	18.314884	0.680881	0	0
0	0	0	45.748612	5.798347	41.792454	5.798347	5.587218E+14	0.000974	1026.397377	3.853082E+16	0	0	18.244381	0.674575	0	0
0	0	0	45.641335	5.808675	41.678982	5.808675	5.28719E+14	0.000965	1035.643877	3.839011E+16	0	0	18.216398	0.668389	0	0
0	0	0	45.526502	5.818478	41.558377	5.818478	4.986925E+14	0.000952	1050.415528	3.824929E+16	0	0	18.129741	0.662067	0	0
0	0	0	45.417877	5.827663	41.444354	5.827663	4.721324E+14	0.000943	1060.39524	3.812473E+16	0	0	18.080166	0.656104	0	0
0	0	0	45.305576	5.836882	41.326664	5.836882	4.451908E+14	0.00093	1075.132016	3.799837E+16	0	0	18.137346	0.649926	0	0
0	0	0	45.193521	5.84519	41.209842	5.84519	4.210559E+14	0.000919	1087.773742	3.788518E+16	0	0	18.033551	0.643779	0	0
0	0	0	45.081873	5.853176	41.093645	5.853176	3.97418E+14	0.000909	1100.378052	3.777433E+16	0	0	17.971703	0.637569	0	0
0	0	0	44.970063	5.860953	40.977433	5.860953	3.750985E+14	0.000896	1116.108664	3.766965E+16	0	0	17.965139	0.631534	0	0
0	0	0	44.853107	5.868329	40.856391	5.868329	3.540568E+14	0.000883	1131.769514	3.757097E+16	0	0	17.923463	0.625523	0	0
0	0	0	44.743787	5.875253	40.743234	5.875253	3.341221E+14	0.000872	1147.007856	3.747748E+16	0	0	17.922842	0.619687	0	0
0	0	0	44.628587	5.882377	40.624111	5.882377	3.144264E+14	0.000857	1166.157072	3.738511E+16	0	0	17.763779	0.613883	0	0
0	0	0	44.517103	5.888576	40.509305	5.888576	2.970316E+14	0.000846	1182.071931	3.730353E+16	0	0	17.743206	0.608167	0	0
0	0	0	44.402924	5.894723	40.391864	5.894723	2.797075E+14	0.000835	1198.061046	3.722228E+16	0	0	17.776016	0.602339	0	0
0	0	0	44.286703	5.900477	40.272666	5.900477	2.638749E+14	0.000822	1217.150207	3.714803E+16	0	0	17.659125	0.596869	0	0
0	0	0	44.17477	5.906211	40.157737	5.906211	2.485608E+14	0.000809	1236.573897	3.70762E+16	0	0	17.564662	0.591535	0	0
0	0	0	44.057733	5.911571	40.037999	5.911571	2.338599E+14	0.000794	1259.013147	3.700726E+16	0	0	17.501588	0.586161	0	0
0	0	0	43.945963	5.916512	39.923775	5.916512	2.205022E+14	0.000783	1276.844315	3.694461E+16	0	0	17.570853	0.580699	0	0
0	0	0	43.827128	5.921477	39.802528	5.921477	2.073302E+14	0.000769	1299.854713	3.688284E+16	0	0	17.523198	0.575532	0	0
0	0	0	43.708008	5.925804	39.681432	5.925804	1.95469E+14	0.000756	1321.919266	3.682721E+16	0	0	17.370024	0.570349	0	0
0	0	0	43.594686	5.930505	39.565837	5.930505	1.835848E+14	0.000743	1346.716446	3.677148E+16	0	0	17.35309	0.565349	0	0
0	0	0	43.473933	5.934723	39.443197	5.934723	1.723819E+14	0.000726	1377.810273	3.671894E+16	0	0	17.324199	0.560325	0	0
0	0	0	43.359468	5.938904	39.326823	5.938904	1.62347E+14	0.000715	1397.902714	3.667187E+16	0	0	17.326965	0.555269	0	0
0	0	0	43.240674	5.942468	39.206575	5.942468	1.522839E+14	0.0007	1428.006973	3.662468E+16	0	0	17.247414	0.550357	0	0
0	0	0	43.122983	5.946392	39.087178	5.946392	1.433112E+14	0.000689	1451.852092	3.65826E+16	0	0	17.219095	0.545333	0	0
0	0	0	43.006762	5.95007	38.969407	5.95007	1.345486E+14	0.000673	1486.857644	3.65415E+16	0	0	17.22451	0.540453	0	0
0	0	0	42.886498	5.953086	38.848076	5.953086	1.263874E+14	0.000661	1513.078306	3.650323E+16	0	0	17.131636	0.535628	0	0
0	0	0	42.770114	5.956483	38.730336	5.956483	1.188069E+14	0.000649	1540.031645	3.646768E+16	0	0	17.120475	0.530891	0	0
0	0	0	42.648748	5.959638	38.60782	5.959638	1.114344E+14	0.000632	1581.085508	3.64331E+16	0	0	17.070796	0.526129	0	0
0	0	0	42.527259	5.962622	38.485299	5.962622	1.047299E+14	0.000621	1609.384018	3.640166E+16	0	0	17.026785	0.521384	0	0
0	0	0	42.408139	5.965747	38.365032	5.965747	9.816235E+13	0.000608	1644.822009	3.637086E+16	0	0	17.028744	0.516647	0	0
0	0	0	42.288487	5.968158	38.244724	5.968158	9.199588E+13	0.000594	1682.16125	3.634194E+16	0	0	16.903174	0.512029	0	0
