Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.42914	6.02530	0.00000	50.4160	-0.00967003	50.4209	-0.00967003	6381960000000000	0.000470422	2058.14
2.93847	6.02262	4.15780	51.9337	-0.729554	52.2889	-0.729554	9978870000000000	0.000657163	1356.39
3.82334	6.02253	4.04282	52.3834	-0.857831	52.7955	-0.857831	11362800000000000	0.000734358	1147.41
6.14707	6.01649	4.58494	52.4762	-0.686510	52.8051	-0.686510	11670100000000000	0.000773466	1066.81
8.74992	6.01174	4.52274	52.4436	-0.395334	52.6331	-0.395334	11561000000000000	0.000800989	1026.59
10.8800	5.99483	4.64241	52.3620	-0.0447520	52.3835	-0.0447520	11292800000000000	0.000827598	996.620
13.0263	5.97442	4.57371	52.2580	0.316979	52.1051	0.316979	10959600000000000	0.000854070	971.478
15.2226	5.96757	4.27547	52.1452	0.663379	51.8243	0.663379	10608700000000000	0.000880138	949.361
17.4764	5.96947	3.87951	52.0283	0.992008	51.5466	0.992008	10256100000000000	0.000906437	928.610
19.7556	5.96820	3.50973	51.9092	1.30188	51.2748	1.30188	9908310000000000	0.000933150	908.670
22.1519	5.96951	3.09590	51.7886	1.59092	51.0106	1.59092	9567250000000000	0.000959760	889.983
24.7158	5.96796	2.68093	51.6683	1.86163	50.7546	1.86163	9238020000000000	0.000986985	871.520
26.9981	5.96452	2.32937	51.5483	2.11566	50.5062	2.11566	8920340000000000	0.00101497	853.161
29.3268	5.96282	1.95341	51.4277	2.34789	50.2671	2.34789	8611320000000000	0.00104168	836.888
31.6551	5.96477	1.54640	51.3100	2.56130	50.0395	2.56130	8319260000000000	0.00106836	821.130
33.9744	5.95496	1.23743	51.1909	2.76221	49.8159	2.76221	8033130000000000	0.00109513	806.015
36.2779	5.94784	0.900872	51.0729	2.94699	49.6009	2.94699	7758680000000000	0.00112120	791.973
37.0310	5.93938	0.828654	50.9556	3.11952	49.3920	3.11952	7494320000000000	0.00114730	778.377
37.7788	5.93012	0.756386	50.8368	3.28177	49.1862	3.28177	7235270000000000	0.00117315	765.506
38.5524	5.91190	0.715856	50.7198	3.43542	48.9860	3.43542	6987980000000000	0.00120028	752.081
39.3022	5.88898	0.683907	50.6015	3.57942	48.7888	3.57942	6746030000000000	0.00122694	739.494
40.0529	5.86221	0.649713	50.4824	3.71392	48.5951	3.71392	6510220000000000	0.00125295	727.763
40.8167	5.82206	0.632487	50.3653	3.83813	48.4083	3.83813	6285600000000000	0.00127842	716.633
41.5661	5.77722	0.604102	50.2508	3.95385	48.2282	3.95385	6073050000000000	0.00130419	705.536
42.3182	5.71680	0.584373	50.1368	4.06136	48.0524	4.06136	5867750000000000	0.00132908	695.244
43.0704	5.63454	0.572281	50.0223	4.16350	47.8785	4.16350	5667900000000000	0.00135424	685.093
43.8114	5.53273	0.558024	49.9077	4.26038	47.7068	4.26038	5474140000000000	0.00137975	675.027
44.5515	5.39513	0.551453	49.7940	4.35134	47.5389	4.35134	5287860000000000	0.00140522	665.219
45.2838	5.22940	0.536796	49.6803	4.43569	47.3742	4.43569	5107280000000000	0.00142925	656.367
46.0048	5.01546	0.527149	49.5675	4.51548	47.2123	4.51548	4933500000000000	0.00145358	647.551
46.7169	4.74449	0.520868	49.4550	4.59039	47.0532	4.59039	4765640000000000	0.00147743	639.151
47.4068	4.42022	0.516271	49.3426	4.66131	46.8961	4.66131	4603050000000000	0.00150121	630.956
48.0803	4.04103	0.511080	49.2304	4.72832	46.7409	4.72832	4445620000000000	0.00152478	623.027
48.7394	3.60431	0.505468	49.1183	4.79097	46.5880	4.79097	4293190000000000	0.00154724	615.717
49.3751	3.12008	0.500495	49.0058	4.85033	46.4361	4.85033	4144780000000000	0.00156923	608.740
49.9757	2.60498	0.495180	48.8946	4.90655	46.2872	4.90655	4002720000000000	0.00159159	601.708
50.5557	2.05542	0.498729	48.7835	4.95927	46.1400	4.95927	3864970000000000	0.00161282	595.237
