Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.894792	8.903802	0	37.803952	-0.427121	37.922777	-0.427121	2.606551E+14	1.960531E-5	51006.482972	5.946597E+16	1.225331E+13	1.483953E-5	14.788783	1.158646	0	0
4.846058	8.905909	-0.569141	37.680576	0.225311	37.61708	0.225311	2.409809E+14	1.948814E-5	51313.154457	5.93737E+16	0	0	14.739548	1.156401	0	0
4.870989	8.90786	-0.56087	37.563343	0.807732	37.332933	0.807732	2.236404E+14	1.938689E-5	51581.175842	5.929237E+16	0	0	14.764681	1.151273	0	0
5.040867	8.904849	-0.593913	37.44374	1.364364	37.049764	1.364364	2.072144E+14	1.928915E-5	51842.55592	5.921534E+16	0	0	14.78914	1.147914	0	0
5.794353	8.900562	1.558567	37.325984	1.869392	36.779721	1.869392	1.922036E+14	1.917635E-5	52147.495995	5.914494E+16	0	0	14.767896	1.144522	0	0
7.3081	8.868258	2.286155	37.211053	2.330695	36.522137	2.330695	1.785879E+14	1.906836E-5	52442.840659	5.908108E+16	0	0	14.777876	1.138805	0	0
9.202637	8.848333	2.191955	37.095029	2.756153	36.270977	2.756153	1.658081E+14	1.892904E-5	52828.825218	5.902115E+16	0	0	14.779431	1.130024	0	0
11.066182	8.844776	1.99725	36.983708	3.148981	36.031928	3.148981	1.543966E+14	1.882947E-5	53108.194046	5.896763E+16	0	0	14.795781	1.121266	0	0
12.89107	8.83904	1.814612	36.870917	3.526931	35.793238	3.526931	1.436263E+14	1.87472E-5	53341.250948	5.891712E+16	0	0	14.805656	1.113766	0	0
14.698938	8.838476	1.612334	36.756591	3.878197	35.55858	3.878197	1.334679E+14	1.863891E-5	53651.162767	5.886948E+16	0	0	14.804027	1.10465	0	0
16.495628	8.836236	1.417448	36.64398	4.202234	35.331996	4.202234	1.241577E+14	1.853374E-5	53955.618528	5.882581E+16	0	0	14.831148	1.093878	0	0
18.299039	8.832425	1.226873	36.530749	4.504513	35.109434	4.504513	1.154451E+14	1.841726E-5	54296.879938	5.878495E+16	0	0	14.852739	1.08297	0	0
20.104396	8.829281	1.033119	36.418546	4.785687	34.892768	4.785687	1.074097E+14	1.830531E-5	54628.925361	5.874727E+16	0	0	14.86547	1.07297	0	0
21.89897	8.8271	0.836786	36.308565	5.042934	34.684509	5.042934	1.000722E+14	1.819117E-5	54971.698571	5.871285E+16	0	0	14.879567	1.063345	0	0
23.702769	8.820555	0.65212	36.20025	5.277861	34.483775	5.277861	9.333241E+13	1.806524E-5	55354.900247	5.868125E+16	0	0	14.883263	1.05262	0	0
25.476156	8.798035	0.507233	36.095594	5.493078	34.29227	5.493078	8.72488E+13	1.795333E-5	55699.973335	5.865271E+16	0	0	14.899669	1.041601	0	0
26.111353	8.777174	0.476134	35.992914	5.69529	34.10606	5.69529	8.166315E+13	1.7863E-5	55981.611351	5.862652E+16	0	0	14.918705	1.031394	0	0
26.703277	8.737721	0.469356	35.888144	5.88606	33.920006	5.88606	7.632995E+13	1.77519E-5	56331.976288	5.860151E+16	0	0	14.927214	1.021721	0	0
27.292269	8.69105	0.457336	35.784141	6.067387	33.73687	6.067387	7.137843E+13	1.766157E-5	56620.104589	5.857828E+16	0	0	14.943946	1.011737	0	0
27.890896	8.630327	0.444326	35.677852	6.236551	33.554065	6.236551	6.6648E+13	1.7537E-5	57022.297012	5.85561E+16	0	0	14.959574	1.001602	0	0
28.491295	8.53981	0.438431	35.574372	6.393898	33.377602	6.393898	6.234247E+13	1.743247E-5	57364.216208	5.853591E+16	0	0	14.973153	0.991538	0	0
29.025264	8.439546	0.431497	35.470794	6.543397	33.202789	6.543397	5.831011E+13	1.733761E-5	57678.066088	5.851699E+16	0	0	14.983707	0.981944	0	0
29.571234	8.325833	0.417636	35.363573	6.68551	33.025292	6.68551	5.440928E+13	1.721418E-5	58091.647357	5.84987E+16	0	0	14.987512	0.972342	0	0
30.127953	8.16761	0.408837	35.257366	6.816146	32.852168	6.816146	5.080158E+13	1.707852E-5	58553.066881	5.848178E+16	0	0	14.994441	0.962534	0	0
30.677859	7.987256	0.396188	35.156483	6.935055	32.688813	6.935055	4.75957E+13	1.696718E-5	58937.296401	5.846675E+16	0	0	15.00376	0.95294	0	0
31.233969	7.764729	0.383521	35.059798	7.044094	32.53336	7.044094	4.471257E+13	1.687396E-5	59262.91853	5.845322E+16	0	0	15.014507	0.943696	0	0
31.781103	7.493272	0.372845	34.961872	7.146879	32.378049	7.146879	4.196981E+13	1.676549E-5	59646.342542	5.844036E+16	0	0	15.026035	0.934668	0	0
32.319482	7.174611	0.362666	34.864648	7.244606	32.224842	7.244606	3.941266E+13	1.667132E-5	59983.259918	5.842837E+16	0	0	15.038374	0.925424	0	0
32.860088	6.782982	0.35572	34.768862	7.334492	32.075703	7.334492	3.704528E+13	1.656747E-5	60359.236756	5.841727E+16	0	0	15.044169	0.916587	0	0
33.387292	6.329117	0.350306	34.675199	7.417252	31.931282	7.417252	3.486757E+13	1.646168E-5	60747.15528	5.840705E+16	0	0	15.048814	0.907757	0	0
33.912474	5.808705	0.345257	34.583333	7.495029	31.790455	7.495029	3.285571E+13	1.636824E-5	61093.924702	5.839762E+16	0	0	15.050565	0.899055	0	0
34.42235	5.227372	0.341699	34.492284	7.567397	31.652237	7.567397	3.097602E+13	1.626745E-5	61472.434893	5.83888E+16	0	0	15.057698	0.889955	0	0
34.92611	4.593053	0.337009	34.400794	7.636036	31.514502	7.636036	2.919528E+13	1.616239E-5	61872.049198	5.838045E+16	0	0	15.064219	0.880855	0	0
35.417159	3.914391	0.335345	34.308323	7.702138	31.376164	7.702138	2.749923E+13	1.606088E-5	62263.079762	5.83725E+16	0	0	15.071153	0.871945	0	0
35.88963	3.202762	0.338715	34.216572	7.76776	31.238533	7.76776	2.591357E+13	1.600901E-5	62464.811275	5.836506E+16	0	0	15.076457	0.86341	0	0
36.343912	2.473718	0.343836	34.125424	7.828293	31.103257	7.828293	2.442871E+13	1.594111E-5	62730.897358	5.83581E+16	0	0	15.083282	0.854931	0	0
36.754655	1.782327	0.347775	34.033836	7.884561	30.968773	7.884561	2.302221E+13	1.585265E-5	63080.94468	5.83515E+16	0	0	15.086856	0.846436	0	0
37.092816	1.182934	0.351021	33.942542	7.938756	30.83516	7.938756	2.170067E+13	1.578183E-5	63364.021638	5.83453E+16	0	0	15.089299	0.838029	0	0
37.359489	0.691001	0.35098	33.851623	7.98822	30.703585	7.98822	2.045985E+13	1.568329E-5	63762.126876	5.833948E+16	0	0	15.08679	0.829844	0	0
29.496878	8.346383	0.418079	33.760231	8.035351	30.572087	8.035351	1.928395E+13	1.558414E-5	64167.820258	5.833397E+16	0	0	15.079071	0.821906	0	0
