Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.99858	6.29784	0.00000	64.9175	-0.607257	65.1172	-0.607257	3750100000000000	0.000227981	4362.99
3.07847	6.30130	-0.517576	65.3021	-0.646871	65.5027	-0.646871	4107050000000000	0.000248257	4000.08
5.45949	6.29333	4.53217	65.2241	-0.362709	65.3380	-0.362709	4032340000000000	0.000254140	3907.85
8.26313	6.29096	5.00300	65.0676	0.0627252	65.0475	0.0627252	3886060000000000	0.000261631	3797.10
11.0887	6.28574	5.56930	64.8897	0.500018	64.7246	0.500018	3725420000000000	0.000269734	3684.32
13.8058	6.28358	5.33855	64.7038	0.913476	64.3938	0.913476	3563850000000000	0.000277850	3577.98
16.6161	6.28065	5.05190	64.5170	1.29499	64.0656	1.29499	3407680000000000	0.000285935	3478.03
19.4468	6.27337	4.83256	64.3314	1.64579	63.7427	1.64579	3258480000000000	0.000294032	3383.36
22.3732	6.27411	4.34511	64.1492	1.97193	63.4262	1.97193	3117580000000000	0.000302528	3289.35
25.4701	6.26777	3.99823	63.9668	2.27248	63.1133	2.27248	2981850000000000	0.000310961	3201.07
28.6184	6.21444	4.03046	63.7872	2.54309	62.8095	2.54309	2853150000000000	0.000318983	3121.45
31.5813	6.20917	3.58453	63.6109	2.79577	62.5118	2.79577	2731550000000000	0.000327423	3041.76
34.5163	6.20954	3.10967	63.4347	3.02579	62.2191	3.02579	2614540000000000	0.000335429	2969.91
37.3999	6.19849	2.70316	63.2651	3.23745	61.9374	3.23745	2505890000000000	0.000343725	2898.88
40.2920	6.19476	2.25440	63.0941	3.43417	61.6569	3.43417	2400330000000000	0.000351864	2832.45
42.9892	6.23149	1.60785	62.9255	3.61796	61.3815	3.61796	2299990000000000	0.000360277	2766.86
45.8765	6.21653	1.24100	62.7577	3.79049	61.1089	3.79049	2203700000000000	0.000368946	2702.36
