Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.69950	6.04305	0.00000	50.2581	0.901754	49.7629	0.901754	6086320000000000	0.000526611	1837.44
2.69406	6.04514	-0.469290	52.0165	0.175610	51.9315	0.175610	10221100000000000	0.000774922	1117.03
2.85527	6.04344	-0.498296	52.5715	-0.0986672	52.6173	-0.0986672	11993600000000000	0.000868697	912.364
4.45020	6.04253	2.45114	52.7133	-0.0153948	52.7203	-0.0153948	12490700000000000	0.000917139	831.356
6.38866	6.04026	3.63088	52.6939	0.270855	52.5696	0.270855	12421600000000000	0.000957294	788.480
8.67066	6.04064	3.12918	52.6111	0.605023	52.3316	0.605023	12130600000000000	0.000992315	763.473
10.7447	6.03958	3.07698	52.5022	0.948188	52.0603	0.948188	11757500000000000	0.00102657	744.640
12.7320	6.04009	2.62719	52.3832	1.27834	51.7818	1.27834	11362100000000000	0.00106079	728.389
14.8400	6.03587	2.98720	52.2590	1.59121	51.5031	1.59121	10963000000000000	0.00109546	713.348
17.0940	6.03440	2.77826	52.1338	1.88214	51.2309	1.88214	10573900000000000	0.00113046	698.991
19.3950	6.03350	2.49514	52.0076	2.15037	50.9660	2.15037	10194800000000000	0.00116503	685.820
21.6232	6.03369	2.10582	51.8812	2.39875	50.7081	2.39875	9828190000000000	0.00119969	673.207
23.8061	6.02993	2.06350	51.7538	2.62727	50.4565	2.62727	9470880000000000	0.00123342	661.858
25.9896	6.02628	1.86235	51.6292	2.83590	50.2159	2.83590	9133530000000000	0.00126686	650.875
28.1672	6.02158	1.63660	51.5046	3.03095	49.9801	3.03095	8807120000000000	0.00130069	640.066
30.2806	6.02010	1.32512	51.3804	3.21131	49.7505	3.21131	8492850000000000	0.00133416	629.801
32.4266	6.01466	1.10329	51.2576	3.37994	49.5267	3.37994	8192210000000000	0.00136842	619.361
33.1667	6.00864	1.08966	51.1342	3.53652	49.3069	3.53652	7900090000000000	0.00140207	609.630
33.8596	6.00729	0.995042	51.0105	3.67734	49.0937	3.67734	7617050000000000	0.00143230	601.865
34.5547	5.99901	0.992336	50.8877	3.81045	48.8841	3.81045	7345160000000000	0.00146352	593.725
35.2615	5.99155	0.958094	50.7643	3.93884	48.6752	3.93884	7081000000000000	0.00149698	584.780
35.9683	5.98101	0.936350	50.6395	4.06307	48.4658	4.06307	6822860000000000	0.00153290	575.083
36.6834	5.97033	0.897558	50.5121	4.17758	48.2575	4.17758	6568310000000000	0.00156630	566.832
37.3811	5.95414	0.882937	50.3865	4.28134	48.0560	4.28134	6325810000000000	0.00159731	559.625
38.0906	5.93639	0.857122	50.2656	4.37480	47.8647	4.37480	6100160000000000	0.00162663	552.996
38.7948	5.91590	0.827804	50.1455	4.46480	47.6754	4.46480	5883220000000000	0.00165824	545.592
39.4952	5.88919	0.805391	50.0247	4.55040	47.4868	4.55040	5672070000000000	0.00169041	538.165
40.1943	5.85405	0.789290	49.9034	4.62998	47.3004	4.62998	5467020000000000	0.00172106	531.424
40.9064	5.81469	0.762391	49.7836	4.70333	47.1185	4.70333	5271090000000000	0.00175023	525.233
41.6037	5.76644	0.738389	49.6651	4.77160	46.9404	4.77160	5083470000000000	0.00177856	519.354
42.2991	5.70779	0.714759	49.5471	4.83581	46.7646	4.83581	4902680000000000	0.00180655	513.640
43.0038	5.63885	0.685667	49.4286	4.89601	46.5901	4.89601	4727060000000000	0.00183325	508.387
43.6999	5.55182	0.662407	49.3111	4.95254	46.4182	4.95254	4558340000000000	0.00185945	503.300
44.3888	5.45101	0.633989	49.1938	5.00687	46.2474	5.00687	4395280000000000	0.00188696	497.885
45.0662	5.31360	0.619394	49.0761	5.05876	46.0772	5.05876	4236900000000000	0.00191485	492.434
45.7402	5.14051	0.607688	48.9567	5.10899	45.9055	5.10899	4081540000000000	0.00194382	486.796
46.4062	4.92310	0.599801	48.8394	5.15444	45.7387	5.15444	3933790000000000	0.00196929	482.109
47.0709	4.65986	0.593243	48.7225	5.19794	45.5732	5.19794	3791220000000000	0.00199560	477.242
47.7023	4.34639	0.595077	48.6050	5.23844	45.4083	5.23844	3652480000000000	0.00201936	473.061
48.3349	3.97647	0.596287	48.4891	5.27664	45.2465	5.27664	3520040000000000	0.00204313	468.878
