Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.67048	6.03767	0.00000	50.3207	1.04243	49.7386	1.04243	6202070000000000	0.000552317	1746.70
2.68029	6.04307	-0.474544	51.9897	0.290518	51.8440	0.290518	10142300000000000	0.000785037	1103.07
2.83668	6.04268	-0.500636	52.5890	-0.277801	52.7226	-0.277801	12053700000000000	0.000849032	936.625
4.39127	6.04068	-0.759079	52.7496	-0.130621	52.8117	-0.130621	12621300000000000	0.000910226	834.193
6.33811	6.03899	-1.08245	52.7289	0.179407	52.6434	0.179407	12546600000000000	0.000952720	788.313
8.67146	6.02856	4.24569	52.6415	0.536230	52.3845	0.536230	12236500000000000	0.000989439	762.119
10.6918	6.02663	4.09469	52.5314	0.886759	52.1031	0.886759	11856300000000000	0.00102393	743.276
12.7144	6.02231	4.01560	52.4097	1.22527	51.8128	1.22527	11449000000000000	0.00105831	727.308
14.8017	6.02186	3.68865	52.2842	1.53965	51.5276	1.53965	11042900000000000	0.00109212	713.225
17.1579	6.02670	3.01475	52.1593	1.83090	51.2517	1.83090	10651900000000000	0.00112639	699.445
19.4520	6.02162	2.92613	52.0316	2.10342	50.9798	2.10342	10265900000000000	0.00116076	686.558
21.6604	6.02160	2.56040	51.9043	2.35244	50.7177	2.35244	9894110000000000	0.00119432	674.794
23.9649	5.98641	2.83174	51.7772	2.58458	50.4624	2.58458	9535740000000000	0.00122844	663.096
26.1529	5.98304	2.50041	51.6500	2.79749	50.2147	2.79749	9189050000000000	0.00126157	652.497
28.2030	6.01267	1.71945	51.5241	2.99492	49.9747	2.99492	8857450000000000	0.00129494	642.001
30.3296	6.01624	1.27413	51.3980	3.17814	49.7401	3.17814	8536730000000000	0.00132802	632.026
32.4596	6.00892	1.09847	51.2736	3.34919	49.5123	3.34919	8230850000000000	0.00136190	621.807
33.1935	6.00540	1.04179	51.1478	3.51064	49.2865	3.51064	7931770000000000	0.00139627	611.760
33.8869	5.99940	1.01973	51.0221	3.65848	49.0668	3.65848	7643130000000000	0.00142906	602.786
34.5793	5.99635	0.945354	50.8965	3.79401	48.8524	3.79401	7364290000000000	0.00146010	594.857
35.2869	5.98800	0.924166	50.7706	3.91908	48.6424	3.91908	7094430000000000	0.00148963	587.758
35.9903	5.97786	0.902137	50.6477	4.03738	48.4383	4.03738	6839580000000000	0.00152106	579.783
36.7039	5.96771	0.861881	50.5202	4.15244	48.2298	4.15244	6584290000000000	0.00155365	571.681
37.4051	5.95094	0.854408	50.3929	4.25889	48.0253	4.25889	6337990000000000	0.00158503	564.221
38.1160	5.93240	0.833217	50.2678	4.35712	47.8269	4.35712	6104080000000000	0.00161576	557.051
38.8201	5.90943	0.814914	50.1445	4.44829	47.6339	4.44829	5881410000000000	0.00164612	550.068
39.5124	5.88150	0.797306	50.0216	4.53451	47.4433	4.53451	5666700000000000	0.00167701	542.995
40.2184	5.84647	0.778897	49.8966	4.61586	47.2524	4.61586	5455690000000000	0.00170693	536.437
40.9179	5.80595	0.755738	49.7745	4.69129	47.0676	4.69129	5256540000000000	0.00173677	529.914
41.6224	5.75860	0.728398	49.6528	4.76125	46.8857	4.76125	5064420000000000	0.00176499	523.998
42.3222	5.70277	0.698638	49.5308	4.82644	46.7058	4.82644	4878280000000000	0.00179163	518.647
43.0259	5.62568	0.681871	49.4105	4.88680	46.5301	4.88680	4700730000000000	0.00181697	513.685
43.7123	5.53814	0.659260	49.2908	4.94417	46.3563	4.94417	4529690000000000	0.00184271	508.619
44.4080	5.42714	0.639259	49.1703	4.99915	46.1827	4.99915	4363300000000000	0.00186900	503.442
45.0792	5.29311	0.621709	49.0495	5.05227	46.0093	5.05227	4201910000000000	0.00189690	497.868
45.7571	5.11921	0.607897	48.9278	5.10331	45.8357	5.10331	4044630000000000	0.00192563	492.154
46.4228	4.89521	0.604179	48.8075	5.14954	45.6662	5.14954	3894320000000000	0.00195059	487.491
47.0830	4.62713	0.600087	48.6881	5.19315	45.4991	5.19315	3750090000000000	0.00197534	482.896
47.7188	4.31422	0.600504	48.5691	5.23333	45.3342	5.23333	3611010000000000	0.00199709	479.082
48.3376	3.94745	0.603951	48.4511	5.27123	45.1716	5.27123	3477520000000000	0.00201838	475.371
48.9546	3.53529	0.606807	48.3337	5.30705	45.0106	5.30705	3349050000000000	0.00203910	471.794
49.5338	3.08408	0.618068	48.2168	5.34078	44.8513	5.34078	3225240000000000	0.00205876	468.462
43.0997	5.61681	0.679479	48.0989	5.37269	44.6917	5.37269	3104450000000000	0.00207675	465.523
52.4224	0.00000	0.00000	47.9822	5.40316	44.5343	5.40316	2988780000000000	0.00209540	462.407
0.00000	0.00000	0.00000	47.8651	5.43239	44.3768	5.43239	2876430000000000	0.00211402	459.297
