Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.13911	6.40208	0.00000	65.9302	-1.22860	66.2391	-1.22860	4754910000000000	0.000261580	3785.39
3.10863	6.40063	2.98385	65.9016	-0.982607	66.1502	-0.982607	4723520000000000	0.000268509	3687.24
5.31194	6.39584	5.46040	65.7726	-0.603723	65.9295	-0.603723	4584370000000000	0.000274692	3605.55
8.47659	6.38590	6.25845	65.6179	-0.174431	65.6647	-0.174431	4422240000000000	0.000282275	3510.19
11.4088	6.36941	6.21030	65.4476	0.241438	65.3807	0.241438	4249720000000000	0.000289574	3423.37
14.1231	6.36594	5.83932	65.2827	0.632249	65.1021	0.632249	4088380000000000	0.000297449	3334.17
16.9266	6.36273	5.44299	65.1141	0.994743	64.8209	0.994743	3928980000000000	0.000305015	3252.90
19.7678	6.36145	5.01353	64.9515	1.32545	64.5495	1.32545	3780540000000000	0.000312611	3175.14
22.6408	6.35577	4.63128	64.7854	1.64067	64.2733	1.64067	3633980000000000	0.000320385	3099.33
25.5410	6.35167	4.21670	64.6203	1.93785	63.9985	1.93785	3493270000000000	0.000328481	3024.06
29.0760	6.25375	4.21229	64.4570	2.21648	63.7266	2.21648	3358800000000000	0.000336861	2949.85
32.0171	6.25060	3.75303	64.2884	2.47819	63.4496	2.47819	3224710000000000	0.000344984	2881.43
34.9399	6.25074	3.28494	64.1240	2.71905	63.1800	2.71905	3098500000000000	0.000353159	2815.65
37.8162	6.24303	2.85053	63.9615	2.94025	62.9154	2.94025	2977930000000000	0.000361106	2754.55
40.6982	6.24087	2.39546	63.7999	3.14832	62.6529	3.14832	2862120000000000	0.000369257	2694.55
43.1801	6.33041	1.60741	63.6378	3.34168	62.3915	3.34168	2749800000000000	0.000377180	2638.70
46.0045	6.31598	1.24793	63.4821	3.51991	62.1404	3.51991	2645560000000000	0.000385321	2583.62
46.9641	6.30953	1.12959	63.3238	3.68832	61.8870	3.68832	2543080000000000	0.000393382	2531.33
47.8825	6.29359	1.05823	63.1694	3.84963	61.6382	3.84963	2446380000000000	0.000402338	2475.54
48.8144	6.27826	0.971531	63.0116	3.99777	61.3880	3.99777	2350790000000000	0.000410438	2427.25
49.7421	6.25429	0.905940	62.8593	4.13276	61.1475	4.13276	2261560000000000	0.000418347	2381.87
50.6780	6.22682	0.835373	62.7096	4.25855	60.9119	4.25855	2176680000000000	0.000426276	2338.03
51.6320	6.17999	0.794053	62.5620	4.37646	60.6803	4.37646	2095640000000000	0.000434294	2295.30
52.5660	6.13232	0.736033	62.4147	4.48635	60.4508	4.48635	2017380000000000	0.000442057	2255.40
