Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.54232	9.452368	0	38.872541	-1.398009	39.369083	-1.398009	7.670622E+14	4.834437E-5	20683.953039	15.779785	1.139051	0	0
5.566236	9.457272	-0.605711	38.816235	-1.02011	39.178984	-1.02011	7.41731E+14	4.843476E-5	20645.414052	15.760294	1.137146	0	0
5.624748	9.460801	-0.611314	38.695996	-0.356418	38.823056	-0.356418	6.902142E+14	4.812036E-5	20780.435648	15.748347	1.13487	0	0
6.053899	9.456185	-0.657462	38.560239	0.323935	38.444431	0.323935	6.36063E+14	4.765013E-5	20985.630439	15.761611	1.133071	0	0
8.051588	9.433157	1.956813	38.425887	0.954537	38.083682	0.954537	5.86406E+14	4.719006E-5	21190.333677	15.773246	1.132488	0	0
10.635413	9.425305	1.775565	38.292073	1.536356	37.739755	1.536356	5.405862E+14	4.670019E-5	21412.702609	15.767537	1.131681	0	0
13.18772	9.420375	1.548517	38.161135	2.061723	37.417937	2.061723	4.990364E+14	4.617533E-5	21656.171206	15.742441	1.130212	0	0
15.605923	9.416873	1.318066	38.033218	2.546508	37.112844	2.546508	4.613793E+14	4.568783E-5	21887.313031	15.741309	1.127315	0	0
18.012383	9.411377	1.098246	37.903946	3.004403	36.815185	3.004403	4.260764E+14	4.518819E-5	22129.375304	15.751153	1.123874	0	0
20.424315	9.40539	0.874173	37.777287	3.425307	36.532766	3.425307	3.939954E+14	4.470394E-5	22369.135208	15.757591	1.119614	0	0
22.828085	9.401783	0.636003	37.652899	3.8165	36.262711	3.8165	3.647468E+14	4.42579E-5	22594.614494	15.753787	1.115498	0	0
25.237319	9.386791	0.438281	37.525423	4.186583	35.996457	4.186583	3.369388E+14	4.375706E-5	22853.267644	15.751455	1.11178	0	0
27.638278	9.277051	0.394974	37.397834	4.534706	35.737423	4.534706	3.111542E+14	4.326904E-5	23111.053021	15.75687	1.108459	0	0
28.53089	9.17275	0.396621	37.270717	4.853165	35.489109	4.853165	2.873636E+14	4.272769E-5	23403.891551	15.763792	1.104675	0	0
29.412371	9.013587	0.397266	37.145512	5.146858	35.251291	5.146858	2.656553E+14	4.219433E-5	23699.751061	15.755244	1.100202	0	0
30.31136	8.779092	0.393205	37.023966	5.416933	35.025447	5.416933	2.461066E+14	4.170548E-5	23977.564694	15.752892	1.094658	0	0
31.177905	8.455277	0.388225	36.90523	5.664416	34.810398	5.664416	2.283627E+14	4.122692E-5	24255.909273	15.759588	1.089034	0	0
31.958377	8.063038	0.383622	36.787702	5.895644	34.602198	5.895644	2.120282E+14	4.076653E-5	24529.85364	15.772313	1.083358	0	0
32.754093	7.543626	0.380487	36.671824	6.111251	34.401124	6.111251	1.970408E+14	4.032966E-5	24795.581563	15.772718	1.078277	0	0
33.55634	6.903277	0.376081	36.55709	6.312391	34.206262	6.312391	1.832226E+14	3.990366E-5	25060.304259	15.773589	1.072918	0	0
34.349711	6.147559	0.371456	36.44345	6.498944	34.017649	6.498944	1.704722E+14	3.94719E-5	25334.432829	15.772634	1.067691	0	0
35.130366	5.278228	0.366508	36.330823	6.672493	33.834648	6.672493	1.586945E+14	3.903882E-5	25615.483746	15.784083	1.062187	0	0
35.885972	4.319293	0.362536	36.21728	6.836398	33.654011	6.836398	1.4763E+14	3.859243E-5	25911.783891	15.786391	1.056338	0	0
37.459813	1.951383	0.385582	36.105797	6.989996	33.479136	6.989996	1.375045E+14	3.81877E-5	26186.410577	15.793469	1.05004	0	0
37.315595	2.211456	0.373374	35.996028	7.133554	33.309592	7.133554	1.282031E+14	3.780879E-5	26448.849631	15.793159	1.043993	0	0
37.945735	1.169011	0.394214	35.887501	7.26706	33.144917	7.26706	1.196166E+14	3.743163E-5	26715.348873	15.803405	1.037946	0	0
