Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.030406	8.941857	0	37.986664	-1.022628	38.248531	-1.022628	2.927066E+14	2.061625E-5	48505.285347	15.210773	1.115829	0	0
4.029028	8.941137	0.923244	37.92353	-0.646841	38.090183	-0.646841	2.812153E+14	2.058313E-5	48583.344428	15.272835	1.115829	0	0
4.061042	8.943844	-0.465446	37.81827	-0.065592	37.83534	-0.065592	2.630309E+14	2.049449E-5	48793.490626	15.196533	1.11563	0	0
4.202596	8.943859	-0.481272	37.697573	0.554431	37.551618	0.554431	2.435957E+14	2.038323E-5	49059.838671	15.258684	1.114521	0	0
5.465742	8.934676	1.946332	37.576534	1.140935	37.272749	1.140935	2.255226E+14	2.028973E-5	49285.936591	15.175668	1.113927	0	0
7.28879	8.914081	2.216003	37.4552	1.685874	37.001241	1.685874	2.087299E+14	2.018926E-5	49531.216474	15.23924	1.113096	0	0
9.253296	8.869215	2.253795	37.33777	2.172558	36.746424	2.172558	1.936514E+14	2.007747E-5	49807.006702	15.163272	1.112303	0	0
11.226955	8.86668	2.039936	37.223951	2.619279	36.503607	2.619279	1.800624E+14	1.998761E-5	50030.941951	15.245157	1.110838	0	0
13.043343	8.860923	1.853512	37.108432	3.038409	36.264103	3.038409	1.672326E+14	1.988142E-5	50298.177947	15.177142	1.110046	0	0
14.848591	8.862604	1.644432	36.992587	3.43213	36.028974	3.43213	1.552735E+14	1.977878E-5	50559.204737	15.25923	1.109095	0	0
16.653405	8.85867	1.452711	36.877722	3.796204	35.80106	3.796204	1.442507E+14	1.967476E-5	50826.497823	15.194116	1.108263	0	0
18.461906	8.857649	1.251612	36.762497	4.132685	35.578578	4.132685	1.339713E+14	1.955121E-5	51147.707229	15.278975	1.107233	0	0
20.262664	8.855614	1.053932	36.649216	4.444518	35.363459	4.444518	1.245728E+14	1.944015E-5	51439.915124	15.202857	1.107075	0	0
22.067351	8.851115	0.862333	36.538206	4.731635	35.156343	4.731635	1.159968E+14	1.933628E-5	51716.229893	15.278397	1.1066	0	0
23.867402	8.847212	0.668922	36.427359	4.998983	34.953655	4.998983	1.080175E+14	1.922708E-5	52009.96286	15.205107	1.105887	0	0
25.667047	8.83088	0.502299	36.318767	5.245357	34.758284	5.245357	1.007288E+14	1.912472E-5	52288.343447	15.280668	1.105332	0	0
26.266899	8.81411	0.466204	36.210125	5.475979	34.566257	5.475979	9.392533E+13	1.90196E-5	52577.314995	15.203236	1.104936	0	0
26.857524	8.788179	0.440814	36.10377	5.690471	34.380481	5.690471	8.770731E+13	1.893212E-5	52820.272369	15.270114	1.104421	0	0
27.452781	8.751624	0.420383	35.995733	5.889987	34.196218	5.889987	8.180953E+13	1.881351E-5	53153.275305	15.18831	1.104065	0	0
28.042712	8.698446	0.407529	35.88995	6.073807	34.018316	6.073807	7.641693E+13	1.869971E-5	53476.753973	15.257117	1.103352	0	0
28.640099	8.627253	0.396011	35.784363	6.246664	33.843081	6.246664	7.138681E+13	1.858918E-5	53794.733589	15.173561	1.102995	0	0
29.219561	8.530993	0.388487	35.678041	6.409942	33.669091	6.409942	6.665442E+13	1.847616E-5	54123.779741	15.250352	1.102084	0	0
29.798901	8.403234	0.382451	35.571277	6.561885	33.497307	6.561885	6.221649E+13	1.834703E-5	54504.732699	15.178729	1.101371	0	0
30.38353	8.256211	0.369197	35.466883	6.7013	33.331473	6.7013	5.816157E+13	1.821848E-5	54889.315658	15.254829	1.100698	0	0
30.958934	8.061014	0.360217	35.364824	6.83031	33.170991	6.83031	5.445186E+13	1.809856E-5	55253.021427	15.185153	1.099549	0	0
31.529643	7.831184	0.348076	35.263745	6.951785	33.013443	6.951785	5.101011E+13	1.798952E-5	55587.925731	15.253532	1.09848	0	0
32.100083	7.538717	0.338834	35.163908	7.065835	32.859167	7.065835	4.782342E+13	1.7891E-5	55894.025963	15.185623	1.097212	0	0
32.665316	7.190323	0.329153	35.064528	7.172184	32.707395	7.172184	4.484835E+13	1.77863E-5	56223.050327	15.253854	1.095866	0	0
33.216605	6.765225	0.322923	34.965557	7.270502	32.558239	7.270502	4.206885E+13	1.766542E-5	56607.768938	15.188768	1.094281	0	0
33.762185	6.264539	0.318056	34.868235	7.362515	32.412655	7.362515	3.950318E+13	1.755448E-5	56965.509759	15.254924	1.092816	0	0
34.285341	5.695254	0.315278	34.772432	7.448499	32.270451	7.448499	3.712999E+13	1.74499E-5	57306.918846	15.190858	1.091311	0	0
34.810261	5.056519	0.310873	34.678116	7.528965	32.131469	7.528965	3.493255E+13	1.735215E-5	57629.735071	15.250316	1.090043	0	0
35.314646	4.361033	0.308957	34.58331	7.604173	31.993319	7.604173	3.28544E+13	1.723741E-5	58013.367803	15.188137	1.088459	0	0
35.799753	3.628656	0.307712	34.489729	7.675708	31.857532	7.675708	3.092408E+13	1.714131E-5	58338.612284	15.248426	1.087231	0	0
36.273707	2.849538	0.312936	34.396736	7.742724	31.723675	7.742724	2.911798E+13	1.704221E-5	58677.828748	15.192793	1.085726	0	0
36.713125	2.072575	0.323502	34.304298	7.808391	31.59064	7.808391	2.7427E+13	1.69825E-5	58884.146931	15.258914	1.084379	0	0
37.112972	1.325849	0.340816	34.211974	7.867915	31.459589	7.867915	2.583593E+13	1.6884E-5	59227.683212	15.204024	1.083191	0	0
37.454121	0.666657	0.371313	34.120827	7.923692	31.330991	7.923692	2.435551E+13	1.678847E-5	59564.692066	15.261975	1.082161	0	0
30.127575	8.324264	0.375127	34.029141	7.975894	31.202763	7.975894	2.295176E+13	1.667583E-5	59967.01765	15.212503	1.080775	0	0
37.816773	0	0	33.93881	8.025371	31.076894	8.025371	2.164777E+13	1.657751E-5	60322.695509	15.265076	1.079784	0	0
0	0	0	33.850146	8.071349	30.954059	8.071349	2.043979E+13	1.647919E-5	60682.609664	15.211846	1.078358	0	0
0	0	0	33.761024	8.115176	30.831249	8.115176	1.929339E+13	1.637957E-5	61051.665159	15.257577	1.077289	0	0
0	0	0	33.671919	8.157231	30.708908	8.157231	1.82114E+13	1.628968E-5	61388.563197	15.209209	1.075546	0	0
0	0	0	33.583793	8.195854	30.588814	8.195854	1.720091E+13	1.61824E-5	61795.529396	15.254061	1.07412	0	0
0	0	0	33.497824	8.232914	30.471724	8.232914	1.626913E+13	1.61059E-5	62089.061171	15.206894	1.072496	0	0
0	0	0	33.41063	8.267388	30.353954	8.267388	1.537555E+13	1.599929E-5	62502.781346	15.244799	1.07111	0	0
0	0	0	33.32435	8.300268	30.237731	8.300268	1.453961E+13	1.590479E-5	62874.149886	15.202625	1.069328	0	0
0	0	0	33.237646	8.3315	30.121471	8.3315	1.374529E+13	1.580527E-5	63270.02678	15.238523	1.067822	0	0
0	0	0	33.152739	8.360491	30.008089	8.360491	1.300945E+13	1.570513E-5	63673.442713	15.207606	1.065842	0	0
0	0	0	33.067848	8.38813	29.895117	8.38813	1.23131E+13	1.560643E-5	64076.155333	15.239337	1.06406	0	0
0	0	0	32.982973	8.413884	29.782764	8.413884	1.165411E+13	1.54917E-5	64550.686399	15.215831	1.061921	0	0
0	0	0	32.898719	8.438641	29.671435	8.438641	1.10348E+13	1.539012E-5	64976.738644	15.249857	1.060257	0	0
0	0	0	32.815837	8.461886	29.562244	8.461886	1.045766E+13	1.529154E-5	65395.633832	15.220884	1.058475	0	0
0	0	0	32.732302	8.484214	29.452521	8.484214	9.906493E+12	1.519234E-5	65822.657625	15.247559	1.056534	0	0
0	0	0	32.649191	8.504647	29.343956	8.504647	9.386935E+12	1.506834E-5	66364.297663	15.227214	1.054633	0	0
0	0	0	32.567975	8.524717	29.237745	8.524717	8.905537E+12	1.49834E-5	66740.531062	15.251784	1.05285	0	0
0	0	0	32.485845	8.543674	29.13078	8.543674	8.443802E+12	1.48829E-5	67191.19672	15.233745	1.05083	0	0
0	0	0	32.404416	8.561545	29.025019	8.561545	8.009638E+12	1.478104E-5	67654.23048	15.248124	1.049167	0	0
0	0	0	32.323331	8.57856	28.919942	8.57856	7.599474E+12	1.468092E-5	68115.636189	15.230801	1.047622	0	0
0	0	0	32.241511	8.594723	28.814243	8.594723	7.206867E+12	1.457074E-5	68630.680409	15.245679	1.04576	0	0
