Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
0.121658	5.99726	0	-2.557689	-0.669776	0	-0.669776	2423	1.616697E-16	6.18545E+15	0	0	0	0
4.109769	5.97134	0	-2.566183	-0.380914	0	-0.380914	2412	1.682244E-16	5.944441E+15	0	0	0	0
4.050477	5.973966	0	-2.568062	-0.002075	0	-0.002075	2409.5	1.786619E-16	5.597165E+15	0	0	0	0
3.280361	5.969671	0	-2.57092	0.391518	0	0.391518	2405.5	1.908887E-16	5.238654E+15	0	0	0	0
-2.566542	0	0	-2.570145	0.766002	0	0.766002	2406.5	2.046387E-16	4.886661E+15	0	0	0	0
0	0	0	-2.560221	1.124788	0	1.124788	2419.5	2.208942E-16	4.527054E+15	0	0	0	0
0	0	0	-2.549032	1.458381	0	1.458381	2434	2.385503E-16	4.191988E+15	0	0	0	0
0	0	0	-2.560344	1.763858	0	1.763858	2419.5	2.542401E-16	3.933289E+15	0	0	0	0
0	0	0	-2.549645	2.04688	0	2.04688	2433.5	2.740315E-16	3.649215E+15	0	0	0	0
0	0	0	-2.557853	2.30649	0	2.30649	2422.5	2.919812E-16	3.424878E+15	0	0	0	0
0	0	0	-2.543437	2.543904	0	2.543904	2441.5	3.14502E-16	3.17963E+15	0	0	0	0
0	0	0	-2.52159	2.76424	0	2.76424	2470.5	3.399262E-16	2.941815E+15	0	0	0	0
0	0	0	-2.52796	2.97107	0	2.97107	2462	3.619095E-16	2.763122E+15	0	0	0	0
0	0	0	-2.525796	3.164953	0	3.164953	2465	3.871549E-16	2.582946E+15	0	0	0	0
0	0	0	-2.521876	3.346398	0	3.346398	2470.5	4.145776E-16	2.412093E+15	0	0	0	0
0	0	0	-2.512157	3.514574	0	3.514574	2483	4.449006E-16	2.247693E+15	0	0	0	0
0	0	0	-2.501621	3.672627	0	3.672627	2497.5	4.779245E-16	2.092381E+15	0	0	0	0
0	0	0	-2.50256	3.817893	0	3.817893	2496	5.094743E-16	1.962807E+15	0	0	0	0
0	0	0	-2.491697	3.9501	0	3.9501	2511	5.456361E-16	1.832723E+15	0	0	0	0
0	0	0	-2.491575	4.073927	0	4.073927	2511	5.80765E-16	1.721867E+15	0	0	0	0
0	0	0	-2.490187	4.189678	0	4.189678	2513	6.184471E-16	1.616953E+15	0	0	0	0
0	0	0	-2.476098	4.29658	0	4.29658	2532	6.622915E-16	1.509909E+15	0	0	0	0
0	0	0	-2.483408	4.396692	0	4.396692	2522	7.009372E-16	1.426661E+15	0	0	0	0
0	0	0	-2.480631	4.491433	0	4.491433	2526	7.462193E-16	1.340089E+15	0	0	0	0
0	0	0	-2.473566	4.579497	0	4.579497	2535.5	7.955509E-16	1.256991E+15	0	0	0	0
0	0	0	-2.470993	4.662136	0	4.662136	2539	8.459589E-16	1.182091E+15	0	0	0	0
0	0	0	-2.461805	4.738903	0	4.738903	2552	9.021627E-16	1.108448E+15	0	0	0	0
0	0	0	-2.452862	4.811189	0	4.811189	2564	9.616467E-16	1.039883E+15	0	0	0	0
0	0	0	-2.45082	4.878527	0	4.878527	2567	1.020722E-15	9.796987E+14	0	0	0	0
0	0	0	-2.441591	4.941245	0	4.941245	2579.5	1.08661E-15	9.202933E+14	0	0	0	0
0	0	0	-2.432811	4.998909	0	4.998909	2592	1.154942E-15	8.658445E+14	0	0	0	0
0	0	0	-2.43228	5.052588	0	5.052588	2593	1.221039E-15	8.189743E+14	0	0	0	0
0	0	0	-2.42934	5.102895	0	5.102895	2597	1.291711E-15	7.74167E+14	0	0	0	0
0	0	0	-2.423051	5.15047	0	5.15047	2606	1.369011E-15	7.304544E+14	0	0	0	0
0	0	0	-2.426808	5.195637	0	5.195637	2600.5	1.443094E-15	6.929554E+14	0	0	0	0
0	0	0	-2.415986	5.23951	0	5.23951	2616	1.535748E-15	6.511484E+14	0	0	0	0
0	0	0	-2.411249	5.279239	0	5.279239	2622.5	1.624751E-15	6.154789E+14	0	0	0	0
0	0	0	-2.414884	5.316679	0	5.316679	2617.5	1.710863E-15	5.845003E+14	0	0	0	0
0	0	0	-2.399897	5.351895	0	5.351895	2638.5	1.818696E-15	5.498444E+14	0	0	0	0
0	0	0	-2.404348	5.384868	0	5.384868	2632.5	1.912261E-15	5.229412E+14	0	0	0	0
0	0	0	-2.391362	5.415815	0	5.415815	2651	2.028193E-15	4.930498E+14	0	0	0	0
0	0	0	-2.384665	5.445475	0	5.445475	2660.5	2.144874E-15	4.66228E+14	0	0	0	0
0	0	0	-2.381153	5.472885	0	5.472885	2665.5	2.261232E-15	4.422368E+14	0	0	0	0
0	0	0	-2.378049	5.49924	0	5.49924	2670	2.384912E-15	4.193027E+14	0	0	0	0
