Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.548443	6.322163	0	64.902943	-1.007747	65.225267	-1.007747	3.243982E+15	0.000186	5365.169828	19.092618	1.143134	0	0
3.571473	6.320404	3.918138	64.853163	-0.754727	65.096976	-0.754727	3.201462E+15	0.00019	5248.84494	19.379978	1.141944	0	0
5.197469	6.315304	6.135519	64.708438	-0.33646	64.820264	-0.33646	3.08048E+15	0.000194	5133.463598	19.134789	1.14238	0	0
11.505556	6.257894	6.586816	64.535945	0.117879	64.495459	0.117879	2.941298E+15	0.000199	5010.542699	19.2147	1.140991	0	0
16.213922	6.255508	5.852827	64.362757	0.539473	64.171462	0.539473	2.806872E+15	0.000204	4894.670009	19.154365	1.140753	0	0
21.512319	6.248439	5.056216	64.188466	0.926789	63.84944	0.926789	2.676796E+15	0.000208	4789.654354	19.096207	1.139482	0	0
27.562931	6.241157	4.133359	64.017034	1.28742	63.531889	1.28742	2.553784E+15	0.000213	4685.608591	19.265682	1.138808	0	0
33.553164	6.226862	3.250867	63.847399	1.618867	63.219686	1.618867	2.436719E+15	0.000217	4588.17384	19.050218	1.138172	0	0
39.3437	6.212085	2.388504	63.67613	1.925933	62.908134	1.925933	2.323081E+15	0.000222	4499.116587	19.284922	1.136624	0	0
45.2404	6.190315	1.521595	63.507924	2.21183	62.601989	2.21183	2.215787E+15	0.000226	4410.849732	19.00154	1.136942	0	0
46.514016	6.187376	1.325661	63.341025	2.480523	62.298405	2.480523	2.11342E+15	0.000231	4322.765566	19.177184	1.134917	0	0
47.968064	6.169197	1.148001	63.173636	2.729347	61.99704	2.729347	2.014718E+15	0.000235	4241.371481	19.119095	1.13595	0	0
49.416304	6.129074	1.019541	63.006124	2.95682	61.699604	2.95682	1.919798E+15	0.000239	4169.769125	19.008633	1.134798	0	0
50.864726	6.064983	0.914805	62.843227	3.167922	61.410232	3.167922	1.831077E+15	0.000244	4098.017757	19.267903	1.135116	0	0
52.281994	5.971997	0.826241	62.679595	3.366186	61.121482	3.366186	1.745404E+15	0.000248	4029.352697	18.900464	1.135195	0	0
53.722508	5.824484	0.755861	62.514289	3.550662	60.833029	3.550662	1.662258E+15	0.000252	3967.253713	19.271695	1.134123	0	0
55.123525	5.616249	0.693045	62.349472	3.722446	60.547404	3.722446	1.582657E+15	0.000256	3908.880832	18.905783	1.135314	0	0
56.483736	5.32128	0.641763	62.190985	3.882522	60.27184	3.882522	1.509127E+15	0.00026	3847.234003	19.073951	1.133766	0	0
57.804246	4.912639	0.604749	62.032539	4.031818	59.998501	4.031818	1.438479E+15	0.000264	3789.4736	19.145388	1.13452	0	0
59.162255	4.342653	0.569458	61.874257	4.170425	59.727827	4.170425	1.370677E+15	0.000267	3736.515093	19.043022	1.133647	0	0
60.453497	3.612788	0.546584	61.719772	4.298179	59.464875	4.298179	1.307095E+15	0.000271	3685.8758	19.390896	1.132972	0	0
61.671248	2.742245	0.53296	61.565777	4.41689	59.204847	4.41689	1.246189E+15	0.000275	3639.492635	19.06853	1.132456	0	0
62.849962	1.718821	0.556222	61.412068	4.529568	58.946121	4.529568	1.187784E+15	0.000278	3592.829364	19.336926	1.130908	0	0
63.847623	0.774594	0.579919	61.257869	4.634231	58.688973	4.634231	1.131521E+15	0.000281	3551.465187	19.109098	1.130829	0	0
53.19664	5.880568	0.785311	61.10853	4.731065	58.440505	4.731065	1.079186E+15	0.000285	3510.238653	19.104316	1.128606	0	0
64.626064	0	0	60.958006	4.820276	58.192997	4.820276	1.028518E+15	0.000287	3476.811397	19.230519	1.128248	0	0
0	0	0	60.811893	4.904001	57.952763	4.904001	9.812747E+14	0.00029	3441.189102	18.96402	1.125589	0	0
0	0	0	60.662268	4.983267	57.708958	4.983267	9.348172E+14	0.000293	3410.440072	19.374466	1.125192	0	0
0	0	0	60.519993	5.05727	57.47654	5.05727	8.923915E+14	0.000296	3375.228287	18.83248	1.123485	0	0
0	0	0	60.370817	5.126925	57.236246	5.126925	8.49684E+14	0.000298	3349.781054	19.328933	1.121857	0	0
0	0	0	60.223642	5.192027	57.000112	5.192027	8.092768E+14	0.000301	3325.574254	18.809071	1.120944	0	0
0	0	0	60.080714	5.252943	56.771065	5.252943	7.71627E+14	0.000303	3299.927846	19.292153	1.118324	0	0
0	0	0	59.939746	5.310651	56.545579	5.310651	7.359824E+14	0.000305	3273.098499	19.023164	1.118523	0	0
0	0	0	59.797226	5.364895	56.319204	5.364895	7.014022E+14	0.000308	3250.364684	19.203189	1.115744	0	0
0	0	0	59.658178	5.415741	56.098749	5.415741	6.690321E+14	0.00031	3226.698054	19.233575	1.115387	0	0
0	0	0	59.519006	5.464902	55.878342	5.464902	6.379441E+14	0.000312	3200.469298	18.93763	1.114077	0	0
0	0	0	59.381959	5.511574	55.661611	5.511574	6.085716E+14	0.000315	3172.341107	19.247529	1.112529	0	0
0	0	0	59.247402	5.553104	55.450954	5.553104	5.808937E+14	0.000317	3153.268024	18.783888	1.112291	0	0
0	0	0	59.114643	5.593045	55.243121	5.593045	5.546772E+14	0.000319	3130.842457	19.225565	1.110068	0	0
0	0	0	58.981148	5.630104	55.035625	5.630104	5.293745E+14	0.000321	3113.794964	18.971062	1.10971	0	0
0	0	0	58.846305	5.665188	54.827055	5.665188	5.048601E+14	0.000323	3099.51151	19.122681	1.107845	0	0
0	0	0	58.717262	5.697279	54.627949	5.697279	4.823504E+14	0.000324	3085.724707	19.211329	1.10721	0	0
0	0	0	58.585809	5.728407	54.425712	5.728407	4.603453E+14	0.000325	3072.197767	18.868675	1.105066	0	0
0	0	0	58.459134	5.757147	54.231252	5.757147	4.399947E+14	0.000327	3058.741209	19.373899	1.103915	0	0
0	0	0	58.327599	5.785568	54.02989	5.785568	4.19722E+14	0.000328	3045.21337	18.833781	1.102128	0	0
0	0	0	58.201006	5.81189	53.836414	5.81189	4.010097E+14	0.00033	3030.989	19.4483	1.099945	0	0
0	0	0	58.07433	5.836349	53.643811	5.836349	3.830434E+14	0.000331	3021.076199	18.933612	1.099151	0	0
0	0	0	57.943327	5.859932	53.445521	5.859932	3.65234E+14	0.000332	3014.608406	19.269463	1.095698	0	0
0	0	0	57.816856	5.882003	53.254254	5.882003	3.487589E+14	0.000333	3006.287605	19.020221	1.09542	0	0
0	0	0	57.689241	5.902517	53.062272	5.902517	3.328249E+14	0.000333	3003.415951	19.003492	1.092085	0	0
0	0	0	57.567426	5.922573	52.878324	5.922573	3.182395E+14	0.000334	2990.963672	19.139669	1.090617	0	0
0	0	0	57.440873	5.941449	52.688457	5.941449	3.037104E+14	0.000335	2986.013787	18.921128	1.08883	0	0
0	0	0	57.319058	5.959113	52.505815	5.959113	2.903044E+14	0.000336	2978.973408	19.272991	1.08621	0	0
0	0	0	57.197201	5.975972	52.323496	5.975972	2.774426E+14	0.000336	2972.340188	18.96721	1.085297	0	0
