Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.11736	9.11666	0.00000	37.9190	-0.632095	38.0814	-0.632095	280412000000000	0.0000201874	49535.8
4.10860	9.10729	2.00253	37.9046	-0.577863	38.0532	-0.577863	277854000000000	0.0000201151	49713.8
4.19604	9.11280	1.55131	37.8183	-0.0958442	37.8431	-0.0958442	263037000000000	0.0000200387	49903.2
5.11129	9.11312	1.40734	37.7110	0.472119	37.5880	0.472119	245686000000000	0.0000199467	50133.5
6.82530	9.10758	1.68843	37.5912	1.06460	37.3115	1.06460	227634000000000	0.0000198409	50400.8
8.65544	9.10487	1.62075	37.4695	1.62855	37.0383	1.62855	210647000000000	0.0000197431	50650.6
10.5172	9.09724	1.66482	37.3476	2.15156	36.7732	2.15156	194872000000000	0.0000196360	50926.7
12.3282	9.09327	1.51957	37.2259	2.64052	36.5154	2.64052	180292000000000	0.0000195385	51180.8
14.1524	9.09073	1.34788	37.1074	3.08362	36.2712	3.08362	167124000000000	0.0000194417	51435.7
15.9595	9.08182	1.24792	36.9885	3.50121	36.0316	3.50121	154863000000000	0.0000193551	51666.0
17.7767	9.08066	1.05774	36.8688	3.88713	35.7983	3.88713	143431000000000	0.0000192492	51950.2
19.5774	9.07932	0.870050	36.7513	4.23782	35.5754	4.23782	133015000000000	0.0000191345	52261.6
21.3953	9.07457	0.703739	36.6368	4.55670	35.3632	4.55670	123583000000000	0.0000190209	52573.7
23.2023	9.06071	0.582250	36.5233	4.85292	35.1571	4.85292	114888000000000	0.0000189110	52879.2
25.0063	9.03940	0.464424	36.4109	5.12889	34.9569	5.12889	106881000000000	0.0000188106	53161.6
26.8123	8.99013	0.382082	36.2990	5.38497	34.7618	5.38497	99456800000000	0.0000187051	53461.3
27.3960	8.95270	0.375574	36.1895	5.62226	34.5737	5.62226	92688900000000	0.0000186160	53717.2
27.9909	8.90281	0.368236	36.0805	5.84190	34.3902	5.84190	86401100000000	0.0000185170	54004.3
28.5887	8.83262	0.364218	35.9714	6.04689	34.2102	6.04689	80536300000000	0.0000184127	54310.3
29.1732	8.74295	0.358815	35.8635	6.23683	34.0351	6.23683	75122600000000	0.0000183078	54621.6
29.7529	8.63760	0.347492	35.7544	6.41403	33.8616	6.41403	70018400000000	0.0000181827	54997.4
30.3327	8.49208	0.340531	35.6485	6.57746	33.6953	6.57746	65395500000000	0.0000180752	55324.4
30.9068	8.31033	0.332576	35.5422	6.72956	33.5311	6.72956	61058400000000	0.0000179518	55704.8
31.4917	8.07591	0.324138	35.4385	6.86854	33.3734	6.86854	57105100000000	0.0000178274	56093.4
32.0628	7.78291	0.317220	35.3342	6.99866	33.2171	6.99866	53386400000000	0.0000176904	56527.9
32.6300	7.42450	0.310984	35.2330	7.12135	33.0660	7.12135	50008000000000	0.0000175898	56851.1
33.1890	6.99166	0.305902	35.1326	7.23593	32.9179	7.23593	46864400000000	0.0000174883	57181.0
33.7314	6.48570	0.301586	35.0339	7.34226	32.7738	7.34226	43967800000000	0.0000173906	57502.4
34.2622	5.90684	0.298189	34.9336	7.44190	32.6297	7.44190	41209200000000	0.0000172693	57906.3
34.7912	5.25632	0.293227	34.8354	7.53425	32.4899	7.53425	38673700000000	0.0000171525	58300.4
35.2987	4.55034	0.289929	34.7396	7.62025	32.3544	7.62025	36350600000000	0.0000170487	58655.5
35.7903	3.78935	0.288821	34.6436	7.70161	32.2199	7.70161	34162000000000	0.0000169435	59019.6
36.2642	2.99138	0.292196	34.5480	7.77818	32.0871	7.77818	32113200000000	0.0000168385	59387.6
36.7041	2.19696	0.298165	34.4539	7.84983	31.9572	7.84983	30215200000000	0.0000167394	59739.3
30.2167	8.52540	0.341473	34.3610	7.91735	31.8299	7.91735	28452500000000	0.0000166503	60059.1
37.7963	0.00000	0.00000	34.2695	7.98142	31.7050	7.98142	26816500000000	0.0000165785	60319.2
0.00000	0.00000	0.00000	34.1783	8.04003	31.5820	8.04003	25279200000000	0.0000164789	60683.6
0.00000	0.00000	0.00000	34.0868	8.09559	31.4594	8.09559	23824100000000	0.0000163755	61066.9
0.00000	0.00000	0.00000	33.9958	8.14778	31.3385	8.14778	22462100000000	0.0000162709	61459.3
0.00000	0.00000	0.00000	33.9042	8.19747	31.2173	8.19747	21167500000000	0.0000161620	61873.5
0.00000	0.00000	0.00000	33.8141	8.24428	31.0988	8.24428	19968300000000	0.0000160644	62249.4
0.00000	0.00000	0.00000	33.7241	8.28794	30.9813	8.28794	18837600000000	0.0000159531	62683.6
0.00000	0.00000	0.00000	33.6359	8.32910	30.8665	8.32910	17791200000000	0.0000158545	63073.5
0.00000	0.00000	0.00000	33.5473	8.36798	30.7519	8.36798	16799100000000	0.0000157479	63500.7
0.00000	0.00000	0.00000	33.4617	8.40463	30.6413	8.40463	15893100000000	0.0000156655	63834.7
0.00000	0.00000	0.00000	33.3752	8.43859	30.5306	8.43859	15027100000000	0.0000155537	64293.3
0.00000	0.00000	0.00000	33.2900	8.47116	30.4216	8.47116	14219300000000	0.0000154601	64682.5
0.00000	0.00000	0.00000	33.2036	8.50196	30.3118	8.50196	13445100000000	0.0000153509	65142.8
0.00000	0.00000	0.00000	33.1178	8.53125	30.2031	8.53125	12718100000000	0.0000152472	65586.0
0.00000	0.00000	0.00000	33.0327	8.55882	30.0958	8.55882	12036200000000	0.0000151430	66037.3
0.00000	0.00000	0.00000	32.9474	8.58487	29.9886	8.58487	11388600000000	0.0000150302	66532.9
0.00000	0.00000	0.00000	32.8636	8.60938	29.8835	8.60938	10786200000000	0.0000149230	67010.9
0.00000	0.00000	0.00000	32.7808	8.63263	29.7800	8.63263	10222500000000	0.0000148225	67465.0
0.00000	0.00000	0.00000	32.6982	8.65436	29.6773	8.65436	9690000000000	0.0000147106	67978.4
0.00000	0.00000	0.00000	32.6161	8.67489	29.5755	8.67489	9187810000000	0.0000145963	68510.4
0.00000	0.00000	0.00000	32.5345	8.69504	29.4743	8.69504	8714410000000	0.0000145060	68936.8
0.00000	0.00000	0.00000	32.4538	8.71303	29.3749	8.71303	8270450000000	0.0000143806	69538.1
0.00000	0.00000	0.00000	32.3717	8.73111	29.2737	8.73111	7841710000000	0.0000142744	70055.3
0.00000	0.00000	0.00000	32.2909	8.74774	29.1745	8.74774	7441160000000	0.0000141559	70641.9
0.00000	0.00000	0.00000	32.2102	8.76427	29.0755	8.76427	7062110000000	0.0000140650	71098.6
0.00000	0.00000	0.00000	32.1300	8.77912	28.9775	8.77912	6704420000000	0.0000139401	71735.4
0.00000	0.00000	0.00000	32.0488	8.79406	28.8784	8.79406	6360590000000	0.0000138375	72267.5
0.00000	0.00000	0.00000	31.9680	8.80815	28.7799	8.80815	6035920000000	0.0000137310	72828.1
0.00000	0.00000	0.00000	31.8882	8.82048	28.6832	8.82048	5731330000000	0.0000135807	73633.7
0.00000	0.00000	0.00000	31.8061	8.83324	28.5837	8.83324	5434440000000	0.0000134570	74310.9
0.00000	0.00000	0.00000	31.7270	8.84552	28.4877	8.84552	5162710000000	0.0000133633	74831.9
0.00000	0.00000	0.00000	31.6475	8.85594	28.3919	8.85594	4903160000000	0.0000131988	75764.5
0.00000	0.00000	0.00000	31.5681	8.86682	28.2961	8.86682	4656990000000	0.0000130821	76440.5
0.00000	0.00000	0.00000	31.4895	8.87733	28.2013	8.87733	4425710000000	0.0000129781	77052.8
0.00000	0.00000	0.00000	31.4116	8.88612	28.1080	8.88612	4207790000000	0.0000128096	78066.3
