Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
5.03419	9.51424	0.00000	39.0479	-0.479443	39.2036	-0.479443	570189000000000	0.0000390169	25629.4
5.06649	9.53371	-0.549711	39.0723	-0.484011	39.2296	-0.484011	578928000000000	0.0000395969	25254.0
8.02993	9.54137	-0.860230	38.9946	-0.0349289	39.0060	-0.0349289	551617000000000	0.0000395032	25313.9
11.2267	9.53229	-1.19597	38.8954	0.495745	38.7344	0.495745	518544000000000	0.0000393198	25432.0
14.2446	9.52237	-1.51367	38.7759	1.10942	38.4157	1.10942	481256000000000	0.0000391569	25537.9
17.2596	9.53317	-1.82874	38.6472	1.70893	38.0926	1.70893	444005000000000	0.0000389007	25706.1
20.2584	9.52723	-2.14435	38.5198	2.26294	37.7857	2.26294	409867000000000	0.0000386533	25870.7
21.7722	9.52370	-2.30392	38.3938	2.76845	37.4960	2.76845	378616000000000	0.0000383818	26053.7
23.2622	9.51374	-1.48345	38.2691	3.23837	37.2193	3.23837	349986000000000	0.0000381361	26221.7
24.7682	9.51355	-1.54526	38.1446	3.67595	36.9533	3.67595	323495000000000	0.0000378915	26391.0
26.2691	9.48689	0.137225	38.0221	4.07487	36.7020	4.07487	299358000000000	0.0000376359	26570.2
27.7621	9.44830	0.208024	37.8998	4.44276	36.4610	4.44276	277004000000000	0.0000373518	26772.3
29.2584	9.32187	0.287970	37.7785	4.78440	36.2295	4.78440	256458000000000	0.0000370791	26969.2
30.7411	9.05225	0.316226	37.6559	5.10031	36.0052	5.10031	237213000000000	0.0000367514	27209.8
32.2013	8.53830	0.323559	37.5395	5.38125	35.7985	5.38125	220266000000000	0.0000364453	27438.3
33.6099	7.68271	0.322245	37.4233	5.64745	35.5967	5.64745	204520000000000	0.0000361698	27647.3
34.9801	6.41324	0.316943	37.3081	5.89309	35.4027	5.89309	190017000000000	0.0000358844	27867.2
36.2827	4.77200	0.309354	37.1943	6.12068	35.2159	6.12068	176674000000000	0.0000356022	28088.1
31.1379	8.94003	0.320382	37.0817	6.33185	35.0357	6.33185	164395000000000	0.0000353262	28307.6
38.9658	0.00000	0.00000	36.9699	6.52679	34.8615	6.52679	153029000000000	0.0000350294	28547.4
0.00000	0.00000	0.00000	36.8591	6.70803	34.6929	6.70803	142542000000000	0.0000347362	28788.4
0.00000	0.00000	0.00000	36.7482	6.87786	34.5278	6.87786	132746000000000	0.0000344329	29042.0
0.00000	0.00000	0.00000	36.6376	7.03663	34.3667	7.03663	123651000000000	0.0000341290	29300.6
0.00000	0.00000	0.00000	36.5288	7.18378	34.2110	7.18378	115295000000000	0.0000338319	29557.8
0.00000	0.00000	0.00000	36.4221	7.31900	34.0614	7.31900	107650000000000	0.0000335346	29820.0
0.00000	0.00000	0.00000	36.3161	7.44644	33.9150	7.44644	100557000000000	0.0000332556	30070.1
0.00000	0.00000	0.00000	36.2112	7.56620	33.7722	7.56620	93991400000000	0.0000329951	30307.5
0.00000	0.00000	0.00000	36.1065	7.67711	33.6324	7.67711	87859600000000	0.0000327045	30576.8
0.00000	0.00000	0.00000	36.0044	7.77961	33.4981	7.77961	82269700000000	0.0000324333	30832.5
0.00000	0.00000	0.00000	35.9026	7.87497	33.3662	7.87497	77043100000000	0.0000321397	31114.1
0.00000	0.00000	0.00000	35.8008	7.96516	33.2361	7.96516	72148100000000	0.0000318501	31397.0
0.00000	0.00000	0.00000	35.7005	8.04919	33.1094	8.04919	67627300000000	0.0000315667	31679.0
0.00000	0.00000	0.00000	35.6006	8.12889	32.9846	8.12889	63405700000000	0.0000312989	31950.0
0.00000	0.00000	0.00000	35.4998	8.20364	32.8605	8.20364	59410700000000	0.0000309995	32258.6
0.00000	0.00000	0.00000	35.4011	8.27500	32.7396	8.27500	55743300000000	0.0000307607	32509.0
0.00000	0.00000	0.00000	35.3035	8.34047	32.6216	8.34047	52335500000000	0.0000304911	32796.5
0.00000	0.00000	0.00000	35.2081	8.40164	32.5073	8.40164	49209500000000	0.0000302460	33062.3
0.00000	0.00000	0.00000	35.1131	8.45899	32.3945	8.45899	46279300000000	0.0000299909	33343.5
0.00000	0.00000	0.00000	35.0208	8.51203	32.2858	8.51203	43597400000000	0.0000297482	33615.5
0.00000	0.00000	0.00000	34.9272	8.56218	32.1769	8.56218	41038900000000	0.0000294774	33924.2
0.00000	0.00000	0.00000	34.8335	8.61003	32.0685	8.61003	38624700000000	0.0000292114	34233.3
0.00000	0.00000	0.00000	34.7409	8.65534	31.9621	8.65534	36380900000000	0.0000289658	34523.4
0.00000	0.00000	0.00000	34.6500	8.69758	31.8583	8.69758	34302200000000	0.0000287236	34814.6
0.00000	0.00000	0.00000	34.5603	8.73717	31.7566	8.73717	32369800000000	0.0000284863	35104.6
0.00000	0.00000	0.00000	34.4708	8.77505	31.6557	8.77505	30547800000000	0.0000282606	35385.0
0.00000	0.00000	0.00000	34.3816	8.81024	31.5559	8.81024	28834900000000	0.0000280094	35702.4
0.00000	0.00000	0.00000	34.2932	8.84399	31.4573	8.84399	27231000000000	0.0000277833	35992.9
0.00000	0.00000	0.00000	34.2053	8.87545	31.3600	8.87545	25724900000000	0.0000275395	36311.5
0.00000	0.00000	0.00000	34.1184	8.90507	31.2643	8.90507	24317100000000	0.0000272980	36632.7
0.00000	0.00000	0.00000	34.0319	8.93363	31.1694	8.93363	22993500000000	0.0000270820	36924.9
0.00000	0.00000	0.00000	33.9451	8.95977	31.0749	8.95977	21736300000000	0.0000268078	37302.5
0.00000	0.00000	0.00000	33.8588	8.98518	30.9811	8.98518	20554900000000	0.0000265683	37638.8
0.00000	0.00000	0.00000	33.7741	9.00928	30.8894	9.00928	19458000000000	0.0000263510	37949.2
0.00000	0.00000	0.00000	33.6889	9.03236	30.7974	9.03236	18412300000000	0.0000261290	38271.6
0.00000	0.00000	0.00000	33.6044	9.05375	30.7067	9.05375	17431600000000	0.0000258866	38630.1
0.00000	0.00000	0.00000	33.5202	9.07411	30.6168	9.07411	16506900000000	0.0000256473	38990.4
0.00000	0.00000	0.00000	33.4371	9.09337	30.5281	9.09337	15641200000000	0.0000254141	39348.2
0.00000	0.00000	0.00000	33.3542	9.11171	30.4401	9.11171	14823800000000	0.0000251832	39709.0
0.00000	0.00000	0.00000	33.2713	9.12893	30.3523	9.12893	14048400000000	0.0000249331	40107.4
0.00000	0.00000	0.00000	33.1886	9.14589	30.2649	9.14589	13315700000000	0.0000247202	40452.7
0.00000	0.00000	0.00000	33.1061	9.16179	30.1779	9.16179	12621900000000	0.0000244897	40833.5
0.00000	0.00000	0.00000	33.0237	9.17688	30.0914	9.17688	11965500000000	0.0000242544	41229.6
0.00000	0.00000	0.00000	32.9414	9.19186	30.0050	9.19186	11344700000000	0.0000240644	41555.1
0.00000	0.00000	0.00000	32.8599	9.20503	29.9199	9.20503	10760400000000	0.0000237972	42021.8
0.00000	0.00000	0.00000	32.7787	9.21799	29.8353	9.21799	10208900000000	0.0000235656	42434.7
0.00000	0.00000	0.00000	32.6981	9.23086	29.7512	9.23086	9689050000000	0.0000233812	42769.5
0.00000	0.00000	0.00000	32.6180	9.24202	29.6682	9.24202	9198790000000	0.0000231078	43275.5
0.00000	0.00000	0.00000	32.5386	9.25286	29.5860	9.25286	8737300000000	0.0000228594	43745.7
0.00000	0.00000	0.00000	32.4603	9.26388	29.5048	9.26388	8305190000000	0.0000226846	44082.7
0.00000	0.00000	0.00000	32.3811	9.27321	29.4233	9.27321	7889580000000	0.0000223836	44675.6
0.00000	0.00000	0.00000	32.3015	9.28400	29.3409	9.28400	7492620000000	0.0000222538	44936.2
0.00000	0.00000	0.00000	32.2224	9.29214	29.2599	9.29214	7118340000000	0.0000219174	45625.9
0.00000	0.00000	0.00000	32.1440	9.30223	29.1789	9.30223	6765240000000	0.0000218208	45827.9
0.00000	0.00000	0.00000	32.0645	9.30990	29.0976	9.30990	6425440000000	0.0000215026	46505.9
0.00000	0.00000	0.00000	31.9862	9.31797	29.0174	9.31797	6107340000000	0.0000212793	46994.0
0.00000	0.00000	0.00000	31.9072	9.32627	28.9364	9.32627	5802470000000	0.0000211093	47372.6
0.00000	0.00000	0.00000	31.8264	9.33326	28.8540	9.33326	5506330000000	0.0000208057	48063.7
0.00000	0.00000	0.00000	31.7475	9.34131	28.7732	9.34131	5231560000000	0.0000206881	48336.9
0.00000	0.00000	0.00000	31.6700	9.34705	28.6945	9.34705	4975230000000	0.0000203490	49142.5
0.00000	0.00000	0.00000	31.5900	9.35311	28.6133	9.35311	4723750000000	0.0000200480	49880.4
0.00000	0.00000	0.00000	31.5123	9.36034	28.5339	9.36034	4491580000000	0.0000199572	50107.2
0.00000	0.00000	0.00000	31.4357	9.36562	28.4563	9.36562	4273940000000	0.0000196655	50850.5
0.00000	0.00000	0.00000	31.3586	9.37056	28.3782	9.37056	4065430000000	0.0000193493	51681.6
0.00000	0.00000	0.00000	31.2822	9.37733	28.3003	9.37733	3868960000000	0.0000193245	51747.8
0.00000	0.00000	0.00000	31.2058	9.38265	28.2229	9.38265	3682030000000	0.0000191337	52263.7
0.00000	0.00000	0.00000	31.1274	9.38589	28.1440	9.38589	3499380000000	0.0000186447	53634.6
0.00000	0.00000	0.00000	31.0507	9.39093	28.0664	9.39093	3329590000000	0.0000184637	54160.2
0.00000	0.00000	0.00000	30.9744	9.39597	27.9892	9.39597	3168920000000	0.0000183216	54580.4
0.00000	0.00000	0.00000	30.8978	9.40049	27.9117	9.40049	3015320000000	0.0000181276	55164.5
0.00000	0.00000	0.00000	30.8210	9.40397	27.8345	9.40397	2868860000000	0.0000177902	56210.8
0.00000	0.00000	0.00000	30.7439	9.40746	27.7569	9.40746	2728910000000	0.0000174757	57222.4
0.00000	0.00000	0.00000	30.6674	9.41221	27.6795	9.41221	2596750000000	0.0000174044	57456.8
0.00000	0.00000	0.00000	30.5908	9.41635	27.6023	9.41635	2471010000000	0.0000172619	57931.2
0.00000	0.00000	0.00000	30.5136	9.41990	27.5246	9.41990	2350310000000	0.0000170352	58702.0
0.00000	0.00000	0.00000	30.4359	9.42272	27.4467	9.42272	2234800000000	0.0000166972	59890.2
0.00000	0.00000	0.00000	30.3590	9.42509	27.3696	9.42509	2126000000000	0.0000163068	61324.1
0.00000	0.00000	0.00000	30.2818	9.42827	27.2921	9.42827	2022230000000	0.0000160857	62166.9
0.00000	0.00000	0.00000	30.2036	9.43200	27.2133	9.43200	1922190000000	0.0000159833	62565.3
0.00000	0.00000	0.00000	30.1257	9.43543	27.1350	9.43543	1827450000000	0.0000158560	63067.6
0.00000	0.00000	0.00000	30.0481	9.43810	27.0573	9.43810	1737850000000	0.0000156078	64070.4
0.00000	0.00000	0.00000	29.9699	9.44061	26.9789	9.44061	1651840000000	0.0000153402	65188.2
0.00000	0.00000	0.00000	29.8920	9.44275	26.9010	9.44275	1570520000000	0.0000150214	66571.8
0.00000	0.00000	0.00000	29.8146	9.44510	26.8235	9.44510	1493580000000	0.0000147727	67692.5
0.00000	0.00000	0.00000	29.7357	9.44771	26.7444	9.44771	1419020000000	0.0000145856	68560.6
0.00000	0.00000	0.00000	29.6588	9.45023	26.6673	9.45023	1349990000000	0.0000144209	69343.6
0.00000	0.00000	0.00000	29.5806	9.45335	26.5888	9.45335	1283270000000	0.0000144105	69394.1
0.00000	0.00000	0.00000	29.5019	9.45610	26.5099	9.45610	1219400000000	0.0000143418	69726.3
0.00000	0.00000	0.00000	29.4236	9.45771	26.4317	9.45771	1158990000000	0.0000140205	71324.1
0.00000	0.00000	0.00000	29.3451	9.45901	26.3535	9.45901	1101500000000	0.0000136362	73334.0
0.00000	0.00000	0.00000	29.2655	9.46047	26.2741	9.46047	1046020000000	0.0000133030	75170.8
0.00000	0.00000	0.00000	29.1855	9.46177	26.1944	9.46177	993167000000	0.0000129439	77256.4
0.00000	0.00000	0.00000	29.1057	9.46314	26.1148	9.46314	943060000000	0.0000126186	79248.0
0.00000	0.00000	0.00000	29.0253	9.46507	26.0345	9.46507	895149000000	0.0000124495	80324.3
0.00000	0.00000	0.00000	28.9448	9.46727	25.9539	9.46727	849554000000	0.0000123684	80851.1
0.00000	0.00000	0.00000	28.8647	9.46878	25.8740	9.46878	806547000000	0.0000121319	82427.4
0.00000	0.00000	0.00000	28.7827	9.47077	25.7921	9.47077	764792000000	0.0000120302	83124.4
0.00000	0.00000	0.00000	28.7027	9.47293	25.7121	9.47293	726114000000	0.0000120177	83210.7
0.00000	0.00000	0.00000	28.6206	9.47433	25.6302	9.47433	688436000000	0.0000117947	84783.7
0.00000	0.00000	0.00000	28.5383	9.47556	25.5482	9.47556	652657000000	0.0000115359	86685.6
0.00000	0.00000	0.00000	28.4557	9.47655	25.4661	9.47655	618633000000	0.0000112234	89099.5
0.00000	0.00000	0.00000	28.3731	9.47773	25.3837	9.47773	586333000000	0.0000109821	91057.1
0.00000	0.00000	0.00000	28.2885	9.47834	25.2997	9.47834	555036000000	0.0000105721	94588.7
0.00000	0.00000	0.00000	28.2037	9.47922	25.2153	9.47922	525327000000	0.0000102576	97488.5
0.00000	0.00000	0.00000	28.1197	9.48041	25.1316	9.48041	497465000000	0.0000100532	99470.3
0.00000	0.00000	0.00000	28.0306	9.48132	25.0430	9.48132	469537000000	0.00000975178	102545
0.00000	0.00000	0.00000	27.9411	9.48238	24.9539	9.48238	443040000000	0.00000950706	105185
0.00000	0.00000	0.00000	27.8524	9.48333	24.8656	9.48333	418269000000	0.00000925231	108081
0.00000	0.00000	0.00000	27.7643	9.48428	24.7780	9.48428	395042000000	0.00000901648	110908
0.00000	0.00000	0.00000	27.6771	9.48552	24.6911	9.48552	373307000000	0.00000888663	112529
0.00000	0.00000	0.00000	27.5884	9.48674	24.6028	9.48674	352446000000	0.00000876355	114109
0.00000	0.00000	0.00000	27.4989	9.48774	24.5137	9.48774	332560000000	0.00000857932	116559
0.00000	0.00000	0.00000	27.4090	9.48907	24.4241	9.48907	313717000000	0.00000852032	117367
0.00000	0.00000	0.00000	27.3169	9.49029	24.3325	9.49029	295540000000	0.00000843687	118527
0.00000	0.00000	0.00000	27.2252	9.49079	24.2414	9.49079	278469000000	0.00000812012	123151
0.00000	0.00000	0.00000	27.1321	9.49189	24.1487	9.49189	262148000000	0.00000801994	124689
0.00000	0.00000	0.00000	27.0392	9.49309	24.0562	9.49309	246818000000	0.00000798043	125307
0.00000	0.00000	0.00000	26.9442	9.49357	23.9619	9.49357	232064000000	0.00000767454	130301
0.00000	0.00000	0.00000	26.8491	9.49429	23.8673	9.49429	218181000000	0.00000747654	133752
0.00000	0.00000	0.00000	26.7525	9.49495	23.7714	9.49495	204932000000	0.00000726256	137692
0.00000	0.00000	0.00000	26.6543	9.49553	23.6738	9.49553	192285000000	0.00000702791	142290
0.00000	0.00000	0.00000	26.5559	9.49595	23.5761	9.49595	180396000000	0.00000674450	148269
0.00000	0.00000	0.00000	26.4549	9.49664	23.4757	9.49664	168948000000	0.00000656439	152337
0.00000	0.00000	0.00000	26.3526	9.49670	23.3742	9.49670	158101000000	0.00000616165	162294
0.00000	0.00000	0.00000	26.2503	9.49709	23.2727	9.49709	147954000000	0.00000589647	169593
0.00000	0.00000	0.00000	26.1465	9.49750	23.1697	9.49750	138322000000	0.00000565058	176973
0.00000	0.00000	0.00000	26.0411	9.49810	23.0649	9.49810	129176000000	0.00000547196	182750
0.00000	0.00000	0.00000	25.9340	9.49842	22.9586	9.49842	120505000000	0.00000520602	192085
0.00000	0.00000	0.00000	25.8272	9.49858	22.8527	9.49858	112442000000	0.00000490979	203675
0.00000	0.00000	0.00000	25.7180	9.49918	22.7443	9.49918	104755000000	0.00000475522	210295
0.00000	0.00000	0.00000	25.6070	9.49959	22.6341	9.49959	97477300000	0.00000454816	219869
0.00000	0.00000	0.00000	25.4943	9.49978	22.5222	9.49978	90602800000	0.00000428260	233503
0.00000	0.00000	0.00000	25.3804	9.50052	22.4090	9.50052	84148000000	0.00000419272	238509
0.00000	0.00000	0.00000	25.2648	9.50078	22.2944	9.50078	78071100000	0.00000396562	252167
0.00000	0.00000	0.00000	25.1481	9.50107	22.1785	9.50107	72377100000	0.00000375825	266081
0.00000	0.00000	0.00000	25.0303	9.50125	22.0616	9.50125	67051400000	0.00000352949	283327
0.00000	0.00000	0.00000	24.9116	9.50181	21.9438	9.50181	62083400000	0.00000341365	292941
0.00000	0.00000	0.00000	24.7897	9.50207	21.8228	9.50207	57362400000	0.00000322189	310377
0.00000	0.00000	0.00000	24.6668	9.50264	21.7008	9.50264	52967300000	0.00000312255	320251
0.00000	0.00000	0.00000	24.5427	9.50307	21.5776	9.50307	48870100000	0.00000299163	334266
0.00000	0.00000	0.00000	24.4158	9.50360	21.4516	9.50360	45009600000	0.00000289063	345946
0.00000	0.00000	0.00000	24.2856	9.50363	21.3225	9.50363	41363200000	0.00000266442	375316
0.00000	0.00000	0.00000	24.1558	9.50418	21.1937	9.50418	38024700000	0.00000258430	386953
0.00000	0.00000	0.00000	24.0223	9.50480	21.0610	9.50480	34869200000	0.00000252462	396099
0.00000	0.00000	0.00000	23.8903	9.50528	20.9300	9.50528	32007700000	0.00000244180	409534
0.00000	0.00000	0.00000	23.7556	9.50526	20.7964	9.50526	29328700000	0.00000223232	447963
0.00000	0.00000	0.00000	23.6186	9.50553	20.6605	9.50553	26835300000	0.00000210632	474762
0.00000	0.00000	0.00000	23.4797	9.50624	20.5226	9.50624	24523400000	0.00000209586	477131
0.00000	0.00000	0.00000	23.3405	9.50627	20.3846	9.50627	22406500000	0.00000192254	520144
0.00000	0.00000	0.00000	23.1984	9.50641	20.2436	9.50641	20432400000	0.00000178362	560657
0.00000	0.00000	0.00000	23.0552	9.50707	20.1014	9.50707	18620800000	0.00000177466	563488
0.00000	0.00000	0.00000	22.9098	9.50716	19.9572	9.50716	16944100000	0.00000163637	611110
0.00000	0.00000	0.00000	22.7617	9.50777	19.8102	9.50777	15392400000	0.00000162571	615118
0.00000	0.00000	0.00000	22.6101	9.50794	19.6597	9.50794	13950100000	0.00000151248	661165
0.00000	0.00000	0.00000	22.4572	9.50818	19.5081	9.50818	12633500000	0.00000142403	702230
0.00000	0.00000	0.00000	22.3014	9.50861	19.3534	9.50861	11418700000	0.00000138494	722052
0.00000	0.00000	0.00000	22.1437	9.50882	19.1971	9.50882	10308700000	0.00000129848	770132
0.00000	0.00000	0.00000	21.9825	9.50896	19.0372	9.50896	9285040000	0.00000120196	831974
0.00000	0.00000	0.00000	21.8174	9.50918	18.8734	9.50918	8341960000	0.00000112671	887540
0.00000	0.00000	0.00000	21.6471	9.50959	18.7044	9.50959	7469380000	0.00000109719	911417
0.00000	0.00000	0.00000	21.4735	9.51021	18.5320	9.51021	6673770000	0.00000112999	884966
0.00000	0.00000	0.00000	21.2961	9.51030	18.3561	9.51030	5948520000	0.00000103123	969717
0.00000	0.00000	0.00000	21.1145	9.51050	18.1760	9.51050	5287550000	0.000000965248	1036000
0.00000	0.00000	0.00000	20.9268	9.51027	17.9899	9.51027	4681140000	0.000000805163	1241980
0.00000	0.00000	0.00000	20.7316	9.51055	17.7963	9.51055	4124430000	0.000000763612	1309560
0.00000	0.00000	0.00000	20.5278	9.51079	17.5941	9.51079	3613690000	0.000000715634	1397360
0.00000	0.00000	0.00000	20.3170	9.51125	17.3850	9.51125	3151870000	0.000000720064	1388770
