Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.164898	8.914793	0	37.800324	-0.27045	37.875	-0.27045	2.600548E+14	1.987039E-5	50326.036277	5.946315E+16	1.425247E+13	1.523445E-5	14.775993	1.146249	0	0
5.125585	8.91835	-0.58798	37.676524	0.372689	37.572066	0.372689	2.403601E+14	1.97483E-5	50637.182632	5.937079E+16	0	0	14.730919	1.143172	0	0
5.157273	8.916001	-0.411842	37.553312	0.976654	37.27552	0.976654	2.22215E+14	1.964657E-5	50899.387246	5.928569E+16	0	0	14.772926	1.137544	0	0
5.321049	8.916017	-0.612009	37.434527	1.519391	36.996286	1.519391	2.059994E+14	1.954953E-5	51152.060239	5.920964E+16	0	0	14.781314	1.133925	0	0
6.005871	8.909528	1.800415	37.317456	2.010153	36.72974	2.010153	1.911592E+14	1.94306E-5	51465.157323	5.914004E+16	0	0	14.7589	1.130114	0	0
7.481917	8.870885	2.323418	37.199618	2.466675	36.46864	2.466675	1.772863E+14	1.929631E-5	51823.316192	5.907498E+16	0	0	14.768641	1.123737	0	0
9.307097	8.84008	2.255759	37.083528	2.888483	36.216259	2.888483	1.645916E+14	1.916851E-5	52168.857085	5.901544E+16	0	0	14.772603	1.11366	0	0
11.156141	8.832997	2.069451	36.97077	3.281411	35.973065	3.281411	1.531218E+14	1.907655E-5	52420.33735	5.896165E+16	0	0	14.79444	1.104102	0	0
12.974517	8.834653	1.858633	36.858665	3.646359	35.736235	3.646359	1.425021E+14	1.89833E-5	52677.834597	5.891184E+16	0	0	14.798371	1.096138	0	0
14.77924	8.833097	1.658962	36.746544	3.978843	35.506747	3.978843	1.3261E+14	1.885548E-5	53034.96289	5.886545E+16	0	0	14.793097	1.086165	0	0
16.595457	8.834528	1.449169	36.636531	4.288018	35.284511	4.288018	1.23565E+14	1.874344E-5	53351.978323	5.882303E+16	0	0	14.823573	1.074574	0	0
18.393936	8.825235	1.272069	36.526256	4.578723	35.065574	4.578723	1.151121E+14	1.863189E-5	53671.401732	5.878339E+16	0	0	14.844242	1.063079	0	0
20.194975	8.822602	1.074837	36.415719	4.850081	34.850418	4.850081	1.072146E+14	1.851213E-5	54018.62962	5.874635E+16	0	0	14.854911	1.052914	0	0
22.012282	8.823078	0.867591	36.306342	5.100447	34.641455	5.100447	9.992922E+13	1.838673E-5	54387.030125	5.871218E+16	0	0	14.87136	1.043021	0	0
23.803768	8.816926	0.679954	36.197096	5.334619	34.436147	5.334619	9.314309E+13	1.825907E-5	54767.294284	5.868036E+16	0	0	14.881316	1.032475	0	0
25.608572	8.787713	0.534878	36.09017	5.554787	34.236544	5.554787	8.694447E+13	1.816076E-5	55063.766826	5.865129E+16	0	0	14.891431	1.021992	0	0
26.221567	8.763957	0.503877	35.983031	5.76007	34.040122	5.76007	8.114462E+13	1.805222E-5	55394.84042	5.862409E+16	0	0	14.897218	1.01162	0	0
26.81482	8.728396	0.483656	35.878881	5.949083	33.851355	5.949083	7.587545E+13	1.79558E-5	55692.307639	5.859937E+16	0	0	14.911833	1.001862	0	0
27.411147	8.675704	0.47085	35.77416	6.124982	33.665087	6.124982	7.092036E+13	1.784137E-5	56049.508375	5.857614E+16	0	0	14.909904	0.992121	0	0
28.005915	8.607028	0.458125	35.671072	6.288772	33.48377	6.288772	6.635707E+13	1.773459E-5	56386.981016	5.855473E+16	0	0	14.929308	0.981773	0	0
28.58996	8.514625	0.449399	35.56885	6.440485	33.306613	6.440485	6.212066E+13	1.762034E-5	56752.58836	5.853487E+16	0	0	14.948209	0.971785	0	0
29.184849	8.402632	0.436619	35.46818	6.58313	33.133523	6.58313	5.821176E+13	1.752173E-5	57071.972193	5.851653E+16	0	0	14.953073	0.962824	0	0
29.743972	8.26015	0.42827	35.364193	6.71618	32.958835	6.71618	5.443106E+13	1.737521E-5	57553.268062	5.84988E+16	0	0	14.945082	0.953912	0	0
30.275213	8.099901	0.41745	35.26465	6.839501	32.792201	6.839501	5.104122E+13	1.726131E-5	57933.019193	5.84829E+16	0	0	14.965039	0.94472	0	0
