Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.17669	8.95709	0.00000	37.8514	-0.659410	38.0058	-0.659410	268623000000000	0.0000196046	51008.2
4.17809	8.95914	-0.481069	37.8374	-0.611348	37.9808	-0.611348	266248000000000	0.0000195289	51206.1
4.25596	8.95888	-0.489793	37.7517	-0.147228	37.7866	-0.147228	252135000000000	0.0000194365	51449.6
5.11701	8.95874	-0.585923	37.6432	0.406952	37.5456	0.406952	235302000000000	0.0000193146	51774.3
6.86280	8.95442	1.13285	37.5213	1.00756	37.2763	1.00756	217718000000000	0.0000192214	52025.2
8.65944	8.95138	1.30162	37.3972	1.57104	37.0099	1.57104	201145000000000	0.0000191130	52320.3
10.5621	8.94493	1.46207	37.2726	2.09290	36.7495	2.09290	185755000000000	0.0000189926	52652.1
12.3725	8.94177	1.38213	37.1507	2.57515	36.4985	2.57515	171821000000000	0.0000188954	52922.8
14.1941	8.92812	1.40182	37.0298	3.01644	36.2559	3.01644	159018000000000	0.0000187865	53229.8
15.9953	8.91531	1.31614	36.9085	3.42729	36.0179	3.42729	147126000000000	0.0000186729	53553.5
17.8220	8.91294	1.12639	36.7895	3.80052	35.7895	3.80052	136310000000000	0.0000185524	53901.3
19.6244	8.90476	0.971190	36.6719	4.14296	35.5686	4.14296	126401000000000	0.0000184275	54266.6
21.4365	8.89873	0.797545	36.5568	4.45912	35.3553	4.45912	117393000000000	0.0000183172	54593.3
23.2453	8.88974	0.630884	36.4420	4.75422	35.1461	4.75422	109040000000000	0.0000182085	54919.5
25.0590	8.86449	0.505087	36.3265	5.03067	34.9393	5.03067	101230000000000	0.0000180944	55265.6
26.8433	8.78867	0.443572	36.2129	5.28541	34.7392	5.28541	94095500000000	0.0000179861	55598.5
27.4337	8.74425	0.429110	36.1029	5.51722	34.5480	5.51722	87659400000000	0.0000178850	55912.7
28.0295	8.68560	0.416184	35.9934	5.73087	34.3611	5.73087	81684800000000	0.0000177697	56275.5
28.6191	8.61582	0.400373	35.8848	5.92912	34.1786	5.92912	76164700000000	0.0000176536	56645.5
29.1912	8.52252	0.388711	35.7769	6.11452	33.9993	6.11452	71044700000000	0.0000175409	57009.5
29.7823	8.41014	0.372267	35.6698	6.28712	33.8236	6.28712	66299900000000	0.0000174277	57380.0
30.3602	8.26399	0.359210	35.5614	6.44840	33.6488	6.44840	61821600000000	0.0000172952	57819.5
30.9496	8.07917	0.345721	35.4563	6.59684	33.4808	6.59684	57764200000000	0.0000171765	58219.2
31.5223	7.84335	0.335068	35.3508	6.73482	33.3146	6.73482	53960600000000	0.0000170417	58679.4
32.0896	7.54693	0.326931	35.2486	6.86344	33.1544	6.86344	50513000000000	0.0000169329	59056.5
32.6549	7.17709	0.320783	35.1474	6.98322	32.9974	6.98322	47315800000000	0.0000168236	59440.1
33.2074	6.74344	0.314760	35.0466	7.09666	32.8421	7.09666	44331500000000	0.0000167237	59795.5
33.7516	6.23293	0.310534	34.9444	7.20285	32.6869	7.20285	41498300000000	0.0000166026	60231.6
34.2858	5.64787	0.306727	34.8453	7.30007	32.5376	7.30007	38920900000000	0.0000164850	60661.3
34.8069	5.00100	0.302235	34.7486	7.39056	32.3929	7.39056	36563200000000	0.0000163809	61046.6
35.3119	4.29976	0.297866	34.6528	7.47569	32.2503	7.47569	34364400000000	0.0000162806	61423.0
35.8007	3.55212	0.297759	34.5564	7.55531	32.1085	7.55531	32287800000000	0.0000161656	61859.6
36.2629	2.78008	0.302416	34.4609	7.63061	31.9688	7.63061	30352800000000	0.0000160596	62268.2
36.7084	1.98965	0.308812	34.3669	7.70094	31.8321	7.70094	28561600000000	0.0000159579	62664.9
30.0939	8.34168	0.363075	34.2738	7.76984	31.6965	7.76984	26890900000000	0.0000158963	62907.6
37.7240	0.00000	0.00000	34.1803	7.83255	31.5623	7.83255	25311600000000	0.0000157971	63302.7
0.00000	0.00000	0.00000	34.0879	7.89168	31.4302	7.89168	23841200000000	0.0000157053	63672.9
0.00000	0.00000	0.00000	33.9953	7.94622	31.2991	7.94622	22453800000000	0.0000155894	64146.3
0.00000	0.00000	0.00000	33.9032	7.99787	31.1694	7.99787	21153900000000	0.0000154776	64609.4
0.00000	0.00000	0.00000	33.8139	8.04668	31.0440	8.04668	19966200000000	0.0000153920	64969.0
0.00000	0.00000	0.00000	33.7237	8.09266	30.9180	8.09266	18833200000000	0.0000152907	65399.3
0.00000	0.00000	0.00000	33.6347	8.13564	30.7943	8.13564	17777100000000	0.0000151886	65839.1
0.00000	0.00000	0.00000	33.5461	8.17608	30.6719	8.17608	16786100000000	0.0000150843	66294.1
0.00000	0.00000	0.00000	33.4596	8.21456	30.5525	8.21456	15871400000000	0.0000150016	66659.7
0.00000	0.00000	0.00000	33.3731	8.25028	30.4339	8.25028	15006100000000	0.0000149004	67112.2
0.00000	0.00000	0.00000	33.2861	8.28449	30.3150	8.28449	14183500000000	0.0000148000	67567.8
0.00000	0.00000	0.00000	33.2009	8.31665	30.1990	8.31665	13422000000000	0.0000147086	67987.6
0.00000	0.00000	0.00000	33.1158	8.34660	30.0837	8.34660	12701700000000	0.0000146021	68483.5
0.00000	0.00000	0.00000	33.0302	8.37567	29.9680	8.37567	12016400000000	0.0000145051	68941.3
