Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.18930	6.42461	0.00000	65.0626	-0.313958	65.1654	-0.313958	3881420000000000	0.000241795	4110.72
3.25501	6.43216	-0.549871	65.7145	-0.525365	65.8712	-0.525365	4522830000000000	0.000273182	3626.61
5.79875	6.42860	-0.941614	65.6524	-0.193289	65.7106	-0.193289	4457910000000000	0.000282772	3503.43
8.60814	6.42796	-1.37800	65.4968	0.209126	65.4324	0.209126	4298910000000000	0.000290341	3413.54
11.4018	6.42087	3.77939	65.3272	0.612811	65.1338	0.612811	4131390000000000	0.000298408	3322.78
14.1656	6.42140	3.09030	65.1445	1.00759	64.8181	1.00759	3957330000000000	0.000306667	3234.87
16.9718	6.41987	3.31298	64.9669	1.37299	64.5112	1.37299	3794350000000000	0.000315306	3147.63
19.8318	6.41578	3.80931	64.7859	1.71868	64.2014	1.71868	3634410000000000	0.000324200	3062.59
22.7407	6.41882	2.73221	64.6024	2.04452	63.8903	2.04452	3478350000000000	0.000333362	2979.66
25.9562	6.37977	4.08967	64.4198	2.34332	63.5844	2.34332	3328810000000000	0.000342387	2902.28
28.9557	6.36966	3.71857	64.2405	2.61456	63.2873	2.61456	3187480000000000	0.000351190	2830.60
31.8537	6.36783	3.27907	64.0645	2.86623	62.9968	2.86623	3053850000000000	0.000360264	2760.26
34.7625	6.36757	2.82447	63.8867	3.09931	62.7075	3.09931	2923870000000000	0.000369108	2695.05
37.6622	6.36282	2.40779	63.7097	3.31572	62.4217	3.31572	2799140000000000	0.000377959	2632.78
40.5573	6.35182	2.03071	63.5385	3.51185	62.1473	3.51185	2682960000000000	0.000386664	2574.28
43.2785	6.37885	1.38391	63.3668	3.69598	61.8741	3.69598	2570570000000000	0.000395466	2517.69
46.1284	6.36371	1.07015	63.1985	3.86967	61.6064	3.86967	2464320000000000	0.000404896	2459.69
47.0622	6.35194	1.00577	63.0286	4.02988	61.3398	4.02988	2360920000000000	0.000413857	2407.04
47.9955	6.33749	0.942590	62.8607	4.17942	61.0776	4.17942	2262360000000000	0.000422995	2355.60
48.9278	6.31768	0.889970	62.6950	4.31728	60.8210	4.31728	2168590000000000	0.000431987	2307.08
49.8631	6.29474	0.830205	62.5331	4.44243	60.5724	4.44243	2080120000000000	0.000440524	2262.84
50.8027	6.26179	0.784705	62.3739	4.55965	60.3288	4.55965	1996090000000000	0.000449298	2219.08
51.7455	6.21888	0.742283	62.2126	4.66929	60.0844	4.66929	1913910000000000	0.000457710	2178.71
52.6943	6.16420	0.700850	62.0568	4.76973	59.8494	4.76973	1837270000000000	0.000466048	2140.10
53.6281	6.09506	0.661741	61.8973	4.86332	59.6118	4.86332	1761510000000000	0.000473616	2106.26
54.5444	6.00433	0.630362	61.7459	4.95078	59.3856	4.95078	1692000000000000	0.000481926	2070.26
55.4883	5.88733	0.596519	61.5918	5.03275	59.1576	5.03275	1623640000000000	0.000489689	2037.74
56.3990	5.74131	0.566426	61.4372	5.11075	58.9297	5.11075	1557360000000000	0.000497581	2005.70
57.3003	5.55305	0.541466	61.2854	5.18219	58.7074	5.18219	1494490000000000	0.000504952	1976.68
58.2198	5.31427	0.516236	61.1389	5.24880	58.4932	5.24880	1435860000000000	0.000512623	1947.33
