Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.73680	6.18307	0.00000	65.1458	-0.414517	65.2923	-0.414517	3958570000000000	0.000251871	3944.28
2.73644	6.17920	5.31264	65.7302	-0.589724	65.9250	-0.589724	4539330000000000	0.000281351	3520.07
5.32770	6.17516	6.05718	65.6746	-0.320763	65.7812	-0.320763	4481010000000000	0.000289222	3424.21
8.23654	6.17400	5.79623	65.5232	0.0805368	65.4960	0.0805368	4325570000000000	0.000297549	3329.73
11.1269	6.16261	6.21170	65.3439	0.509687	65.1678	0.509687	4147610000000000	0.000306889	3229.95
13.8845	6.16293	5.75441	65.1524	0.918491	64.8282	0.918491	3964750000000000	0.000316139	3137.07
16.7192	6.15702	5.46466	64.9643	1.28846	64.4999	1.28846	3792060000000000	0.000325224	3050.94
19.5761	6.15869	4.95590	64.7810	1.62930	64.1820	1.62930	3630140000000000	0.000334640	2966.41
22.4472	6.15473	4.58552	64.5985	1.94230	63.8705	1.94230	3475100000000000	0.000343991	2887.00
25.3899	6.15235	4.15223	64.4205	2.23392	63.5676	2.23392	3329410000000000	0.000353907	2807.20
28.5973	6.09679	4.17671	64.2353	2.50304	63.2614	2.50304	3183520000000000	0.000363146	2736.89
31.4718	6.09642	3.70697	64.0566	2.74922	62.9675	2.74922	3047970000000000	0.000372610	2668.35
34.4257	6.09045	3.25720	63.8823	2.97180	62.6847	2.97180	2920660000000000	0.000381795	2605.04
37.3094	6.09522	2.75662	63.7083	3.17725	62.4062	3.17725	2798190000000000	0.000390787	2545.94
40.2012	6.09316	2.29419	63.5361	3.37024	62.1321	3.37024	2681360000000000	0.000400164	2487.04
42.9029	6.13359	1.55573	63.3638	3.55079	61.8606	3.55079	2568660000000000	0.000409638	2430.23
45.7540	6.12422	1.17460	63.1930	3.71848	61.5938	3.71848	2460950000000000	0.000419163	2375.65
46.7182	6.11445	1.09277	63.0238	3.87409	61.3318	3.87409	2358060000000000	0.000428707	2323.37
