Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.10693	8.90413	0.00000	37.8993	-0.626997	38.0752	-0.626997	276930000000000	0.0000203919	49039.0
4.11272	8.90255	1.37883	37.8850	-0.589116	38.0504	-0.589116	274417000000000	0.0000202875	49291.4
4.19715	8.90293	1.25064	37.8005	-0.113271	37.8324	-0.113271	260073000000000	0.0000202417	49402.9
5.11111	8.89546	2.01394	37.6970	0.412420	37.5800	0.412420	243504000000000	0.0000201253	49688.5
6.90128	8.88932	2.04536	37.5823	0.983909	37.3015	0.983909	226352000000000	0.0000200576	49856.2
8.68094	8.88791	1.88907	37.4590	1.54636	37.0147	1.54636	209233000000000	0.0000199579	50105.3
10.5753	8.88289	1.77321	37.3356	2.06821	36.7375	2.06821	193384000000000	0.0000198544	50366.7
12.3942	8.88036	1.59910	37.2147	2.54457	36.4741	2.54457	179000000000000	0.0000197542	50622.2
14.2119	8.87174	1.48084	37.0955	2.98376	36.2215	2.98376	165851000000000	0.0000196608	50862.5
16.0028	8.85981	1.36961	36.9760	3.39456	35.9755	3.39456	153629000000000	0.0000195699	51098.9
17.8228	8.86075	1.15829	36.8575	3.77035	35.7394	3.77035	142392000000000	0.0000194661	51371.3
19.6249	8.85289	0.998165	36.7402	4.11469	35.5125	4.11469	132065000000000	0.0000193523	51673.4
21.4432	8.85499	0.782337	36.6248	4.43014	35.2952	4.43014	122637000000000	0.0000192380	51980.4
23.2438	8.84957	0.605075	36.5114	4.72266	35.0856	4.72266	114013000000000	0.0000191362	52256.9
25.0549	8.83260	0.467816	36.3985	4.99251	34.8826	4.99251	106032000000000	0.0000190244	52564.1
26.8493	8.77301	0.405743	36.2878	5.24410	34.6866	5.24410	98743900000000	0.0000189347	52813.1
27.4406	8.74024	0.388833	36.1782	5.47926	34.4960	5.47926	92014500000000	0.0000188557	53034.2
28.0479	8.68796	0.380867	36.0680	5.69562	34.3096	5.69562	85708100000000	0.0000187478	53339.6
28.6332	8.61938	0.375061	35.9599	5.89494	34.1302	5.89494	79939600000000	0.0000186442	53635.9
29.2084	8.53173	0.368327	35.8532	6.07819	33.9566	6.07819	74627100000000	0.0000185338	53955.3
29.7947	8.41838	0.359864	35.7462	6.25025	33.7857	6.25025	69652500000000	0.0000184199	54289.0
30.3703	8.26898	0.353215	35.6402	6.41204	33.6184	6.41204	65045400000000	0.0000183183	54590.3
30.9459	8.08452	0.344632	35.5328	6.56242	33.4528	6.56242	60691100000000	0.0000181896	54976.5
31.5374	7.83614	0.337728	35.4266	6.70266	33.2912	6.70266	56669900000000	0.0000180664	55351.4
32.1060	7.54036	0.330263	35.3212	6.83260	33.1333	6.83260	52939800000000	0.0000179359	55754.2
32.6624	7.17937	0.325042	35.2202	6.95241	32.9832	6.95241	49596400000000	0.0000178346	56070.7
33.2161	6.74622	0.320146	35.1208	7.06409	32.8369	7.06409	46508500000000	0.0000177393	56372.0
33.7550	6.24603	0.316258	35.0228	7.16673	32.6949	7.16673	43654100000000	0.0000176343	56707.7
34.2916	5.66347	0.313007	34.9249	7.26307	32.5549	7.26307	40978200000000	0.0000175251	57061.0
34.8158	5.02198	0.308486	34.8274	7.35290	32.4170	7.35290	38474000000000	0.0000174069	57448.5
35.3226	4.32724	0.305544	34.7320	7.43735	32.2829	7.43735	36170500000000	0.0000173069	57780.4
35.8122	3.58769	0.304213	34.6369	7.51705	32.1506	7.51705	34012700000000	0.0000172096	58106.9
36.2819	2.81770	0.307755	34.5420	7.59214	32.0198	7.59214	31988500000000	0.0000171118	58439.3
36.7172	2.05317	0.314186	34.4487	7.66194	31.8923	7.66194	30113700000000	0.0000170141	58774.8
30.1641	8.33026	0.354192	34.3561	7.73018	31.7659	7.73018	28362900000000	0.0000169563	58975.0
37.7756	0.00000	0.00000	34.2635	7.79289	31.6412	7.79289	26712600000000	0.0000168709	59273.6
0.00000	0.00000	0.00000	34.1715	7.85122	31.5184	7.85122	25167400000000	0.0000167756	59610.5
0.00000	0.00000	0.00000	34.0810	7.90535	31.3987	7.90535	23736300000000	0.0000166792	59955.0
0.00000	0.00000	0.00000	33.9902	7.95639	31.2794	7.95639	22380200000000	0.0000165731	60338.6
0.00000	0.00000	0.00000	33.8998	8.00419	31.1615	8.00419	21107700000000	0.0000164611	60749.5
0.00000	0.00000	0.00000	33.8107	8.04950	31.0459	8.04950	19924800000000	0.0000163624	61115.7
0.00000	0.00000	0.00000	33.7237	8.09159	30.9336	8.09159	18832300000000	0.0000162663	61476.8
0.00000	0.00000	0.00000	33.6364	8.13222	30.8214	8.13222	17797200000000	0.0000161814	61799.3
0.00000	0.00000	0.00000	33.5491	8.17024	30.7100	8.17024	16819100000000	0.0000160843	62172.3
0.00000	0.00000	0.00000	33.4631	8.20602	30.6006	8.20602	15907000000000	0.0000159917	62532.4
0.00000	0.00000	0.00000	33.3780	8.23960	30.4930	8.23960	15054100000000	0.0000158990	62896.9
0.00000	0.00000	0.00000	33.2924	8.27150	30.3854	8.27150	14242000000000	0.0000157998	63291.8
0.00000	0.00000	0.00000	33.2082	8.30148	30.2798	8.30148	13485300000000	0.0000157045	63676.0
0.00000	0.00000	0.00000	33.1239	8.33004	30.1746	8.33004	12768500000000	0.0000156095	64063.7
0.00000	0.00000	0.00000	33.0399	8.35671	30.0704	8.35671	12092100000000	0.0000155029	64504.1
0.00000	0.00000	0.00000	32.9555	8.38219	29.9661	8.38219	11448800000000	0.0000153946	64957.9
0.00000	0.00000	0.00000	32.8729	8.40611	29.8642	8.40611	10851600000000	0.0000152925	65391.6
0.00000	0.00000	0.00000	32.7905	8.42889	29.7630	8.42889	10287300000000	0.0000151921	65823.8
0.00000	0.00000	0.00000	32.7089	8.45032	29.6630	8.45032	9757100000000	0.0000150896	66270.7
0.00000	0.00000	0.00000	32.6270	8.47090	29.5630	8.47090	9252610000000	0.0000149893	66714.2
0.00000	0.00000	0.00000	32.5461	8.49014	29.4646	8.49014	8779870000000	0.0000148842	67185.1
0.00000	0.00000	0.00000	32.4661	8.50829	29.3676	8.50829	8336460000000	0.0000147805	67656.7
0.00000	0.00000	0.00000	32.3851	8.52587	29.2695	8.52587	7909740000000	0.0000146756	68140.1
0.00000	0.00000	0.00000	32.3056	8.54267	29.1734	8.54267	7512480000000	0.0000145866	68556.0
0.00000	0.00000	0.00000	32.2258	8.55859	29.0773	8.55859	7133880000000	0.0000144899	69013.7
