Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.055465	6.029233	0	52.711565	0.142241	52.615163	0.142241	1.032659E+16	0.000814	1051.674196	8.434086E+16	1.09866E+15	0.001085	19.978318	1.145861	0	0
3.358718	6.03203	-0.545959	52.601796	0.446679	52.298814	0.446679	1.025814E+16	0.000757	1146.906868	8.401984E+16	0	0	19.753696	1.144452	0	0
3.62338	6.031223	-0.622812	52.483084	0.777408	51.955292	0.777408	9.957091E+15	0.000752	1164.50696	8.260796E+16	0	0	19.517891	1.1411	0	0
6.386633	6.026586	3.798156	52.365067	1.100568	51.617208	1.100568	9.585602E+15	0.000764	1156.67138	8.086572E+16	0	0	19.311373	1.139388	0	0
10.956017	6.011255	4.527933	52.246763	1.401467	51.293582	1.401467	9.197039E+15	0.000779	1143.260084	7.904341E+16	0	0	19.20842	1.136968	0	0
14.622008	6.009173	3.987398	52.12948	1.689024	50.979703	1.689024	8.823945E+15	0.000796	1126.369631	7.729365E+16	0	0	19.187503	1.132143	0	0
18.122138	6.00358	3.553139	52.008359	1.965271	50.669304	1.965271	8.462761E+15	0.000813	1110.394755	7.559974E+16	0	0	19.106994	1.125407	0	0
22.401378	5.997279	2.966776	51.888177	2.214452	50.377968	2.214452	8.116984E+15	0.000832	1092.639606	7.397809E+16	0	0	19.032778	1.119014	0	0
26.789709	5.994849	2.276531	51.768036	2.450867	50.095079	2.450867	7.772354E+15	0.000851	1075.129312	7.236182E+16	0	0	18.921643	1.113218	0	0
31.272304	5.99237	1.566614	51.644791	2.671922	49.819246	2.671922	7.442542E+15	0.000868	1060.282993	7.081505E+16	0	0	18.902745	1.105615	0	0
35.672925	5.9603	1.155241	51.528652	2.877819	49.560709	2.877819	7.124572E+15	0.000886	1044.801397	6.932381E+16	0	0	18.841744	1.096164	0	0
36.784542	5.936729	1.109508	51.404386	3.068295	49.304225	3.068295	6.810208E+15	0.000902	1031.223624	6.784948E+16	0	0	18.777682	1.086698	0	0
37.884499	5.906085	1.058377	51.286082	3.236655	49.06871	3.236655	6.524598E+15	0.000921	1015.117784	6.651001E+16	0	0	18.790106	1.077534	0	0
38.984365	5.879576	0.962716	51.166227	3.399566	48.835148	3.399566	6.230084E+15	0.000936	1003.952739	6.512878E+16	0	0	18.787984	1.068274	0	0
40.107762	5.845042	0.866917	51.041104	3.550954	48.603929	3.550954	5.960029E+15	0.000949	994.32566	6.386225E+16	0	0	18.79882	1.057892	0	0
41.209634	5.799734	0.777452	50.922759	3.693993	48.385157	3.693993	5.696398E+15	0.000964	983.883626	6.262586E+16	0	0	18.710196	1.04716	0	0
42.301698	5.715255	0.730842	50.802495	3.830671	48.168628	3.830671	5.431563E+15	0.000975	976.719808	6.138382E+16	0	0	18.651867	1.037056	0	0
43.386983	5.58049	0.705499	50.683293	3.954565	47.961811	3.954565	5.190544E+15	0.000989	966.647735	6.025347E+16	0	0	18.628057	1.027383	0	0
44.449414	5.369431	0.698654	50.566419	4.073519	47.76062	4.073519	4.954762E+15	0.001003	956.736116	5.914768E+16	0	0	18.663822	1.017327	0	0
45.474134	5.077932	0.696798	50.445543	4.182215	47.562269	4.182215	4.72989E+15	0.001014	948.891407	5.809306E+16	0	0	18.72132	1.006898	0	0
46.473656	4.703503	0.693009	50.332262	4.283665	47.376548	4.283665	4.517693E+15	0.001028	939.272222	5.709788E+16	0	0	18.680077	0.996945	0	0
47.44529	4.227317	0.692954	50.210202	4.380817	47.184697	4.380817	4.3066E+15	0.001037	933.326387	5.610789E+16	0	0	18.606815	0.987383	0	0
48.397583	3.62239	0.708991	50.093001	4.468523	47.004224	4.468523	4.116273E+15	0.001049	925.162475	5.521528E+16	0	0	18.599987	0.977662	0	0
49.280837	3.002155	0.714166	49.976249	4.555022	46.824942	4.555022	3.919076E+15	0.001058	920.033323	5.429045E+16	0	0	18.582673	0.967766	0	0
50.171694	2.20646	0.784436	49.855413	4.633157	46.647165	4.633157	3.737197E+15	0.001065	915.60448	5.343746E+16	0	0	18.650051	0.957965	0	0
50.952471	1.51952	0.843907	49.742541	4.70691	46.480484	4.70691	3.563069E+15	0.001075	909.020756	5.262082E+16	0	0	18.67036	0.948276	0	0
51.597324	0.883883	0.988159	49.622931	4.777494	46.309012	4.777494	3.390042E+15	0.00108	906.677431	5.180935E+16	0	0	18.643669	0.938849	0	0
52.025115	0.376607	1.552245	49.507731	4.84116	46.146775	4.84116	3.234828E+15	0.001088	901.550952	5.108141E+16	0	0	18.552216	0.929056	0	0
42.829067	5.647425	0.728781	49.393143	4.904728	45.985159	4.904728	3.0769E+15	0.001093	898.802609	5.034075E+16	0	0	18.521802	0.919446	0	0
52.752877	0	0	49.273819	4.962693	45.822508	4.962693	2.930977E+15	0.001097	896.95844	4.965639E+16	0	0	18.576141	0.910115	0	0
0	0	0	49.164091	5.017092	45.672111	5.017092	2.791662E+15	0.001104	892.566968	4.900302E+16	0	0	18.561089	0.901047	0	0
0	0	0	49.044276	5.069376	45.512775	5.069376	2.652581E+15	0.001106	892.17897	4.835075E+16	0	0	18.56971	0.891572	0	0
0	0	0	48.929525	5.118437	45.36082	5.118437	2.529915E+15	0.001112	888.721719	4.777546E+16	0	0	18.496085	0.882233	0	0
0	0	0	48.813427	5.166106	45.208395	5.166106	2.401517E+15	0.001113	888.915352	4.717329E+16	0	0	18.445917	0.873595	0	0
