Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.41407	6.02376	0.00000	51.8401	-0.640881	52.1446	-0.640881	9711550000000000	0.000648216	1386.13
2.93735	6.02702	-0.507395	52.3482	-0.844773	52.7425	-0.844773	11248200000000000	0.000728499	1162.66
3.80085	6.02771	-0.650071	52.4633	-0.689993	52.7841	-0.689993	11626800000000000	0.000770375	1073.67
6.11156	6.02233	3.03993	52.4382	-0.403348	52.6258	-0.403348	11543100000000000	0.000798940	1030.48
8.72184	6.01378	4.27293	52.3593	-0.0504448	52.3829	-0.0504448	11284300000000000	0.000826407	998.681
10.8624	6.00006	4.49487	52.2571	0.306189	52.1137	0.306189	10956800000000000	0.000852472	973.773
13.0073	5.97325	4.57599	52.1456	0.649447	51.8403	0.649447	10610000000000000	0.000878213	951.807
15.2048	5.97389	4.20068	52.0300	0.974995	51.5698	0.974995	10261100000000000	0.000904099	931.292
17.4603	5.97225	3.84044	51.9125	1.28037	51.3057	1.28037	9917710000000000	0.000930102	911.872
19.7385	5.97078	3.47364	51.7929	1.56926	51.0461	1.56926	9579170000000000	0.000956614	893.032
22.1111	5.96754	3.10837	51.6739	1.84007	50.7946	1.84007	9253220000000000	0.000983878	874.253
24.6832	5.96894	2.66347	51.5555	2.09169	50.5519	2.09169	8939000000000000	0.00101129	856.192
27.0081	5.97185	2.24603	51.4356	2.32428	50.3158	2.32428	8631080000000000	0.00103784	839.873
29.3102	5.96679	1.90878	51.3189	2.53674	50.0919	2.53674	8340830000000000	0.00106405	824.319
31.6563	5.96314	1.54800	51.2023	2.73549	49.8740	2.73549	8060090000000000	0.00109039	809.262
33.9615	5.95899	1.19623	51.0849	2.92192	49.6604	2.92192	7786140000000000	0.00111663	794.913
36.2723	5.95285	0.856298	50.9676	3.09542	49.4525	3.09542	7520950000000000	0.00114251	781.369
37.0155	5.93897	0.823921	50.8505	3.25832	49.2494	3.25832	7264640000000000	0.00116858	768.134
37.7737	5.93067	0.745425	50.7336	3.41315	49.0499	3.41315	7016730000000000	0.00119564	754.641
38.5461	5.91286	0.705305	50.6164	3.55710	48.8549	3.55710	6776180000000000	0.00122204	742.085
39.2908	5.89040	0.674791	50.4977	3.69281	48.6618	3.69281	6540140000000000	0.00124814	730.191
40.0432	5.86183	0.647283	50.3800	3.81861	48.4741	3.81861	6313490000000000	0.00127362	718.997
40.8154	5.82713	0.615028	50.2665	3.93460	48.2953	3.93460	6101700000000000	0.00129923	707.882
41.5633	5.77795	0.600129	50.1528	4.04361	48.1194	4.04361	5896070000000000	0.00132456	697.260
42.3113	5.71521	0.585757	50.0396	4.14572	47.9472	4.14572	5697740000000000	0.00134960	687.069
43.0671	5.63799	0.566791	49.9256	4.24273	47.7763	4.24273	5503990000000000	0.00137472	677.132
43.8113	5.53588	0.553495	49.8137	4.33279	47.6108	4.33279	5319710000000000	0.00139945	667.587
44.5590	5.39762	0.546328	49.7018	4.41613	47.4484	4.41613	5140900000000000	0.00142253	659.102
45.2862	5.22684	0.536606	49.5905	4.49536	47.2885	4.49536	4968560000000000	0.00144611	650.531
46.0003	5.01450	0.527135	49.4793	4.56998	47.1307	4.56998	4801490000000000	0.00146921	642.366
46.7182	4.74306	0.520924	49.3685	4.64064	46.9751	4.64064	4640020000000000	0.00149235	634.347
47.4046	4.42448	0.513610	49.2571	4.70889	46.8199	4.70889	4482670000000000	0.00151657	626.027
48.0784	4.04288	0.509611	49.1455	4.77346	46.6661	4.77346	4329710000000000	0.00154046	618.036
48.7379	3.60390	0.504782	49.0333	4.83389	46.5136	4.83389	4180630000000000	0.00156297	610.796
49.3681	3.12457	0.499439	48.9214	4.89029	46.3634	4.89029	4036590000000000	0.00158421	604.180
49.9671	2.61104	0.494162	48.8118	4.94312	46.2172	4.94312	3899660000000000	0.00160529	597.697
50.5517	2.05895	0.497577	48.7023	4.99348	46.0723	4.99348	3767030000000000	0.00162649	591.264
51.0769	1.51597	0.506135	48.5924	5.04127	45.9281	5.04127	3637870000000000	0.00164713	585.148
51.5614	0.987679	0.480060	48.4834	5.08690	45.7859	5.08690	3513640000000000	0.00166836	578.898
51.9797	0.505348	0.365617	48.3747	5.13028	45.6449	5.13028	3393420000000000	0.00168952	572.770
52.2911	0.147944	-0.401482	48.2660	5.17041	45.5057	5.17041	3276830000000000	0.00170819	567.592
52.4098	0.0229389	-6.98521	48.1577	5.20877	45.3676	5.20877	3164160000000000	0.00172708	562.392
42.9921	5.64450	0.571139	48.0489	5.24512	45.2300	5.24512	3054390000000000	0.00174501	557.577
52.2629	0.00000	0.00000	47.9418	5.27904	45.0954	5.27904	2949590000000000	0.00176188	553.133
0.00000	0.00000	0.00000	47.8341	5.31128	44.9609	5.31128	2847300000000000	0.00177773	549.056
0.00000	0.00000	0.00000	47.7271	5.34223	44.8278	5.34223	2748710000000000	0.00179413	544.830
0.00000	0.00000	0.00000	47.6216	5.37059	44.6975	5.37059	2654360000000000	0.00180775	541.477
0.00000	0.00000	0.00000	47.5162	5.39791	44.5679	5.39791	2562900000000000	0.00182167	538.042
0.00000	0.00000	0.00000	47.4107	5.42370	44.4389	5.42370	2474100000000000	0.00183411	535.062
0.00000	0.00000	0.00000	47.3051	5.44814	44.3105	5.44814	2387860000000000	0.00184536	532.434
0.00000	0.00000	0.00000	47.1994	5.47141	44.1825	5.47141	2304090000000000	0.00185563	530.088
0.00000	0.00000	0.00000	47.0932	5.49327	44.0546	5.49327	2222440000000000	0.00186365	528.383
0.00000	0.00000	0.00000	46.9877	5.51495	43.9276	5.51495	2143800000000000	0.00187429	525.906
0.00000	0.00000	0.00000	46.8807	5.53583	43.7992	5.53583	2066440000000000	0.00188396	523.707
0.00000	0.00000	0.00000	46.7736	5.55614	43.6710	5.55614	1991380000000000	0.00189439	521.292
0.00000	0.00000	0.00000	46.6656	5.57497	43.5427	5.57497	1918050000000000	0.00190118	519.882
0.00000	0.00000	0.00000	46.5593	5.59291	43.4166	5.59291	1848110000000000	0.00190812	518.408
0.00000	0.00000	0.00000	46.4543	5.60975	43.2924	5.60975	1781100000000000	0.00191377	517.263
0.00000	0.00000	0.00000	46.3489	5.62620	43.1680	5.62620	1715910000000000	0.00191998	515.950
0.00000	0.00000	0.00000	46.2430	5.64172	43.0434	5.64172	1652390000000000	0.00192405	515.205
0.00000	0.00000	0.00000	46.1363	5.65662	42.9184	5.65662	1590440000000000	0.00192705	514.728
0.00000	0.00000	0.00000	46.0309	5.67109	42.7949	5.67109	1531130000000000	0.00193128	513.900
0.00000	0.00000	0.00000	45.9260	5.68421	42.6728	5.68421	1473980000000000	0.00193104	514.250
0.00000	0.00000	0.00000	45.8207	5.69714	42.5502	5.69714	1418400000000000	0.00193181	514.311
0.00000	0.00000	0.00000	45.7157	5.70969	42.4281	5.70969	1364680000000000	0.00193290	514.266
0.00000	0.00000	0.00000	45.6108	5.72116	42.3068	5.72116	1312750000000000	0.00192982	515.323
0.00000	0.00000	0.00000	45.5055	5.73253	42.1850	5.73253	1262280000000000	0.00192810	515.999
0.00000	0.00000	0.00000	45.4001	5.74346	42.0633	5.74346	1213360000000000	0.00192561	516.872
0.00000	0.00000	0.00000	45.2942	5.75394	41.9413	5.75394	1165810000000000	0.00192202	518.029
0.00000	0.00000	0.00000	45.1878	5.76454	41.8187	5.76454	1119620000000000	0.00192133	518.392
0.00000	0.00000	0.00000	45.0817	5.77386	41.6970	5.77386	1075040000000000	0.00191366	520.642
0.00000	0.00000	0.00000	44.9758	5.78335	41.5754	5.78335	1032040000000000	0.00190965	521.888
0.00000	0.00000	0.00000	44.8694	5.79289	41.4533	5.79289	990308000000000	0.00190811	522.450
0.00000	0.00000	0.00000	44.7633	5.80061	41.3326	5.80061	950085000000000	0.00189400	526.485
0.00000	0.00000	0.00000	44.6578	5.80923	41.2119	5.80923	911421000000000	0.00188987	527.757
0.00000	0.00000	0.00000	44.5518	5.81641	41.0915	5.81641	873918000000000	0.00187492	532.089
0.00000	0.00000	0.00000	44.4461	5.82438	40.9709	5.82438	837794000000000	0.00186920	533.824
0.00000	0.00000	0.00000	44.3402	5.83086	40.8510	5.83086	802857000000000	0.00185149	539.034
0.00000	0.00000	0.00000	44.2330	5.83894	40.7287	5.83894	768733000000000	0.00185024	539.488
0.00000	0.00000	0.00000	44.1275	5.84475	40.6096	5.84475	736369000000000	0.00182992	545.572
0.00000	0.00000	0.00000	44.0210	5.85213	40.4884	5.85213	704818000000000	0.00182677	546.590
