Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.10541	6.39896	0.00000	65.9396	-1.21828	66.2752	-1.21828	4765250000000000	0.000262611	3770.22
3.09627	6.40079	-0.517964	65.8918	-0.921332	66.1478	-0.921332	4712810000000000	0.000270257	3663.32
5.30402	6.39460	4.94317	65.7525	-0.542887	65.9071	-0.542887	4562970000000000	0.000275929	3589.56
8.47007	6.38448	6.19263	65.6120	-0.175963	65.6633	-0.175963	4416090000000000	0.000281950	3514.35
11.3568	6.36624	6.22567	65.4539	0.222477	65.3872	0.222477	4255940000000000	0.000289254	3427.10
14.0455	6.36559	5.81395	65.2871	0.623578	65.0950	0.623578	4092540000000000	0.000297466	3333.93
16.8599	6.36118	5.43749	65.1137	0.993998	64.7991	0.993998	3928640000000000	0.000305122	3251.76
19.6979	6.35734	5.04269	64.9471	1.33803	64.5125	1.33803	3776580000000000	0.000313252	3168.64
22.5923	6.35863	4.57016	64.7782	1.66215	64.2243	1.66215	3627780000000000	0.000321499	3088.58
25.6271	6.35281	4.16436	64.6091	1.96514	63.9377	1.96514	3483910000000000	0.000329847	3011.56
29.1573	6.25624	4.18177	64.4410	2.24143	63.6565	2.24143	3345890000000000	0.000337832	2941.47
32.0887	6.24408	3.75685	64.2746	2.49914	63.3792	2.49914	3214000000000000	0.000345960	2873.36
35.0196	6.24445	3.28619	64.1119	2.73922	63.1083	2.73922	3089390000000000	0.000354362	2806.13
37.9312	6.24505	2.81786	63.9473	2.96069	62.8384	2.96069	2967640000000000	0.000362323	2745.35
40.8073	6.23958	2.37491	63.7870	3.16677	62.5756	3.16677	2853070000000000	0.000370544	2685.22
43.2980	6.32806	1.58651	63.6244	3.35940	62.3121	3.35940	2740720000000000	0.000378511	2629.46
46.1611	6.31367	1.22099	63.4670	3.53791	62.0573	3.53791	2635620000000000	0.000386707	2574.41
47.1026	6.30146	1.13412	63.3090	3.70460	61.8038	3.70460	2533660000000000	0.000394745	2522.63
48.0435	6.29074	1.03358	63.1543	3.86174	61.5555	3.86174	2437090000000000	0.000403215	2470.21
48.9674	6.27189	0.961264	63.0015	4.00597	61.3125	4.00597	2344760000000000	0.000411322	2422.06
49.9077	6.25097	0.881750	62.8500	4.14023	61.0732	4.14023	2256200000000000	0.000419313	2376.40
50.8392	6.21409	0.836575	62.6991	4.26539	60.8366	4.26539	2170860000000000	0.000427118	2333.45
51.7851	6.17353	0.778011	62.5543	4.38204	60.6093	4.38204	2091520000000000	0.000435308	2289.96
52.7327	6.12046	0.725848	62.4057	4.49209	60.3787	4.49209	2012660000000000	0.000443071	2250.25
53.6565	6.04849	0.686463	62.2594	4.59442	60.1527	4.59442	1937470000000000	0.000450706	2212.51
54.5809	5.95730	0.648297	62.1133	4.69055	59.9285	4.69055	1864790000000000	0.000458205	2176.66
55.5053	5.84275	0.610587	61.9704	4.78028	59.7099	4.78028	1795910000000000	0.000465744	2141.75
