Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.16187	6.40011	0.00000	65.9707	-1.27669	66.3111	-1.27669	4799650000000000	0.000262455	3771.94
3.11617	6.40407	-0.518947	65.9188	-0.972489	66.1806	-0.972489	4742300000000000	0.000270019	3666.12
5.31858	6.39850	2.84174	65.7797	-0.574397	65.9385	-0.574397	4591930000000000	0.000276380	3583.20
8.49206	6.38540	6.19226	65.6246	-0.169739	65.6729	-0.169739	4429150000000000	0.000283002	3500.98
11.4580	6.36927	6.17683	65.4656	0.221329	65.4009	0.221329	4267670000000000	0.000289944	3418.71
14.1493	6.36907	5.75785	65.3002	0.614295	65.1155	0.614295	4105210000000000	0.000297849	3329.43
16.9543	6.36544	5.37632	65.1311	0.984691	64.8265	0.984691	3944780000000000	0.000305785	3244.44
19.7953	6.36065	4.99691	64.9642	1.33078	64.5412	1.33078	3791920000000000	0.000314003	3160.82
22.6655	6.35482	4.61951	64.7940	1.65478	64.2538	1.65478	3641490000000000	0.000322134	3082.28
25.5910	6.35870	4.11138	64.6274	1.95018	63.9742	1.95018	3499220000000000	0.000330099	3009.07
29.0907	6.25735	4.19293	64.4615	2.22999	63.6957	2.22999	3362470000000000	0.000338481	2935.61
32.0414	6.25157	3.74250	64.2958	2.48507	63.4215	2.48507	3230520000000000	0.000346387	2869.62
34.9579	6.24805	3.28848	64.1356	2.72149	63.1559	2.72149	3107260000000000	0.000354583	2804.18
37.8396	6.24904	2.82382	63.9714	2.94554	62.8865	2.94554	2985200000000000	0.000362747	2741.95
40.7032	6.24056	2.39301	63.8113	3.15403	62.6239	3.15403	2870190000000000	0.000371173	2680.49
43.1866	6.32615	1.62453	63.6498	3.34547	62.3628	3.34547	2758010000000000	0.000379020	2625.76
46.0268	6.31776	1.22636	63.4946	3.52051	62.1124	3.52051	2653800000000000	0.000386866	2573.18
46.9730	6.30859	1.12563	63.3383	3.68571	61.8620	3.68571	2552320000000000	0.000394719	2522.63
47.8943	6.29258	1.05500	63.1866	3.84266	61.6177	3.84266	2456990000000000	0.000403293	2469.57
48.8267	6.27812	0.965799	63.0331	3.98843	61.3735	3.98843	2363600000000000	0.000411415	2421.36
49.7543	6.25556	0.896585	62.8815	4.12450	61.1335	4.12450	2274390000000000	0.000419558	2374.87
50.6908	6.22466	0.837008	62.7311	4.25095	60.8970	4.25095	2188710000000000	0.000427509	2331.18
51.6372	6.18217	0.786719	62.5852	4.36865	60.6678	4.36865	2108220000000000	0.000435646	2288.07
52.5808	6.13010	0.736645	62.4388	4.47746	60.4404	4.47746	2030010000000000	0.000443224	2249.36
53.5103	6.06110	0.695193	62.2956	4.57849	60.2186	4.57849	1955840000000000	0.000450715	2212.34
54.4268	5.97565	0.654939	62.1510	4.67357	59.9965	4.67357	1883320000000000	0.000457902	2177.98
55.3553	5.86019	0.621921	62.0104	4.76328	59.7805	4.76328	1814960000000000	0.000465468	2142.91
56.2752	5.71707	0.587899	61.8652	4.84914	59.5593	4.84914	1746560000000000	0.000472722	2110.35
57.1788	5.53816	0.557043	61.7246	4.93072	59.3446	4.93072	1682420000000000	0.000480642	2075.85
58.0752	5.30816	0.533555	61.5810	5.00600	59.1280	5.00600	1618900000000000	0.000487472	2047.05
58.9752	5.01732	0.511544	61.4400	5.07623	58.9163	5.07623	1558560000000000	0.000494196	2019.46
59.8448	4.66922	0.491958	61.3005	5.14279	58.7071	5.14279	1500660000000000	0.000501031	1992.15
