Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.813746	8.899244	0	37.821544	-0.478245	37.971477	-0.478245	2.635858E+14	1.97273E-5	50691.06691	5.947971E+16	1.061792E+13	1.448197E-5	15.070534	1.140722	0	0
4.823751	8.908281	-0.749614	37.694836	0.191483	37.634573	0.191483	2.431782E+14	1.959974E-5	51020.989506	5.9384E+16	0	0	15.02615	1.138099	0	0
4.885772	8.906489	-0.678194	37.565923	0.832016	37.303048	0.832016	2.240086E+14	1.948823E-5	51312.936355	5.92941E+16	0	0	15.051063	1.133619	0	0
5.12836	8.906791	-0.717181	37.443887	1.394099	37.001796	1.394099	2.072338E+14	1.93791E-5	51601.905544	5.921543E+16	0	0	15.060068	1.131522	0	0
5.899471	8.903689	-0.711076	37.32618	1.894516	36.723267	1.894516	1.922277E+14	1.926002E-5	51920.954142	5.914505E+16	0	0	15.029336	1.128724	0	0
7.494862	8.902999	-0.878095	37.208881	2.354959	36.456795	2.354959	1.783399E+14	1.912575E-5	52285.4903	5.907992E+16	0	0	15.039867	1.123535	0	0
9.323959	8.897979	0.845657	37.092513	2.787601	36.199158	2.787601	1.655412E+14	1.900992E-5	52604.064198	5.90199E+16	0	0	15.049073	1.116041	0	0
11.187958	8.891384	1.312819	36.975606	3.197495	35.947318	3.197495	1.535971E+14	1.890632E-5	52892.32957	5.896388E+16	0	0	15.056475	1.10889	0	0
13.001925	8.880836	1.420466	36.86061	3.576021	35.706661	3.576021	1.4268E+14	1.881137E-5	53159.302199	5.891268E+16	0	0	15.066243	1.102433	0	0
14.802033	8.881968	1.195595	36.744046	3.930637	35.471287	3.930637	1.323975E+14	1.870153E-5	53471.529438	5.886446E+16	0	0	15.06064	1.094039	0	0
16.617705	8.855063	1.279205	36.629181	4.255088	35.246692	4.255088	1.22983E+14	1.858534E-5	53805.829065	5.88203E+16	0	0	15.07645	1.084121	0	0
18.416637	8.844058	1.136615	36.519935	4.542815	35.03922	4.542815	1.146454E+14	1.846963E-5	54142.923098	5.87812E+16	0	0	15.095189	1.074093	0	0
20.217037	8.839641	0.953183	36.41144	4.810661	34.838434	4.810661	1.0692E+14	1.835346E-5	54485.606033	5.874497E+16	0	0	15.096051	1.064829	0	0
22.019644	8.83359	0.773647	36.301018	5.064168	34.639775	5.064168	9.95874E+13	1.822479E-5	54870.297691	5.871058E+16	0	0	15.111984	1.055255	0	0
23.820272	8.819391	0.618872	36.189975	5.304801	34.444166	5.304801	9.271697E+13	1.810338E-5	55238.278788	5.867836E+16	0	0	15.118268	1.044597	0	0
25.623694	8.809354	0.443123	36.080631	5.530088	34.254901	5.530088	8.641183E+13	1.800048E-5	55554.04734	5.864879E+16	0	0	15.136052	1.033819	0	0
26.222859	8.790412	0.421043	35.971581	5.739122	34.070858	5.739122	8.0548E+13	1.788888E-5	55900.650493	5.862129E+16	0	0	15.146474	1.02375	0	0
26.829615	8.765937	0.399316	35.864851	5.933328	33.893757	5.933328	7.519211E+13	1.779285E-5	56202.325832	5.859617E+16	0	0	15.156624	1.013921	0	0
27.422397	8.72703	0.390383	35.757173	6.113709	33.719864	6.113709	7.014748E+13	1.767403E-5	56580.168912	5.857251E+16	0	0	15.167599	1.003813	0	0
28.019936	8.679439	0.376726	35.652027	6.280293	33.552895	6.280293	6.554655E+13	1.756526E-5	56930.538821	5.855093E+16	0	0	15.179449	0.993497	0	0
28.615168	8.606528	0.372209	35.54724	6.434781	33.390028	6.434781	6.126014E+13	1.744568E-5	57320.782074	5.853083E+16	0	0	15.183626	0.983373	0	0
29.214646	8.511604	0.365679	35.442862	6.578832	33.230795	6.578832	5.726786E+13	1.73212E-5	57732.708202	5.851211E+16	0	0	15.196469	0.973966	0	0
29.798166	8.385896	0.361235	35.339529	6.71287	33.075764	6.71287	5.35708E+13	1.719633E-5	58151.929118	5.849477E+16	0	0	15.20553	0.964368	0	0
30.376376	8.225398	0.356326	35.239496	6.83686	32.927382	6.83686	5.021842E+13	1.708935E-5	58515.957512	5.847905E+16	0	0	15.210003	0.954714	0	0
30.903179	8.029953	0.354272	35.138907	6.953519	32.780657	6.953519	4.705814E+13	1.697405E-5	58913.445705	5.846422E+16	0	0	15.217623	0.945052	0	0
31.427118	7.800238	0.348629	35.039445	7.063221	32.637276	7.063221	4.412818E+13	1.686825E-5	59282.963779	5.845048E+16	0	0	15.227376	0.935485	0	0
31.984372	7.494899	0.344711	34.940866	7.166168	32.496934	7.166168	4.140365E+13	1.676692E-5	59641.238571	5.843771E+16	0	0	15.231317	0.925824	0	0
32.527412	7.130502	0.341751	34.841813	7.262612	32.358114	7.262612	3.883492E+13	1.665343E-5	60047.696217	5.842566E+16	0	0	15.228518	0.916465	0	0
33.055996	6.712915	0.338136	34.744327	7.352992	32.22287	7.352992	3.646206E+13	1.654982E-5	60423.618382	5.841453E+16	0	0	15.229702	0.906858	0	0
33.561819	6.248649	0.335121	34.646973	7.43739	32.089655	7.43739	3.423668E+13	1.64369E-5	60838.711822	5.840409E+16	0	0	15.235787	0.897428	0	0
34.092248	5.698768	0.330744	34.550631	7.516414	31.95922	7.516414	3.216784E+13	1.632621E-5	61251.200597	5.839439E+16	0	0	15.247075	0.887909	0	0
34.595399	5.102323	0.327286	34.454143	7.590777	31.830094	7.590777	3.022084E+13	1.620973E-5	61691.328107	5.838526E+16	0	0	15.244556	0.878869	0	0
35.091571	4.453761	0.324045	34.359157	7.660148	31.704174	7.660148	2.841905E+13	1.60967E-5	62124.540048	5.837681E+16	0	0	15.253485	0.869383	0	0
35.577261	3.759564	0.32268	34.265004	7.72727	31.579804	7.72727	2.673886E+13	1.601243E-5	62451.481879	5.836893E+16	0	0	15.249997	0.86051	0	0
36.042728	3.034002	0.32685	34.172207	7.791722	31.4577	7.791722	2.51799E+13	1.595637E-5	62670.891298	5.836162E+16	0	0	15.247405	0.85202	0	0
36.496143	2.285979	0.331339	34.08021	7.84992	31.338526	7.84992	2.372396E+13	1.586755E-5	63021.692512	5.835479E+16	0	0	15.245267	0.843689	0	0
36.882032	1.613425	0.335043	33.989651	7.904299	31.222134	7.904299	2.237286E+13	1.578173E-5	63364.408491	5.834845E+16	0	0	15.242691	0.835151	0	0
37.204996	1.025232	0.335195	33.899712	7.955025	31.107597	7.955025	2.110706E+13	1.568872E-5	63740.075248	5.834252E+16	0	0	15.24128	0.826757	0	0
29.688714	8.410009	0.363081	33.811162	8.002655	30.995557	8.002655	1.993068E+13	1.56013E-5	64097.217137	5.8337E+16	0	0	15.235472	0.818657	0	0
37.732578	0	0	33.721028	8.047202	30.882817	8.047202	1.880046E+13	1.548602E-5	64574.351061	5.83317E+16	0	0	15.228791	0.810646	0	0
0	0	0	33.631269	8.090498	30.770848	8.090498	1.773855E+13	1.539354E-5	64962.301997	5.832672E+16	0	0	15.222145	0.802642	0	0
0	0	0	33.542245	8.130925	30.660613	8.130925	1.674452E+13	1.52955E-5	65378.705184	5.832206E+16	0	0	15.211219	0.794845	0	0
0	0	0	33.450706	8.169934	30.548102	8.169934	1.578038E+13	1.518581E-5	65850.961027	5.831754E+16	0	0	15.202223	0.787232	0	0
0	0	0	33.362483	8.206491	30.439972	8.206491	1.490367E+13	1.509896E-5	66229.722928	5.831342E+16	0	0	15.188947	0.779723	0	0
0	0	0	33.274537	8.240976	30.332819	8.240976	1.407815E+13	1.500981E-5	66623.074965	5.830955E+16	0	0	15.180576	0.772428	0	0
0	0	0	33.186379	8.272757	30.226346	8.272757	1.329648E+13	1.489557E-5	67134.076136	5.830589E+16	0	0	15.171084	0.765246	0	0
0	0	0	33.09894	8.303022	30.121139	8.303022	1.256401E+13	1.478947E-5	67615.664661	5.830245E+16	0	0	15.15567	0.758326	0	0
0	0	0	33.012235	8.332042	30.017123	8.332042	1.187752E+13	1.469672E-5	68042.399972	5.829923E+16	0	0	15.146571	0.751351	0	0
0	0	0	32.924551	8.359057	29.912723	8.359057	1.122137E+13	1.457921E-5	68590.820956	5.829615E+16	0	0	15.132391	0.744471	0	0
0	0	0	32.838304	8.384956	29.810233	8.384956	1.061131E+13	1.44809E-5	69056.475314	5.829329E+16	0	0	15.115494	0.737607	0	0
0	0	0	32.751992	8.409365	29.70817	8.409365	1.003397E+13	1.437529E-5	69563.833728	5.829059E+16	0	0	15.103131	0.730592	0	0
0	0	0	32.667264	8.432567	29.608216	8.432567	9.497773E+12	1.428362E-5	70010.253022	5.828807E+16	0	0	15.08837	0.723848	0	0
0	0	0	32.581899	8.454547	29.50798	8.454547	8.986493E+12	1.41827E-5	70508.424544	5.828567E+16	0	0	15.071542	0.717016	0	0
0	0	0	32.494868	8.474704	29.406572	8.474704	8.493539E+12	1.404115E-5	71219.233835	5.828336E+16	0	0	15.057164	0.710351	0	0
0	0	0	32.410141	8.494601	29.307715	8.494601	8.039604E+12	1.394427E-5	71714.063104	5.828123E+16	0	0	15.041268	0.703766	0	0
0	0	0	32.326311	8.513168	29.210284	8.513168	7.614347E+12	1.38418E-5	72244.923902	5.827924E+16	0	0	15.023626	0.697022	0	0
0	0	0	32.241257	8.530801	29.111841	8.530801	7.205846E+12	1.37261E-5	72853.923532	5.827732E+16	0	0	15.002353	0.690485	0	0
0	0	0	32.157869	8.547663	29.015455	8.547663	6.826619E+12	1.362739E-5	73381.644744	5.827554E+16	0	0	14.979652	0.684132	0	0
0	0	0	32.073451	8.563481	28.918314	8.563481	6.463026E+12	1.35094E-5	74022.529008	5.827384E+16	0	0	14.963122	0.677738	0	0
0	0	0	31.990455	8.57816	28.823105	8.57816	6.124429E+12	1.338689E-5	74699.974751	5.827225E+16	0	0	14.942777	0.671401	0	0
0	0	0	31.908177	8.592782	28.728672	8.592782	5.806268E+12	1.329697E-5	75205.113394	5.827076E+16	0	0	14.92269	0.664967	0	0
