Make	Model	Serial_Number	Comment	Measurement_Date	Measurement_Time	Intensity_Actual_(suns)	Intensity_Set_(suns)	Vmp_(V)	pVmp_(V)	Voc_(V)	pVoc_(V)	Imp_(A)	pImp_(A)	Isc_(A)	pIsc_(A)	Pmp_(W)	pPmp_(W)	FF	pFF	Efficiency_(%)	pEfficiency_(%)	Rs_(Ohm)	Rsh_(Ohm)
PANASONIC	VBHN240SA11	R0WF6GF08410	SHORTPULSE	20180627	HHMMSS	0.499	0.5	42.98543344979321	46.889406326198696	51.87487571590138	52.75721222310457	2.808943769328281	2.872070406556286	3.0246255526674877	3.0247735656486348	120.74366546067212	134.66967629046837	0.7695479218107616	0.8439080091420454	19.125675100502992	0.21331541201723195	1.7190318297899188	11048.668261451732
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20180627	HHMMSS	0.500	0.5	43.116643130762995	46.85688553466783	51.85740724807735	52.70912374425027	2.8198228074411498	2.8783897504789207	3.034063693706259	3.034225030152123	121.58129368042627	134.87237906235188	0.7727362166907078	0.8433142427541374	19.21792729313271	0.21318802393113548	1.6139444105573393	10934.956822768621
PANASONIC	VBHN240SA11	R0WF6GF08411	SHORTPULSE	20180627	HHMMSS	0.500	0.5	43.22759995387365	46.928606192096666	51.85498586167663	52.71694020830694	2.8149091847355123	2.8799762954567965	3.0340103065441	3.0341428519981677	121.68176814423134	135.15327341206543	0.7734245260072525	0.844968170405532	19.224175309176307	0.2135250219739479	1.635514034317226	10706.332722147963
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20180627	HHMMSS	0.499	0.5	43.290431208148114	46.87602231367379	51.85109500382941	52.73382566819066	2.801057853778736	2.871508263235526	3.0216846291099335	3.021746683676832	121.25900232905136	134.6048854213272	0.7739393403280912	0.8447213859152766	19.220284569934535	0.21335687681816842	1.6452780439531034	10643.553246679867
PANASONIC	VBHN240SA11	R0WF6GF08413	SHORTPULSE	20180627	HHMMSS	0.500	0.5	43.18943781762852	46.97650284527945	51.80867539241752	52.71597046867993	2.8158195621133832	2.879303287129388	3.038890536813046	3.0389974645981748	121.61366388355795	135.25959906025616	0.7724401283345057	0.8442975945951253	19.213187377830383	0.2136904635882994	1.626835336694453	10904.599200090452
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20180627	HHMMSS	0.500	0.5	43.237137154765165	46.848886486732184	51.78658185886959	52.6607485644712	2.8145462187287227	2.880514322219223	3.036085055898417	3.0362033547564273	121.69292088759946	134.94888850505467	0.7739878343570299	0.8440174541161843	19.253814706303928	0.21351126056854772	1.60440205121209	10539.03127149241
PANASONIC	VBHN240SA11	R0WF6GF08414	SHORTPULSE	20180627	HHMMSS	0.499	0.5	43.13172677331388	46.8353046123934	51.79397466886749	52.666698440930304	2.8086176431757064	2.8845643267462426	3.0375227958859914	3.0376817810469166	121.14052879616334	135.09944891720377	0.7699999183956763	0.8444524631351831	19.18189018456155	0.2139220307916189	1.6870151156312234	9597.014231760208
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20180627	HHMMSS	0.500	0.5	43.141742324485655	46.88574717613864	51.81557928446239	52.69499807434208	2.813514929454729	2.8910805270239788	3.042748660830894	3.0428674866561427	121.37993611262935	135.55047065590392	0.7698754426414975	0.8453734363556462	19.17261458147074	0.21410926825757315	1.696733487149912	10101.851588118216
PANASONIC	VBHN240SA11	R0WF6GF08414	SHORTPULSE	20180914	HHMMSS	0.500	0.5	43.01280785044091	46.72283690739915	51.799184696273	52.72199894294189	2.7501624522143886	2.8241888919748246	2.9650934247731087	2.9652676750166242	118.29220911459487	131.95411699542805	0.7701846104475092	0.8440480551055061	18.70806398559019	0.20868712169548498	1.7233286259932281	10215.447698979646
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20180914	HHMMSS	0.500	0.5	43.217421712439446	46.76945338984207	51.79601309558324	52.68799705658857	2.7477404779217087	2.8235137675578494	2.968389390812036	2.9684571478011494	118.7502589906824	132.0541955473742	0.7723557120181571	0.8443251598452759	18.776184363293307	0.20879734853786155	1.6635597238989592	9462.616378938526
PANASONIC	VBHN240SA11	R0WF6GF08410	SHORTPULSE	20180917	HHMMSS	0.500	0.5	44.025647544325	47.11037463190105	52.00542279902639	52.88608287590479	2.763473997161312	2.821752717963259	2.9724030162138226	2.972471337487278	121.6637321969309	132.93382766183416	0.7870545067350119	0.845622311334263	19.225927654765037	0.21006886007413633	1.4025345340896502	12081.392321156707
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20180917	HHMMSS	0.500	0.5	43.843380425393896	47.03042374438797	52.006321584204706	52.879645317681856	2.7693780249185136	2.8273883336989925	2.9730460941113215	2.9731223982040493	121.41889428822837	132.97327142380263	0.7852871553459195	0.8457909448426701	19.194716692374087	0.21021310460784762	1.4760494027529383	11740.314431471363
PANASONIC	VBHN240SA11	R0WF6GF08411	SHORTPULSE	20180917	HHMMSS	0.500	0.5	43.680513509229726	46.705643896099566	51.730917721765074	52.66324589721428	2.7679459169278715	2.8290310810419625	2.973792865696094	2.973846021806455	120.90529901718516	132.1317182421435	0.7859310325267214	0.8436862693007848	19.114808777670827	0.20889676037314633	1.4177621914655796	10729.792947497714
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20180917	HHMMSS	0.500	0.5	43.65563675040205	46.84197531108423	51.72843492187908	52.640822107644645	2.772041240998569	2.822959691904281	2.9761306342378275	2.9762635951840455	121.01522547416724	132.23300819236627	0.7860654088219936	0.8440065606502646	19.129014511531892	0.2090222220141425	1.4336307669088446	10953.104215980678
PANASONIC	VBHN240SA11	R0WF6GF08413	SHORTPULSE	20180917	HHMMSS	0.500	0.5	43.83996824387958	47.08474326095856	51.93470128071487	52.797160324158384	2.7748716987878326	2.8350852415473	2.982859867878686	2.982943266457677	121.65028715569876	133.4892607211873	0.7852765873706885	0.8475996518340075	19.21897193347009	0.21089357166387804	1.4816388313466902	11308.696413436588
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20180917	HHMMSS	0.500	0.5	43.90111931654387	47.04000152836704	51.932606816857266	52.827334189486606	2.773563509515364	2.834837746186752	2.9787763389590807	2.9788872946265554	121.76254256324614	133.3507719132974	0.7871104705050499	0.8473888911370606	19.244698788632224	0.21076230708388963	1.4505893268069303	10616.4601923952
PANASONIC	VBHN240SA11	R0WF6GF08410	20180627	20190925	HHMMSS	0.500	0.5	43.08966489916611	46.85672387431166	51.8234433505514	52.70624354552269	2.7687057756312625	2.82430087119181	2.9798439182991583	2.9800051190876715	119.30260407633689	132.3374860594125	0.7725563042359928	0.8425657587424817	18.871030762218247	0.20932860516806928	1.653404584760045	10944.15801816373
PANASONIC	VBHN240SA11	R0WF6GF08411	20180627	20190925	HHMMSS	0.499	0.5	43.23672851087024	46.87589734506871	51.821532698624	52.73150237244916	2.759199830033654	2.8241859094209505	2.9745848110109647	2.9746469575321286	119.29877395840441	132.38624877340598	0.7739258818211501	0.8439900021323052	18.882322168739677	0.20953776112753295	1.6480880582039115	10627.803784619862
PANASONIC	VBHN240SA11	R0WF6GF08413	20180627	20190925	HHMMSS	0.500	0.5	43.21283016576342	46.73519041561836	51.7576104667501	52.658314878527364	2.773669299026663	2.841438032960192	2.990384701489876	2.990503240018876	119.85810035483127	132.79514752457465	0.7744013658362248	0.8432783903639404	18.930419047023417	0.20973699588174416	1.636738886901255	10517.721663978362
PANASONIC	VBHN240SA11	R0WF6GF08414	20180627	20190925	HHMMSS	0.499	0.5	43.19198385328732	46.88559624959755	51.78001895821923	52.692183650923546	2.7573900767444246	2.8334457327601124	2.9848053903923675	2.9849239745390572	119.09714767195987	132.84779262133569	0.7705895850432942	0.8446462759698612	18.854686987797624	0.21031599797791495	1.7129641434064886	10122.43847186581
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114312	0.499	0.5	42.7340579831895	46.02285494580249	51.209424999949704	52.51406798476248	2.815447113105914	2.871843773775743	3.013262215186354	3.0133962112547747	120.3154801800716	132.17044942748706	0.7797128353185303	0.8352230414731585	19.067697567363947	0.20946482973379882	1.460039224686073	12147.569553717696
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114605	0.500	0.5	42.68136473016007	46.05938055109553	51.21709837215112	52.47620390579005	2.8297742410504587	2.8815964243232144	3.02693963840974	3.0270697736740115	120.77862648628653	132.72454630257909	0.7790608050679615	0.83553838622914	19.073197149064843	0.20959680630551852	1.474553967528386	11761.4598566376
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114857	0.499	0.5	42.680517693567495	46.174501052384045	51.204920722932435	52.46542272395347	2.8227671436150867	2.86637471921197	3.018861334903034	3.0189903245762157	120.47716301788469	132.35342248878013	0.7793810985013171	0.8356035540716071	19.082161994124636	0.20963221453287378	1.447796709109057	11750.1240630278
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	115847	0.499	0.5	43.254319931341755	46.76312472580581	51.74706177252017	52.930929603140996	2.805421594250883	2.8654587207205817	3.014657427453333	3.0148159322376835	121.34660318002254	133.99780355370453	0.777864515692666	0.8397061936307705	19.21397811101494	0.2121716469133784	1.5467359634902125	13448.709668786161
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	120140	0.500	0.5	43.20321464306765	46.69431480425282	51.743691534233314	52.89637083476137	2.8133470258542927	2.87447381635382	3.0202593129812296	3.0204048013780387	121.54563542341901	134.22158527740729	0.777745894063959	0.8401006783475742	19.227479411139672	0.2123270620505249	1.5626065256327517	13627.552750770215
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	120436	0.499	0.5	43.27302622368396	46.6996139148941	51.734362400858785	52.88647692504765	2.8091191517495036	2.8721683116924877	3.018702517040727	3.018802364030828	121.5590867191091	134.1291512546324	0.7783734441872907	0.8401249023574654	19.238089812119807	0.21227443607096325	1.541793155955628	13264.05328967577
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	121428	0.500	0.5	43.154056182791585	46.5421907120014	51.57852201732267	52.794685823860284	2.815031188257778	2.897775158552801	3.0408206720426336	3.040920379515421	121.48001405438671	134.86880406986455	0.7745422828437997	0.8400714928935482	19.184008573073804	0.2129835359055972	1.6031610045504796	11394.079903202746
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	121721	0.499	0.5	43.205754361153254	46.68324870850652	51.57037513418842	52.74726295058727	2.807639050393877	2.884572758679785	3.0372177766071213	3.037319909218221	121.30616314609944	134.66122751123117	0.7744736436684572	0.8405278405633579	19.205193376536577	0.21319567345974047	1.5903621163119848	11507.843995776248
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	122016	0.498	0.5	43.08188223705794	46.67662897674114	51.56370661423721	52.74231059849042	2.8083673030640215	2.881133305886677	3.033422683543617	3.0335492205373695	120.98974942900819	134.48159035140407	0.7735199489427661	0.8405288767835516	19.18547575819666	0.21324891602693077	1.6336411819257486	11171.591157379095
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	122945	0.499	0.5	43.23981936253551	46.849339063324344	51.79647950853719	52.98725633632348	2.806053497188417	2.87203195789092	3.0277666305462043	3.0278633078994477	121.3332463400382	134.55279899593498	0.7736725291128427	0.8386582795567347	19.202184546186167	0.21294309313087673	1.5880425211948486	10342.416790665495
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	123238	0.500	0.5	43.16922755394911	46.77272725935283	51.793603087299516	52.95067129543903	2.81484714555005	2.88139220839617	3.033378363783469	3.0334883885318504	121.51477695583424	134.77057189053838	0.7734395659639836	0.8390372920439035	19.20869555191244	0.2130413230107309	1.6116219738316133	9976.016939958026
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	123533	0.500	0.5	43.25247216540923	46.69275219953512	51.79362788429605	52.94699972108253	2.813038408263644	2.888930046295178	3.0358522649538773	3.0360024514713824	121.67086545365035	134.89209477345227	0.7738016145072415	0.8391566210301813	19.225342046291672	0.2131444246485063	1.5907003189166389	10060.41219565399
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20200904	154641	0.500	0.5	43.23908192177594	46.85140630380064	51.83505153277957	52.82420402198829	2.808005320702049	2.8860384974313207	3.035595127287702	3.0359271146432842	121.41557209861863	135.21496225156508	0.7716262773180042	0.8431414661004792	19.20316312971961	0.21385683342056458	1.6486578801485539	11732.144882246115
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20200904	161042	0.499	0.5	43.095457434723045	46.665432767614824	51.63087493490588	52.668440180752	2.805099956979498	2.8732639720636395	3.0216259105318	3.021957500491165	120.88706579615341	134.0821067119457	0.7748714431109162	0.8424264927450735	19.12898780604222	0.21216951271083578	1.5903169166935476	13230.457466201604
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20200904	173422	0.500	0.5	42.38704430590719	45.58873051414115	50.76719843072144	51.97808909785499	2.8075337226151893	2.8693777213706517	3.015201025434152	3.015509152458969	119.00305629081858	130.81128768284702	0.7774252562356792	0.8345728659854489	18.811427588215214	0.20678015696954152	1.4526428244905742	13226.224593617746
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20200904	174401	0.499	0.5	43.03317011087496	46.31744532637964	51.43650483358481	52.501912825101115	2.801919579665472	2.8783058988030135	3.012967248043026	3.013293379387416	120.57548190873553	133.31577610040458	0.7780242712404319	0.8426844914570985	19.105684650083937	0.2112443704752047	1.558029566961554	13323.249022519194
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20210901	144109	0.500	0.5	43.30257071224303	46.90964981807985	51.91456047051402	52.82388094289582	2.8170422769454806	2.8962334836620367	3.039850845178969	3.040377057102232	121.98517239680979	135.86129850998364	0.7729752493163711	0.84593697711283	19.28511252531273	0.21478843519416616	1.6723751086103942	12223.327025861845
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20210901	151859	0.499	0.5	42.97960329081214	46.399382470193075	51.40966669122283	52.39704235638757	2.780622008967904	2.856557786231344	2.9934629910846096	2.9939707752003155	119.51003084714159	132.54251727155616	0.7765790621837366	0.8448913903980407	18.927547962105255	0.20991584010921088	1.6166273767368635	14439.410750570605
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20210901	153713	0.500	0.5	43.09292896324557	46.701484716610224	51.61932635677133	52.59469253168482	2.779969754864889	2.8464304854978097	2.992992119195195	2.993576544943059	119.79703916636387	132.93252981536938	0.7754042525889142	0.8443042624902236	18.94123025444841	0.21018095881673568	1.6113610452267146	14480.283621325962
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20210901	155522	0.500	0.5	42.06541474907198	45.44571224030997	50.538632306233445	51.68869983631147	2.7979695648407032	2.851005635144432	2.9982296397862362	2.998715689873661	117.69775020030463	129.56598169027603	0.7767473557186074	0.8359110952743332	18.607970506949915	0.20484333488903247	1.474699406505272	12893.351251291937
PANASONIC	VBHN240SA11	R0WF6GF08411	PIDP	20220808	090915	0.500	0.5	41.568094541212375	44.64840506953137	50.04907665247233	51.649273662047946	2.7664791651744975	2.8224890063836487	2.9691900603731356	2.9695628822433813	114.9972674842678	126.01963246131626	0.7738440598965832	0.8216397921222286	18.19512865314685	0.1993911225559874	1.3947031789699798	11608.628511899418
PANASONIC	VBHN240SA11	R0WF6GF08413	PIDP	20220808	104141	0.499	0.5	42.595688154965906	45.82953228183489	51.07444813153202	52.33397841988006	2.75157009731077	2.8403121285183732	2.9780771135034554	2.97841048718801	117.20502180157875	130.17017638441993	0.7705602436498765	0.8351090496783508	18.567046738874588	0.20620923163417887	1.6086221119391666	12793.318047935609
PANASONIC	VBHN240SA11	R0WF6GF08410	PIDP	20220808	105324	0.499	0.5	42.87115007997572	46.2921128515755	51.37524195545291	52.545316677152385	2.7498289414508266	2.8306688833100333	2.9761582313408472	2.9765333056616994	117.88832924319915	131.03764339163126	0.7710116054598888	0.8378211391000746	18.65923862939443	0.2074049800497101	1.6439356617085288	13944.667360683048
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20220809	091703	0.499	0.5	43.21407329583682	46.82368433343393	51.82081801086722	52.8870663805102	2.793119540279956	2.87964286011058	3.0277179339650426	3.0280202032487464	120.70207253769205	134.83548827484464	0.7692987907981539	0.8419687370346344	19.13398855078931	0.21374452274506858	1.6915992918254548	12909.818874827404
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20230908	114605	0.500	0.5	41.3358041730812	44.87933690293742	50.02750354189265	51.36951773160593	2.786505183067105	2.83016758981963	2.9800135840761337	2.980273766801885	115.18243257453763	127.01604475528957	0.7726079473260926	0.8296538565157388	18.20019563641786	0.20070047244524922	1.5060869833079935	11813.649528361222
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20230908	123148	0.499	0.5	42.53481753952964	46.4749790495478	51.36255554688588	52.43860903373299	2.772316560992858	2.8213116156135016	2.9715667124369447	2.9718278615313505	117.9199790836475	131.12039822788333	0.7726010335873232	0.8413863194915849	18.695234741485844	0.20788051722164186	1.657003891828863	14092.519466643662
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20230908	124353	0.499	0.5	42.40573635596341	46.176237939645276	51.122378076325255	52.225247429989956	2.7691322327369208	2.8345878411108014	2.9783873491136665	2.978671035892612	117.42709139624218	130.89060261195777	0.7712160823294112	0.8414056394504363	18.60604389022555	0.2073930528346623	1.6705692499933984	12850.300241317382
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124524	0.500	0.5	42.94303638790773	46.796866742406145	51.75390795952943	52.80042816068146	2.809768226060667	2.8880621019373196	3.035060240156866	3.035487342762225	120.65997917331019	135.15225732815415	0.7681619329880793	0.8432521033961335	19.05639456302064	0.2134522779942517	1.7360926671299817	12040.609675202617
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124656	0.499	0.5	43.02411906788545	46.816039286020676	51.741769337420614	52.754864297526815	2.8000296077480167	2.8807566621290275	3.0295579021120225	3.0297839639829505	120.46880723735526	134.86561706769834	0.768518059550778	0.8437758107894343	19.074411579835633	0.21353928431027927	1.752727992282821	11620.091391491529
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124828	0.499	0.5	42.86057313460641	46.823370269100124	51.735198227547905	52.741801430325886	2.806066847071227	2.8782963932710035	3.0279545255987386	3.0284267676255108	120.26963331949075	134.7715377663436	0.7677512299575511	0.8437740181773317	19.052144899264103	0.2134941959122866	1.7707393806189318	11177.011626734102
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240617	151801	0.500	0.5	42.81502397954242	46.84255198849331	51.753566089191466	52.79318970511167	2.8090666494189773	2.879593994325808	3.028822617578959	3.02916588741075	120.27025595500639	134.8875313849598	0.7672627520428182	0.8434723428348992	19.02488567876389	0.2133711152198404	1.7605040019190696	11924.445873740937
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240617	151933	0.499	0.5	42.93430495909649	46.90521763785997	51.74814311115162	52.74024006172465	2.802099924224744	2.873888847332844	3.0274971226678318	3.027822091355753	120.30621267252631	134.80038185116555	0.7679086249618147	0.8441481379785132	19.047974430120952	0.21342823197840624	1.7371922881779642	11402.15375857908
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240705	150542	0.499	0.5	42.84313881161697	46.694760977079056	51.70963660826511	52.77668694169225	2.799537742069239	2.8828385545867845	3.0277225618009944	3.028131343385588	119.94098409183314	134.61345724193797	0.7660904437338544	0.8423093971333719	18.998583295981106	0.21322694653003846	1.7822852092406027	11554.583464999847
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240705	150715	0.499	0.5	42.790310211188164	46.70951732982664	51.70887869897833	52.72775730041812	2.8081532736365284	2.887008653326764	3.0333795011644256	3.033909619560052	120.16174969947062	134.85078072392596	0.7660804433410444	0.8429688500073509	19.01344592444388	0.21337722141829807	1.7946455069801674	11935.782762376872
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240708	092232	0.500	0.5	42.75995601226599	46.761677153142124	51.70239772741736	52.76343851118768	2.8126846539130854	2.8822560852098156	3.033491131512237	3.0339138023601104	120.27027207769912	134.7791285292607	0.7668402138332233	0.8419500287677946	19.013546109262798	0.21307253493214023	1.7474226688966508	11771.254906883367
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240708	092403	0.500	0.5	42.89995249894416	46.61216421050127	51.69835905162867	52.7277463891812	2.8199363798576718	2.8912156859505496	3.0336420640081663	3.0340928052995877	120.97513674593867	134.7658203215041	0.7713562906567378	0.8423870635386316	19.13721747963702	0.21318784021964685	1.6714333081853021	11860.59013850576
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20240708	132223	0.499	0.5	42.38475095735828	45.865826121067315	50.936627909847054	52.1183593443722	2.7630348927247024	2.829076757727213	2.9696273544090257	2.9700747738030335	117.11054581462766	129.75794265306925	0.7742190614019929	0.8382543812629627	18.55567250740578	0.20559599243233603	1.5811436616145516	12743.410713601763
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20240708	132352	0.499	0.5	42.35102730305651	45.89873745025256	50.93514715745343	52.085753205025306	2.7713241112616647	2.828542004950023	2.9710750591325845	2.971515911264203	117.36842310166158	129.8265068522121	0.7755683554744682	0.8388153380791218	18.59294777524606	0.20566498193939114	1.594895178561911	12300.40719537232
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20240708	133333	0.500	0.5	42.465379920130374	46.09753147741122	51.180938338359375	52.3255391844356	2.7667786893496498	2.8336759470378454	2.9759167614977025	2.976368163788882	117.49230819815325	130.62546616536014	0.7714013817382144	0.8387402613823032	18.585736800281424	0.20663229540685876	1.6358553054671594	13107.896907543322
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20240708	133503	0.499	0.5	42.59993776797334	46.02471288314616	51.17833272326427	52.3008485949646	2.763908192583891	2.8346943576980896	2.972184285791594	2.9726471820023903	117.74231700046542	130.465993924529	0.7740530223749296	0.8391608710128254	18.657231040813762	0.2067340148920052	1.5946517418641557	14283.5601318294
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20240708	134412	0.499	0.5	41.9401143673482	45.598564071163	50.788501454856785	52.009850741910014	2.762591465142595	2.82344773786804	2.964877223677101	2.9652950675049725	115.86340199834046	128.74516257675603	0.7694389435586421	0.8347903064000473	18.363209455628265	0.20404841788002626	1.6510961119196796	12807.399345684757
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20240708	134542	0.499	0.5	42.0195141079068	45.74518935210224	50.79212175209956	51.97465055278039	2.7633806123761393	2.8189131507032794	2.969712840062884	2.9701676472319543	116.11591062725532	128.95171584605262	0.7698053421660116	0.8353232778779752	18.37551613355153	0.20406801463968346	1.6285884098640624	11382.374578604622
PANASONIC	VBHN240SA11	R0WF6GF08410	SHORTPULSE	20180627	HHMMSS	0.749	0.75	43.078900053488404	46.889406326198696	52.54847360431213	52.75721222310457	4.191384047204062	4.301502539014089	4.529984524288198	4.53020620346875	180.56021445528953	201.69490036500696	0.75851685925095	0.8439080091420453	19.06040456317131	0.2129143682556664	1.1575090591649693	7377.08576427849
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20180627	HHMMSS	0.750	0.75	43.236199183496595	46.85688553466783	52.53172346322911	52.70912374425027	4.198366357306655	4.3094815209943595	4.542554190019434	4.542795740501609	181.52140406980158	201.92888234299895	0.7606871428818808	0.8433142427541372	19.126325588443297	0.21276595832839182	1.1104011309375865	7303.678525422146
PANASONIC	VBHN240SA11	R0WF6GF08411	SHORTPULSE	20180627	HHMMSS	0.750	0.75	43.22632742299182	46.928606192096666	52.52973922975538	52.71694020830694	4.205762986856398	4.312322261077373	4.542964539634552	4.5431630060986965	181.79968793335473	202.37127316351192	0.7618132844999717	0.8449681704055321	19.15291520732592	0.21320167704139423	1.1219310311652657	7150.204132322749
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20180627	HHMMSS	0.750	0.75	43.160151726190165	46.87602231367379	52.534839908704704	52.73382566819066	4.208310542181923	4.312599085428908	4.5381427366226035	4.538235933801201	181.63132151149742	202.1574909584947	0.7618424678790744	0.8447213859152765	19.143228874510317	0.2130660662439899	1.126057219666478	7086.921481130127
PANASONIC	VBHN240SA11	R0WF6GF08413	SHORTPULSE	20180627	HHMMSS	0.750	0.75	43.12631567376055	46.97650284527945	52.490856038645035	52.71597046867993	4.209124553004665	4.3042644408553254	4.542831085466113	4.542990931587682	181.52403418305548	202.19929075267535	0.7612440136230102	0.8442975945951254	19.14758130526844	0.21328455909315971	1.1033165806306273	7294.5444577292
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20180627	HHMMSS	0.749	0.75	43.124969722584396	46.848886486732184	52.46644628538173	52.6607485644712	4.2097013528434335	4.3087386554663905	4.541444887368193	4.541621841483114	181.54324338249563	201.85960817093996	0.7619112616739702	0.8440174541161842	19.173387933445678	0.21319067035727252	1.0993252895753531	7045.642111836356
PANASONIC	VBHN240SA11	R0WF6GF08414	SHORTPULSE	20180627	HHMMSS	0.750	0.75	43.06739087838233	46.8353046123934	52.47203390420785	52.666698440930304	4.2091865220106826	4.32571583741891	4.55509358652652	4.555332001951044	181.2786812234527	202.59621891216906	0.758440525405203	0.8444524631351833	19.10255603202812	0.21348928608302645	1.1409606791916176	6399.6817952639685
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20180627	HHMMSS	0.749	0.75	43.1055946314144	46.88574717613864	52.48395470824576	52.69499807434208	4.1982444800738365	4.320568709802372	4.5472288069788505	4.547406385962794	180.9678247216359	202.57309218492955	0.7582772153132511	0.8453734363556462	19.093493855880805	0.2137301532440481	1.1457009503145283	6759.588465063944
PANASONIC	VBHN240SA11	R0WF6GF08414	SHORTPULSE	20180914	HHMMSS	0.750	0.75	43.23515816266301	46.72283690739915	52.49403331979172	52.72199894294189	4.092801419789713	4.230150255349198	4.441201062570428	4.441462059529306	176.95291671297997	197.64462047447344	0.7590097380056455	0.8440480551055061	18.655980011550483	0.2083748692847507	1.160046585953784	6820.172376033772
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20180914	HHMMSS	0.749	0.75	43.17174824192994	46.76945338984207	52.477946584911216	52.68799705658857	4.104790184036434	4.221510178048042	4.438117557528819	4.438218862796909	177.21096841116616	197.43772350696182	0.760877889502596	0.8443251598452761	18.704674019807587	0.20839614446675095	1.1522619972607941	6328.973873373678
PANASONIC	VBHN240SA11	R0WF6GF08410	SHORTPULSE	20180917	HHMMSS	0.750	0.75	44.12706597180542	47.11037463190105	52.67532388507716	52.88608287590479	4.139545775692612	4.2238736217385675	4.4493816249157225	4.449483894835732	182.66600953729636	198.98826871790862	0.7793828944489819	0.845622311334263	19.248289870768147	0.20968235343108932	0.9118027658398229	8070.956821139667
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20180917	HHMMSS	0.750	0.75	44.07603726128642	47.03042374438797	52.67344745910026	52.879645317681856	4.138794011476283	4.22822928173764	4.446053766739318	4.446167876002394	182.42163906661776	198.8554148085504	0.7789505700464036	0.84579094484267	19.24131492771266	0.2097470278739775	0.9314505464867221	7850.668884224392
PANASONIC	VBHN240SA11	R0WF6GF08411	SHORTPULSE	20180917	HHMMSS	0.750	0.75	43.72654346734384	46.705643896099566	52.42960867418761	52.66324589721428	4.149329275195867	4.231457947109896	4.447982045490225	4.448061552515486	181.43582691217438	197.63296803903532	0.7780068247014904	0.8436862693007845	19.129089767429136	0.2083678207861429	0.9075923808973664	7173.630961487205
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20180917	HHMMSS	0.749	0.75	43.74965220561943	46.84197531108423	52.42145749143391	52.640822107644645	4.145575734254255	4.215726184655534	4.444467230507417	4.444665790530826	181.36749656567903	197.4729418599258	0.7784498841824795	0.8440065606502646	19.146823523806177	0.20847062677240089	0.9085552217703075	7334.482921468827
