Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
5.21543	9.49286	0.00000	38.7949	-0.612151	38.9980	-0.612151	487030000000000	0.0000329593	30340.0
5.27658	9.49767	-0.575841	38.8025	-0.554536	38.9865	-0.554536	489342000000000	0.0000333058	30024.4
8.19005	9.49914	-0.882469	38.7146	-0.0817354	38.7417	-0.0817354	463156000000000	0.0000330801	30229.3
11.2313	9.49041	0.846704	38.5982	0.484256	38.4373	0.484256	430552000000000	0.0000326835	30596.2
14.2414	9.49487	-1.52017	38.4684	1.09608	38.1041	1.09608	396831000000000	0.0000323186	30941.7
17.2616	9.48732	0.526925	38.3297	1.69451	37.7660	1.69451	363628000000000	0.0000318871	31360.5
20.2611	9.48259	0.418112	38.1928	2.24619	37.4450	2.24619	333514000000000	0.0000314728	31773.3
21.7678	9.48029	0.339286	38.0568	2.75857	37.1378	2.75857	306013000000000	0.0000310748	32180.2
23.2627	9.47823	0.243084	37.9197	3.23730	36.8403	3.23730	280538000000000	0.0000306680	32607.2
24.7663	9.47084	0.224761	37.7863	3.66937	36.5619	3.66937	257733000000000	0.0000302655	33040.9
26.2654	9.44988	0.234564	37.6537	4.06541	36.2961	4.06541	236880000000000	0.0000298464	33504.8
27.7640	9.37230	0.308226	37.5233	4.43081	36.0426	4.43081	217998000000000	0.0000294501	33955.7
29.2562	9.20189	0.334195	37.3955	4.76853	35.8008	4.76853	200926000000000	0.0000290841	34383.0
30.7031	8.86200	0.342151	37.2676	5.08109	35.5671	5.08109	185155000000000	0.0000287001	34843.0
32.1431	8.25170	0.339115	37.1425	5.36886	35.3444	5.36886	170921000000000	0.0000283424	35282.8
33.5468	7.28777	0.333637	37.0189	5.63527	35.1303	5.63527	157918000000000	0.0000279946	35721.1
34.9022	5.94777	0.325843	36.8970	5.88381	34.9237	5.88381	146045000000000	0.0000276729	36136.4
36.1876	4.29797	0.317906	36.7759	6.11376	34.7240	6.11376	135127000000000	0.0000273465	36567.8
30.6043	8.89374	0.341613	36.6559	6.32525	34.5316	6.32525	125105000000000	0.0000270086	37025.2
38.6845	0.00000	0.00000	36.5383	6.52174	34.3466	6.52174	116005000000000	0.0000267002	37452.9
0.00000	0.00000	0.00000	36.4207	6.70609	34.1656	6.70609	107558000000000	0.0000263938	37887.7
0.00000	0.00000	0.00000	36.3076	6.87280	33.9948	6.87280	100004000000000	0.0000261016	38311.8
0.00000	0.00000	0.00000	36.1965	7.02852	33.8299	7.02852	93105500000000	0.0000258366	38704.8
0.00000	0.00000	0.00000	36.0857	7.17314	33.6689	7.17314	86692900000000	0.0000255569	39128.4
0.00000	0.00000	0.00000	35.9767	7.30819	33.5128	7.30819	80811800000000	0.0000252958	39532.3
0.00000	0.00000	0.00000	35.8701	7.43244	33.3628	7.43244	75444800000000	0.0000250399	39936.3
0.00000	0.00000	0.00000	35.7623	7.55081	33.2135	7.55081	70376700000000	0.0000247814	40352.8
0.00000	0.00000	0.00000	35.6569	7.66167	33.0692	7.66167	65750400000000	0.0000245542	40726.3
0.00000	0.00000	0.00000	35.5502	7.76534	32.9259	7.76534	61375000000000	0.0000242956	41159.6
0.00000	0.00000	0.00000	35.4459	7.86088	32.7878	7.86088	57380700000000	0.0000240442	41590.1
0.00000	0.00000	0.00000	35.3433	7.94881	32.6538	7.94881	53699600000000	0.0000237831	42046.7
0.00000	0.00000	0.00000	35.2436	8.03081	32.5248	8.03081	50349800000000	0.0000235502	42462.5
0.00000	0.00000	0.00000	35.1447	8.10951	32.3978	8.10951	47232600000000	0.0000233490	42828.4
0.00000	0.00000	0.00000	35.0457	8.18385	32.2721	8.18385	44306800000000	0.0000231466	43202.9
0.00000	0.00000	0.00000	34.9483	8.25469	32.1491	8.25469	41601600000000	0.0000229768	43522.2
0.00000	0.00000	0.00000	34.8494	8.32117	32.0261	8.32117	39026000000000	0.0000227772	43903.6
0.00000	0.00000	0.00000	34.7532	8.38250	31.9076	8.38250	36671700000000	0.0000225853	44276.6
0.00000	0.00000	0.00000	34.6582	8.44055	31.7913	8.44055	34484900000000	0.0000224101	44622.7
0.00000	0.00000	0.00000	34.5630	8.49486	31.6762	8.49486	32426100000000	0.0000222189	45006.8
0.00000	0.00000	0.00000	34.4699	8.54585	31.5642	8.54585	30529900000000	0.0000220460	45359.7
0.00000	0.00000	0.00000	34.3757	8.59440	31.4519	8.59440	28723700000000	0.0000218625	45740.3
0.00000	0.00000	0.00000	34.2828	8.63990	31.3420	8.63990	27047900000000	0.0000216851	46114.7
0.00000	0.00000	0.00000	34.1910	8.68302	31.2340	8.68302	25487400000000	0.0000215221	46463.8
0.00000	0.00000	0.00000	34.1003	8.72321	31.1281	8.72321	24033200000000	0.0000213540	46829.7
0.00000	0.00000	0.00000	34.0115	8.76057	31.0251	8.76057	22691400000000	0.0000211902	47191.5
0.00000	0.00000	0.00000	33.9219	8.79580	30.9220	8.79580	21412600000000	0.0000210065	47604.3
0.00000	0.00000	0.00000	33.8331	8.82930	30.8203	8.82930	20215800000000	0.0000208337	47999.1
0.00000	0.00000	0.00000	33.7458	8.86104	30.7206	8.86104	19103800000000	0.0000206768	48363.5
0.00000	0.00000	0.00000	33.6601	8.89036	30.6235	8.89036	18073100000000	0.0000205131	48749.3
0.00000	0.00000	0.00000	33.5743	8.91854	30.5266	8.91854	17095600000000	0.0000203558	49126.0
0.00000	0.00000	0.00000	33.4897	8.94451	30.4316	8.94451	16183300000000	0.0000201821	49548.8
0.00000	0.00000	0.00000	33.4052	8.97017	30.3370	8.97017	15321900000000	0.0000200458	49885.8
0.00000	0.00000	0.00000	33.3215	8.99420	30.2436	8.99420	14512800000000	0.0000199024	50245.2
0.00000	0.00000	0.00000	33.2368	9.01665	30.1498	9.01665	13737900000000	0.0000197278	50689.9
0.00000	0.00000	0.00000	33.1542	9.03765	30.0585	9.03765	13021400000000	0.0000195613	51121.4
0.00000	0.00000	0.00000	33.0715	9.05828	29.9673	9.05828	12342100000000	0.0000194212	51490.2
0.00000	0.00000	0.00000	32.9881	9.07745	29.8759	9.07745	11692700000000	0.0000192485	51952.2
0.00000	0.00000	0.00000	32.9053	9.09605	29.7853	9.09605	11081800000000	0.0000190980	52361.5
0.00000	0.00000	0.00000	32.8228	9.11315	29.6955	9.11315	10505100000000	0.0000189194	52855.7
0.00000	0.00000	0.00000	32.7415	9.13038	29.6068	9.13038	9965450000000	0.0000188006	53189.8
0.00000	0.00000	0.00000	32.6599	9.14572	29.5186	9.14572	9452510000000	0.0000186208	53703.3
0.00000	0.00000	0.00000	32.5787	9.16053	29.4309	9.16053	8967560000000	0.0000184525	54193.3
0.00000	0.00000	0.00000	32.4989	9.17516	29.3446	9.17516	8515400000000	0.0000183290	54558.3
