Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.32610	5.92822	0.00000	52.0792	0.0680862	52.0417	0.0680862	10408400000000000	0.000790104	1085.82
2.79163	5.93408	-0.492261	52.6911	-0.399014	52.9115	-0.399014	12411800000000000	0.000872627	890.238
3.32127	5.93316	-0.581763	52.8427	-0.231374	52.9706	-0.231374	12961700000000000	0.000936093	789.379
5.43912	5.93149	-0.939261	52.8205	0.0811580	52.7756	0.0811580	12879500000000000	0.000979876	745.172
7.75728	5.92593	3.32765	52.7346	0.436743	52.4933	0.436743	12567200000000000	0.00101802	720.123
10.0327	5.92244	3.68400	52.6267	0.786927	52.1922	0.786927	12185000000000000	0.00105429	702.034
12.0918	5.92161	3.45639	52.5096	1.12041	51.8911	1.12041	11782500000000000	0.00109018	686.831
14.3183	5.92037	3.23671	52.3888	1.43604	51.5963	1.43604	11380400000000000	0.00112696	672.347
16.5841	5.91720	3.18259	52.2666	1.73126	51.3115	1.73126	10987000000000000	0.00116453	658.328
18.9489	5.91509	2.94459	52.1429	2.00359	51.0379	2.00359	10601600000000000	0.00120166	645.610
21.6238	5.91416	2.54798	52.0193	2.25543	50.7759	2.25543	10229500000000000	0.00123899	633.402
24.0958	5.91188	2.23638	51.8960	2.48646	50.5257	2.48646	9870480000000000	0.00127575	622.125
26.4748	5.90864	1.94564	51.7727	2.70291	50.2836	2.70291	9523030000000000	0.00131345	610.814
28.7596	5.90493	1.65549	51.6503	2.90138	50.0525	2.90138	9189890000000000	0.00135061	600.214
31.0869	5.89968	1.38696	51.5285	3.08431	49.8305	3.08431	8868920000000000	0.00138728	590.265
33.4361	5.89204	1.12802	51.4082	3.25466	49.6170	3.25466	8562180000000000	0.00142463	580.240
35.7459	5.87583	0.937302	51.2879	3.41285	49.4102	3.41285	8265290000000000	0.00146172	570.721
36.4981	5.86818	0.882759	51.1676	3.56028	49.2094	3.56028	7978040000000000	0.00149877	561.558
37.2769	5.85957	0.821080	51.0474	3.69599	49.0153	3.69599	7700420000000000	0.00153456	553.221
38.0252	5.84735	0.779304	50.9262	3.82173	48.8257	3.82173	7429490000000000	0.00156895	545.742
38.7968	5.83216	0.737395	50.8070	3.93987	48.6423	3.93987	7171570000000000	0.00160446	537.886
39.5593	5.81044	0.714522	50.6872	4.05253	48.4613	4.05253	6920530000000000	0.00164130	529.771
40.3105	5.78665	0.681243	50.5649	4.15881	48.2814	4.15881	6672810000000000	0.00167761	522.174
